Time,C_para__Basolateral___HepG2_,C_para_Apical,C_glu__Basolateral___HepG2_,C_glu_Apical,C_sulf__Basolateral___HepG2_,C_sulf_Apical,C_para_Caco_2,C_sulf_Caco_2,C_glu_Caco_2,P_para,Ai,Mp_s_caco,Mp_g_caco,V_api,V_caco,Mp_s_HepG2,V_basol,P_sulf,P_glu,Mp_g_HepG2,time_threshold,Apical,Caco_2,Basolateral___HepG2
16.1,68.31881948202982,1243.5647693295314,727.4267967568184,202.5870331867868,472.25503900959046,135.34833227150912,567.2633680387762,388.3854957685607,549.602503190615,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
16.2,68.00148539532908,1237.7867255105402,730.2105312867527,204.27364939270896,474.1449820718766,136.39008878504677,564.6277040123175,389.4584521167193,551.444779907894,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
16.3,67.68561029960422,1232.0355293007644,732.9691053539983,205.9609951652118,476.0190701098637,137.43196113321343,562.0042798388866,390.52536292657646,553.2766648830763,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
16.400000000000002,67.37118673669798,1226.3110561274377,735.7027077944697,207.649016947461,477.8774121178839,138.47392415594717,559.3930384267902,391.58626161049494,555.0982172558602,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
16.5,67.05821412345358,1220.613181201642,738.4115236716996,209.33766094567298,479.7201147389458,139.51595261970692,556.793925575174,392.641180791925,556.9094945791643,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
16.6,66.74669370247929,1214.9417801114937,741.0957360812656,211.02687371664473,481.54728348720084,140.5580214530465,554.2068880387031,393.6901527513948,558.7105537361807,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
16.7,66.43661289909298,1209.2967306598898,743.7555317410931,212.71660398798232,483.3590265352682,141.60010647644745,551.6318675317433,394.7332108082323,560.5014537815019,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
16.8,66.12796591071758,1203.677910445665,746.3910936334973,214.40680026231564,485.1554497293561,142.6421834417128,549.0688086200597,395.77038750194214,562.2822522016282,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
16.900000000000002,65.82074690733812,1198.0851976624015,749.0026034351104,216.09741160849396,486.93665823549225,143.68422834920233,546.5176561146247,396.8017151927964,564.0530061499164,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.0,65.51495003150173,1192.518471098431,751.5902415168822,217.7883876615861,488.70275653952393,144.72621744783248,543.978355071617,397.8272260618347,565.8137724465795,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.1,65.21056955297568,1186.9776098214597,754.1541878229218,219.47967813079026,490.4538488507231,145.768127036459,541.4508507232155,398.84695220288245,567.5646077614816,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.2,64.90760003636888,1181.4624928367657,756.694622823003,221.17123226609584,492.19003953922055,146.80993324861058,538.935088402593,399.86092572228193,569.3055688122544,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.3,64.60603533100571,1175.973001147,759.2117217725418,222.86300207230036,493.91143049992235,147.85161334973156,536.4310139959246,400.86917813788926,571.0367111704004,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.400000000000002,64.30586956727949,1170.5090157204702,761.705660374356,224.55493913881475,495.6181237526515,148.89314445762687,533.9385734965421,401.871740971883,572.7580904389118,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.5,64.00709685700284,1165.0704181021692,764.1766130759116,226.24699559308763,497.31022066016504,149.93450392728337,531.4577131390206,402.8686455724792,574.4697618981052,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.6,63.70971129340769,1159.6570904137773,766.6247530693239,227.93912410060554,498.98782192815406,150.9756693508701,528.9883793991777,403.8599231139312,576.1717805056225,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.7,63.41370669121542,1154.2689151054717,769.0502532474891,229.63127745946383,500.65102807800105,152.016618393017,526.5305187739494,404.84560471802365,577.8642011394877,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.8,63.11907468281548,1148.9057731380838,771.4532932071529,231.32340563086134,502.2999429094275,153.05732758434,524.0840761691112,405.82572234393734,579.5470803783494,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
17.900000000000002,62.82581071685178,1143.5675497107782,773.8340371835496,233.01546509546029,503.9346625903365,154.09777612281985,521.648999979266,406.80030598445074,581.2204708922699,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.0,62.53390864307891,1138.2541290904678,776.1926539696111,234.70741040705693,505.5552855058116,155.1379424421581,519.2252375019532,407.76938619703157,582.8844265063652,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.1,62.24336229393038,1132.9653961219553,778.5293110982851,236.39919665945004,507.1619093815798,156.17780521403648,516.8127362770215,408.7329933645963,584.5390007218987,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.2,61.954165484518626,1127.701236227933,780.8441748425344,238.09077948644057,508.75463128401077,157.21734334811686,514.41144408663,409.6911576955101,586.1842467162803,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.3,61.666312012634975,1122.461535408982,783.137410215337,239.782115061832,510.33354762011754,158.25653599204145,512.0213089552473,410.6439092235868,587.8202173430677,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.400000000000002,61.3797956587497,1117.2461802435744,785.4091809696863,241.47316009943006,511.8987541375561,159.29536253143252,509.6422791496517,411.5912778080888,589.4469651319652,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.5,61.09461018601197,1112.0550578880714,787.6596495985907,243.16387185304274,513.4503459246256,160.33380258989263,507.27430317893163,412.5332931337275,591.0645422888241,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.6,60.81074934024987,1106.8880560767232,789.8889773350745,244.8542081164806,514.9884174102684,161.37183602900464,504.9173297944847,413.46998471066274,592.6730006956434,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.7,60.52820684997041,1101.7450631216705,792.0973241521765,246.54412722355636,516.5130623640697,162.40944294833147,502.5713079900191,414.40138187450316,594.2723919105687,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.8,60.2469774576917,1096.6259652654865,794.284856141988,248.23358403279022,518.0243773382027,163.44660205038082,500.2361863047049,415.3275145848362,595.8627687441632,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
18.900000000000002,59.96705664229179,1091.5306473939152,796.4517435290971,249.9225310083914,519.5224607408014,164.4832910807829,497.91191301077816,416.24841321025076,597.4441848350502,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.0,59.68843650298994,1086.4590036017992,798.5981312210539,251.61093424519157,521.0073990992536,165.51949335367257,495.5984388946371,417.1641053414259,599.0166883590613,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.1,59.411110871105194,1081.4109240710613,800.7241753822844,253.29875356698858,522.4792841200675,166.5551896476986,493.2957138029471,418.0746197490142,600.5803298419596,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.200000000000003,59.13507356927178,1076.3862995393447,802.8300309790206,254.98594930395888,523.9382068792172,167.59036096579825,491.00368781884794,418.9799850358036,602.1351594988552,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.3,58.86031841143907,1071.3850213000128,804.9158517793011,256.6724822926578,525.3842578221418,168.62498853519745,488.72231126195413,419.88022963671773,603.6812272342042,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.400000000000002,58.58683920287154,1066.4069812021487,806.9817903529704,258.35831387601974,526.8175267637461,169.65905380741088,486.45153468835434,420.7753818188156,605.2185826418099,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.5,58.31462974014886,1061.4520716505567,809.0279980716795,260.0434059033576,528.2381028884001,170.6925384582418,484.19130889061205,421.6654696812916,606.7472750048217,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.6,58.04368381116579,1056.5201856057604,811.0546251088858,261.72772073036356,529.6460747499399,171.72542438778223,481.94158489776487,422.55052115547574,608.2673532957359,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.700000000000003,57.77399519513228,1051.611216584004,813.0618204398527,263.4112212191082,531.0415302716663,172.75769372041273,479.70231397532524,423.43056400483346,609.778866176395,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.8,57.50555766257342,1046.7250586572522,815.04973184165,265.0938707380411,532.4245567463457,173.78932880480252,477.47344762527996,424.30562582496555,611.2818619979882,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
19.900000000000002,57.23836924469542,1041.8616001120552,817.0185221080196,266.77562377874847,533.795248285064,174.82030838199708,475.2549366979803,425.1757357152261,612.776392076906,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.0,56.9724249756835,1037.02073422915,818.9683414849391,268.4564419069812,535.1536931545583,175.85061409947173,473.04673290188356,426.0409214370583,614.2625051259556,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.1,56.70771604946821,1032.2023605358868,820.8993244680579,270.13629561592006,536.4999723060104,176.8802312679649,470.8487889789607,426.9012090838371,615.7402466073548,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.200000000000003,56.44423661312571,1027.4063747162354,822.8116156037344,271.8151493955928,537.8341712276359,177.90914276415214,468.66105729154043,427.75662574074096,617.2096639452594,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.3,56.18198082761794,1022.6326729763634,824.7053583258552,273.49296819280016,539.1563748164955,178.93733166873972,466.48349043373054,428.60719833392113,618.6708042704898,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.400000000000002,55.92094286779262,1017.8811520446346,826.5806949558361,275.16971741111604,540.4666673784945,179.9647812664647,464.316041231418,429.4529536305016,620.1237144205319,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.5,55.66111692238323,1013.1517091716102,828.4377667026207,276.84536291088705,541.7651326283835,180.99147504609473,462.1586627422695,430.29391823857907,621.5684409395355,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.6,55.402497194009044,1008.4442421300475,830.276713662682,278.5198710092328,543.0518536897578,182.01739670042818,460.01130825573074,431.1301186072229,623.0050300783163,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.700000000000003,55.145077899175114,1003.7586492149018,832.097674820021,280.19320848004605,544.3269130950574,183.0425301262941,457.873931293027,431.9615810264754,624.4335277943541,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.8,54.888853268272285,999.0948292433243,833.9007880461671,281.8653425539921,545.5903927855677,184.06685942455223,455.7464856071629,432.78833162735134,625.8539797517936,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
20.900000000000002,54.63381754557713,994.4526815546632,835.686190100179,283.5362409185096,546.8423741114186,185.09036890009304,453.62892518292244,433.6103963818383,627.266431321445,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.0,54.379968819719934,989.8320974811375,837.4540394208976,285.20585924579245,548.0829485234211,186.11303793867606,451.52120221226056,434.4278035814896,628.6709324325296,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.1,54.127300171318275,985.2329800594545,839.2044634531248,286.87417001612744,549.3121928638012,187.13485284676383,449.4232717732549,435.2405781092957,630.0675263600976,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.200000000000003,53.87580516037731,980.6552318119836,840.9375912990442,288.5411446508987,550.5301846829672,188.15579951225166,447.33508892972003,436.04874499043325,631.4562566754771,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.3,53.62547834458742,976.0987535926589,842.653556802224,290.2067518250085,551.7370036862128,189.17586271125668,445.25660845725895,436.8523297276419,632.8371679027614,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.400000000000002,53.37631430950803,971.5634467464737,844.3524927769653,291.8709606246029,552.9327290267082,190.19502740522455,443.1877853558628,437.65135767368236,634.21030429042,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.5,53.128307668567714,967.0492131094823,846.0345310083017,293.53374054707064,554.1174393054994,191.21327874092907,441.1285748499115,438.4458540313362,635.575709811299,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.6,52.88145306306411,962.5559550087984,847.6998022520002,295.19506150104394,555.2912125715086,192.2306020504725,439.07893238817303,439.23584385340604,636.933428162621,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.700000000000003,52.63574516216397,958.0835752625962,849.3484362345603,296.8548938063982,556.4541263215336,193.24698285128534,437.038813643804,440.02135204271536,638.2835027659848,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.8,52.39117866290316,953.6319771801103,850.9805616532144,298.51320819425183,557.6062575002488,194.2624068461264,435.0081745143496,440.8024033521087,639.6259767673656,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
21.900000000000002,52.147748290186605,949.2010645616347,852.5963061759279,300.1699758069668,558.7476825002042,195.2768599230829,432.98697112174307,441.5790223844514,640.960893037115,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.0,51.90544879678837,944.7907416985241,854.195796441399,301.8251681981479,559.8784771618257,196.29032815557025,430.97515981230646,442.3512335926299,642.2882941699613,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.1,51.664275069893016,940.4009041619262,855.7791849004997,303.47874406803356,560.9987297839194,197.3027923027273,428.972693220858,443.11906444839184,643.6082286872506,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.200000000000003,51.42422184850138,936.0314632350734,857.3465786210844,305.13068444701776,562.1085066141485,198.31424239676386,426.97953071041206,443.8825370372016,644.9207345859011,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.3,51.18528397311834,931.6823243259928,858.8981021929067,306.7809616090486,563.2078823401188,199.3246648542266,424.9956291481233,444.64167548465355,646.2258538738181,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.400000000000002,50.94745631344973,927.3533932186191,860.4338795120034,308.429548073494,564.2969312599593,200.33404620823885,423.02094557633103,445.3965038059773,647.5236283608192,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.5,50.71073376736288,923.0445761626717,861.9540335187986,310.076416734566,565.3757271553759,201.34237316216098,421.05543725096294,446.14704587511903,648.8140995981175,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.6,50.47511126088656,918.7557798736531,863.4586861981036,311.72154086132144,566.4443432916528,202.3496325895906,419.0990616415348,446.89332542474125,650.0973088783218,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.700000000000003,50.24058374821097,914.4869115328502,864.9479585791167,313.3648940976611,567.5028524176512,203.35581153436237,417.15177643115044,447.6353660462229,651.3732972354367,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.8,50.00714621168782,910.2378787873339,866.4219707354238,315.00645046233046,568.5513267658099,204.360897210548,415.213539516502,448.3731911896592,652.6421054448622,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
22.900000000000002,49.77479366183021,906.0085897499586,867.8808417849976,316.64618434891935,569.5898380521455,205.36487700245644,413.2843090078694,449.10682416386214,653.9037740233942,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.0,49.543521137312744,901.7989529993629,869.3246898901982,318.284070525862,570.6184574762518,206.36773846463365,411.3640432291212,449.8362881363598,655.1583432292246,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.1,49.31332340192018,897.6088761119104,870.7536366527886,319.92008208042824,571.6372578924526,207.36946846105485,409.4526999515067,450.5616066747136,656.405854117914,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.200000000000003,49.084194386051614,893.4382629561915,872.1678152135465,321.55418662968657,572.6463178110372,208.37005157873395,407.55023498160745,451.2828047441148,657.6463504884572,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.3,48.85613010950404,889.2870278517433,873.5673278644581,323.1863661497194,573.6457004585421,209.36947842980132,405.65660955103294,451.99990348664704,658.8798686989215,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.400000000000002,48.629125643138195,885.1550808505725,874.9522901123021,324.81659636247156,574.635475545309,210.36773702120834,403.7717826345772,452.71292564842304,660.1064482534412,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.5,48.40317608147612,881.0423324486698,876.3228165735086,326.4448533342011,575.6157122974977,211.36481551736065,401.8957134092446,453.4218938423101,661.3261284132259,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.6,48.17827654270108,876.9486935860094,877.6790209741592,328.07111347547993,576.5864794570865,212.36070224011857,400.0283612542495,454.1268305479305,662.5389481965628,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.700000000000003,47.954422168657615,872.87407564655,879.0210161499872,329.695353541193,577.547845281872,213.3553856687967,398.1696857510169,454.8277581116611,663.7449463788149,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.8,47.731608124851554,868.8183904582335,880.3489140463766,331.317550630539,578.4998775454687,214.34885444016416,396.3196466831819,455.5246987466336,664.9441614924218,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
23.900000000000002,47.509829600449955,864.7815502929857,881.6628257183638,332.93768218703025,579.4426435373098,215.34109734844458,394.47820403658966,456.2176745327344,666.1366318268996,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.0,47.28908180828117,860.7634678667167,882.9628613306359,334.5557259984923,580.3762100626466,216.33210334531597,392.64531799929597,456.90670741660483,667.322395428841,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.1,47.06935998483476,856.7640563393198,884.2491301575317,336.1716601970643,581.3006434425488,217.32186153991086,390.82094896156656,457.59181921164077,668.501490101915,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.200000000000003,46.85065907049005,852.7832263181162,885.5217491779151,337.78545919509236,582.2160137710091,218.3103594855502,389.00505608162536,458.27303265652114,669.6739554592715,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.3,46.6329740532443,848.8208890789073,886.7808338363894,339.3970980537113,583.1223903389042,219.29758502136423,387.19759882735804,458.9503702773765,670.8398307173746,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.400000000000002,46.416300564892715,844.8769621527347,888.0264820190706,341.006560059939,584.0198336970759,220.2835294664943,385.3985396503226,459.6238524142765,671.9991508695132,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.5,46.20063389624303,840.9513600975265,889.2588005228179,342.6138242106367,584.9084087667378,221.26818234382762,383.60783956874997,460.29350048112883,673.1519530064944,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.6,45.98596935953593,837.0439978943134,890.4778953140332,344.21886981866004,585.7881800145866,222.2515333217677,381.82545979308685,460.9593357659723,674.2982739905038,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.700000000000003,45.77230228844516,833.1547909472296,891.6838715286606,345.82167651285795,586.6592114528014,223.23357221423385,380.0513617259963,461.6213794309764,675.4381504551051,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.8,45.55962803807747,829.2836550835125,892.8768334721872,347.4222242380734,587.5215666390445,224.21428898066145,378.28550696235726,462.27965251244154,676.5716188052396,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
24.900000000000002,45.34794198497263,825.4305065535019,894.0568846196425,349.0204932551434,588.3753086764607,225.19367372600198,376.52785728926466,462.93417592079896,677.6987152172275,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
25.0,45.13723952710344,821.5952620306418,895.2241276155981,350.6164641408984,589.2205002136777,226.17171670072284,374.7783746860298,463.5849704406107,678.8194756387663,103.8,0.33,14.9,17.6,400.0,0.33,0.35,280.0,49.9,58.9,0.59,6.0,1.0,1.0,1.0
