Time,The_FOD_in_the_circulation__X1,The_FOD_in_the_metabolizing_tissues__X4,The_cumulative_FOD_excreted_in_the_non_urinary_pool__X3,The_FOD_in_the_gallbladder___intestinal_lumen__X5,The_cumulative_FOD_excreted_in_the_urine__X2,K1,K2,K3,K4,K5,compartment,R1,R2,R3,R4
1.569,2.1080806113576442e-15,0.008227862046565601,0.13075438229987263,0.019122865596492417,0.841894890588713,3.6,1.2,26.6,1.2,1.2,1.0,5.607494426211334e-14,-0.013074004259912179,0.0229474387157909,0.029620303367636165
1.572,1.5114007281366529e-15,0.008178385714000667,0.13082303046062693,0.01901510039831377,0.8419834839587028,3.6,1.2,26.6,1.2,1.2,1.0,4.020325936843497e-14,-0.013004057621175723,0.022818120477976524,0.029442188570402403
1.575,9.05617437180733e-16,0.008129232628541571,0.13089129174075081,0.018907931429461917,0.8420715447328906,3.6,1.2,26.6,1.2,1.2,1.0,2.40894238290075e-14,-0.012934438561104414,0.0226895177153543,0.029265237462749658
1.578,3.1656194178649405e-16,0.008080400291836464,0.13095916828102644,0.018801355568156,0.8421590763906265,3.6,1.2,26.6,1.2,1.2,1.0,8.420547651520742e-15,-0.012865146331583444,0.0225616266817872,0.029089441050611273
1.581,-2.264047823432697e-16,0.008031886229352853,0.13102666221101547,0.01869536970629621,0.8422460823849814,3.6,1.2,26.6,1.2,1.2,1.0,-6.022367210330975e-15,-0.012796180172332026,0.02243444364755545,0.028914790425670273
1.584,-6.90248379599657e-16,0.007983687989980899,0.1310937756491075,0.01858997074947825,0.8423325661430797,3.6,1.2,26.6,1.2,1.2,1.0,-1.8360606897350877e-14,-0.012727539311396823,0.0223079648993739,0.028741276763931237
1.587,-1.0381175069670839e-15,0.007935803145636773,0.13116051070256832,0.018485155617007972,0.8424185310664337,3.6,1.2,26.6,1.2,1.2,1.0,-2.7613925685324434e-14,-0.012659222965645438,0.022182186740409567,0.028568891324292384
1.59,-1.2292002265232799e-15,0.007888229290865944,0.13122686946758824,0.018380921241915833,0.842503980531277,3.6,1.2,26.6,1.2,1.2,1.0,-3.2696726025519245e-14,-0.012591230341259868,0.022057105490299,0.0283976254471174
1.593,-1.2742760643255953e-15,0.007840964052796811,0.13129285402939092,0.01827726456827846,0.8425889178811808,3.6,1.2,26.6,1.2,1.2,1.0,-3.389574331106084e-14,-0.01252356061857798,0.021932717481934153,0.02822747059006852
1.596,-1.607823420298829e-15,0.007794005159921772,0.13135846646268454,0.01817418253323347,0.8426733463758076,3.6,1.2,26.6,1.2,1.2,1.0,-4.276810297994885e-14,-0.012456212847974034,0.02180901903988016,0.028058418575718377
1.599,-1.891214141870297e-15,0.007747350219317302,0.13142370883041468,0.018071672124856917,0.8427572693570587,3.6,1.2,26.6,1.2,1.2,1.0,-5.030629617374991e-14,-0.012389186286647536,0.021686006549828298,0.027890460789542288
1.602,-2.1195615533163012e-15,0.007700996921966545,0.13148858318501114,0.017969730328650835,0.8428406900960194,3.6,1.2,26.6,1.2,1.2,1.0,-5.638033731821361e-14,-0.012322480088021148,0.021563676394381,0.027723588919079563
1.605,-2.289186683525041e-15,0.007654942980592477,0.13155309156807649,0.01786835414363007,0.8429236118393489,3.6,1.2,26.6,1.2,1.2,1.0,-6.08923657817661e-14,-0.01225609339564511,0.02144202497235608,0.027557794730132916
1.608,-2.3977523099983883e-15,0.007609186129312809,0.13161723601043457,0.017767540582323355,0.8430060378095774,3.6,1.2,26.6,1.2,1.2,1.0,-6.378021144595713e-14,-0.012190025343612656,0.021321048698788026,0.027393070065526114
1.611,-2.444397002853425e-15,0.007563724123294933,0.13168101853217934,0.017667286670774503,0.8430879712053994,3.6,1.2,26.6,1.2,1.2,1.0,-6.50209602759011e-14,-0.012124275056975482,0.0212007440049294,0.02722940684386176
1.614,-2.4298691688241404e-15,0.007518554738410812,0.13174444114272338,0.017567589448543464,0.8431694152019705,3.6,1.2,26.6,1.2,1.2,1.0,-6.463451989072213e-14,-0.012058841652159183,0.021081107338252157,0.027066797058278923
1.617,-2.356661095263045e-15,0.007473675770891928,0.1318075058408466,0.017468445968707516,0.8432503729512021,3.6,1.2,26.6,1.2,1.2,1.0,-6.2687185133997e-14,-0.011993724237378706,0.02096213516244902,0.02690523277521094
1.62,-2.229142994142795e-15,0.0074290850369841815,0.13187021461474493,0.017369853297862333,0.8433308475820566,3.6,1.2,26.6,1.2,1.2,1.0,-5.929520364419835e-14,-0.011928921913053782,0.0208438239574348,0.026744706133143056
1.623,-2.045642082635109e-15,0.007384780420087623,0.13193256944189033,0.017271808504582004,0.8434108421650879,3.6,1.2,26.6,1.2,1.2,1.0,-5.44140793980939e-14,-0.011864433701393258,0.020726170205498405,0.026585209512315446
1.6260000000000001,-1.811872329839864e-15,0.007340759792031891,0.1319945722893907,0.017174308678470196,0.8434903597717548,3.6,1.2,26.6,1.2,1.2,1.0,-4.819580397374038e-14,-0.011800258663725964,0.020609170414164234,0.02642673525131481
1.629,-1.542054600313759e-15,0.007297021006918012,0.1320562251140618,0.017077350931574246,0.8435694034790933,3.6,1.2,26.6,1.2,1.2,1.0,-4.101865236834599e-14,-0.011736395909587482,0.020492821117889096,0.026269275624904845
1.6320000000000001,-1.2479124800426578e-15,0.007253561966434167,0.1321175298622148,0.016980932382427358,0.8436479763205706,3.6,1.2,26.6,1.2,1.2,1.0,-3.31944719691347e-14,-0.01167284449919183,0.02037711885891283,0.026112823079163
1.635,-9.43556375206908e-16,0.0072103805915086,0.1321784884698165,0.01688505016285567,0.843726081307466,3.6,1.2,26.6,1.2,1.2,1.0,-2.5098599580503752e-14,-0.011609603485616482,0.0202620601954268,0.02595737012943096
1.6380000000000001,-6.456101078746382e-16,0.007167474822008431,0.13223910286253765,0.01678970141796866,0.8438037214291317,3.6,1.2,26.6,1.2,1.2,1.0,-1.7173228869465375e-14,-0.011546671915152275,0.020147641701562392,0.025802909359230353
1.641,-3.7333751169540716e-16,0.007124842616438504,0.13229937495580132,0.01669488330614966,0.8438808996532566,3.6,1.2,26.6,1.2,1.2,1.0,-9.930777811097831e-15,-0.011484048827653387,0.02003385996737959,0.025649433419178615
1.6440000000000001,-1.4876902759350346e-16,0.007082481951640191,0.13235930665483156,0.016600592999046232,0.843957618926128,3.6,1.2,26.6,1.2,1.2,1.0,-3.957256133987192e-15,-0.011421733256887247,0.019920711598855476,0.025496935025904686
1.647,3.171700538430145e-18,0.00704039082249025,0.13241889985470184,0.01650682768156071,0.844033882172893,3.6,1.2,26.6,1.2,1.2,1.0,8.436723432224187e-17,-0.011359724230884551,0.01980819321787285,0.025345406960964902
1.6500000000000001,6.438302262155589e-17,0.0069985672438438295,0.13247815644035316,0.016413584551332478,0.8441096922961162,3.6,1.2,26.6,1.2,1.2,1.0,1.712588401733387e-15,-0.011298020768986379,0.019696301461598974,0.025194842077837787
1.653,3.288771403041501e-16,0.006957009319877252,0.1325370782857037,0.016320860802960583,0.8441850521231039,3.6,1.2,26.6,1.2,1.2,1.0,8.748131932090394e-15,-0.011236621779699996,0.019585032963552698,0.02504523355155811
1.6560000000000001,5.770049110721406e-16,0.006915715055515903,0.13259566725623562,0.016228653670620055,0.8442599645492737,3.6,1.2,26.6,1.2,1.2,1.0,1.534833063451894e-14,-0.011175526338124983,0.019474384404744065,0.02489657419985725
1.659,8.025535295182507e-16,0.006874682521960505,0.1326539252068076,0.016136960390507868,0.844334432412369,3.6,1.2,26.6,1.2,1.2,1.0,2.134792388518547e-14,-0.011114733442256835,0.01936435246860944,0.02474885707905782
1.6620000000000001,9.992922036923362e-16,0.0068339098077412576,0.1327118539823595,0.016045778211846846,0.8444084585296973,3.6,1.2,26.6,1.2,1.2,1.0,2.6581172618216142e-14,-0.011054242084926705,0.019254933854216214,0.024602075307868527
1.665,1.1610116831722438e-15,0.006793395018454561,0.13276945541795998,0.015955104396867613,0.8444820456983625,3.6,1.2,26.6,1.2,1.2,1.0,3.0882910772381686e-14,-0.010994051254095662,0.019146125276241134,0.02445622206643642
1.668,1.2815637871349084e-15,0.006753136276499711,0.13282673133885478,0.015864936220790403,0.8445551966954996,3.6,1.2,26.6,1.2,1.2,1.0,3.408959673778857e-14,-0.010934159933148831,0.019037923464948484,0.02431129059539896
1.671,1.354900932427285e-15,0.0067131317208156205,0.13288368356051444,0.015775270971806983,0.8446279142785074,3.6,1.2,26.6,1.2,1.2,1.0,3.604036480256578e-14,-0.010874567101189635,0.01893032516616838,0.024167274194936233
1.674,1.3751156616373352e-15,0.006673379506617532,0.13294031388868244,0.015686105951062516,0.8447002011852819,3.6,1.2,26.6,1.2,1.2,1.0,3.657807659955312e-14,-0.010815271733333978,0.018823327141275017,0.024024166223823116
1.677,1.336480171165047e-15,0.00663387780513371,0.13299662411942303,0.015597438472637427,0.8447720601344503,3.6,1.2,26.6,1.2,1.2,1.0,3.555037255299025e-14,-0.01075627280100446,0.018716926167164912,0.02388196009848136
1.68,1.2883644622785248e-15,0.006594624860304869,0.1330526160377639,0.015509265851748154,0.8448434937818275,3.6,1.2,26.6,1.2,1.2,1.0,3.427049469660876e-14,-0.01069756918973194,0.018611119022097784,0.02374064949709753
1.683,1.2581779640982309e-15,0.006555618908495082,0.13310829141971847,0.015421585421280103,0.8449145047821508,3.6,1.2,26.6,1.2,1.2,1.0,3.3467533845012943e-14,-0.010639159815342024,0.01850590250553612,0.023600228070582298
1.686,1.200760509033857e-15,0.0065168581256565385,0.13316365203363112,0.015334394542642637,0.8449850958297143,3.6,1.2,26.6,1.2,1.2,1.0,3.1940229540300594e-14,-0.010581043700383316,0.018401273451171162,0.02346068925236354
1.689,1.118178209977603e-15,0.006478340751370439,0.13321869963715807,0.015247690580042009,0.8450552695630741,3.6,1.2,26.6,1.2,1.2,1.0,2.974354038540424e-14,-0.010523219794405885,0.01829722869605041,0.02332202670493358
1.692,1.0131675051514072e-15,0.006440065040218741,0.13327343597850877,0.015161470910466256,0.845125028602451,3.6,1.2,26.6,1.2,1.2,1.0,2.6950255637027433e-14,-0.010465687044297017,0.018193765092559506,0.023184234144787468
1.695,8.891622030413432e-16,0.006402029261507885,0.13332786279649406,0.015075732923669706,0.8451943755499731,3.6,1.2,26.6,1.2,1.2,1.0,2.365171460089973e-14,-0.010408444394594185,0.018090879508403646,0.023047305341428386
1.698,7.503205273321214e-16,0.006364231698992574,0.13338198182057462,0.014990474022157587,0.8452633129899202,3.6,1.2,26.6,1.2,1.2,1.0,1.995852602703443e-14,-0.010351490787798016,0.017988568826589103,0.022911234116373264
1.701,6.015521618414599e-16,0.006326670650599499,0.1334357947709091,0.014905691621170529,0.845331843488966,3.6,1.2,26.6,1.2,1.2,1.0,1.6001287504982833e-14,-0.010294825164685235,0.017886829945404633,0.0227760143421582
1.704,4.48545295454608e-16,0.00628934442815112,0.13348930335840253,0.014821383148669178,0.8453999695964224,3.6,1.2,26.6,1.2,1.2,1.0,1.1931304859092574e-14,-0.010238446464621671,0.017785659778403014,0.022641639941344032
1.707,2.9779366705870207e-16,0.0062522513570893905,0.1335425092847545,0.014737546045318706,0.8454676938444828,3.6,1.2,26.6,1.2,1.2,1.0,7.921311543761475e-15,-0.01018235362587518,0.017685055254382447,0.022508104885521806
1.71,1.5662361047729626e-16,0.006215389776199537,0.13359541424250754,0.014654177764473407,0.845535018748465,3.6,1.2,26.6,1.2,1.2,1.0,4.16618803869608e-15,-0.010126545585928643,0.017585013317368087,0.022375403194318334
1.713,3.3221099404718436e-17,0.006178758037333788,0.13364801991509534,0.014571275772161224,0.8456019468070554,3.6,1.2,26.6,1.2,1.2,1.0,8.836812441655105e-16,-0.010071021281792922,0.017485530926593468,0.022243528934401638
1.716,-6.334120765940598e-17,0.006142354505135148,0.1337003279768911,0.014488837547068334,0.8456684805025512,3.6,1.2,26.6,1.2,1.2,1.0,-1.684876123740199e-15,-0.010015779650319821,0.017386605056482,0.022112476218486533
1.719,-1.2307692247578245e-16,0.006106177556761132,0.13375234009325576,0.01440686058052368,0.8457346223011053,3.6,1.2,26.6,1.2,1.2,1.0,-3.2738461378558134e-15,-0.009960819628515057,0.017288232696628415,0.021982239204340077
1.722,-1.5325649123680323e-16,0.0060702256112052265,0.13380405791971542,0.01432534237060825,0.8458003746301169,3.6,1.2,26.6,1.2,1.2,1.0,-4.076622666898966e-15,-0.009906140111283629,0.0171904108447299,0.021852812200338814
1.725,-3.6137011613697e-16,0.0060344974266465685,0.13385548309325185,0.014244280363059221,0.8458657396486884,3.6,1.2,26.6,1.2,1.2,1.0,-9.612445089243403e-15,-0.009851739523695183,0.017093136435671064,0.021724190735927646
1.728,-5.723254039614804e-16,0.00599899115231273,0.1339066172602419,0.014163672139410173,0.8459307199796815,3.6,1.2,26.6,1.2,1.2,1.0,-1.522385574537538e-14,-0.009797617184516933,0.01699640656729221,0.02159636814832583
1.731,-7.82945970115982e-16,0.0059637052301174855,0.13395746204996667,0.014083515237940698,0.8459953180136217,3.6,1.2,26.6,1.2,1.2,1.0,-2.0826362805085123e-14,-0.009743772009387856,0.016900218285528838,0.02146933882842295
1.734,-9.897614397056889e-16,0.005928638114335825,0.13400801908290033,0.014003807209252235,0.8460595361251583,3.6,1.2,26.6,1.2,1.2,1.0,-2.6327654296171326e-14,-0.009690202913899692,0.01680456865110268,0.02134309721160897
1.737,-1.1889990232625745e-15,0.005893788271357966,0.13405828997075758,0.01392454561624657,0.8461233766732847,3.6,1.2,26.6,1.2,1.2,1.0,-3.162737401878448e-14,-0.009636908813866325,0.016709454739495883,0.02121763777688868
1.74,-1.3765750924723061e-15,0.0058591541794434186,0.1341082763165409,0.013845728034104415,0.8461868420015584,3.6,1.2,26.6,1.2,1.2,1.0,-3.661689745976335e-14,-0.009583888625593196,0.016614873640925298,0.021092955045996307
1.743,-1.5480867559014293e-15,0.0058247343284750005,0.13415797971458812,0.013767352050263923,0.8462499344383202,3.6,1.2,26.6,1.2,1.2,1.0,-4.117910770697802e-14,-0.009531141266146705,0.016520822460316706,0.020969043582510002
1.746,-1.6988034347243145e-15,0.005790527219712895,0.13420740175061968,0.013689415264399275,0.8463126562969155,3.6,1.2,26.6,1.2,1.2,1.0,-4.5188171363666766e-14,-0.009478665653623656,0.01642729831727913,0.020845897990966422
1.749,-1.823658438450323e-15,0.005756531365548672,0.13425654400178608,0.013611915288399173,0.8463750098759136,3.6,1.2,26.6,1.2,1.2,1.0,-4.8509314462778595e-14,-0.0094264607074206,0.016334298346079006,0.02072351291597522
1.752,-1.917240540650781e-15,0.005722745289259345,0.13430540803671526,0.013534849746345444,0.8464369974593275,3.6,1.2,26.6,1.2,1.2,1.0,-5.099859838131078e-14,-0.009374525348503318,0.016241819695614532,0.020601883041333643
1.7550000000000001,-1.973785554686113e-15,0.005689167524761392,0.1343539954155601,0.013458216274491529,0.8464986213168347,3.6,1.2,26.6,1.2,1.2,1.0,-5.250269575465061e-14,-0.009322858499676163,0.016149859529389833,0.02048100308914101
1.758,-1.9871679094328515e-15,0.005655796616364808,0.13440230769004555,0.013382012521241085,0.8465598837039963,3.6,1.2,26.6,1.2,1.2,1.0,-5.285866639091385e-14,-0.00927145908585153,0.0160584150254893,0.02036086781891331
1.7610000000000001,-1.9508922250107285e-15,0.005622631118527134,0.13445034640351644,0.013306236147126477,0.8466207868624777,3.6,1.2,26.6,1.2,1.2,1.0,-5.189373318528538e-14,-0.00922032603431921,0.01596748337655177,0.020241472026697682
1.764,-1.8580848885097356e-15,0.005589669595607504,0.13449811309098442,0.01323088482478737,0.8466813330202683,3.6,1.2,26.6,1.2,1.2,1.0,-4.9425058034358967e-14,-0.009169458275015838,0.015877061789744844,0.020122810544187013
1.7670000000000001,-1.8318501329440667e-15,0.005556911009546234,0.134545609265554,0.013155956165805904,0.8467415240907413,3.6,1.2,26.6,1.2,1.2,1.0,-4.872721353631218e-14,-0.009118854187511603,0.015787147398967083,0.02000487963436644
1.77,-1.845562017617779e-15,0.005524353887316987,0.13459283644769543,0.01308144787761573,0.8468013623190194,3.6,1.2,26.6,1.2,1.2,1.0,-4.909194966863292e-14,-0.009068512788358489,0.015697737453138873,0.019887673994341156
1.7730000000000001,-1.844266583090508e-15,0.005491996681962164,0.134639796152606,0.013007357695360948,0.8468608500017184,3.6,1.2,26.6,1.2,1.2,1.0,-4.9057491110207515e-14,-0.00901843321607854,0.015608829234433137,0.01977118805506379
1.776,-1.8282867266066767e-15,0.005459838021155003,0.1346864898815207,0.012933683334961954,0.8469199892940098,3.6,1.2,26.6,1.2,1.2,1.0,-4.8632426927737604e-14,-0.008968614376568339,0.015520420001954343,0.019655416876158013
1.7790000000000001,-1.7981663032614264e-15,0.005427876543148868,0.13473291912751167,0.012860422523979308,0.8469787823370076,3.6,1.2,26.6,1.2,1.2,1.0,-4.7831223666753943e-14,-0.008919055176996527,0.015432507028775168,0.019540355555335925
1.782,-1.7546814957861852e-15,0.005396110896590206,0.13477908537553324,0.012787573001581226,0.8470372312579427,3.6,1.2,26.6,1.2,1.2,1.0,-4.667452778791253e-14,-0.008869754525989225,0.015345087601897471,0.01942599922772474
1.7850000000000001,-1.69885218433421e-15,0.005364539740331466,0.13482499010246748,0.012715132518510976,0.8470953381703374,3.6,1.2,26.6,1.2,1.2,1.0,-4.518946810328999e-14,-0.008820711333815411,0.01525815902221317,0.019312343065193277
1.788,-1.6319533162661703e-15,0.005333161743244065,0.13487063477716946,0.012643098837054351,0.8471531051741794,3.6,1.2,26.6,1.2,1.2,1.0,-4.3409958212680134e-14,-0.008771924512572344,0.015171718604465222,0.019199382275678634
1.7910000000000001,-1.5555262759356748e-15,0.005301975584031297,0.13491602086051258,0.012571469731007083,0.8472105343560963,3.6,1.2,26.6,1.2,1.2,1.0,-4.137699893988895e-14,-0.008723392976370942,0.0150857636772085,0.01908711210251267
1.794,-1.4713902544748693e-15,0.005270979951041304,0.13496114980543386,0.01250024298564231,0.8472676277895297,3.6,1.2,26.6,1.2,1.2,1.0,-3.913898076903153e-14,-0.008675115641521207,0.015000291582770772,0.018975527823748697
1.797,-1.381653619579958e-15,0.005240173542079991,0.13500602305697934,0.01242941639767799,0.8473243875349097,3.6,1.2,26.6,1.2,1.2,1.0,-3.675198628082689e-14,-0.008627091426717599,0.014915299677213587,0.01886462475148797
1.8,-1.2887252852967774e-15,0.005209555064223975,0.13505064205234943,0.012358987775244348,0.8473808156398293,3.6,1.2,26.6,1.2,1.2,1.0,-3.428009258889428e-14,-0.008579319253224447,0.014830785330293217,0.018754398231206313
1.803,-1.195326081806378e-15,0.005179123233633535,0.13509500822094406,0.012288954937851345,0.847436914139218,3.6,1.2,26.6,1.2,1.2,1.0,-3.1795673776049656e-14,-0.008531798045061371,0.014746745925421613,0.018644843641080728
1.806,-1.1045001252105348e-15,0.00514887677536553,0.1351391229844082,0.012219315716356066,0.847492685055517,3.6,1.2,26.6,1.2,1.2,1.0,-2.9379703330600227e-14,-0.008484526729188643,0.014663178859627278,0.018535956391315906
1.809,-1.0054099617038505e-15,0.005118814539689417,0.13518298775091517,0.012150067933887898,0.8475481303071541,3.6,1.2,26.6,1.2,1.2,1.0,-2.6743904981322426e-14,-0.008437504073038178,0.014580081520665478,0.0184277323428819
1.812,-8.654770389665162e-16,0.005088935566402783,0.13522660391202174,0.01208120939527303,0.8476032516579489,3.6,1.2,26.6,1.2,1.2,1.0,-2.3021689236509333e-14,-0.008390728594644296,0.014497451274327635,0.01832016803905002
1.815,-7.211966899849384e-16,0.005059238340501752,0.13526997287951711,0.012012738008631346,0.8476580513029961,3.6,1.2,26.6,1.2,1.2,1.0,-1.9183831953599364e-14,-0.008344199601755514,0.014415285610357615,0.018213258025806308
1.818,-5.744914660024005e-16,0.005029721641479433,0.13531309604345465,0.011944651646496203,0.847712531200216,3.6,1.2,26.6,1.2,1.2,1.0,-1.5281472995663855e-14,-0.008297916006020124,0.014333581975795442,0.018106997909325958
1.821,-4.274750739938508e-16,0.005000384258338933,0.1353559747862827,0.011876948192332197,0.8477666932946922,3.6,1.2,26.6,1.2,1.2,1.0,-1.1370836968236433e-14,-0.008251876720791916,0.014252337830798635,0.01800138333002016
1.824,-2.8245766666395366e-16,0.0049712249894561045,0.1353986104828875,0.011809625540494424,0.8478205395188079,3.6,1.2,26.6,1.2,1.2,1.0,-7.513373933261168e-15,-0.008206080661245983,0.014171550648593309,0.017896409962041976
1.827,-1.4195113244530991e-16,0.004942242642442328,0.13544100450063612,0.01174268159618781,0.8478740717923795,3.6,1.2,26.6,1.2,1.2,1.0,-3.775900123045244e-15,-0.008160526744494578,0.014091217915425372,0.01779207351279238
1.83,-8.674385496507673e-18,0.004913436034007255,0.13548315819941906,0.011676114275426372,0.8479272920227929,3.6,1.2,26.6,1.2,1.2,1.0,-2.3073865420710414e-16,-0.008115213889702943,0.014011337130511647,0.017688369722426118
1.833,1.1444134429966062e-16,0.00488480398982159,0.13552507293169347,0.011609921504992553,0.8479802021051379,3.6,1.2,26.6,1.2,1.2,1.0,3.044139758370973e-15,-0.008070141018205156,0.013931905805991063,0.017585294363357724
1.836,2.2424722133814076e-16,0.004856345344379842,0.13556675004252575,0.01154410122239648,0.8480328039223434,3.6,1.2,26.6,1.2,1.2,1.0,5.964976087594545e-15,-0.008025307053619965,0.013852921466875777,0.017482843239767433
1.839,3.173715142934093e-16,0.004828058940863101,0.13560819086963452,0.011478651375835298,0.8480850993453124,3.6,1.2,26.6,1.2,1.2,1.0,8.442082280204688e-15,-0.007980710921966637,0.013774381651002357,0.017381012187107164
1.842,3.9021430612140256e-16,0.004799943631001785,0.1356493967434335,0.011413569924152427,0.8481370902330576,3.6,1.2,26.6,1.2,1.2,1.0,1.0379700542829309e-14,-0.00793635155178077,0.013696283908982912,0.017279797071606425
1.845,4.3894220406132764e-16,0.004771998274938425,0.13569036898707426,0.011348854836796898,0.8481887784328356,3.6,1.2,26.6,1.2,1.2,1.0,1.1675862628031316e-14,-0.007892227874230167,0.013618625804156277,0.01717919378977833
1.848,4.594830496375685e-16,0.004744221741090408,0.13573110891648926,0.011284504093782616,0.8482401657802829,3.6,1.2,26.6,1.2,1.2,1.0,1.2222249120359323e-14,-0.00784833882323065,0.01354140491253914,0.017079198267925467
1.851,4.475206286615236e-16,0.00471661290601276,0.13577161784043462,0.011220515685647685,0.8482912540995502,3.6,1.2,26.6,1.2,1.2,1.0,1.190404872239653e-14,-0.007804683335561909,0.01346461882277722,0.016979806461645937
1.854,4.963904182593164e-16,0.004689170864606284,0.13581189704147523,0.011156887594178181,0.8483420450313854,3.6,1.2,26.6,1.2,1.2,1.0,1.3203985125697816e-14,-0.007761260075486277,0.013388265113013817,0.016881015112582623
1.857,5.516814156102452e-16,0.004661894402741169,0.13585194782379661,0.01109361784058202,0.8483925404645253,3.6,1.2,26.6,1.2,1.2,1.0,1.4674725655232522e-14,-0.0077180681254090215,0.013312341408698424,0.016782819849868208
1.86,5.981076222540062e-16,0.004634782398634063,0.13589177147686973,0.011030704448730862,0.8484427422074104,3.6,1.2,26.6,1.2,1.2,1.0,1.5909662751956565e-14,-0.007675106460116158,0.013236845338477033,0.016685216635082628
1.863,6.35461193539544e-16,0.004607833771056316,0.13593136928017382,0.01096814544984311,0.8484926520305718,3.6,1.2,26.6,1.2,1.2,1.0,1.6903267748151872e-14,-0.007632374014544151,0.013161774539811731,0.01658820157580274
1.866,6.636386505160395e-16,0.004581047447036158,0.13597074250615324,0.01090593888538416,0.8485422716930714,3.6,1.2,26.6,1.2,1.2,1.0,1.765278810372665e-14,-0.007589869726017603,0.013087126662460992,0.016491770809330168
1.869,6.82647425935263e-16,0.004554422361746897,0.13600989242025785,0.010844082807023411,0.8485916029426168,3.6,1.2,26.6,1.2,1.2,1.0,1.8158421529877995e-14,-0.007547592534331817,0.013012899368428093,0.01639592050228883
1.872,6.926124102539643e-16,0.0045279574583951075,0.13604882028098367,0.010782575276591199,0.848640647515675,3.6,1.2,26.6,1.2,1.2,1.0,1.842349011275545e-14,-0.007505541381835309,0.012939090331909438,0.016300646850222388
1.875,6.93782497636236e-16,0.004501651688108833,0.13608752733991336,0.010721414366035804,0.848689407137587,3.6,1.2,26.6,1.2,1.2,1.0,1.8454614437123878e-14,-0.007463715213512366,0.012865697239242965,0.016205946077191797
1.8780000000000001,6.865371319558931e-16,0.0044755040098257695,0.13612601484175688,0.010660598157380385,0.848737883522682,3.6,1.2,26.6,1.2,1.2,1.0,1.8261887710026757e-14,-0.0074221129770655385,0.012792717788856461,0.01611181443537277
1.881,6.71392852798847e-16,0.0044495133901814735,0.136164284024392,0.010600124742679984,0.8487860783743915,3.6,1.2,26.6,1.2,1.2,1.0,1.785904988444933e-14,-0.0073807336229982125,0.01272014969121598,0.016018248204653304
1.8840000000000001,6.490098414654752e-16,0.004423678803397541,0.13620233611890487,0.010539992223978471,0.8488339933853641,3.6,1.2,26.6,1.2,1.2,1.0,1.726366178298164e-14,-0.007339576104697115,0.012647990668774164,0.015925243692231146
1.887,6.201984669730042e-16,0.0043979992311698165,0.1362401723496305,0.010480198713265537,0.8488816302375791,3.6,1.2,26.6,1.2,1.2,1.0,1.6497279221481913e-14,-0.0072986393785148635,0.012576238455918643,0.01583279723221134
1.8900000000000001,5.859258320578709e-16,0.004372473662556575,0.1362777939341935,0.010420742332433638,0.8489289906024614,3.6,1.2,26.6,1.2,1.2,1.0,1.5585627132739367e-14,-0.007257922403852476,0.012504890798920365,0.015740905185203668
1.893,5.473223191781133e-16,0.004347101093866728,0.13631520208354841,0.010361621213235,0.848976076140995,3.6,1.2,26.6,1.2,1.2,1.0,1.4558773690137815e-14,-0.007217424143241928,0.012433945455882,0.01564956393792022
1.8960000000000001,4.990242623647553e-16,0.004321880580240464,0.1363523979934763,0.010302833499267824,0.8490228884586606,3.6,1.2,26.6,1.2,1.2,1.0,1.3274045378902491e-14,-0.0071771435028328305,0.012363400199121388,0.015558770088865671
1.899,4.374120548210173e-16,0.004296811171684266,0.1363893828551793,0.010244377343426632,0.849069429161355,3.6,1.2,26.6,1.2,1.2,1.0,1.163516065823906e-14,-0.007137079406090838,0.012293252812111957,0.015468520218063359
1.9020000000000001,3.708650143295177e-16,0.004271891833461653,0.13642615786846152,0.010186250904738405,0.8491156999249837,3.6,1.2,26.6,1.2,1.2,1.0,9.865009381165172e-15,-0.007097230885532103,0.012223501085686086,0.01537881060046195
1.905,3.0053581836348223e-16,0.004247121595167158,0.13646272421711061,0.010128452354176119,0.8491617023651914,3.6,1.2,26.6,1.2,1.2,1.0,7.994252768468627e-15,-0.0070575969108107525,0.012154142825011342,0.01528963774260177
1.9080000000000001,2.277214922332094e-16,0.004222499493487658,0.13649908307838088,0.010070979872373067,0.8492074380874038,3.6,1.2,26.6,1.2,1.2,1.0,6.057391693403371e-15,-0.007018176454662491,0.01208517584684768,0.015200998176555569
1.911,1.5386830249433843e-16,0.0041980245721034,0.1365352356230316,0.010013831649580373,0.8492529086869302,3.6,1.2,26.6,1.2,1.2,1.0,4.092896846349402e-15,-0.006978968492972368,0.012016597979496448,0.015112888459572241
1.9140000000000001,8.057665035603909e-17,0.0041736958815889996,0.13657118301536564,0.009957005885624431,0.8492981157490666,3.6,1.2,26.6,1.2,1.2,1.0,2.14333889947064e-15,-0.006939972004842518,0.011948407062749317,0.015025305173720398
1.917,9.60596508928516e-18,0.004149512479314472,0.13660692641326774,0.009900500789864413,0.849343060849199,3.6,1.2,26.6,1.2,1.2,1.0,2.5551867137498525e-16,-0.006901185972659928,0.011880600947837295,0.014938244925532099
1.92,-5.71204025649543e-17,0.004125473429346231,0.13664246696824303,0.009844314581149713,0.8493877455529067,3.6,1.2,26.6,1.2,1.2,1.0,-1.5194027082277842e-15,-0.006862609382164179,0.011813177497379656,0.01485170434564643
