Time,V_bert,V_exp,V_gomp,V_lin,V_log,V_mend,V_surf,a_exp,a_mend,a_log,a_lin,a_surf,a_gomp,a_bert,b_mend,b_log,b_lin,b_surf,b_gomp,b_bert,c_gomp,tumour
55.919999999999995,1126.8214429429563,870.6721661942826,1130.4534488430738,1017.2324433151738,1010.0882802789894,1037.885255116719,1011.5121234268898,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
56.04,1129.8700410063534,873.2461894255357,1133.8247269928393,1020.266424197829,1013.1458813567733,1040.826493983072,1014.4639155602699,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
56.16,1132.9241327403283,875.8278223816977,1137.2024829414224,1023.3077146781935,1016.2111465700302,1043.7742719259613,1017.422626556671,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
56.28,1135.9837230903129,878.4170875549505,1140.5867088106838,1026.3563239833202,1019.2840855096151,1046.7285994952672,1020.3882666319901,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
56.4,1139.0488170017381,881.0140075034432,1143.9773965952304,1029.4122613160848,1022.3647077195584,1049.68948725147,1023.360846002167,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
56.519999999999996,1142.1194194200355,883.6186048514617,1147.3745381620442,1032.475535855043,1025.4530226967122,1052.6569457656558,1026.3403748831654,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
56.64,1145.1955352906368,886.2309022895979,1150.7781252501102,1035.5461567542861,1028.5490398903967,1055.6309856195207,1029.32686349095,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
56.76,1148.277169558973,888.8509225749177,1154.1881494700422,1038.6241331432952,1031.6527687020448,1058.6116174053745,1032.3203220414655,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
56.879999999999995,1151.3643271704752,891.4786885311312,1157.6046023037131,1041.7094741267995,1034.7642184848505,1061.598851726145,1035.3207607506163,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.0,1154.4570130705752,894.1142230487611,1161.027475103882,1044.8021887846298,1037.8833985434128,1064.5926991953838,1038.3281898342436,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.12,1157.5552322047035,896.7575490853118,1164.4567590938193,1047.902286171576,1041.010318133382,1067.5931704372686,1041.3426195081058,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.239999999999995,1160.6589895182915,899.4086896654385,1167.8924453669392,1051.0097753172415,1044.144986461107,1070.6002760866086,1044.3640599878559,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.36,1163.7682899567706,902.0676678811164,1171.3345248864239,1054.124665225901,1047.2874126832805,1073.6140267888495,1047.3925214890216,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.48,1166.883138465571,904.7345068918092,1174.7829884848513,1057.2469648763533,1050.437605906584,1076.6344332000763,1050.428014226982,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.599999999999994,1170.0035399901242,907.4092299246388,1178.2378268638254,1060.3766832217802,1053.5955751873353,1079.6615059870187,1053.4705484169488,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.72,1173.1294994758612,910.0918602745539,1181.6990305936022,1063.5138291896003,1056.7613295311346,1082.6952558270561,1056.5201342739435,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.839999999999996,1176.2610218682125,912.7824213044988,1185.1665901127164,1066.6584116813253,1059.9348778925091,1085.73569340822,1059.5767820127758,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
57.96,1179.398112112609,915.4809364455836,1188.6404957276127,1069.8104395724165,1063.1162291745602,1088.7828294291996,1062.6405018480239,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
58.08,1182.540775154481,918.1874291972512,1192.120737612269,1072.969921712139,1066.305392228609,1091.8366745993462,1065.7113039940116,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
58.199999999999996,1185.6890159392224,920.9019238142723,1195.60731108694,1076.136867319606,1069.5023738534087,1094.897239631065,1068.7891988704139,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
58.32,1188.8428394122375,923.6244444096948,1199.1002097215191,1079.311285466083,1072.7071814080175,1097.964535249764,1071.874196833621,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
58.44,1192.0022505190057,926.3550137894456,1202.5994163763135,1082.4931844024998,1075.9198262062573,1101.0385722067754,1074.9663078277595,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
58.559999999999995,1195.1672542049562,929.0936557469574,1206.1049208374754,1085.6825728828378,1079.1403168335578,1104.1193612539316,1078.065542071604,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
58.68,1198.3378554155188,931.8403941455792,1209.6167127624965,1088.8794596345874,1082.3686618196523,1107.206913153741,1081.1719097837895,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
58.8,1201.5140590961216,934.5952529187566,1213.1347816799287,1092.0838533586104,1085.6048696381865,1110.3012386793898,1084.2854211827928,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
58.919999999999995,1204.6958701921944,937.358256070215,1216.6591169891099,1095.2957627290043,1088.8489487063307,1113.4023486147496,1087.406086486918,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
59.04,1207.8832936491658,940.1294276741401,1220.189707959886,1098.5151963929636,1092.1009073843875,1116.51025375438,1090.533915914276,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
59.16,1211.0763344124643,942.9087918753585,1223.7265437323333,1101.7421629706434,1095.3607539754023,1119.6249649035324,1093.6689196827683,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
59.28,1214.2749974275189,945.6963728895214,1227.2696133164843,1104.9766710550236,1098.6284967247736,1122.746492878155,1096.8111080100703,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
59.4,1217.4792876397578,948.4921950032839,1230.8189055920486,1108.2187292117694,1101.9041438198617,1125.8748485048964,1099.9604911136112,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
59.519999999999996,1220.689209994609,951.2962825744875,1234.3744093081377,1111.4683459790967,1105.1877033895998,1129.0100426211106,1103.117079210559,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
59.64,1223.9047694375013,954.1086600323417,1237.9361130829877,1114.7255298676337,1108.4791835041033,1132.1520860748608,1106.2808825178024,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
59.76,1227.1259709138624,956.9293518776046,1241.5040054036822,1117.9902893602837,1111.778592174278,1135.3009897249228,1109.4519112519315,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
59.879999999999995,1230.35281936912,959.7583826827655,1245.0780746258765,1121.2626329120894,1115.0859373514331,1138.4567644407914,1112.6301756292225,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.0,1233.585319748702,962.5957770922255,1248.6583089735211,1124.5425689500946,1118.4012269268887,1141.6194211026818,1115.8156858656198,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.12,1236.8234769980359,965.4415598224788,1252.2446965385834,1127.8301058732075,1121.7244687315856,1144.788970601536,1119.0084521767162,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.239999999999995,1240.067296062549,968.2957556622952,1255.8372252807721,1131.1252520520638,1125.0556705356962,1147.9654238390258,1122.208484777739,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.36,1243.316781887669,971.1583894729007,1259.4358830272613,1134.42801582889,1128.3948400482343,1151.148791727558,1125.415793883529,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.48,1246.5719394188225,974.0294861881591,1263.040657472412,1137.7384055173657,1131.741984916663,1154.3390851902775,1128.6303897085252,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.599999999999994,1249.8327736014364,976.9090708147536,1266.6515361774968,1141.0564294024869,1135.0971127265068,1157.5363151610723,1131.8522824667466,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.72,1253.099289380938,979.7971684323685,1270.268506570423,1144.382095740429,1138.4602310009607,1160.7404925845776,1135.0814823717747,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.839999999999996,1256.371491702753,982.6938041938697,1273.8915559454542,1147.7154127584095,1141.831347200499,1163.9516284161796,1138.3179996367348,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
60.96,1259.6493855123085,985.5990033254876,1277.5206714629373,1151.056388654552,1145.2104687224871,1167.1697336220202,1141.5618444742813,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
61.08,1262.9329757550304,988.5127911269971,1281.1558401490217,1154.4050315977468,1148.5976029007884,1170.394819179001,1144.8130270965767,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
61.199999999999996,1266.2222673763447,991.4351929719003,1284.7970488953852,1157.7613497275172,1151.9927570053774,1173.6268960747873,1148.0715577152764,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
61.32,1269.5172653216775,994.3662343076072,1288.4442844589564,1161.1253511538796,1155.395938241947,1176.8659753078134,1151.337446541511,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
61.44,1272.8179745364541,997.3059406556172,1292.0975334616385,1164.4970439572078,1158.8071537515193,1180.1120678872844,1154.6107037858676,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
61.559999999999995,1276.1243999661003,1000.2543376117009,1295.7567823900317,1167.876436188096,1162.2264106100558,1183.3651848331835,1157.891339658373,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
61.68,1279.4365465563917,1003.2114529711549,1299.4220337094139,1171.2635372454743,1165.6537115128301,1186.625337166218,1161.179364789238,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
61.8,1282.7544192524633,1006.1773107220805,1303.0932603136196,1174.658353980592,1169.0890669718294,1189.892535936249,1164.4747890394808,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
61.919999999999995,1286.078022999736,1009.1519366583926,1306.7704480863633,1178.0608943371753,1172.5324839177947,1193.1667921957362,1167.7776226122417,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
62.04,1289.407362743639,1012.1353566989561,1310.4535831537416,1181.4711662610216,1175.983969113409,1196.4481170076963,1171.0878757199216,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
62.16,1292.7424434296001,1015.1275968387426,1314.142651512208,1184.8891776680641,1179.4435292524568,1199.7365214459385,1174.405558574456,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
62.28,1296.0832700030485,1018.1286831490285,1317.8376390284147,1188.314936444248,1182.9111709594029,1203.03201659507,1177.7306813873035,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
62.4,1299.4298474094123,1021.1386417775905,1321.5385314390535,1191.7484504454007,1186.3869007889696,1206.3346135504994,1181.063254369428,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
62.519999999999996,1302.7821805941203,1024.1574989489043,1325.2453143506962,1195.189727497107,1189.8707252257173,1209.644323418441,1184.4032877312866,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
62.64,1306.1402745026007,1027.18528096434,1328.9579732396373,1198.6387753945812,1193.3626506836204,1212.9611573159189,1187.7507916828145,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
62.76,1309.5041340802818,1030.2220142023602,1332.676493451732,1202.0956019025396,1196.8626835056461,1216.2851263707707,1191.1057764334093,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
62.879999999999995,1312.8737642725919,1033.2677251187165,1336.400860202241,1205.5602147550746,1200.3708299633345,1219.6162417216528,1194.4682521919187,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.0,1316.2491700249598,1036.3224402466462,1340.1310585756676,1209.0326216555272,1203.8870962563744,1222.9545145180432,1197.8382291666248,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.12,1319.6303562828127,1039.3861861970697,1343.8670735256017,1212.5128302763599,1207.4114885121828,1226.2999559202465,1201.215717565229,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.239999999999995,1323.0173279915798,1042.458989658788,1347.6088898745595,1216.0008482590301,1210.9440127854834,1229.6525770993978,1204.6007275948389,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.36,1326.4100900966885,1045.540877398678,1351.3564923138247,1219.4966832138632,1214.4846750578843,1233.0123892374668,1207.993269461953,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.48,1329.808647543567,1048.6318762618916,1355.109865403289,1223.000342719925,1218.0334812374563,1236.3794035272617,1211.3933533724467,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.599999999999994,1333.2130052776436,1051.7320131720508,1358.8689935712944,1226.5118343248948,1221.590437158312,1239.753631172434,1214.800989531557,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.72,1336.6231682443458,1054.8413151314462,1362.633861114473,1230.0311655449404,1225.155548580183,1243.1350833874824,1218.2161881438694,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.839999999999996,1340.0391413891016,1057.9598092212325,1366.4044521975877,1233.5583438645872,1228.728821187999,1246.5237713977558,1221.6389594133018,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
63.96,1343.460929657339,1061.087522601627,1370.1807508533752,1237.0933767365957,1232.310260591466,1249.9197064394596,1225.0693135430915,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
64.08,1346.8885379944854,1064.2244825121054,1373.9627409823847,1240.636271581831,1235.8998723246432,1253.3228997596577,1228.5072607357797,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
64.2,1350.3219713459691,1067.3707162715996,1377.7504063528206,1244.1870357891376,1239.497661845524,1256.7333626162786,1231.952811193198,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
64.32,1353.7612346572168,1070.5262512786937,1381.5437306003817,1247.7456767152119,1243.1036345356113,1260.1511062781171,1235.4059751164518,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
64.44,1357.2063328736572,1073.6911150118224,1385.3426972281045,1251.3122016844761,1246.7177956994988,1263.5761420248418,1238.8667627059099,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
64.56,1360.6572709407171,1076.8653350294667,1389.1472896062025,1254.8866179889503,1250.3401505644463,1267.0084811469956,1242.3351841611855,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
64.67999999999999,1364.114053803824,1080.0489389703507,1392.9574909719072,1258.4689328881245,1253.9707042799596,1270.4481349460018,1245.8112496811239,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
64.8,1367.5766864084055,1083.2419545536409,1396.7732844293107,1262.059153608835,1257.6094619173696,1273.8951147341693,1249.2949694637891,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
64.92,1371.0451736998891,1086.44440957914,1400.5946529492046,1265.6572873451337,1261.2564284694085,1277.3494318346943,1252.7863537064475,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
65.03999999999999,1374.5195206238175,1089.6563332701999,1404.421589291407,1269.2633421928508,1264.9116070812838,1280.8110975820616,1256.2854127819144,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
65.16,1377.9997321256253,1092.877753666352,1408.254076735013,1272.8773253342943,1268.5750024847182,1284.2801233212817,1259.7921568960471,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
65.28,1381.4858131506505,1096.1086977803861,1412.0920902376026,1276.4992431473286,1272.246620790887,1287.7565204079358,1263.3065961083316,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
65.39999999999999,1384.9777686443224,1099.3491937645854,1415.9356124417957,1280.1291027130687,1275.9264666370887,1291.240300208823,1266.8287406163736,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
65.52,1388.4756035520709,1102.5992698539396,1419.784625864124,1283.7669110799666,1279.6145445784903,1294.7314741016537,1270.3586006170526,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
65.64,1391.9793228193255,1105.8589543663588,1423.6391128950072,1287.4126752636957,1283.3108590876786,1298.2300534750502,1273.8961863065085,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
65.75999999999999,1395.4889313915155,1109.1282757028898,1427.4990557987262,1291.0664022470373,1287.0154145542158,1301.7360497285529,1277.441507880129,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
65.88,1399.0044342140711,1112.4072623479315,1431.3644367134036,1294.728098979768,1290.728215284195,1305.2494742726246,1280.9945755325405,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.0,1402.5258362324219,1115.695942869449,1435.2352376509748,1298.3977723785424,1294.4492654997916,1308.7703385286538,1284.5553994575928,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.12,1406.0531423919974,1118.99434591919,1439.1114404971663,1302.075429326781,1298.1785693388201,1312.2986539289589,1288.1239898483486,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.24,1409.5863576382271,1122.3025002328984,1442.9930270114703,1305.7610766745545,1301.9161308542868,1315.8344319167923,1291.7003568970704,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.36,1413.1254869165418,1125.6204346305328,1446.8799788271222,1309.4547212384718,1305.6619540139461,1319.3776839463467,1295.2845107952107,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.48,1416.6705351723706,1128.9481780164779,1450.7722774510744,1313.1563698015634,1309.4160426998517,1322.928421482755,1298.8764617333975,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.6,1420.2215073511434,1132.2857593797607,1454.669904263972,1316.866029113167,1313.1784007079127,1326.4866560020982,1302.4762199014222,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.72,1423.7784083982908,1135.6332077942686,1458.5728405201316,1320.5837058888167,1316.9490317474495,1330.0523989914084,1306.0837954882302,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.84,1427.3412432592424,1138.9905524189605,1462.4810673475129,1324.3094068101236,1320.7279394407442,1333.6256619486721,1309.699198681906,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
66.96,1430.9100168794278,1142.3578224980843,1466.3945657476966,1328.0431385246652,1324.5151273225977,1337.2064563828344,1313.322439669662,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
67.08,1434.484734204278,1145.7350473613926,1470.3133165958611,1331.7849076458713,1328.3105988398836,1340.7947938138054,1316.953528637827,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
67.2,1438.0654001792227,1149.1222564243562,1474.2373006407565,1335.5347207529064,1332.114357351102,1344.3906857724617,1320.5924757718342,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
67.32,1441.6520197496918,1152.5194791883796,1478.1664985046805,1339.2925843905587,1335.9264061259323,1347.9941438006506,1324.2392912562073,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
67.44,1445.2445978611165,1155.9267452410184,1482.1008906834556,1343.058505069125,1339.746748344792,1351.6051794511973,1327.8939852745514,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
67.56,1448.8431394589263,1159.3440842561915,1486.040457546403,1346.8324892642954,1343.5753870983854,1355.223804287905,1331.556568009538,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
67.67999999999999,1452.4476494885516,1162.771525994398,1489.98517933632,1350.6145434170396,1347.4123253872608,1358.8500298855615,1335.2270496428946,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
67.8,1456.0581328954233,1166.2091003029327,1493.9350361694549,1354.404673933494,1351.257566121366,1362.4838678299436,1338.9054403553932,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
67.92,1459.6745946249716,1169.6568371161002,1497.8900080354827,1358.2028871848452,1355.1111121195993,1366.1253297178196,1342.5917503268358,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
