Time,I,U,V,m,K,xi,gamma,compartment,Tumor_Growth,Conversion_Uninfected_to_Infected,Tumor_Cell_Death,Viral_Decay
168.0,316.3694747782053,42.21135275321417,31.086080263467917,0.1,100.0,0.01,0.1,1.0,3.6406488828013277,3.6593855526227133,3.163694747782053,3.1086080263467917
169.0,316.86268926894644,42.19274965201801,31.14089200307469,0.1,100.0,0.01,0.1,1.0,3.6409043008367274,3.659378797254429,3.1686268926894643,3.114089200307469
170.0,317.3509890705298,42.17440740624827,31.195157443339923,0.1,100.0,0.01,0.1,1.0,3.641155334311009,3.659372305851705,3.173509890705298,3.1195157443339925
171.0,317.8344214809009,42.156324777564095,31.24888200615253,0.1,100.0,0.01,0.1,1.0,3.6414020337727973,3.659366337826157,3.1783442148090093,3.124888200615253
172.0,318.3130372076193,42.138493559219015,31.30207113751445,0.1,100.0,0.01,0.1,1.0,3.641644543731189,3.6593605809142504,3.1831303720761928,3.130207113751445
173.0,318.7868844498539,42.12090930304617,31.354730188450954,0.1,100.0,0.01,0.1,1.0,3.6418829559927137,3.659355019064655,3.187868844498539,3.1354730188450954
174.0,319.2560109494804,42.10356761037877,31.406864456922232,0.1,100.0,0.01,0.1,1.0,3.642117360539793,3.659349632745328,3.192560109494804,3.140686445692223
175.0,319.7204639984917,42.086464125119285,31.458479188445967,0.1,100.0,0.01,0.1,1.0,3.642347845658269,3.659344398576601,3.197204639984917,3.1458479188445967
176.0,320.1802904464079,42.06959452680863,31.509579576719915,0.1,100.0,0.01,0.1,1.0,3.6425744980624586,3.6593392889574736,3.2018029044640794,3.1509579576719915
177.0,320.6355367076865,42.05295452369534,31.5601707642445,0.1,100.0,0.01,0.1,1.0,3.6427974030178447,3.659334271685311,3.206355367076865,3.15601707642445
178.0,321.08624876913285,42.036539845804754,31.61025784294538,0.1,100.0,0.01,0.1,1.0,3.6430166444614693,3.6593293095691823,3.2108624876913288,3.161025784294538
179.0,321.5324721973101,42.02034623800819,31.659845854796032,0.1,100.0,0.01,0.1,1.0,3.643232305120139,3.6593243600370795,3.2153247219731007,3.1659845854796034
180.0,321.9742521459496,42.00436945309214,31.70893979244035,0.1,100.0,0.01,0.1,1.0,3.6434444666264953,3.6593193747372164,3.219742521459496,3.170893979244035
181.0,322.41163336336103,41.98860524482743,31.7575445998152,0.1,100.0,0.01,0.1,1.0,3.6436532096330487,3.659314299133605,3.2241163336336105,3.1757544599815204
182.0,322.84465578447026,41.973056433493426,31.805665076573185,0.1,100.0,0.01,0.1,1.0,3.6438585206685183,3.65930965096947,3.228446557844703,3.1805665076573186
183.0,323.2733625100946,41.95772012977335,31.853306052392075,0.1,100.0,0.01,0.1,1.0,3.6440604614453767,3.6593054755750765,3.232733625100946,3.1853306052392076
184.0,323.6977992363626,41.94258865363751,31.900472375004416,0.1,100.0,0.01,0.1,1.0,3.6442591557665915,3.6593014201813494,3.236977992363626,3.190047237500442
185.0,324.11800864182857,41.92765852988876,31.947168788368042,0.1,100.0,0.01,0.1,1.0,3.6444546710468075,3.659297470463024,3.241180086418286,3.1947168788368043
186.0,324.5340329908053,41.912926323135515,31.99339998984728,0.1,100.0,0.01,0.1,1.0,3.6446470734087164,3.659293609944439,3.2453403299080534,3.199339998984728
187.0,324.94591413909006,41.89838863355862,32.039170630798814,0.1,100.0,0.01,0.1,1.0,3.6448364277606373,3.659289819795976,3.2494591413909006,3.2039170630798814
188.0,325.3536935396904,41.884042092678285,32.084485317157586,0.1,100.0,0.01,0.1,1.0,3.645022797872717,3.6592860786262302,3.2535369353969044,3.2084485317157587
189.0,325.7574122485505,41.869883359121005,32.129348610022674,0.1,100.0,0.01,0.1,1.0,3.6452062464517834,3.6592823622700386,3.2575741224855053,3.2129348610022674
190.0,326.15711093027676,41.85590911438645,32.173765026243196,0.1,100.0,0.01,0.1,1.0,3.6453868352149255,3.6592786435725166,3.2615711093027677,3.2173765026243197
191.0,326.5528298638642,41.842116058614415,32.21773903900416,0.1,100.0,0.01,0.1,1.0,3.6455646249618123,3.6592748921692224,3.265528298638642,3.221773903900416
192.0,326.94460894842223,41.82850090635171,32.26127507841239,0.1,100.0,0.01,0.1,1.0,3.6457396756458285,3.6592710742625894,3.2694460894842226,3.2261275078412393
193.0,327.3324877089006,41.81506038231906,32.304377532082405,0.1,100.0,0.01,0.1,1.0,3.645912046444034,3.659267152394738,3.273324877089006,3.230437753208241
194.0,327.7165005637879,41.80179877572784,32.347050472904165,0.1,100.0,0.01,0.1,1.0,3.6460816992510985,3.6592636880867278,3.277165005637879,3.234705047290417
195.0,328.09668806421047,41.788710015508414,32.389298306452496,0.1,100.0,0.01,0.1,1.0,3.646248728338789,3.6592604129845347,3.280966880642105,3.2389298306452496
196.0,328.47308920135214,41.77578994714277,32.43112532830041,0.1,100.0,0.01,0.1,1.0,3.6464132026408627,3.659257207153242,3.2847308920135214,3.2431125328300414
197.0,328.8457416657637,41.76303592389139,32.47253573920655,0.1,100.0,0.01,0.1,1.0,3.6465751712544474,3.65925406687989,3.288457416657637,3.247253573920655
198.0,329.2146827677413,41.75044534341982,32.51353369836715,0.1,100.0,0.01,0.1,1.0,3.6467346822007793,3.659250988109992,3.292146827677413,3.251353369836715
199.0,329.57994944173555,41.73801564566704,32.55412332392614,0.1,100.0,0.01,0.1,1.0,3.64689178246862,3.659247966376138,3.2957994944173556,3.2554123323926145
200.0,329.94157825075996,41.725744310713694,32.594308693485196,0.1,100.0,0.01,0.1,1.0,3.647046518056916,3.6592449967238876,3.2994157825076,3.25943086934852
201.0,330.2996053907999,41.71362885665041,32.63409384461371,0.1,100.0,0.01,0.1,1.0,3.647198934016712,3.659242073635034,3.302996053907999,3.263409384461371
202.0,330.6540666952213,41.701666837446126,32.673482775358885,0.1,100.0,0.01,0.1,1.0,3.6473490744923383,3.6592391909483326,3.3065406669522126,3.2673482775358886
203.0,331.0049976391794,41.689855840816335,32.712479444755786,0.1,100.0,0.01,0.1,1.0,3.6474969827619104,3.659236341777756,3.3100499763917943,3.271247944475579
204.0,331.3524333440276,41.67819348609145,32.75108777333732,0.1,100.0,0.01,0.1,1.0,3.647642701277145,3.6592335184283695,3.313524333440276,3.275108777333732
205.0,331.696408640136,41.66667751801949,32.78931163629516,0.1,100.0,0.01,0.1,1.0,3.647786270507842,3.6592307184021595,3.31696408640136,3.278931163629516
206.0,332.03695964943483,41.65530839661588,32.82715466542803,0.1,100.0,0.01,0.1,1.0,3.647927696785912,3.6592281090581795,3.3203695964943485,3.2827154665428036
207.0,332.37411934266134,41.64408199086269,32.864620809196055,0.1,100.0,0.01,0.1,1.0,3.648067043268965,3.659225563614571,3.3237411934266134,3.2864620809196055
208.0,332.7079215798408,41.63299620555861,32.90171382540999,0.1,100.0,0.01,0.1,1.0,3.6482043473382735,3.6592230818725007,3.327079215798408,3.2901713825409993
209.0,333.0383998992679,41.6220489829284,32.938437434667,0.1,100.0,0.01,0.1,1.0,3.648339645552085,3.6592206634490583,3.330383998992679,3.2938437434667005
210.0,333.36558752230786,41.61123830113483,32.974795320811374,0.1,100.0,0.01,0.1,1.0,3.6484729736755126,3.659218307724141,3.3336558752230787,3.2974795320811374
211.0,333.6895173581965,41.60056217279069,33.010791131395244,0.1,100.0,0.01,0.1,1.0,3.64860436670992,3.6592160137854814,3.336895173581965,3.3010791131395245
212.0,334.0102220088412,41.59001864347066,33.04642847813935,0.1,100.0,0.01,0.1,1.0,3.6487338589218217,3.659213780371883,3.340102220088412,3.304642847813935
213.0,334.3277337736217,41.57960579022338,33.08171093739374,0.1,100.0,0.01,0.1,1.0,3.6488614838713223,3.6592116058147095,3.343277337736217,3.308171093739374
214.0,334.6420846541904,41.56932172008334,33.116642050598514,0.1,100.0,0.01,0.1,1.0,3.6489872744400977,3.6592094879776824,3.346420846541904,3.3116642050598517
215.0,334.9533063592734,41.55916456858285,33.151225324744566,0.1,100.0,0.01,0.1,1.0,3.6491112628589293,3.65920742419504,3.3495330635927343,3.3151225324744567
216.0,335.261430309471,41.54913249826403,33.18546423283429,0.1,100.0,0.01,0.1,1.0,3.6492334807348223,3.6592054112081005,3.35261430309471,3.318546423283429
217.0,335.56648662337585,41.539223755167015,33.2193621875145,0.1,100.0,0.01,0.1,1.0,3.6493539583734758,3.6592034565743745,3.3556648662337585,3.32193621875145
218.0,335.8685034378495,41.529436706300295,33.2529225235096,0.1,100.0,0.01,0.1,1.0,3.649472724340115,3.6592015862941025,3.358685034378495,3.3252922523509607
219.0,336.1675134608466,41.51976946548489,33.28614867053,0.1,100.0,0.01,0.1,1.0,3.6495898100057804,3.659199771001635,3.3616751346084657,3.328614867053
220.0,336.46354673458137,41.510220304009565,33.31904396301834,0.1,100.0,0.01,0.1,1.0,3.6497052445632905,3.659198007470871,3.364635467345814,3.3319043963018338
221.0,336.7566330124118,41.50078751414033,33.351611703081076,0.1,100.0,0.01,0.1,1.0,3.6498190566956006,3.659196291818746,3.367566330124118,3.335161170308108
222.0,337.0468017626819,41.49146940768698,33.38385516092393,0.1,100.0,0.01,0.1,1.0,3.649931274600087,3.659194619443684,3.3704680176268194,3.338385516092393
223.0,337.33408217256454,41.48226431456956,33.41577757528741,0.1,100.0,0.01,0.1,1.0,3.6500419260124852,3.659192984962748,3.3733408217256455,3.341577757528741
224.0,337.6185031519032,41.47317058138489,33.44738215388227,0.1,100.0,0.01,0.1,1.0,3.650151038230506,3.6591913821475237,3.3761850315190323,3.3447382153882277
225.0,337.9000933370553,41.464186569973045,33.47867207382508,0.1,100.0,0.01,0.1,1.0,3.6502586381371303,3.6591898038587884,3.379000933370553,3.3478672073825084
226.0,338.17888109473404,41.455310655983816,33.50965048207362,0.1,100.0,0.01,0.1,1.0,3.650364752223592,3.6591882419799795,3.3817888109473406,3.350965048207362
227.0,338.45489452585116,41.44654122744326,33.54032049586245,0.1,100.0,0.01,0.1,1.0,3.6504694066120686,3.6591866873495187,3.3845489452585116,3.3540320495862455
228.0,338.72816146935924,41.43787668332018,33.57068520313841,0.1,100.0,0.01,0.1,1.0,3.650572627078079,3.659185129692013,3.3872816146935922,3.3570685203138413
229.0,338.9987074480412,41.429316560705665,33.60074754070109,0.1,100.0,0.01,0.1,1.0,3.6506744256625825,3.6591836528532173,3.389987074480412,3.3600747540701095
230.0,339.26655855890687,41.42085995042594,33.63051046616511,0.1,100.0,0.01,0.1,1.0,3.650774819585149,3.65918230115138,3.392665585589069,3.3630510466165116
231.0,339.5317434080774,41.41250443664728,33.659977073143125,0.1,100.0,0.01,0.1,1.0,3.6508738437564423,3.6591809897787617,3.395317434080774,3.3659977073143126
232.0,339.79428853233253,41.40424860832131,33.6891503193893,0.1,100.0,0.01,0.1,1.0,3.650971520941568,3.6591797169264164,3.3979428853233253,3.36891503193893
233.0,340.0542201995608,41.3960910725123,33.71803313399395,0.1,100.0,0.01,0.1,1.0,3.6510678735090707,3.6591784805367134,3.400542201995608,3.371803313399395
234.0,340.31156441159783,41.388030453514254,33.74662841775938,0.1,100.0,0.01,0.1,1.0,3.6511629234463543,3.659177278276215,3.4031156441159784,3.3746628417759386
235.0,340.5663469070645,41.38006539196802,33.77493904357572,0.1,100.0,0.01,0.1,1.0,3.6512566923748846,3.659176107507679,3.405663469070645,3.3774939043575722
236.0,340.8185931642057,41.37219454397844,33.80296785679675,0.1,100.0,0.01,0.1,1.0,3.6513492015651967,3.659174965261199,3.4081859316420573,3.380296785679675
237.0,341.0683284037286,41.36441658023142,33.830717675615716,0.1,100.0,0.01,0.1,1.0,3.6514404719517044,3.6591738482044995,3.410683284037286,3.383071767561572
238.0,341.3155775916407,41.35673018511111,33.8581912914412,0.1,100.0,0.01,0.1,1.0,3.6515305241473217,3.659172752612442,3.4131557759164073,3.3858191291441204
239.0,341.5603654420889,41.34913405581696,33.88539146927292,0.1,100.0,0.01,0.1,1.0,3.6516193784578985,3.659171674335714,3.415603654420889,3.388539146927292
240.0,341.8027164201973,41.34162690148088,33.912320948077564,0.1,100.0,0.01,0.1,1.0,3.6517070548964807,3.6591706087687728,3.4180271642019733,3.391232094807757
241.0,342.04265518595264,41.33420851353451,33.938982231939,0.1,100.0,0.01,0.1,1.0,3.6517935607151597,3.65916960865885,3.4204265518595265,3.3938982231939003
242.0,342.2802056400078,41.326877440302695,33.9653780444363,0.1,100.0,0.01,0.1,1.0,3.6518789175581805,3.659168658682189,3.4228020564000783,3.3965378044436303
243.0,342.5153914084634,41.3196321567027,33.991511100393446,0.1,100.0,0.01,0.1,1.0,3.6519631477652674,3.659167738454904,3.425153914084634,3.3991511100393446
244.0,342.7482360308849,41.312471513139045,34.01738401840916,0.1,100.0,0.01,0.1,1.0,3.652046269161287,3.659166846821863,3.4274823603088493,3.401738401840916
245.0,342.97876281572974,41.30539437657623,34.04299939116234,0.1,100.0,0.01,0.1,1.0,3.652128299248662,3.659165982504518,3.4297876281572974,3.404299939116234
246.0,343.20699484332766,41.29839963000012,34.0683597857206,0.1,100.0,0.01,0.1,1.0,3.6522092552172647,3.659165144084637,3.4320699484332766,3.4068359785720603
247.0,343.43295496886066,41.2914861718793,34.09346774384893,0.1,100.0,0.01,0.1,1.0,3.652289153954177,3.6591643299874486,3.4343295496886066,3.4093467743848933
248.0,343.65666582534334,41.284652915626516,34.11832578231823,0.1,100.0,0.01,0.1,1.0,3.6523680120533246,3.659163538464192,3.4365666582534335,3.4118325782318233
249.0,343.87814982660274,41.27789878906005,34.14293639321392,0.1,100.0,0.01,0.1,1.0,3.6524458458249844,3.659162767574116,3.4387814982660276,3.4142936393213925
250.0,344.0974291702587,41.27122273386507,34.16730204424455,0.1,100.0,0.01,0.1,1.0,3.6525226713051735,3.6591620151659012,3.440974291702587,3.4167302044244554
251.0,344.314525840704,41.26462370505507,34.19142517905037,0.1,100.0,0.01,0.1,1.0,3.652598504264919,3.6591612788585683,3.44314525840704,3.419142517905037
252.0,344.5294616120843,41.25810067043323,34.21530821751193,0.1,100.0,0.01,0.1,1.0,3.6526733602194152,3.6591605560218445,3.445294616120843,3.4215308217511935
253.0,344.7422575350742,41.25165298249125,34.238953445708056,0.1,100.0,0.01,0.1,1.0,3.6527472501718776,3.6591598663620553,3.447422575350742,3.4238953445708056
254.0,344.95293526665057,41.24527942059952,34.26236329985722,0.1,100.0,0.01,0.1,1.0,3.652820191599225,3.659159193827727,3.449529352666506,3.426236329985722
255.0,345.161515961819,41.23897899222957,34.28554012906994,0.1,100.0,0.01,0.1,1.0,3.6528921992583827,3.659158535208664,3.45161515961819,3.4285540129069947
256.0,345.36802054672944,41.23275073751478,34.308486253405086,0.1,100.0,0.01,0.1,1.0,3.652963287434853,3.6591578883012876,3.4536802054672946,3.430848625340509
257.0,345.57246974896947,41.22659370900546,34.33120397001728,0.1,100.0,0.01,0.1,1.0,3.653033470177466,3.659157250691415,3.455724697489695,3.433120397001728
258.0,345.7748841004231,41.220506971217844,34.35369555343955,0.1,100.0,0.01,0.1,1.0,3.6531027613060547,3.6591566197373786,3.457748841004231,3.4353695553439554
259.0,345.9752839401296,41.214489600183036,34.37596325586601,0.1,100.0,0.01,0.1,1.0,3.653171174419022,3.6591559925527157,3.459752839401296,3.4375963255866013
260.0,346.1736894171421,41.20854068299602,34.398009307434435,0.1,100.0,0.01,0.1,1.0,3.653238722900834,3.6591553659884366,3.461736894171421,3.4398009307434436
261.0,346.37012049338637,41.202659317364635,34.41983591650894,0.1,100.0,0.01,0.1,1.0,3.653305419929416,3.6591547366148887,3.4637012049338636,3.441983591650894
262.0,346.5645969465195,41.19684461115853,34.4414452699626,0.1,100.0,0.01,0.1,1.0,3.653371278483475,3.6591541007032213,3.465645969465195,3.44414452699626
263.0,346.75713837278875,41.19109568195821,34.46283953346013,0.1,100.0,0.01,0.1,1.0,3.6534363113497346,3.659153454206472,3.4675713837278876,3.446283953346013
264.0,346.94776377114647,41.18541177456174,34.48402084304728,0.1,100.0,0.01,0.1,1.0,3.6535005297981806,3.6591528051335533,3.469477637711465,3.4484020843047283
265.0,347.1364901539612,41.179792652694104,34.504991276532415,0.1,100.0,0.01,0.1,1.0,3.653563939174504,3.6591522147375453,3.4713649015396117,3.4504991276532415
266.0,347.3233381805883,41.17423701241561,34.525752970663305,0.1,100.0,0.01,0.1,1.0,3.6536265568080366,3.6591516308434424,3.473233381805883,3.4525752970663306
267.0,347.50832656975905,41.16874405647542,34.54630800535103,0.1,100.0,0.01,0.1,1.0,3.653688394227961,3.6591510532817844,3.4750832656975907,3.454630800535103
268.0,347.6914738567116,41.16331299969169,34.56665844037146,0.1,100.0,0.01,0.1,1.0,3.6537494627570926,3.6591504819507006,3.4769147385671157,3.4566658440371465
269.0,347.87279839541276,41.15794306867996,34.58680631563474,0.1,100.0,0.01,0.1,1.0,3.6538097735168815,3.659149916813824,3.4787279839541276,3.458680631563474
270.0,348.0523183607801,41.15263350158151,34.60675365145463,0.1,100.0,0.01,0.1,1.0,3.653869337432367,3.6591493578978653,3.4805231836078008,3.4606753651454634
271.0,348.23005175090356,41.147383547791776,34.62650244881797,0.1,100.0,0.01,0.1,1.0,3.6539281652370628,3.659148805289895,3.4823005175090356,3.4626502448817975
272.0,348.4060163892675,41.142192467688695,34.646054689654115,0.1,100.0,0.01,0.1,1.0,3.6539862674777837,3.6591482591343056,3.484060163892675,3.4646054689654115
273.0,348.58022992697255,41.13705953236111,34.66541233710428,0.1,100.0,0.01,0.1,1.0,3.6540436545194233,3.659147719629483,3.4858022992697255,3.466541233710428
274.0,348.75270984495734,41.131984023337125,34.68457733579104,0.1,100.0,0.01,0.1,1.0,3.6541003365496665,3.659147187024192,3.4875270984495734,3.468457733579104
275.0,348.92347345622056,41.12696523231253,34.7035516120877,0.1,100.0,0.01,0.1,1.0,3.6541563235836563,3.6591466616136725,3.489234734562206,3.4703551612087704
276.0,349.0925374454752,41.12200253493,34.722337016284875,0.1,100.0,0.01,0.1,1.0,3.654211624643871,3.6591461478448766,3.4909253744547524,3.472233701628488
277.0,349.2599182391169,41.11709533163623,34.74093536905231,0.1,100.0,0.01,0.1,1.0,3.654266248424072,3.659145651055708,3.4925991823911695,3.4740935369052313
278.0,349.4256331851889,41.112242858869394,34.759348609644015,0.1,100.0,0.01,0.1,1.0,3.6543202053899706,3.6591451669967427,3.4942563318518887,3.4759348609644016
279.0,349.5896988642104,41.10744445955698,34.777578583712646,0.1,100.0,0.01,0.1,1.0,3.6543735047674004,3.6591446968506096,3.495896988642104,3.4777578583712647
280.0,349.75213169242767,41.102699486627465,34.795627119073856,0.1,100.0,0.01,0.1,1.0,3.654426155619539,3.6591442418907936,3.497521316924277,3.479562711907386
281.0,349.9129479237487,41.09800730278465,34.81349602593964,0.1,100.0,0.01,0.1,1.0,3.654478166850818,3.659143803478892,3.499129479237487,3.4813496025939643
282.0,350.0721636516781,41.09336728028198,34.83118709715175,0.1,100.0,0.01,0.1,1.0,3.6545295472107897,3.659143383061641,3.5007216365167815,3.483118709715175
283.0,350.2297948112525,41.08877880069683,34.84870210841504,0.1,100.0,0.01,0.1,1.0,3.6545803052979453,3.65914298216771,3.502297948112525,3.484870210841504
284.0,350.3858571809748,41.084241254704814,34.86604281853088,0.1,100.0,0.01,0.1,1.0,3.6546304495635002,3.659142602404276,3.503858571809748,3.4866042818530882
285.0,350.54036638475,41.07975404185414,34.88321096963051,0.1,100.0,0.01,0.1,1.0,3.6546799883151317,3.659142245453386,3.5054036638475,3.4883210969630514
286.0,350.6933378938193,41.07531657033986,34.90020828740843,0.1,100.0,0.01,0.1,1.0,3.6547289297206786,3.659141913068103,3.5069333789381933,3.4900208287408434
287.0,350.84478702869575,41.070928256778224,34.917036481355794,0.1,100.0,0.01,0.1,1.0,3.6547772818118065,3.6591416070684537,3.5084478702869575,3.4917036481355797
288.0,350.9947287779847,41.066588320275095,34.933697140714486,0.1,100.0,0.01,0.1,1.0,3.654825054750901,3.659141303714354,3.509947287779847,3.4933697140714486
289.0,351.1431781492331,41.0622961741618,34.950191933409116,0.1,100.0,0.01,0.1,1.0,3.654872256515456,3.65914100252996,3.5114317814923313,3.495019193340912
290.0,351.2901500989612,41.05805134499513,34.96652256533309,0.1,100.0,0.01,0.1,1.0,3.654918893798531,3.659140716230474,3.512901500989612,3.496652256533309
291.0,351.43565934367615,41.053853257855366,34.982690671856766,0.1,100.0,0.01,0.1,1.0,3.654964974370788,3.6591404440031643,3.5143565934367618,3.4982690671856767
292.0,351.5797204570173,41.04970134307757,34.998697872280935,0.1,100.0,0.01,0.1,1.0,3.6550105059059814,3.659140184826031,3.515797204570173,3.4998697872280937
293.0,351.72234787162205,41.04559503594801,35.01454577003072,0.1,100.0,0.01,0.1,1.0,3.6550554959851698,3.6591399374529954,3.5172234787162204,3.5014545770030723
294.0,351.86355588099116,41.041533776400556,35.03023595284944,0.1,100.0,0.01,0.1,1.0,3.6550999521009166,3.6591397003989,3.518635558809912,3.503023595284944
295.0,352.0033586413547,41.03751700871313,35.04576999299253,0.1,100.0,0.01,0.1,1.0,3.6551438816614454,3.6591394719243655,3.520033586413547,3.5045769992992533
296.0,352.1417701735374,41.03354418120414,35.06114944742145,0.1,100.0,0.01,0.1,1.0,3.6551872919947543,3.6591392500204645,3.521417701735374,3.506114944742145
297.0,352.27880436482457,41.02961474592889,35.07637585799757,0.1,100.0,0.01,0.1,1.0,3.6552301903527193,3.65913903239325,3.5227880436482457,3.507637585799757
298.0,352.4144749708275,41.02572815837599,35.09145075167604,0.1,100.0,0.01,0.1,1.0,3.6552725839151536,3.6591388164481162,3.5241447497082747,3.5091450751676043
299.0,352.5487956173491,41.02188387716383,35.106375640699746,0.1,100.0,0.01,0.1,1.0,3.6553144797938364,3.659138599274024,3.5254879561734915,3.5106375640699747
300.0,352.68177891169836,41.01808177048918,35.121151946694155,0.1,100.0,0.01,0.1,1.0,3.655355880609315,3.659138410481166,3.5268177891169836,3.512115194669416
301.0,352.8134386020461,41.014321130407154,35.13578118522214,0.1,100.0,0.01,0.1,1.0,3.655396795230036,3.659138232605566,3.5281343860204615,3.5135781185222146
302.0,352.94378801031456,41.01060138914501,35.150264831906405,0.1,100.0,0.01,0.1,1.0,3.6554372309628653,3.6591380589556475,3.5294378801031456,3.5150264831906406
303.0,353.07284019027384,41.00692204744131,35.164604335973564,0.1,100.0,0.01,0.1,1.0,3.655477194338086,3.659137887838432,3.5307284019027385,3.5164604335973566
304.0,353.20060806894145,41.00328261051139,35.17880113237143,0.1,100.0,0.01,0.1,1.0,3.6555166918076623,3.6591377173964275,3.5320060806894147,3.5178801132371436
305.0,353.3271044482103,40.999682587852355,35.192856641942605,0.1,100.0,0.01,0.1,1.0,3.655555729748023,3.6591375455999136,3.5332710444821034,3.5192856641942605
306.0,353.45234200647667,40.99612149304801,35.20677227159805,0.1,100.0,0.01,0.1,1.0,3.6555943144628333,3.6591373702391072,3.5345234200647666,3.520677227159805
307.0,353.57633330026795,40.99259884357387,35.220549414490684,0.1,100.0,0.01,0.1,1.0,3.655632452185738,3.6591371889162074,3.5357633330026794,3.5220549414490687
308.0,353.699090765871,40.989114160602156,35.23418945018898,0.1,100.0,0.01,0.1,1.0,3.655670149083088,3.6591369990373157,3.5369909076587103,3.523418945018898
309.0,353.82062672095975,40.98566696880673,35.24769374485053,0.1,100.0,0.01,0.1,1.0,3.655707411256643,3.659136797804249,3.5382062672095977,3.5247693744850532
310.0,353.9409533662234,40.982256796168116,35.26106365139566,0.1,100.0,0.01,0.1,1.0,3.6557442447462556,3.6591365822062305,3.5394095336622344,3.526106365139566
311.0,354.06008272834134,40.978883217916085,35.27430050669472,0.1,100.0,0.01,0.1,1.0,3.655780655056354,3.6591363527773426,3.5406008272834133,3.5274300506694725
312.0,354.17802586443,40.9755464562314,35.287405591153764,0.1,100.0,0.01,0.1,1.0,3.6558166406931756,3.6591361647791376,3.5417802586443003,3.5287405591153767
313.0,354.29479524566943,40.972245587543405,35.30038025016592,0.1,100.0,0.01,0.1,1.0,3.655852212503035,3.659135975250115,3.5429479524566942,3.5300380250165926
314.0,354.4104025589948,40.96898019783624,35.31322578227679,0.1,100.0,0.01,0.1,1.0,3.65588737580793,3.659135784238922,3.5441040255899483,3.531322578227679
315.0,354.52485937683383,40.96574987968691,35.32594347337429,0.1,100.0,0.01,0.1,1.0,3.6559221358365885,3.6591355919036883,3.5452485937683385,3.532594347337429
316.0,354.6381771585134,40.96255423223666,35.33853459685105,0.1,100.0,0.01,0.1,1.0,3.655956497725388,3.6591353985174395,3.546381771585134,3.533853459685105
317.0,354.7503672516662,40.95939286116228,35.35100041376668,0.1,100.0,0.01,0.1,1.0,3.655990466519254,3.6591352044734125,3.547503672516662,3.535100041376668
318.0,354.8614408936382,40.95626537864739,35.36334217301013,0.1,100.0,0.01,0.1,1.0,3.6560240471725516,3.659135010290283,3.548614408936382,3.5363342173010133
319.0,354.97140921289514,40.953171403353835,35.375561111462055,0.1,100.0,0.01,0.1,1.0,3.6560572445499595,3.6591348166173105,3.5497140921289514,3.5375561111462055
320.0,355.0802832304296,40.95011056039297,35.387658454157084,0.1,100.0,0.01,0.1,1.0,3.656090063427333,3.659134624239386,3.5508028323042957,3.5387658454157087
321.0,355.18807386116777,40.94708248129701,35.399635414446195,0.1,100.0,0.01,0.1,1.0,3.656122508492557,3.659134434082004,3.5518807386116777,3.5399635414446196
322.0,355.2947919153766,40.9440868039903,35.41149319415904,0.1,100.0,0.01,0.1,1.0,3.6561545843463814,3.6591342472161448,3.552947919153766,3.5411493194159043
323.0,355.40044794874,40.941123138520716,35.423232963525955,0.1,100.0,0.01,0.1,1.0,3.6561862958694964,3.6591340614253243,3.5540044794874,3.5423232963525955
324.0,355.50505223092875,40.93819105960121,35.43485585694837,0.1,100.0,0.01,0.1,1.0,3.656217648301541,3.6591338704645127,3.5550505223092874,3.543485585694837
325.0,355.60861553756166,40.935290285451806,35.446363078897036,0.1,100.0,0.01,0.1,1.0,3.6562486453297147,3.659133682023571,3.556086155375617,3.5446363078897036
326.0,355.71114823785484,40.93242047102434,35.45775578186016,0.1,100.0,0.01,0.1,1.0,3.656279291301503,3.659133496974066,3.5571114823785486,3.545775578186016
327.0,355.8126606001102,40.92958127677513,35.469035107176275,0.1,100.0,0.01,0.1,1.0,3.6563095904890077,3.6591333162815944,3.558126606001102,3.5469035107176277
328.0,355.9131627929944,40.92677236860751,35.48020218517959,0.1,100.0,0.01,0.1,1.0,3.6563395470900026,3.659133141007326,3.559131627929944,3.5480202185179595
329.0,356.01266488681904,40.9239934178143,35.49125813534524,0.1,100.0,0.01,0.1,1.0,3.6563691652289827,3.6591329723094583,3.5601266488681906,3.5491258135345243
330.0,356.11117685482003,40.9212441010204,35.502204066434636,0.1,100.0,0.01,0.1,1.0,3.656398448958192,3.659132811444626,3.5611117685482006,3.5502204066434637
331.0,356.20870857443714,40.918524100125246,35.51304107664076,0.1,100.0,0.01,0.1,1.0,3.6564274022586583,3.6591326597692237,3.5620870857443716,3.5513041076640763
332.0,356.30526982859374,40.9158331022454,35.52377025373347,0.1,100.0,0.01,0.1,1.0,3.6564560290411983,3.65913251874067,3.5630526982859374,3.552377025373347
333.0,356.4008703069763,40.91317079965702,35.5343926752048,0.1,100.0,0.01,0.1,1.0,3.656484333147427,3.659132389918608,3.564008703069763,3.55343926752048
334.0,356.4955196073141,40.910536889738395,35.544909408414284,0.1,100.0,0.01,0.1,1.0,3.6565123183507455,3.6591322749660384,3.564955196073141,3.5544909408414287
335.0,356.5892264794486,40.90793079393011,35.55532141365729,0.1,100.0,0.01,0.1,1.0,3.6565399913400687,3.6591321500835408,3.565892264794486,3.5555321413657293
336.0,356.6820000640603,40.90535211686437,35.565629702955384,0.1,100.0,0.01,0.1,1.0,3.656567356840386,3.6591320077892546,3.566820000640603,3.5565629702955386
