Time,soluble_obs,insoluble_obs,M,N,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,P,c_T,s_T,e_T,k_n,k_sol,k_insol,n_n,blocking,soluble,insoluble,R_T,a_T,I_net,C1
24.575,345.2103444133893,4647.469064840287,1.2302693657380082,2.9568584401722657,3.088982261965292,3.239835180615595,3.412627554682141,3.6110448478666957,3.8392171103042214,4.1015570719300465,4.402366990867567,4.513744764238879,4.862303587540366,5.24778074380903,5.665451947439944,6.105817353998714,6.553975563895348,6.989742970317705,7.388717521872988,7.724296242707513,7.970429962997708,8.104701049222657,8.111199750365895,7.98268581079172,7.721651934765507,7.340118731358047,6.858230909360814,6.301933582831832,5.7001416248621,5.081854027049614,4.473614469122196,3.8976036617388004,3.3705032101648813,2.9031290608879226,2.500721083606573,2.163707832194853,1.8887435820261609,1.6698305078248534,1.4993793194743745,1.3691127948995085,1.2707665807103503,1.196582377317444,1.139616390724003,1.0939004799631982,1.0544969329660636,1.0174836336250928,0.9798980823902181,0.9396593293648585,0.8954785303218441,0.8467627510053536,0.7935131902540473,5.4562231356251925,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,164.1317602513953,345.2103444133893,4647.469064840287,101.39757085353061,2.8775067343470028e-06,91.23899712249327,1.0
24.599999999999998,343.9205740858571,4662.444684739324,1.2297096724686347,2.949547964291831,3.080668176888494,3.2303435405429104,3.4017564572491694,3.598562443050898,3.8248634080443806,4.085053911753956,4.383442418484563,4.493273046392018,4.839325585660266,5.222358113969016,5.6378891772163975,6.076732537041068,6.524342768243489,6.960885967256209,7.362241473764083,7.701956316868225,7.9539507027568375,8.095573471335335,8.110490618110976,7.990893067617852,7.7386319479288055,7.36509708292703,6.889892644535139,6.338574924887751,5.739856131803638,5.122723375575096,4.513877212671671,3.9357828177811642,3.405483112434006,2.934181294676644,2.527486765284808,2.1861480565029754,1.9070714122634715,1.6844369235220347,1.5107629139670142,1.3778196566112393,1.2773434861360002,1.201543708053367,1.1434233216641965,1.0969499945020793,1.0571179650640914,1.0199378956333676,0.9823836775673666,0.942315867649526,0.8983930205022959,0.8499759499200303,0.7970263239599912,5.508839235614694,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,164.42971651947926,343.9205740858571,4662.444684739324,101.35144149396268,2.8357357517430063e-06,91.23899716426425,1.0
24.625,342.6416541395184,4677.409454263366,1.2291531848829877,2.94229450158916,3.072420920047991,3.220930191683979,3.390976965397389,3.5861869506955832,3.8106338234305825,4.068693368375435,4.364678743664648,4.472969116419881,4.816523504283724,5.197108801517691,5.610481097695669,6.047762919699136,6.494761790220923,6.931993658326327,7.335623509738444,7.6793568628824405,7.937095153271466,8.085967170905791,8.109227489680638,7.998508131586164,7.755023904459825,7.389533597940985,6.921095293965289,6.374866738069189,5.779345329017981,5.163493696451217,4.554157997723985,3.974079219534459,3.4406562470270488,2.965477531357729,2.5545229155016647,2.208863973110904,1.9256632590308016,1.699283582135951,1.5223554863817796,1.386700714106961,1.2840594102935665,1.2066107165501274,1.147305851744902,1.100049068435508,1.059766857137482,1.0224026446569536,0.9848665095893363,0.9449602072456288,0.9012893273246676,0.8531680340446391,0.8005180391595829,5.561663094433005,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,164.72618933623957,342.6416541395184,4677.409454263366,101.3055763436418,2.7948461236332364e-06,91.23899720515388,1.0
24.65,341.373488070298,4692.36346991635,1.2285998811393088,2.935097468101007,3.0642397935781007,3.211594318037333,3.380288131378609,3.573917281032987,3.7965271297485503,4.0524741169485665,4.346074641568276,4.452831865533246,4.793896630421835,5.172032805433059,5.583228775694095,6.01891096430042,6.465236698244412,6.903071723016869,7.308870658686399,7.656505720836336,7.919871203906664,8.075889210673752,8.10741575554838,8.005534051729516,7.770828134150778,7.413425859493196,6.951834009966399,6.410802336298248,5.818601452754594,5.204156953327138,4.59444925001667,4.01248633284933,3.476017493600326,2.997014225415814,2.5818275360612475,2.2318549604238505,1.9445196175238224,1.7143717988936746,1.5341588809298785,1.3957580846721813,1.290916538561554,1.2117855063843133,1.1512659037409751,1.1031993866570133,1.062445030405164,1.02487903372598,0.98734747201807,0.9475929986044588,0.9041678788166142,0.8563392324403296,0.8039883916707431,5.614693247326872,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,165.02119174522096,341.373488070298,4692.36346991635,101.2599736023921,2.754814111692171e-06,91.2389972451859,1.0
24.675,340.1159786011907,4707.306828975169,1.228049732099013,2.927956278894709,3.056124115328629,3.2023351245356895,3.369689030742119,3.5617523667171582,3.782542116153294,4.03639483087544,4.3276287512958795,4.432860102374921,4.771444106754051,5.147129915819161,5.556133019562342,5.990178860591768,6.435771326092366,6.874125701754808,7.281989953866959,7.633410901881718,7.902287071371824,8.065347092836577,8.105061289036982,8.0119743256464,7.786045311760811,7.436771645290964,6.982103972601418,6.446374908109852,5.857616498118075,5.244704803382683,4.6347430755393955,4.050997334637626,3.5115615038059618,3.0287876784680914,2.6093985508319175,2.255120383024679,1.9636410164920168,1.7297029517081353,1.5461750172450044,1.404993961186593,1.2979171240215874,1.2170702370503863,1.1553054438950845,1.1064026664766227,1.0651539298110648,1.0273682333625591,0.9898274716808646,0.9502149025227012,0.9070291110350878,0.859489779942375,0.8074374405872707,5.6679281738231815,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,165.31473669162693,340.1159786011907,4707.306828975169,101.21463086864048,2.7156167224595367e-06,91.23899728438329,1.0
24.7,338.86902967310454,4722.239627498787,1.2275027129362224,2.9208703620737237,3.048073207617985,3.1931518195071584,3.3591787431967517,3.549691146483867,3.768677581126948,4.020454198294248,4.309339734364665,4.41305266471895,4.7491651103393115,5.122399955071208,5.529194655456684,5.961568786244361,6.4063694515564205,6.845161027972227,7.254988275141609,7.610080235553695,7.884350792051106,8.054348175268725,8.102169886758448,8.017832462379895,7.80067621587896,7.459568916083453,7.011900596772881,6.48157789329938,5.896382692076905,5.285129086812621,4.675031695963947,4.08960544435255,3.547282904506792,3.0607941143696342,2.637233771822868,2.278659478973033,1.9830278603617257,1.7452783087661368,1.5584057271228644,1.4144104731525076,1.3050633797349518,1.222467047912248,1.1594264336442823,1.1096606310764947,1.0678950127934808,1.0298714300766325,0.9923074327422038,0.9528265971941545,0.9098734768323709,0.8626199272980871,0.8108652599162474,5.721366387715507,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,165.60683701104662,338.86902967310454,4722.239627498787,101.169546096263,2.6772317072016865e-06,91.2389973227683,1.0
24.724999999999998,337.63254574531175,4737.161961027818,1.226958799058377,2.9138391538563213,3.0400864011851394,3.1840436208380694,3.3487563593356233,3.5377325708922247,3.75493233477757,4.004650916285641,4.2912062541608575,4.393408380221423,4.72705878982002,5.097842693134285,5.502414430262013,5.933082815316727,6.377034733666329,6.816183016838535,7.227872404410631,7.586521493697168,7.86607040038977,8.042899876652184,8.098747465233789,8.02311213601448,7.814721813655569,7.4818158197279505,7.0412194594544415,6.516404850575196,5.934892327256332,5.325421654830335,4.715307295641638,4.128303807512254,3.5831762263701625,3.0930296528226937,2.6653309111042467,2.3024713994064974,2.002680484711404,1.7610990891109695,1.5708528118881073,1.4240097355270787,1.3123575165947652,1.2279780849253537,1.1636308465824583,1.1129750188381544,1.0706697532313283,1.0323898268945078,0.9947882952729872,0.9554287757318788,0.9127014427758446,0.8657299376045297,0.814271934488855,5.775006405444412,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,165.89750543341586,337.63254574531175,4737.161961027818,101.12471725836541,2.6396375250155072e-06,91.23899736036248,1.0
24.75,336.4064332116342,4752.073923168307,1.2264179714267183,2.906862055282938,3.0321630244887006,3.175009744049255,3.338420966692972,3.5258755906134276,3.7413051950745206,3.988983705730855,4.27322702511871,4.373926159799329,4.705124415972171,5.073458053740145,5.475793253105279,5.904723153817936,6.347770885847867,6.787196917419069,7.200648913294358,7.562742101015871,7.847453488816235,8.031009148907122,8.09479953246886,8.027816746680957,7.828182984521737,7.503510618292689,7.070056431465604,6.550849758890877,5.97313817212357,5.3655748173553635,4.755562439715857,4.167085832931092,3.619236130861503,3.1254904193505975,2.6936875857280764,2.3265551326961877,2.0225990291985343,1.777166312987234,1.5835178936462608,1.4337937170924433,1.3198016375252992,1.2336054230011992,1.1679206167843206,1.1163475528557656,1.0734796265316844,1.0349246388066426,0.9972710169615848,0.958022151406538,0.9155134964312013,0.8688200950898577,0.817657570231313,5.8288468400783024,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,166.18675455364723,336.4064332116342,4752.073923168307,101.08014278579226,2.602813331870078e-06,91.23899739718668,1.0
24.775,335.1905979578671,4766.9756080343495,1.2258802073797386,2.8999385068855386,3.02430242216343,3.1660494228615876,3.328171673792747,3.5141191766298583,3.7277949943415343,3.97345128568505,4.25540072789862,4.354604836574614,4.6833611220427676,5.049245758698594,5.449331778803183,5.8764917334180256,6.318581377267311,6.758207822714131,7.173324356855896,7.538749634305368,7.828507966770235,8.018683387121568,8.090332099358376,8.031950177716897,7.841060996706509,7.524651813786858,7.098407450192115,6.584906497719872,6.0111127635173895,5.4055805708605025,4.795789352978904,4.20594461107715,3.655457018735216,3.1581723556193126,2.7223013092408275,2.3509096352600105,2.042783656729981,1.7934810599598503,1.5964026718381914,1.4437644674854173,1.3273979199625854,1.2393511999098206,1.1722977279340412,1.1197799935183685,1.0763261353501743,1.0374771006191128,0.9997565701626795,0.9606074486115226,0.9183101338006594,0.8718906899676244,0.8210222764499906,5.8828862392191095,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,166.4745968822861,335.1905979578671,4766.9756080343495,101.03582081080478,2.5667389294723577e-06,91.23899743326108,1.0
24.8,333.9849460752868,4781.867109534565,1.2253454833137696,2.8930679668757273,3.016503949628851,3.1571619031885167,3.318007603123703,3.5024623143346596,3.714400577359999,3.958052380863184,4.237726034164684,4.335443212920686,4.661767979600595,5.0252054318045465,5.42303052954246,5.848390330130408,6.289469520072546,6.729220695937724,7.145905217012204,7.514551676620649,7.809241838980894,8.005930163749214,8.085351413453038,8.035516574490334,7.853357368040069,7.545238111433256,7.126268585977283,6.618568998873993,6.048808613309366,5.445430823927652,4.835980130527233,4.244873083977529,3.691833144399554,3.191071274844982,2.751169494162723,2.375533793350434,2.063234489439517,1.8100443935141768,1.609508848297245,1.453924050879199,1.3351485625494819,1.2452175771651497,1.176764187289633,1.1232741231499315,1.0792108020777171,1.0400484646600987,1.0022459427593395,0.9631854055021547,0.9210918629924248,0.8749420228610356,0.8243661710061554,5.937123132352157,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,166.76104483071407,333.9849460752868,4781.867109534565,100.99174938801222,2.5313947495698024e-06,91.23899746860525,1.0
24.825,332.78938459786275,4796.748520634874,1.2248137774526249,2.8862498886082517,3.00876696751876,3.1483464369290415,3.307927883881124,3.4909039974353067,3.7011207994092503,3.9427857293745854,4.220201632185419,4.316440109071897,4.640344076906892,5.001336706197055,5.396890020602585,5.820420686937103,6.260438559532496,6.700240397669354,7.11839784406525,7.490155666598999,7.789662976378934,7.992756953976926,8.07986368388207,8.038520115875635,7.865073722132606,7.565268381720785,7.15363611071887,6.65183140336548,6.086218421930646,5.485117630296861,4.876126955414879,4.283864220768063,3.7283587340808095,3.224182919042126,2.7802894545493664,2.4004263835727717,2.0839515425384056,1.8268572831512195,1.622838049816669,1.4642744774618786,1.3430557300598667,1.2512066996109232,1.1813219987823798,1.1268317301391209,1.0821351610776644,1.0426399984101753,1.004740139053727,0.965756776722569,0.923859208012052,0.8779744093741786,0.8276893856626301,5.99155607976899,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,167.04611069585903,332.78938459786275,4796.748520634874,100.94792672264306,2.4967618388101737e-06,91.23899750323817,1.0
24.849999999999998,331.6038211306863,4811.619933730083,1.2242850684516398,2.8794837319398816,3.001090844488871,3.139602285096181,3.2979316556251494,3.4794432310263357,3.6879545272543006,3.927650078824559,4.202826213930444,4.297594338623307,4.61908847941484,4.977639170248031,5.370910696988802,5.7925844519829655,6.231491628604883,6.671271672168924,7.09080848617156,7.465568974404516,7.769779231561865,7.979171274145444,8.073875219998198,8.04096512943459,7.87621186086328,7.584741679530821,7.180506463294785,6.684687982345142,6.123334970749855,5.524633071404589,4.916221988951445,4.322910929212486,3.765027926266023,3.257502930169325,2.809658404700636,2.4255860927848296,2.104934757656145,1.8439206436533369,1.6363918671773099,1.474817737972752,1.3511215811580375,1.2573207157902595,1.1859731765753057,1.130454616938241,1.0851007625984521,1.0452529856966972,1.007240179318162,0.9683223320313066,0.9266127068515174,0.8809881777880254,0.8309920633889636,6.0461836479092295,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,167.3298066679016,331.6038211306863,4811.619933730083,100.9043510554914,2.462821832877913e-06,91.23899753717816,1.0
24.875,330.4281652648504,4826.481439228986,1.2237593224634273,2.8727689518961532,2.9934749408416854,3.1309287016893266,3.288018049656438,3.4680790142294775,3.674900629925111,3.912644197274459,4.185598524444751,4.278904809153532,4.598000398657182,4.954112606769984,5.345093223695825,5.764883475495184,6.202631986513241,6.6423192557465,7.063143208673823,7.44079860606733,7.7495979477611225,7.965180061045476,8.067391780170986,8.042855520144702,7.886773369549087,7.603657087304077,7.206876345904874,6.717133455688057,6.160151596479173,5.563969801725572,4.9562579021173425,4.3620065038210765,3.8018350922206574,3.2910270265891293,2.8392734998207962,2.4510114488950863,2.1261838588397035,1.8612351524913164,1.650171665305878,1.485555629647923,1.3593481238700622,1.263561668277069,1.1907196692029456,1.1341445529868432,1.088109147730553,1.0478887169475375,1.0097470997240607,0.9708828618886612,0.9293529203274212,0.8839836800381323,0.8342743712001556,6.10100452772992,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,167.6121448470645,330.4281652648504,4826.481439228986,100.86101959688945,2.4295569078956735e-06,91.23899757044309,1.0
24.9,329.262325653269,4841.333128478572,1.2232365198695405,2.8661050220942177,2.9859186423695623,3.1223249670258384,3.2781862275077516,3.4568103760719193,3.661957997773412,3.8977668505901266,4.168517259805161,4.26037031426396,4.577078843200198,4.930756498636929,5.319437885809583,5.737319196129245,6.173862525671393,6.613387652790706,7.03540806082116,7.415851814536256,7.72912697367712,7.950790954748497,8.060419917658761,8.044195951066701,7.896760432956351,7.622014039173186,7.2327425249578985,6.749162333561173,6.1966612107024375,5.603119921695402,4.996226777269016,4.401143699707913,3.8387741735633147,3.324750638372068,2.8691317519847708,2.4767009638845208,2.1476986501649806,1.8788016271956247,1.6641789756275787,1.4964901159446924,1.3677375142862545,1.2699317203320124,1.195563516354368,1.1379033720061695,1.091161900163825,1.0505485093340303,1.0122619524888001,0.9734391659091106,0.9320804138147586,0.886961269026635,0.837536473622405,6.156017290067347,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,167.8931372089132,329.262325653269,4841.333128478572,100.81793072990442,2.396949818312912e-06,91.23899760305018,1.0
24.925,328.1062118327933,4856.175091941898,1.222716638623422,2.8594914201475787,2.9784213392664007,3.1137903669714357,3.2684353569590496,3.445636353129815,3.649125530598001,3.8830168165565384,4.151581130705744,4.24198966316338,4.55632283614146,4.907570336842169,5.293944962316164,5.709893023349384,6.145186078928945,6.584481275330032,7.007608971882274,7.390735718919289,7.708374031114617,7.936011499248446,8.052966141968092,8.044991107646302,7.906175326827165,7.639812118989027,7.258101955142975,6.780769326706115,6.232856910827393,5.642075680015699,5.036120792509062,4.440315309689517,3.8758390950365906,3.358669134546247,2.8992300825013055,2.5026530446867823,2.169478830288991,1.89662079020862,1.6784152515831172,1.5076231023898887,1.3762918704335159,1.2764330146685088,1.2005067511784482,1.1417329113729837,1.094260613936445,1.0532336942194898,1.0147858057842045,0.975992060056845,0.9347957686289841,0.8899213127596133,0.8407785492271501,6.211220538076157,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,168.172795625978,328.1062118327933,4856.175091941898,100.77508263748109,2.364983840978591e-06,91.23899763501616,1.0
24.95,326.95973409384646,4871.007419328444,1.2221996554421595,2.8529276287103364,2.97098242763644,3.1053241944261956,3.258764613753534,3.434555991127823,3.636402138494342,3.868392883867962,4.134788857908523,4.223761671396681,4.535731399548643,4.884553598457852,5.268614699357109,5.6826063100706214,6.1166053975889625,6.555604433047722,6.979751758578214,7.3654573317256355,7.687346760226217,7.9208491996530475,8.045036978855606,8.045245750350846,7.915020454258893,7.657051074771218,7.282951770552675,6.811949317084855,6.268731936374162,5.680829423406593,5.075932172721899,4.479514122995418,3.913023734974733,3.392777806838412,2.9295653181665453,2.5288659995643807,2.191524005717991,1.9146932857085437,1.6928818861205928,1.5189564526171306,1.3850132855921125,1.2830676835575305,1.2055514072735796,1.1456350164571585,1.0974068957423564,1.0559456180572229,1.017319743743091,0.9785423761309511,0.9374995812116633,0.8928641933356098,0.8440007894481136,6.266612896322828,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,168.45113186620674,326.95973409384646,4871.007419328444,100.73247340066513,2.3336427593789475e-06,91.23899766635725,1.0
24.974999999999998,325.8228033670572,4885.830199707494,1.2216855472208585,2.846413137047311,2.9636013107037127,3.0969257504536043,3.2491731829240442,3.4235683461376873,3.623786742405335,3.8538938511221215,4.118139168319008,4.205685153088081,4.515303541665403,4.861705728775016,5.24344728889001,5.655460331272698,6.088123134850114,6.526761326793202,6.951842132776854,7.340023582298279,7.666052756830422,7.905311568206696,8.036639017583234,8.044964755087111,7.923298372465327,7.67373082771956,7.307289275308376,6.842697332803814,6.304279633335507,5.7193735567005595,5.115653151511093,4.518732893886447,3.9503219035376342,3.4270718584245357,2.9601341896847355,2.555338044152862,2.213833701860441,1.9330196930575565,1.707580225337844,1.530492000636634,1.3939038383053173,1.28983785628422,1.2106995237358273,1.1496115436653587,1.1006023664739957,1.0586856429156277,1.0198648663576375,0.9810909613069829,0.9401924624692678,0.895790306145816,0.8472033976522412,6.322193002378713,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,168.72815759314298,325.8228033670572,4885.830199707494,100.69010111517424,2.3029108486363517e-06,91.23899769708916,1.0
25.0,324.6953326680263,4900.643520063337,1.2211742976512343,2.8399474641838034,2.956277376710557,3.0885943192549,3.2396602310763796,3.412672456763131,3.611278254844271,3.839518531316695,4.101630847062473,4.187759039717211,4.495038468067553,4.839026454083009,5.2184432656674336,5.62845671329713,6.059742223581681,6.497956274335071,6.923885683681642,7.314441001425392,7.6444989647674895,7.889405295865167,8.027777987798023,8.04415224901097,7.931011133956816,7.689851125634538,7.331111955120612,6.873008897060562,6.339494062994129,5.757701298423894,5.15527675072174,4.557965036480882,3.987727875340533,3.4615467356515,2.9909334612212795,2.5820672569887364,2.2364071905461667,1.9516002783533175,1.722511292361755,1.542231285192894,1.402965362423277,1.2967454773816405,1.2159530136706844,1.1536642741740553,1.103848611323738,1.0614551231093767,1.0224222837778196,0.9836386832786568,0.9428750492603839,0.8987000752670842,0.8503866074749592,6.377959684189354,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,169.0038844629609,324.6953326680263,4900.643520063337,100.6479644368959,2.2727728605105477e-06,91.23899772722714,1.0
25.025,323.5772336678925,4915.447468724755,1.2206658815111007,2.8335301039551495,2.949010051379796,3.0803292275723324,3.230224972180219,3.401867410164424,3.5988756256526484,3.82526574117602,4.085262613870824,4.169982098181066,4.474935080442928,4.816515039226896,5.193602564930475,5.601596414827391,6.031464979601311,6.469193174492607,6.895887920110104,7.288716469976371,7.622693118260716,7.8731382187238,8.018460950737008,8.042813661850834,7.938161850377045,7.7054123655909725,7.354417449848305,6.902879199851096,6.374368556776648,5.795804887277434,5.194794930092812,4.597202975449717,4.025235125154034,3.496197340631286,3.021959622883393,2.6090516850725316,2.259243899443066,1.9704355841694952,1.737676442774277,1.5541761803182514,1.412199992948497,1.3037927380882277,1.2213139763059218,1.1577951187009485,1.1071472982277948,1.064255460669835,1.0249931298451722,0.9861864180530377,0.9455479771285901,0.9015939169236226,0.8535506392978789,6.433911539053941,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,169.27832389413433,323.5772336678925,4915.447468724755,100.60606128704273,2.243214001887279e-06,91.238997756786,1.0
25.05,322.46841939391584,4930.242132664411,1.22016027703596,2.8271605682786625,2.94179875660223,3.0721297979107476,3.2208666157606034,3.391152290065869,3.5865778059671616,3.811134309556008,4.069033220424489,4.1523531528123545,4.454992371288266,4.794170872260301,5.168925264448815,5.574880529338613,6.003293807818784,6.440475929117258,6.867854237200678,7.262856629371807,7.6006426060971055,7.856517769510087,8.00869457371442,8.04095411054759,7.944753461025148,7.720414946105448,7.377203575107622,6.93230375022729,6.408896854265842,5.833676994483039,5.234200044354392,4.636439444798204,4.062837323505134,3.5310186513011255,3.053209132883035,2.6362892607408432,2.2823430896528736,1.9895259651515549,1.7530768484827073,1.5663283987895342,1.4216097361977362,1.3109817365870717,1.2267844512114179,1.16200595625318,1.1105000845949466,1.0670880616636529,1.0275785514353302,0.9887350595614915,0.9482119017745578,0.9044722682598941,0.856695734521393,6.490047265167286,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,169.55148724881548,322.46841939391584,4930.242132664411,100.56438987180663,2.214219922959363e-06,91.23899778578009,1.0
25.075,321.3688035072605,4945.027598221045,1.2196574626104633,2.8208383755814,2.9346429214848646,3.0639953610475654,3.2115843807531137,3.3805261906601927,3.5743837578560336,3.7971230751964247,4.052941424320241,4.134871026005035,4.435209318355247,4.7719933080914325,5.144411386076607,5.5483100704981005,5.975231013391673,6.411808330241955,6.8397899253163486,7.236868039241796,7.578354775380082,7.839551391701748,7.998485591576397,8.038578831251115,7.950789062190417,7.734859440386479,7.3994683164930874,6.961278201863367,6.44307279886148,5.871310346079075,5.2734844535554535,4.675667140532072,4.100528070423145,3.566005555600503,3.084678352775141,2.6637778238972665,2.3057039419318612,2.0088717122125868,1.7687136357484936,1.578689624918875,1.431196584753808,1.318314568868282,1.2323664840282622,1.166298677250972,1.1139086422501192,1.0699543478745035,1.030179711308157,0.9912855170894216,0.950867493313756,0.9073355796458645,0.859822146399138,6.546365572955358,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,169.82338578432945,321.3688035072605,4945.027598221045,100.52294840967211,2.185776700964141e-06,91.23899781422331,1.0
25.099999999999998,320.27830030083305,4959.803951101681,1.219157416758513,2.814563050765548,2.9275419823839486,3.055925256070194,3.202377495545308,3.3699882166501225,3.562292454347831,3.783230886714153,4.036985988993319,4.117534538036711,4.415584884334759,4.749981668015406,5.120060895158908,5.521885971523429,5.947278801160471,6.383194059743543,6.811700170071244,7.210757177897478,7.555836932438015,7.822246540765374,7.987840808081218,8.035693180612398,7.956271908137364,7.748746596852719,7.421209829560324,6.989798352534169,6.476890336870045,5.908697721790719,5.312640521898357,4.714878719618655,4.138300894643347,3.6011528509751947,3.116363547263941,2.6915151220789104,2.329325556948749,2.028473052904797,1.7845878856000994,1.5912615149509068,1.4409625178094163,1.3257933290007675,1.23806212666536,1.1706751836566158,1.1173746575089947,1.0728557568380257,1.032797788116271,0.9938387152685831,0.9535154362592768,0.9101843146539896,0.8629301400105808,6.602865184810129,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,170.0940306530286,320.27830030083305,4959.803951101681,100.48173513060073,2.157870825574234e-06,91.23899784212918,1.0
25.125,319.1968246971237,4974.571276383751,1.2186601181333685,2.80833412517381,2.9204953829380282,3.04791883041345,3.19324519801817,3.3595374832899867,3.550302879460293,3.769456602596482,4.0211656836395795,4.100342506891053,4.396118016541198,4.72813523924659,5.0958736999381316,5.4956090845405825,5.919439275083775,6.354636689005253,6.783590052357297,7.184530442802629,7.533096343732778,7.8046106853950885,7.976767097279541,8.032302637075665,7.9612054120907825,7.762077339651152,7.442426439808744,7.017860143593408,6.510343516594422,5.945831953900183,5.351660616573286,4.7540667989479735,4.176149252810571,3.6364552438812585,3.1482608840092348,2.719498810522874,2.353206955542582,2.0483301517909704,1.8007006342458458,1.6040456974599386,1.4509095015109763,1.3334201094040068,1.2438734374960276,1.1751373891034544,1.1208998312526164,1.0757937418767631,1.0354339764135692,0.9963955940693939,0.9561564295046596,0.9130189500361975,0.8660199922336024,6.659544834824342,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,170.36343290214737,319.1968246971237,4974.571276383751,100.44074827521543,2.130489184851314e-06,91.23899786951083,1.0
25.15,318.1242922460452,4989.3296585172675,1.218165545507749,2.8021511365547913,2.9135025741009883,3.039975439896977,3.184186735587546,3.349173116427298,3.5384140282291505,3.755799091194378,4.005479283137624,4.083293748080195,4.376807646596734,4.706453274450939,5.071849650960481,5.4694801799420665,5.89171443767342,6.3261396785791595,6.755464548370859,7.158194151045213,7.510140236768286,7.786651308751195,7.965271404894644,8.028412802170513,7.965593147220806,7.774852769175303,7.463116642664283,7.0454596594519225,6.543426487423606,5.982705926116999,5.39053710659273,4.7932239542938495,4.214066528682838,3.671907349289057,3.1803664334326913,2.7477264522327465,2.3773470789806246,2.068443110815958,1.8170528734867692,1.6170437737471457,1.4610394893024452,1.3411970011198253,1.249802481554594,1.1796872190248697,1.124485879001999,1.0787697721351062,1.0380894866637518,0.9989571087932467,0.9587911863067149,0.9158399757008736,0.8690919917170845,6.716403268526311,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,170.63160347365763,318.1242922460452,4989.3296585172675,100.39998609398498,2.103619051738815e-06,91.23899789638095,1.0
25.175,317.0606202264649,5004.079180223267,1.217673683558855,2.796013610063633,2.906562995398051,3.0320944231760794,3.175201336486018,3.338894223223611,3.526624885119553,3.742257232368615,3.9899256177544316,4.066387193798064,4.357652908554006,4.684935323354244,5.047988973761686,5.44350043045986,5.864106638286943,6.297706679800405,6.727328576268556,7.131754257349285,7.486975177542527,7.768375007688016,7.953359698334851,8.024028370663245,7.969438009016634,7.787073653368512,7.483278996811224,7.072593420767062,6.576134121760964,6.0193134049049,5.429263264271496,4.832343561059487,4.252046712529981,3.707504150386905,3.2126763941666976,2.776195531415366,2.401744637321599,2.088811710666949,1.8336452422757423,1.6302570073636726,1.471354143239987,1.349125866003908,1.2558511598531243,1.1843264939238978,1.1281344593769531,1.0817852953026996,1.0407655317079318,1.0015242317158324,0.9614204450984638,0.9186479111430668,0.8721464592727718,6.773439463214532,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,170.898553320004,317.0606202264649,5004.079180223267,100.3594473240196,2.0772480699538154e-06,91.23899792275193,1.0
