Time,H,I,N,V,T,g,an,av,ut,ui,at,ai,uv,beta,un,gamma,delta,rho,tumor,tumor_death,tumor_growth,immune_stimulation,immune_inhibition,vasc_increase,vasc_decrease,necrotise,de_necrotise,hypoxia,normoxia
4.83,0.30486927860694796,0.15737809333194944,0.13611701365388293,0.07631577768728111,0.23899780438698576,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007033634509044909,0.01539860466029694,0.04241024249054553,0.03383104264919872,0.031220792443023285,0.033808958653858814,0.02728047264534359,0.02525097803407751,0.06960131720436696,0.03689945651316842
4.9,0.3071642116464359,0.1579715967588558,0.1362558062536326,0.07613745998629831,0.23958442473612743,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007077488883080058,0.015473245772959077,0.04240251578799988,0.0340243127704561,0.03130674875249738,0.03381346160800141,0.02728010261690649,0.025343480761971668,0.0701527183342301,0.0372852713985663
4.970000000000001,0.30947067996187405,0.1585511037692653,0.1363881884224394,0.07596474926359709,0.24017323303533558,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007120909733200475,0.015548394612757421,0.0423946227879437,0.0342152801586788,0.03139229620618583,0.033820325023447145,0.027279738752472724,0.025433446827414604,0.0707075777665009,0.037676147653300546
5.040000000000001,0.31178857111734715,0.1591167614580745,0.1365143383797537,0.07579745694799252,0.2407642951013173,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007163901728405201,0.015624056016687414,0.042386561608601256,0.034403968818431885,0.0314774480708464,0.03382949110205641,0.027279380871525323,0.025520904861440832,0.07126587416889117,0.03807207853664414
5.11,0.3141177702287341,0.1596687235867685,0.13663442515531962,0.07563538369054541,0.24135767717472487,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007206469909320507,0.015700234843087125,0.04237832638548246,0.034590403840694235,0.0315622179560518,0.03384089650079278,0.027279028723642913,0.0256058833620321,0.07182758432481001,0.03847305309361021
5.180000000000001,0.3164581633115006,0.16020713092818425,0.13674862507949515,0.07547835585581078,0.24195344495887317,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0072486187729546145,0.015776935963408543,0.042369917831205375,0.03477460871710745,0.031646618832614486,0.03385448843946838,0.02727868215743666,0.025688412033083093,0.0723926865903765,0.03887906523979755
5.250000000000001,0.31880963481379226,0.1607321257499743,0.13685710963193787,0.07532619863232791,0.24255166432808525,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007290352942378056,0.015854164268496347,0.04236133545422083,0.03495660730677405,0.03173066375588546,0.03387021290008878,0.027278340997258305,0.025768520738466492,0.07296115837487355,0.039290107124038395
5.32,0.3211720681936259,0.16124384842585807,0.13696004828469258,0.07517874232405733,0.24315240116195824,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007331677007542997,0.01593192466725894,0.04235257937942592,0.03513642336822136,0.03181436569652139,0.03388801742142017,0.027278005072824504,0.025846239703776072,0.07353297673661813,0.03970617069900334
5.390000000000001,0.3235453454022881,0.16174244100521837,0.13705760593812402,0.07503581463784074,0.24375572156266911,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0073725956925179414,0.016010222092601067,0.04234364830055511,0.03531408102649212,0.03189773772306441,0.033907847683528634,0.02727767418607474,0.025921599273208588,0.074108117662402,0.04012724578468479
5.460000000000001,0.3259293471709492,0.16222804524662685,0.13714994434297567,0.07489724490820242,0.24436169173620687,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.0074131137621189225,0.01608906149845147,0.04233454060532742,0.03548960450812029,0.031980792901455106,0.033929649382812115,0.02727734813020626,0.025994629989722847,0.07468655643465678,0.04055332109395848
5.53,0.3283239542044746,0.1627007944270599,0.1372372280235454,0.07476288169454415,0.24497037749767864,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007453235630604216,0.01616844784681494,0.042325259061923366,0.03566301704534372,0.03206354387648324,0.03395337613622596,0.02727702676735591,0.026065363050615367,0.07526826932320062,0.04098438874290415
5.6000000000000005,0.3307290457871313,0.16316082290820233,0.13731961735980122,0.07463257222876495,0.24558184484908005,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007492965812718499,0.016248386122991867,0.04231580534548447,0.0358343421397474,0.032146003360626195,0.03397898034288775,0.027276709939047857,0.02613382971123797,0.07585323166135056,0.041420439077482864
5.670000000000001,0.3331445002157194,0.16360826316471286,0.13739727073639443,0.07450616879977683,0.24619615979981302,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007532308781199198,0.016328881330924163,0.04230618173843448,0.03600360316148334,0.032228183982193195,0.03400641605443818,0.02727639749464509,0.026200061430470902,0.07644141845140519,0.0418614622994241
5.74,0.3355701948021548,0.16404324576650506,0.1374703445554735,0.07438352879157269,0.24681338836561564,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007571268963985291,0.01640993849320203,0.042296391140617666,0.036170823340378494,0.032310098284419914,0.03403563901931635,0.027276089291970194,0.026264089842830667,0.0770328043784981,0.042307448496482186
5.8100000000000005,0.33800600587605173,0.1644658993610284,0.13753899324949742,0.07426451472129417,0.24743359656749206,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007609850741430406,0.016491562651056724,0.04228643707943702,0.036336025756983005,0.03239175872456298,0.03406660672727976,0.02727578519790109,0.02632594673144336,0.0776273638255501,0.04275838767392354
5.880000000000001,0.3404518075432384,0.16487635895087996,0.13760336451024535,0.0741489738966753,0.2480568510595123,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007648058847700953,0.016573758885676894,0.04227631870748745,0.036499234418337974,0.03247317810980034,0.03409926919438557,0.02727548500364545,0.02638566364376109,0.07822506882500116,0.04321426438456023
5.95,0.3429074733752674,0.16527475462779376,0.13766360578836623,0.07403676608980173,0.24868321827500778,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007685897823644522,0.016656532289426308,0.04226603760954379,0.03666047278469278,0.03255436900402651,0.03413358147738153,0.027275188540882463,0.02644327234712148,0.07882589178168024,0.04367506494877829
6.0200000000000005,0.345372877036683,0.16566120738958393,0.13771986670828584,0.07392777380890984,0.24931276410972633,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007723371808249685,0.01673988795493788,0.04225560032963023,0.03681976321105564,0.032635343507613636,0.03416950843428333,0.02727489572518509,0.02649880498775346,0.07942980659705541,0.04414078030817016
6.090000000000001,0.34784789047618997,0.16603584120077186,0.1377722921156031,0.0738218726614192,0.249945554836423,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.00776048512446026,0.016823831006121708,0.04224501108274304,0.03697712851775707,0.03271611389251346,0.03420701128536005,0.027274606432330407,0.026552293545566267,0.08003678568042871,0.04461139819207559
6.16,0.35033238460985205,0.1663987784365773,0.13782102470707328,0.07371894254202971,0.2505816567597415,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007797242056102286,0.016908366586453408,0.04223427450727857,0.037132591389406076,0.03279669236237987,0.03424605270572493,0.02727432054543954,0.026603770006142155,0.08064680107754885,0.045086906079640006
6.23,0.35282622932068675,0.16675013988512602,0.13786620503193012,0.07361886762183158,0.25122113621665465,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007833646846364535,0.016993499858945126,0.042223395663130506,0.03728617436894826,0.03287709105271279,0.03428659684273021,0.027274037955239788,0.02665326633742636,0.08125982447948758,0.04556729121468425
6.300000000000001,0.3553292934582588,0.1670900447496577,0.13790797149320783,0.07352153633741536,0.25186405957690505,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007869703696295142,0.017079236006102227,0.04221238002978722,0.03743789985172334,0.03295732203100201,0.03432860933333952,0.027273758560308642,0.02670081446715746,0.08187582723217737,0.046052540621105004
6.370000000000001,0.35784144381597,0.16741861969019,0.13794645696002053,0.07342681697749015,0.2525104940759224,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007905417216214542,0.017165580269158334,0.04220122797052465,0.03758779128315199,0.03303739778772671,0.03437204603973456,0.02727348216969321,0.02674644612974113,0.08249477776929509,0.046542634420594614
6.44,0.3603625469398477,0.1677359828284051,0.13798179476654612,0.073334600857611,0.25316050634201154,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007940791626442817,0.01725253787877595,0.042189944523973816,0.03773587103101593,0.03311733036782139,0.034416872937113964,0.02727320867581018,0.02679019307522028,0.08311664607750255,0.047037557552076656
6.510000000000001,0.3628924686528155,0.16804224795278125,0.13801411713760242,0.07324479096327328,0.2538141627838557,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.007975830963096573,0.017340114072949615,0.04217853682921187,0.037882160932138476,0.03319713159904458,0.03446306097063153,0.027272938009312558,0.02683208698986594,0.08374140260387411,0.04753729680957278
6.580000000000001,0.3654310733518003,0.1683375307323496,0.13804355286115583,0.07315728517061633,0.25447153016300156,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.008010539388483272,0.01742831412395595,0.04216701032118382,0.03802668311500429,0.03327681342941889,0.03451057830441822,0.027272670072190974,0.026872159385852485,0.08436901647889201,0.048041836231571496
6.65,0.3679782243538368,0.16862194565498062,0.13807022843835864,0.07307198450675229,0.25513267531213185,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.008044921036811625,0.017517143324971982,0.042155370604515435,0.03816945958749308,0.033356387760999445,0.03455939414619359,0.02727240477101887,0.026910441626310642,0.08499945638357546,0.04855115936283104
6.720000000000001,0.3705337838930341,0.1688956060528244,0.13809426807616082,0.072988793076158,0.25579766513764546,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.00807898001421985,0.01760660699006618,0.04214362343738761,0.03831051223491067,0.03343586645127929,0.03460947872844982,0.02727214201685559,0.02694696490643314,0.08563269054753463,0.04906524924416382
6.790000000000001,0.3730976131175419,0.1691586241277514,0.13811579367992138,0.07290761798706699,0.25646656662223744,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.008112720398837578,0.017696710454175587,0.04213177471541061,0.03844986281811032,0.0335152613145948,0.03466080328914631,0.027271881725137097,0.02698176023521707,0.08626868674697241,0.049584088401854215
6.86,0.3756695746706528,0.1694111132148954,0.1381349271440685,0.07282836281096297,0.25713944719990717,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.00814614636029903,0.017787459143359646,0.042119829628195334,0.03858753338688885,0.03359458426186092,0.03471333702630604,0.027271623795954682,0.02701485894158214,0.08690741227486029,0.05010765758116111
6.930000000000001,0.3782495273855571,0.16965318321588377,0.13815178562950203,0.07275094077796115,0.2578163739943787,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.008179261915731427,0.017878858431059377,0.04210779434071468,0.03872354542916132,0.03367384701814702,0.03476705326186391,0.02727136815411694,0.02704629158429361,0.08754883396999835,0.05063593828240645
7.000000000000001,0.3808373292281546,0.16988494317565492,0.13816648417591884,0.07267526733110871,0.2584974142462389,0.044,0.2,0.199,0.187,0.722,0.101,0.045,1.723,0.027,0.911,0.743,0.284,1.523,1.0,0.008212071065161617,0.017970913717625502,0.04209567503407441,0.03885792033996386,0.033753061281774605,0.03482192599571321,0.027271114726689475,0.02707608853083821,0.0881929182086364,0.051168911346764684
