Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
252.0,1.6444518549000126e-05,0.9902973516469804,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.027782409312508e-06,2.0356203960230587e-06,8.450693447137789e-12,0.030946792238968138,1.3994890222658528e-06,0.030646526396219474
252.29999999999998,1.6144908636397036e-05,0.9903866044630906,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,1.0090567897748148e-06,1.9987126554710108e-06,8.145564839925238e-12,0.03094958138947158,1.3741149506363199e-06,0.03065205082187282
252.6,1.5850702972606157e-05,0.9904750478955097,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.906689357878848e-07,1.9624657232461975e-06,7.851399522680802e-12,0.030952345246734677,1.349195184731761e-06,0.03065752564073788
252.89999999999998,1.5561808725640453e-05,0.990562689065202,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.726130453525283e-07,1.9268683872485914e-06,7.567809087919355e-12,0.03095508403328756,1.3247220162334067e-06,0.030662951280252624
253.2,1.527813282966042e-05,0.9906495350384396,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.548833018537762e-07,1.8919093979948268e-06,7.294416961273359e-12,0.030957797969951236,1.3006877111214432e-06,0.03066832816474614
253.5,1.4999579754870454e-05,0.9907355928321067,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.374737346794034e-07,1.8575771925842554e-06,7.030856025709987e-12,0.030960487276003333,1.2770843199016757e-06,0.030673656715762058
253.79999999999998,1.472605818554504e-05,0.9908208693992517,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.20378636596565e-07,1.823860721778213e-06,6.7767746776268145e-12,0.030963152168726617,1.2539042462225214e-06,0.030678937351159032
254.1,1.4457478337655114e-05,0.9909053716353953,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,9.035923961034446e-07,1.790749118135602e-06,6.5318337463677144e-12,0.030965792863606102,1.2311400187182264e-06,0.030684170485496275
254.39999999999998,1.4193751924123634e-05,0.9909891063789664,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.871094952577271e-07,1.7582316919315019e-06,6.295706052611355e-12,0.0309684095743427,1.2087842882029075e-06,0.0306893565300557
254.7,1.3934792120080731e-05,0.991072080411741,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.709245075050457e-07,1.7262979270691932e-06,6.068075982183251e-12,0.030971002512866906,1.1868298248600703e-06,0.030694495892864264
255.0,1.3680513528119264e-05,0.9911543004592772,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.55032095507454e-07,1.694937476985841e-06,5.848639074782943e-12,0.030973571889352413,1.1652695154277656e-06,0.030699588978716223
255.29999999999998,1.3430832143550102e-05,0.991235773191354,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.394270089718814e-07,1.664140160551897e-06,5.637101627131832e-12,0.030976117912229813,1.1440963603794292e-06,0.03070463618919567
255.6,1.3185669222342501e-05,0.9913165052108338,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.241043263964063e-07,1.6338964415448277e-06,5.433183526282197e-12,0.030978640787838557,1.1233038035620689e-06,0.03070963792198191
255.89999999999998,1.2944944975990396e-05,0.9913965030726943,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,8.090590609993997e-07,1.6041966477081651e-06,5.236612513481843e-12,0.030981140721021698,1.1028851952993635e-06,0.030714594572023964
256.2,1.270857782848794e-05,0.9914757732865662,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.942861142804962e-07,1.5750308787340738e-06,5.047123450710476e-12,0.030983617915205194,1.0828337291296758e-06,0.030719506531693575
256.5,1.2476489827888432e-05,0.991554322301019,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.79780614243027e-07,1.546389676998434e-06,4.86446245079386e-12,0.030986072571906845,1.0631429029364235e-06,0.030724374189807287
256.8,1.2248604335657035e-05,0.9916321565107475,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.655377709785647e-07,1.5182637414518097e-06,4.688384630358635e-12,0.03098850489096086,1.0438063222481192e-06,0.030729197932067367
257.09999999999997,1.202484599653148e-05,0.9917092822569947,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.515528747832175e-07,1.4906439240588913e-06,4.518653788759348e-12,0.030990915070531085,1.0248176977904876e-06,0.030733978141083865
257.4,1.1805140708382542e-05,0.9917857058279754,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.378212942739089e-07,1.463521226232718e-06,4.355042098272208e-12,0.030993303307124232,1.0061708430349937e-06,0.030738715196396732
257.7,1.1589415592074941e-05,0.9918614334592998,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.243384745046838e-07,1.4368867952638764e-06,4.1973298051821804e-12,0.030995669795603118,9.87859671743915e-07,0.03074340947449803
258.0,1.1377598961327816e-05,0.9919364713343961,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,7.110999350829885e-07,1.4107319207446756e-06,4.045304941400244e-12,0.03099801472919988,9.698781955119645e-07,0.030748061348854164
258.3,1.1169624008480099e-05,0.9920108255717515,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.981015005300062e-07,1.3850484917472998e-06,3.89876564033797e-12,0.031000338299117233,9.522208380762686e-07,0.03075267118911087
258.59999999999997,1.0965422314547913e-05,0.9920845022482527,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.853388946592446e-07,1.3598281923587687e-06,3.757515204262041e-12,0.031002640695257898,9.348818822466534e-07,0.030757239362536354
258.9,1.0764924386511972e-05,0.9921575073975969,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.728077741569983e-07,1.3350625683306655e-06,3.621362407728755e-12,0.031004922106174903,9.178555157273325e-07,0.03076176623391914
259.2,1.0568063747028541e-05,0.9922298469960984,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.605039841892838e-07,1.310743534344893e-06,3.4901241050393414e-12,0.031007182718628075,9.011361798621139e-07,0.030766252164684402
259.5,1.0374775044842749e-05,0.9923015269697087,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.484234403026718e-07,1.2868631398705859e-06,3.3636236634716204e-12,0.0310094227178034,8.847184086610279e-07,0.03077069751332549
259.8,1.018499402873572e-05,0.9923725531944257,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.365621267959825e-07,1.263413566070806e-06,3.241690730168196e-12,0.031011642287325804,8.68596826673679e-07,0.03077510263542573
260.09999999999997,9.998657521471696e-06,0.9924429314967026,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.24916095091981e-07,1.2403871227051156e-06,3.1241610072400785e-12,0.031013841609271956,8.52766146859767e-07,0.030779467883680273
260.4,9.81570339374499e-06,0.992512667653856,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.134814621090619e-07,1.217776245028106e-06,3.0108760348117784e-12,0.031016020864183,8.372211684568229e-07,0.030783793607917928
260.7,9.636070538127286e-06,0.9925817673944759,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,6.022544086329554e-07,1.1955734906840274e-06,2.9016829817426464e-12,0.031018180231077372,8.219567748452689e-07,0.03078808015512317
