task_fig2b.time/60,task_fig2b.MAPK_PP,task_fig2b.MAPK
139.4,35.23336440565171,189.93211295352697
139.6,35.840791976958144,189.40349086592795
139.8,36.734850191488,188.35760933096904
140.0,37.922819671679505,186.78433340955954
140.2,39.411589656544805,184.67990606827155
140.4,41.20735478845967,182.04735883353754
140.6,43.31526162005989,178.8967166298349
140.8,45.73902446287679,175.24500573237847
141.0,48.48053108127337,171.11606830657294
141.2,51.53946654425643,166.54022502719928
141.4,54.912975211909114,161.55380423807202
141.6,58.59537927600505,156.1985641317964
141.8,62.57796208035323,150.52103332719065
142.0,66.84882898309262,144.57177536754108
142.2,71.39284175709048,138.404596412918
142.4,76.19162689780956,132.07569548989494
142.6,81.22365495421384,125.64275880379226
142.8,86.46438184344879,119.16400321814075
143.0,91.88645730140995,112.69716523547662
143.2,97.45998939972372,106.29845053752338
143.4,103.15287577236168,100.02145790371375
143.6,108.93116516449376,93.91611348574034
143.8,114.7594803069909,88.02764128780606
144.0,120.60151556961026,82.39563445041357
144.2,126.42053934033481,77.05328704939318
144.4,132.17993789605597,72.0267300350855
144.6,137.84383217899597,67.33479656730313
144.8,143.3777210414558,62.98909621574277
145.0,148.74890297938697,58.994133489504954
145.2,153.9271170472659,55.34793548992637
145.4,158.88501031658163,52.04290648788265
145.6,163.59851082181842,49.066850559593156
145.8,168.04716587940325,46.404062381818456
146.0,172.21427625917667,44.036387175143794
146.2,176.08701328368727,41.94428546591079
146.4,179.65627910068017,40.10775621140559
146.6,182.91653090459312,38.50703394779422
146.8,185.8655099463929,37.123179074322046
147.0,188.50388697579214,35.93849711358102
147.2,190.83485119131726,34.93681009169633
147.4,192.86365417576505,34.10353182553886
147.6,194.5971893736584,33.42573660212534
147.8,196.04357492348615,32.892122352484364
148.0,197.21175562477544,32.49294398154971
148.2,198.11116037299067,32.219871235500015
148.4,198.75141751427975,32.06588456892727
148.6,199.14210708110943,32.025153037343266
148.8,199.29257683924777,32.09290771192513
149.0,199.21178113513113,32.26532981484973
149.2,198.90821412831332,32.53945647485854
149.4,198.38983170018113,32.913087633478966
149.6,197.664029046576,33.38470301512588
149.8,196.73763389901654,33.95338714768001
150.0,195.61693755051658,34.61876490543285
150.2,194.30773690432767,35.380945100364755
150.4,192.8153838515234,36.24046535940097
150.6,191.14484995987866,37.198241152831706
150.8,189.30079344742794,38.25551603582459
151.0,187.28763903306458,39.41381489354514
151.2,185.10965215048049,40.67489562821583
151.4,182.77101811664974,42.040702050672955
151.6,180.27591218801172,43.513314487841114
151.8,177.62858411053494,45.09490140421064
152.0,174.8334203859604,46.787670570343266
152.2,171.89501499350973,48.593810486492124
152.4,168.8182493084683,50.515451183797595
152.6,165.60830350171247,52.55458404064679
152.8,162.27078575413492,54.713037805154684
153.0,158.81167699102662,56.992396991906794
153.2,155.2374904962564,59.39396616512392
153.4,151.5551519434914,61.91869143515087
153.6,147.77218645699347,64.56712325717028
153.8,143.89656813716883,67.33935898588628
154.0,139.93688019656096,70.23498149524688
154.2,135.9021959821093,73.25304558960374
154.4,131.80217844712809,76.391993645016
154.6,127.64695173091282,79.64965393114666
154.8,123.44718315454597,83.0231690664389
155.0,119.21395790675174,86.50899269460434
155.2,114.9588112222396,90.1028320594864
155.4,110.69363641884485,93.79964888683998
155.6,106.4306633247303,97.5936160602691
155.8,102.18240552496033,101.47810624804681
156.0,97.96155748180954,105.44570111266746
156.2,93.78095431488889,109.48814078548475
156.4,89.65349443773576,113.59631766087426
156.6,85.59206823795242,117.76024304572096
156.8,81.60947326025428,121.96903969340377
157.0,77.71834349926932,126.21091246571464
157.2,73.93106171567918,130.4731278547812
157.4,70.25968367669434,134.74195938372662
157.6,66.71586783038879,139.0026621203457
157.8,63.31080488378067,143.23941335688258
158.0,60.05517414319774,147.43522619111056
158.2,56.95910908525503,151.5719001732765
158.4,54.032173074505074,155.62995655954052
158.6,51.283350283953496,159.58855332192624
158.8,48.721056711537855,163.42539664598232
159.0,46.35317936560211,167.11666970983458
159.2,44.187135693422704,170.63699798589204
159.4,42.229948481953194,173.95944676368453
159.6,40.48832932218381,177.05555434817876
159.8,38.968768885682394,179.89544666051665
160.0,37.67763829126966,182.4480591173189
160.2,36.62128693289865,184.68148180136237
160.4,35.80612830457552,186.56343407191036
160.6,35.23871025455687,188.06187659583398
160.8,34.9257679804031,189.14576019583754
161.0,34.87425419634768,189.78588929915028
161.2,35.09133720821741,189.95585713175598
161.4,35.58435736607648,189.63299855454494
161.6,36.36073338714532,188.7993034698758
161.8,37.42781095922631,187.44223506942188
162.0,38.79264811949746,185.55540268271713
162.2,40.46173525324757,183.13902314327737
162.4,42.440665658091525,180.2002651927117
162.6,44.73376492175814,176.75335354169727
162.8,47.34369128304773,172.81939788289284
163.0,50.27104353310419,168.4260627753977
163.2,53.51401529410621,163.60720676091347
163.4,57.06809979773096,158.4023980959134
163.6,60.92584131074999,152.8562624565842
163.8,65.07665529293213,147.0177368974282
164.0,69.50673432366735,140.93930078225674
164.2,74.19903354386553,134.67617703340204
164.4,79.1333226155691,128.2854626607775
164.6,84.28629964052712,121.825181208496
164.8,89.63176936992811,115.35328321676911
165.0,95.14088540133126,108.92661639147354
165.2,100.78245096965883,102.59987052089183
165.4,106.52327282785023,96.42450672463485
165.6,112.32856646221519,90.4477051555307
165.8,118.1624121579636,84.71138699265123
166.0,123.98825681656803,79.25136377912182
166.2,129.76945900727495,74.09668095020221
166.4,135.4698596013568,69.26920015672793
166.6,141.05436517922863,64.78345556066154
166.8,146.48952489757858,60.646802242569834
167.0,151.7440899220971,56.85989650916164
167.2,156.78951968255376,53.41742754815175
167.4,161.60041340736998,50.30904936613281
167.6,166.1548462674044,47.5204369440941
167.8,170.43459430453245,45.03438573662606
168.0,174.4252379177534,42.831875812400106
168.2,178.1161411183828,40.893034596201645
168.4,181.50031227078003,39.19795264309942
168.6,184.57416009378002,37.7273299386657
168.8,187.3371649260751,36.462950745570204
169.0,189.7914889711969,35.38800011942216
169.2,191.94155025513868,34.48724290526833
169.4,193.7935859279598,33.74710126363065
169.6,195.3552213951304,33.155637255192254
169.8,196.6350697016658,32.702489878217094
170.0,197.64236929588301,32.37877448528681
170.2,198.38666953749134,32.17696414107319
170.4,198.87756790377634,32.09076505428484
170.6,199.12449934415798,32.114994220447244
170.8,199.1365755735342,32.245464235346645
171.0,198.92247025173418,32.47887782539748
171.2,198.49034488944278,32.81273291400924
171.4,197.8478098291473,33.2452379025796
171.6,197.00191462789547,33.775236172446945
171.8,195.9591624679371,34.402138482482556
172.0,194.7255437097138,35.12586182851493
172.2,193.30658450979232,35.946773435340226
172.4,191.7074126556747,36.865640636739066
172.6,189.9328071690389,37.88357499930606
172.8,187.98728932324755,39.00199011217612
173.0,185.87518323362593,40.22254801351264
173.2,183.60070165307914,41.54711512963142
173.4,181.16802994695598,42.97771934399816
173.6,178.58138905808502,44.516494409938566
173.8,175.84512602017514,46.16563392893875
174.0,172.96376160057378,47.92733456782858
174.2,169.9420725516086,49.80374799828005
174.4,166.78512956593698,51.79691985195645
174.6,163.49837125985823,53.90874100079675
174.8,160.08764322880157,56.14088859267401
175.0,156.55923502364695,58.49477126435556
175.2,152.91993484473824,60.97147465271145
175.4,149.17702619742107,63.57170415061179
175.6,145.33832680526893,66.29573383617243
175.8,141.41219433151517,69.14335203367179
176.0,137.40751478132233,72.11381874543302
176.2,133.33372570051807,75.2058122893498
176.4,129.20077668398247,78.41739576788375
176.6,125.0191177834821,81.74597770213528
176.8,120.79968690349341,85.18826991678912
177.0,116.55384226394315,88.74027216385609
177.2,112.29335197157431,92.39723076484258
177.4,108.03032439252749,96.15362512037707
177.6,103.77715329340687,100.00314782418866
177.8,99.54647704809847,103.93867599502153
178.0,95.35108376427263,107.95226825406314
178.2,91.20386074433186,112.03513632222099
178.4,87.1177129962573,116.17763287895671
178.6,83.10547795552628,120.36922717531235
178.8,79.17986068689423,124.59848394590364
179.0,75.35333807473383,128.85303072656956
179.2,71.63809610670526,133.1195244512538
179.4,68.04594552269766,137.38362476051444
179.6,64.58826163105941,141.62992056443443
179.8,61.27592682378304,145.84188014975408
180.0,58.119286801340316,150.00178351519364
180.2,55.1281195365127,154.09065283800152
180.4,52.31162411893114,158.08817491218664
180.6,49.6784275661253,161.9726210269067
180.8,47.23661346998754,165.72077452311825
181.0,44.99377133620268,169.30787108427307
181.2,42.95706353023601,172.70757738138929
181.4,41.13330766309521,175.8920129548313
181.6,39.529067476431045,178.83183821101835
181.8,38.150749771080264,181.4964251576791
182.0,37.00470229608917,183.85415512064796
182.2,36.09730781983667,185.8728284002045
182.4,35.43506790180917,187.52027108044246
182.6,35.0246270804398,188.76498320143918
182.8,34.87283757420097,189.57697444047398
183.0,34.98678050560607,189.9286813319764
183.2,35.37373574946583,189.79592600083853
183.4,36.041100161995615,189.15884451230596
183.6,36.996260617075464,188.0027444165749
183.8,38.246407273007435,186.31883840733008
184.0,39.79827818931188,184.1048044963474
184.2,41.657845172088045,181.3651549489147
184.4,43.829951157072486,178.11139183444502
184.6,46.31792468149899,174.3619713913964
184.8,49.12319046542688,170.1420889663168
185.0,52.2449011887148,165.48330899669253
185.2,55.679610427250175,160.423075791025
185.4,59.421005282119026,155.00411522301295
185.6,63.45970847923255,149.27375842618926
185.8,67.78315430574678,143.2831980004461
186.0,72.37553990638942,137.08668427544512
186.2,77.21784883328245,130.74066614881028
186.4,82.2879420844143,124.30287851951125
186.6,87.5607170415251,117.83137432040026
186.8,93.00832544183173,111.38350935674178
187.0,98.60044999469464,105.0148885299696
187.2,104.3046490072787,98.77829243277813
187.4,110.08672135257079,92.7226247457253
187.6,115.91114139511375,86.89189896207563
187.8,121.74156099969153,81.32433601991565
188.0,127.54133388444257,76.05164261519629
188.2,133.2740567739422,71.09843275882655
188.4,138.90418220250413,66.4819935192452
188.6,144.3976344223264,62.212451955465355
188.8,149.72226532481508,58.292941981792616
189.0,154.84845727926825,54.720381264166605
189.2,159.74957205237877,51.48616395900335
189.4,164.40233116187147,48.57737612101843
189.6,168.78708943113259,45.97782202669176
189.8,172.88797035493283,43.669082721862
190.0,176.69291363257338,41.63153270220727
190.2,180.1935790120304,39.84524922383078
190.4,183.385102432154,38.29067380753705
190.6,186.26582370391262,36.94915915921125
190.8,188.83691184448807,35.803334871593044
191.0,191.10197362241396,34.837396525999935
191.2,193.0665790742636,34.037137649391376
191.4,194.73784705436276,33.389994577237964
191.6,196.12403670143848,32.88501083078798
191.8,197.23416921183102,32.51274878844012
192.0,198.07768118446901,32.265178962129866
192.2,198.66416107900187,32.13554141831101
192.4,199.00311328575782,32.11823801908454
192.6,199.1037808991734,32.20871210899758
192.8,198.97499939499238,32.40333623439637
193.0,198.62512268648697,32.6993130910542
193.2,198.0619711745852,33.09458893738222
193.4,197.2928056317026,33.5877731856489
193.6,196.32433580833373,34.178068467742314
193.8,195.16273671436537,34.865203600426454
194.0,193.81370803492774,35.64938107915421
194.2,192.28252048285802,36.5312202504414
194.4,190.57408146368036,37.51170683978635
194.6,188.69300468217097,38.59214375157749
194.8,186.6436872455669,39.77410418585517
195.0,184.430386973786,41.05938418519445
195.2,182.0572992035715,42.44995413714111
195.4,179.52862755165694,43.94791054958354
195.6,176.84866549084288,45.5554244685105
195.8,174.02186038862143,47.27469595241977
196.0,171.05288049115373,49.10789091163895
196.2,167.94669480723843,51.057105072406294
196.4,164.70858697709863,53.124286057936416
196.6,161.34427721624536,55.31120464484094
196.8,157.85986208417094,57.619367553799314
197.0,154.26197870253168,60.049990334712746
197.2,150.5576860744417,62.603921129239616
197.4,146.75464534711608,65.28159593229493
197.6,142.8609664023336,68.08299175335168
197.8,138.8853859698799,71.00755795611863
198.0,134.83709388668478,74.05420734577838
198.2,130.72589687933592,77.22122339249862
198.4,126.56202536237872,80.50627350709316
198.6,122.35627310421589,83.90631849753728
198.8,118.11981700497668,87.41763787267165
199.0,113.8643017730175,91.03574557898473
199.2,109.60169273200098,94.75541920781716
199.4,105.34430256449245,98.57063442407261
199.6,101.10469495860563,102.47456842482254
199.8,96.89560215791322,106.45959365731234
200.0,92.72987263164508,110.51724418460758
