Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
23.0,0.0019556688448391095,0.03518472440329385,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00012222930280244434,8.601208666221513e-06,1.1952001970857304e-07,0.0010995226376029328,5.91333095802729e-06,3.868640097924193e-05
23.5,0.0020132224071255284,0.035715969200694545,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00012582640044534553,8.988023685880439e-06,1.2665826439225958e-07,0.0011161240375217045,6.179266284042802e-06,3.986345174828004e-05
24.0,0.002072397784526763,0.03625484046370335,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001295248615329227,9.391806381918759e-06,1.3421351804098238e-07,0.0011329637644907297,6.456866887569147e-06,4.107542053276818e-05
24.5,0.0021332388111082456,0.03680143559307171,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00013332742569426535,9.81328133895512e-06,1.4220961953807879e-07,0.001150044862283491,6.746630920531646e-06,4.2323301928468915e-05
25.0,0.0021957877027225254,0.037355850582072664,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00013723673142015784,1.0253189666606907e-05,1.506713636071083e-07,0.0011673703306897707,7.049067895792249e-06,4.360811164719183e-05
25.5,0.0022600899894361223,0.037918184079442745,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00014125562433975764,1.0712313531943087e-05,1.5962521126091786e-07,0.0011849432524825858,7.364715553210872e-06,4.493089637132829e-05
26.0,0.002326189728844167,0.03848853351423097,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00014538685805276044,1.1191453917384821e-05,1.6909870795562812e-07,0.0012027666723197178,7.694124568202065e-06,4.629272537737752e-05
26.5,0.002394134114434956,0.039066998688979206,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00014963338215218474,1.1691454288733852e-05,1.7912119243441407e-07,0.0012208437090306002,8.037874823504524e-06,4.769469958014697e-05
27.0,0.002463969993709239,0.03965367908487982,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00015399812460682743,1.2213184425664939e-05,1.8972337905935958e-07,0.0012391774714024945,8.396564292644645e-06,4.913794578020736e-05
27.5,0.0025357463291837854,0.04024867564994553,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001584841455739866,1.2757553941732274e-05,2.0093779518653258e-07,0.001257771114060798,8.770818334940939e-06,5.06236216117037e-05
28.0,0.0026095125964149197,0.040852089656219934,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00016309453727593248,1.3325505318472194e-05,2.1279862471400424e-07,0.001276627801756873,9.161284906449635e-06,5.215291341499474e-05
28.5,0.0026853195574456346,0.04146402311797992,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00016783247234035216,1.3918019026136176e-05,2.2534191017500058e-07,0.0012957507224368725,9.56863808046862e-06,5.372703791026166e-05
29.0,0.002763218914842251,0.04208457841093134,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001727011821776407,1.4536112886030916e-05,2.386055866044371e-07,0.0013151430753416044,9.993577609146254e-06,5.534724187580714e-05
29.5,0.0028432633836430886,0.04271385832339195,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00017770396147769304,1.5180843668127364e-05,2.5262958339892327e-07,0.0013348080726059985,1.0436830021837563e-05,5.70148029022125e-05
30.0,0.0029255069905962366,0.04335196699113079,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00018284418691226479,1.5853310311081303e-05,2.6745597350085777e-07,0.001354748968472837,1.0899150838868394e-05,5.8731032562502916e-05
30.5,0.003010004824602309,0.04399900914918755,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001881253015376443,1.6554653727096955e-05,2.8312903262903674e-07,0.001374969035912111,1.1381324437379157e-05,6.0497275190946555e-05
31.0,0.0030968130967743823,0.044655090311934216,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0001935508185483989,1.728605856445509e-05,2.996953548860419e-07,0.0013954715722479443,1.1884165263062873e-05,6.231490908646878e-05
31.5,0.003185989128867057,0.04532031345670523,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00019912432055419106,1.804875324873878e-05,3.172039602893459e-07,0.0014162597955220384,1.2408517858507912e-05,6.418533786918804e-05
32.0,0.003277591376149357,0.04599478557944468,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00020484946100933482,1.8844014070378337e-05,3.357064134065199e-07,0.0014373370493576463,1.2955259673385109e-05,6.611000939059665e-05
32.5,0.0033716794144783295,0.04667861398984598,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0002107299634048956,1.9673165235742982e-05,3.552569398130291e-07,0.0014587066871826868,1.35253010995733e-05,6.809040637540764e-05
33.0,0.0034683139402493014,0.04737190629709351,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00021676962126558134,2.0537580373299136e-05,3.759125496289886e-07,0.0014803720717841721,1.4119586506643155e-05,7.012804706939399e-05
33.5,0.0035675568973976605,0.04807477014444521,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00022297230608735378,2.143868472745283e-05,3.9773319425530065e-07,0.0015023365670139128,1.473909575012382e-05,7.222448513878877e-05
34.0,0.0036694722266707603,0.04878730932309746,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00022934201416692252,2.2377959571887697e-05,4.207820756971271e-07,0.0015246034163467956,1.5384847205672794e-05,7.438129846836225e-05
34.5,0.0037741237524014978,0.04950963473253644,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0002358827345250936,2.3356936052098495e-05,4.451253155762863e-07,0.0015471760853917637,1.6057893535817713e-05,7.660012285466182e-05
35.0,0.0038815769239588255,0.05024185534842056,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0002425985577474266,2.4377203292163316e-05,4.708324817690518e-07,0.0015700579796381424,1.675932726336228e-05,7.888262590161298e-05
35.5,0.003991898343084857,0.05098408067406953,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0002494936464428036,2.5440408395815355e-05,4.979766369226134e-07,0.0015932525210646728,1.7490280772123057e-05,8.123051506812595e-05
36.0,0.004105156393500538,0.051736418470123724,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00025657227459378363,2.6548261132430967e-05,5.266346567218233e-07,0.0016167630771913664,1.825192952854629e-05,8.364553112861748e-05
36.5,0.004221420967134404,0.052498975741755716,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00026383881044590024,2.7702534618666e-05,5.568873431800615e-07,0.0016405929919298661,1.904549255033288e-05,8.612945168542047e-05
37.0,0.00434076196107195,0.05327186415862915,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00027129762256699686,2.8905060191896194e-05,5.888192000840375e-07,0.0016647457549571608,1.9872228881928634e-05,8.86841097167324e-05
37.5,0.004463251000374574,0.054055193842461415,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0002789531875234109,3.015773724910093e-05,6.225190466357699e-07,0.0016892248075769192,2.073344435875689e-05,9.131137441706495e-05
38.0,0.004588960908448663,0.054849075276858034,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00028681005677804144,3.1462532788757446e-05,6.580800693521869e-07,0.0017140336024018136,2.1630491292270742e-05,9.401315808520123e-05
38.5,0.004717966684968329,0.05565361493220593,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00029487291781052057,3.282148764352544e-05,6.956003012647201e-07,0.0017391754666314352,2.256477275492374e-05,9.679140171944546e-05
39.0,0.004850343806495218,0.0564689228684926,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0003031464879059511,3.423671128683116e-05,7.351823450377037e-07,0.0017646538396403938,2.353773900969642e-05,9.964810156024271e-05
39.5,0.004986168776527544,0.05729511027445399,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0003116355485329715,3.571038623727312e-05,7.769337208755682e-07,0.0017904721960766872,2.4550890538125268e-05,0.0001025853019175576
40.0,0.005125519570878804,0.05813228747500457,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00032034497317992523,3.724477214413608e-05,8.209672147331761e-07,0.0018166339835938928,2.5605780849093558e-05,0.0001056050889711429
40.5,0.005268475416870199,0.058980564799568994,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00032927971355438743,3.884220696495613e-05,8.674010380676755e-07,0.001843142649986531,2.670401728840734e-05,0.00010870959450237991
41.0,0.005415117323231702,0.05984004585681675,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0003384448327019814,4.050510861777848e-05,9.163592382613774e-07,0.0018700014330255235,2.7847262174722707e-05,0.00011190097150456036
41.5,0.005565526836880103,0.06071084331307443,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00034784542730500643,4.223597846856733e-05,9.6797153037602e-07,0.0018972138535335759,2.9037235197140043e-05,0.00011518145299327106
42.0,0.005719787013559342,0.06159306657339642,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00035748668834745885,4.40374027889761e-05,1.0223738587650653e-06,0.0019247833304186382,3.0275714417421073e-05,0.00011855330780983887
42.5,0.005877982161346726,0.062486825036868386,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0003673738850841704,4.5912055360738295e-05,1.0797085715346979e-06,0.001952713282402137,3.156453806050758e-05,0.00012201885322463131
43.0,0.006040197722076767,0.06339222579553391,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00037751235762979794,4.7862697230945e-05,1.1401246413056677e-06,0.0019810070561104348,3.290560434627469e-05,0.0001255804466034986
43.5,0.0062065201908981975,0.06430937207332872,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00038790751193113734,4.9892177029637426e-05,1.2037779025008437e-06,0.0020096678772915226,3.430087170787572e-05,0.00012924047926455724
44.0,0.006377037697456244,0.06523837450442664,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00039856485609101526,5.2003446691937125e-05,1.2708315560868136e-06,0.0020386992032633325,3.575236960070677e-05,0.0001330014221243695
44.5,0.006551839451410476,0.06617934037303268,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00040948996571315476,5.41995516405447e-05,1.3414562561580853e-06,0.002068104386657271,3.726219175287448e-05,0.00013686578413155354
45.0,0.006731015902630772,0.06713237672212455,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00042068849391442326,5.648363691225253e-05,1.415830471295886e-06,0.002097886772566392,3.883250037717361e-05,0.00014083612513628906
45.5,0.00691465784485799,0.06809758458173415,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0004321661153036244,5.885893718049607e-05,1.4941404097330045e-06,0.002128049518179192,4.0465519311591044e-05,0.00014491503205832614
46.0,0.007102857653185027,0.06907506693734992,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00044392860332406417,6.132879598002799e-05,1.5765808387940345e-06,0.002158595841792185,4.216354723626924e-05,0.0001491051522624804
46.5,0.007295709505916258,0.07006493015851674,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0004559818441197661,6.389667212360616e-05,1.6633555373349014e-06,0.002189529067453648,4.392896208497923e-05,0.00015340920119118214
47.0,0.007493308414100694,0.0710672777497945,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.00046833177588129335,6.656612879122077e-05,1.754677218401008e-06,0.002220852429681078,4.5764213543964274e-05,0.00015782993646145115
47.5,0.007695750585478435,0.07208221269428647,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0004809844115924022,6.934084131807952e-05,1.850768033559115e-06,0.002252569146696452,4.767182840617967e-05,0.00016237016834076104
48.0,0.00790313072998262,0.07310982652675414,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0004939456706239138,7.222456458591115e-05,1.9518586042248636e-06,0.002284682078961067,4.9654388152813916e-05,0.0001670327104616276
48.5,0.00811554779515677,0.07415022259221495,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0005072217371972981,7.52212094335792e-05,2.058191125483559e-06,0.002317194456006717,5.171458148558571e-05,0.0001718204847023445
49.0,0.0083331010561253,0.07520350018976342,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0005208188160078312,7.833479585695458e-05,2.170017912862393e-06,0.002350109380930107,5.385517215165628e-05,0.00017673645127474209
49.5,0.008555890746936431,0.07626975713282975,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0005347431716835269,8.156946366548337e-05,2.287602077297264e-06,0.00238342991040093,5.607900627001982e-05,0.0001817836204094011
50.0,0.008784017456331613,0.07734908810668897,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0005490010910207258,8.492946752006098e-05,2.4112175835355783e-06,0.0024171590033340304,5.8389008920041924e-05,0.00018696504471676042
50.5,0.009017579882203263,0.07844157794348755,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0005635987426377039,8.841914939893407e-05,2.5411483416224066e-06,0.002451299310733986,6.078816521176717e-05,0.00019228378594575728
51.0,0.00925668246496018,0.07954732448272588,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0005785426540600113,9.204304045921828e-05,2.677692820534415e-06,0.0024858538900851836,6.327959031571256e-05,0.00019774302601125249
51.5,0.009501428819326146,0.08066641890074014,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0005938393012078841,9.580577966191596e-05,2.821160925272545e-06,0.0025208255906481293,6.586647351756722e-05,0.0002033459730709277
52.0,0.009751923552815659,0.08179895115669233,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0006094952220509787,9.97121397975707e-05,2.9718754056237745e-06,0.0025562172236466355,6.855209611082986e-05,0.00020909588782296683
52.5,0.010008269445888526,0.08294500326010561,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0006255168403680329,0.00010376699272715488,3.130170540672057e-06,0.0025920313518783002,7.133980749991898e-05,0.00021499604893184156
53.0,0.010270569898090373,0.08410465511109733,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0006419106186306483,0.0001079753423841636,3.296393938486253e-06,0.0026282704722217914,7.423304788911248e-05,0.00022104978160489467
53.5,0.01053893290152926,0.08527799398717292,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0006586833063455788,0.00011234238207597889,3.4709095844667483e-06,0.002664937312099154,7.723538767723549e-05,0.0002272605080773844
54.0,0.01081346545520419,0.08646510120726887,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0006758415909502619,0.000116873423123192,3.6540948484654487e-06,0.0027020344127271522,8.03504783971945e-05,0.00023363167896197653
54.5,0.011094275376738804,0.08766605645732084,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0006933922110461753,0.00012157392144128105,3.846342066716029e-06,0.0027395642642912763,8.358207099088072e-05,0.00024016679546181766
55.0,0.01138146475661063,0.08888092473969306,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0007113415472881643,0.0001264493890574723,4.048054375186558e-06,0.002777528898115408,8.693395497701221e-05,0.00024686933695571814
55.5,0.011675142425038707,0.09010978122892165,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0007296964015649192,0.00013150556621709244,4.259654707654334e-06,0.0028159306634038014,9.041007677425106e-05,0.00025374289603512874
56.0,0.011975417789595466,0.09135269898550953,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0007484636118497166,0.0001367483420698288,4.481582226104986e-06,0.002854771843297173,9.40144851730073e-05,0.00026079111287303483
