Time,x_Malignant_Cells,y_Lymphocytes,alpha,k,sigma,compartment,Malignant_Cells_Growth,Malignant_Cells_Death_Lymphocytes,Lymphocytes_Production,Lymphocyte_Death,Lymphocyte_Elimination_Malignant_Cells
44.28,0.20634927439068596,2.250518874133988,2.0,0.2,0.25,1.0,0.4126985487813719,0.4643929366800919,0.25,1.125259437066994,0.0412698548781372
44.46,0.19869372458059298,2.169801397083705,2.0,0.2,0.25,1.0,0.39738744916118596,0.43112592118673554,0.25,1.0849006985418526,0.0397387449161186
44.64,0.1940880399804246,2.0912334663390713,2.0,0.2,0.25,1.0,0.3881760799608492,0.4058834046232196,0.25,1.0456167331695356,0.03881760799608492
44.82,0.1922374995128108,2.0158070093170144,2.0,0.2,0.25,1.0,0.3844749990256216,0.3875136989715002,0.25,1.0079035046585072,0.03844749990256216
45.0,0.19294182963800877,1.9442623613310914,2.0,0.2,0.25,1.0,0.38588365927601753,0.3751295372915361,0.25,0.9721311806655457,0.03858836592760176
45.18,0.1960819452389498,1.8771502024228526,2.0,0.2,0.25,1.0,0.3921638904778996,0.3680752631967613,0.25,0.9385751012114263,0.039216389047789964
45.36,0.20160811411807467,1.8148814307548309,2.0,0.2,0.25,1.0,0.40321622823614933,0.3658948226023946,0.25,0.9074407153774154,0.040321622823614935
45.54,0.20952997209208857,1.7577688376741394,2.0,0.2,0.25,1.0,0.41905994418417714,0.3683052555022054,0.25,0.8788844188370697,0.04190599441841772
45.72,0.21990707033872908,1.7060618180218399,2.0,0.2,0.25,1.0,0.43981414067745817,0.3751750562179488,0.25,0.8530309090109199,0.04398141406774582
45.9,0.23283913671450915,1.6599750391467425,2.0,0.2,0.25,1.0,0.4656782734290183,0.38650715508256106,0.25,0.8299875195733712,0.04656782734290183
46.08,0.24845576798531455,1.619712067980831,2.0,0.2,0.25,1.0,0.4969115359706291,0.40242680576525935,0.25,0.8098560339904155,0.049691153597062915
46.26,0.2669040356215508,1.5854855833292716,2.0,0.2,0.25,1.0,0.5338080712431016,0.42317250061037115,0.25,0.7927427916646358,0.05338080712431016
46.44,0.28833221458223707,1.5575351535665993,2.0,0.2,0.25,1.0,0.5766644291644741,0.4490875601175423,0.25,0.7787675767832997,0.057666442916447416
46.62,0.31286847094300385,1.5361425628438259,2.0,0.2,0.25,1.0,0.6257369418860077,0.48061057478741503,0.25,0.7680712814219129,0.06257369418860077
46.8,0.34059298055875925,1.5216445218269468,2.0,0.2,0.25,1.0,0.6811859611175185,0.5182614430399478,0.25,0.7608222609134734,0.06811859611175185
46.98,0.37150157525067,1.5144422617564661,2.0,0.2,0.25,1.0,0.74300315050134,0.5626176858687147,0.25,0.7572211308782331,0.074300315050134
47.16,0.4054603447540586,1.515006478971745,2.0,0.2,0.25,1.0,0.8109206895081172,0.6142750492685162,0.25,0.7575032394858725,0.08109206895081172
47.339999999999996,0.4421516178424289,1.523874833219002,2.0,0.2,0.25,1.0,0.8843032356848578,0.6737837228971433,0.25,0.761937416609501,0.08843032356848579
47.519999999999996,0.4810133629878567,1.5416375071439328,2.0,0.2,0.25,1.0,0.9620267259757134,0.7415482418195191,0.25,0.7708187535719664,0.09620267259757134
47.699999999999996,0.5211792114676289,1.5689047436444903,2.0,0.2,0.25,1.0,1.0423584229352578,0.817680537160458,0.25,0.7844523718222451,0.10423584229352578
47.879999999999995,0.5614296693536555,1.6062495541798034,2.0,0.2,0.25,1.0,1.122859338707311,0.9017961561026235,0.25,0.8031247770899017,0.1122859338707311
48.059999999999995,0.6001716466511733,1.6541162153398858,2.0,0.2,0.25,1.0,1.2003432933023466,0.992753652712946,0.25,0.8270581076699429,0.12003432933023467
48.239999999999995,0.6354692233615761,1.712688207655077,2.0,0.2,0.25,1.0,1.2709384467231521,1.0883606451791015,0.25,0.8563441038275384,0.12709384467231521
48.42,0.6651554052180174,1.7817135415670697,2.0,0.2,0.25,1.0,1.3303108104360348,1.1851163927234731,0.25,0.8908567707835349,0.13303108104360348
48.6,0.6870259221887641,1.8603122432088057,2.0,0.2,0.25,1.0,1.3740518443775283,1.2780827344495782,0.25,0.9301561216044029,0.13740518443775282
48.78,0.6991282969386553,1.9467848777429761,2.0,0.2,0.25,1.0,1.3982565938773106,1.3610523960823753,0.25,0.9733924388714881,0.13982565938773106
48.96,0.7000927177873075,2.038496831617292,2.0,0.2,0.25,1.0,1.400185435574615,1.4271367870477651,0.25,1.019248415808646,0.14001854355746152
49.14,0.6894336980542296,2.1319006620400787,2.0,0.2,0.25,1.0,1.3788673961084592,1.4698041573145517,0.25,1.0659503310200393,0.13788673961084594
49.32,0.667725741532705,2.2227540377171144,2.0,0.2,0.25,1.0,1.33545148306541,1.4841900880794745,0.25,1.1113770188585572,0.13354514830654102
49.5,0.6365734822575718,2.306539582288361,2.0,0.2,0.25,1.0,1.2731469645151436,1.468281933862227,0.25,1.1532697911441805,0.12731469645151436
49.68,0.5983649401164777,2.3790116090484323,2.0,0.2,0.25,1.0,1.1967298802329553,1.4235171389846704,0.25,1.1895058045242162,0.11967298802329554
49.86,0.5558744057260802,2.436735561704508,2.0,0.2,0.25,1.0,1.1117488114521603,1.3545189322740994,0.25,1.218367780852254,0.11117488114521604
50.04,0.5118337159959592,2.477479332086441,2.0,0.2,0.25,1.0,1.0236674319919183,1.2680574528449902,0.25,1.2387396660432206,0.10236674319919184
50.22,0.46859003135471006,2.5003655445409603,2.0,0.2,0.25,1.0,0.9371800627094201,1.1716463689146852,0.25,1.2501827722704801,0.09371800627094201
50.4,0.4279146043953486,2.505783202645134,2.0,0.2,0.25,1.0,0.8558292087906972,1.0722612278604022,0.25,1.252891601322567,0.08558292087906973
50.58,0.3909644847107597,2.495126449780606,2.0,0.2,0.25,1.0,0.7819289694215193,0.9755058267266619,0.25,1.247563224890303,0.07819289694215194
50.76,0.3583542918448626,2.470457661988617,2.0,0.2,0.25,1.0,0.7167085836897252,0.8852991059946458,0.25,1.2352288309943085,0.07167085836897252
50.94,0.3302827151848354,2.4341800635178266,2.0,0.2,0.25,1.0,0.6605654303696707,0.8039676006274628,0.25,1.2170900317589133,0.06605654303696708
51.12,0.3066674016992423,2.388771996443497,2.0,0.2,0.25,1.0,0.6133348033984846,0.7325585014012388,0.25,1.1943859982217484,0.06133348033984846
51.3,0.28726197257980157,2.336600691037684,2.0,0.2,0.25,1.0,0.5745239451596031,0.6712165236388127,0.25,1.168300345518842,0.05745239451596032
51.48,0.2717444665679805,2.2798112966512436,2.0,0.2,0.25,1.0,0.543488933135961,0.6195261046841481,0.25,1.1399056483256218,0.0543488933135961
51.66,0.2597773980938515,2.2202754380792493,2.0,0.2,0.25,1.0,0.519554796187703,0.5767773763559136,0.25,1.1101377190396247,0.0519554796187703
51.839999999999996,0.2510446365920237,2.159581103963157,2.0,0.2,0.25,1.0,0.5020892731840474,0.542151253435432,0.25,1.0797905519815785,0.05020892731840474
52.019999999999996,0.24527130744304668,2.0990482584518175,2.0,0.2,0.25,1.0,0.49054261488609335,0.5148363107365275,0.25,1.0495241292259088,0.049054261488609335
52.199999999999996,0.24223249536265512,2.0397580101864783,2.0,0.2,0.25,1.0,0.48446499072531024,0.49409567274343474,0.25,1.0198790050932391,0.04844649907253103
52.379999999999995,0.24175488703799478,1.9825875160740918,2.0,0.2,0.25,1.0,0.48350977407598955,0.4793002209914307,0.25,0.9912937580370459,0.04835097740759896
52.559999999999995,0.24371422202958848,1.9282456059125823,2.0,0.2,0.25,1.0,0.48742844405917696,0.4699408777269575,0.25,0.9641228029562912,0.048742844405917696
52.739999999999995,0.24803035077934488,1.8773064736714895,2.0,0.2,0.25,1.0,0.49606070155868975,0.4656289831850745,0.25,0.9386532368357448,0.04960607015586898
52.919999999999995,0.25466090929067264,1.8302402861120004,2.0,0.2,0.25,1.0,0.5093218185813453,0.46609065548170286,0.25,0.9151201430560002,0.05093218185813453
53.1,0.26359359152949313,1.7874399754243184,2.0,0.2,0.25,1.0,0.5271871830589863,0.471157722765485,0.25,0.8937199877121592,0.05271871830589863
53.28,0.27483707621837783,1.7492442567444464,2.0,0.2,0.25,1.0,0.5496741524367557,0.4807571771154331,0.25,0.8746221283722232,0.05496741524367557
53.46,0.28841085035491193,1.715956984238072,2.0,0.2,0.25,1.0,0.5768217007098239,0.4949006129965525,0.25,0.857978492119036,0.05768217007098239
53.64,0.304332873058981,1.6878636536225238,2.0,0.2,0.25,1.0,0.608665746117962,0.5136723950387714,0.25,0.8439318268112619,0.060866574611796204
53.82,0.32260428933287644,1.665244681950652,2.0,0.2,0.25,1.0,0.6452085786657529,0.5372150771860419,0.25,0.832622340975326,0.06452085786657528
54.0,0.34319137066118016,1.6483853461978066,2.0,0.2,0.25,1.0,0.6863827413223603,0.5657116263394293,0.25,0.8241926730989033,0.06863827413223604
54.18,0.3660039767717747,1.6375817003701574,2.0,0.2,0.25,1.0,0.7320079535435494,0.5993614146241624,0.25,0.8187908501850787,0.07320079535435495
54.36,0.39087073908850684,1.633142194352804,2.0,0.2,0.25,1.0,0.7817414781770137,0.6383474965433064,0.25,0.816571097176402,0.07817414781770138
54.54,0.41751163196790864,1.635383370649327,2.0,0.2,0.25,1.0,0.8350232639358173,0.6827915799729798,0.25,0.8176916853246635,0.08350232639358174
54.72,0.44551007494191214,1.6446177720281008,2.0,0.2,0.25,1.0,0.8910201498838243,0.7326937868670398,0.25,0.8223088860140504,0.08910201498838244
54.9,0.4742877366604951,1.661132089660736,2.0,0.2,0.25,1.0,0.9485754733209902,0.7878545790993091,0.25,0.830566044830368,0.09485754733209903
55.08,0.5030872286588864,1.685152575015772,2.0,0.2,0.25,1.0,1.0061744573177729,0.847778738832071,0.25,0.842576287507886,0.10061744573177729
55.26,0.5309693799542609,1.7167963571093559,2.0,0.2,0.25,1.0,1.0619387599085217,0.9115662972420885,0.25,0.8583981785546779,0.10619387599085217
55.44,0.5568331995242916,1.7560078040183749,2.0,0.2,0.25,1.0,1.1136663990485831,0.9778034439011768,0.25,0.8780039020091874,0.11136663990485832
55.62,0.579467682806697,1.8024804233837188,2.0,0.2,0.25,1.0,1.158935365613394,1.0444791542425977,0.25,0.9012402116918594,0.11589353656133941
55.8,0.5976354672820708,1.85557639375528,2.0,0.2,0.25,1.0,1.1952709345641417,1.1089582651595167,0.25,0.92778819687764,0.11952709345641417
55.98,0.6101905070253845,1.914251936533674,2.0,0.2,0.25,1.0,1.220381014050769,1.1680583597278067,0.25,0.957125968266837,0.1220381014050769
56.16,0.6162205069141398,1.9770062831101598,2.0,0.2,0.25,1.0,1.2324410138282795,1.218271813950582,0.25,0.9885031415550799,0.12324410138282796
56.339999999999996,0.6151820636740016,2.0418860415570803,2.0,0.2,0.25,1.0,1.2303641273480033,1.2561316688322228,0.25,1.0209430207785402,0.12303641273480033
56.519999999999996,0.6070041132660835,2.106556423212198,2.0,0.2,0.25,1.0,1.214008226532167,1.2786884137168928,0.25,1.053278211606099,0.12140082265321671
56.699999999999996,0.5921270306293781,2.1684568542926304,2.0,0.2,0.25,1.0,1.1842540612587562,1.2840019181802171,0.25,1.0842284271463152,0.11842540612587563
56.879999999999995,0.5714683383191705,2.225002579769875,2.0,0.2,0.25,1.0,1.142936676638341,1.2715185270169582,0.25,1.1125012898849376,0.11429366766383411
57.059999999999995,0.5463071515221825,2.273831247923444,2.0,0.2,0.25,1.0,1.092614303044365,1.2422102720951862,0.25,1.136915623961722,0.1092614303044365
57.239999999999995,0.5181205114196644,2.313028539342586,2.0,0.2,0.25,1.0,1.0362410228393288,1.19842752973246,0.25,1.156514269671293,0.10362410228393289
57.419999999999995,0.4884072870941423,2.3412906392555852,2.0,0.2,0.25,1.0,0.9768145741882845,1.1435034094177305,0.25,1.1706453196277926,0.09768145741882846
57.599999999999994,0.45853695433399816,2.35799766681751,2.0,0.2,0.25,1.0,0.9170739086679963,1.081229068469175,0.25,1.178998833408755,0.09170739086679963
57.78,0.42964811040366885,2.3631944252468617,2.0,0.2,0.25,1.0,0.8592962208073377,1.0153420193237983,0.25,1.1815972126234309,0.08592962208073378
57.96,0.4026024786206517,2.357496415617019,2.0,0.2,0.25,1.0,0.8052049572413034,0.9491339002667138,0.25,1.1787482078085094,0.08052049572413034
58.14,0.377987935307495,2.3419511740042616,2.0,0.2,0.25,1.0,0.75597587061499,0.8852292888528348,0.25,1.1709755870021308,0.07559758706149901
58.32,0.35615296092905474,2.3178881289418705,2.0,0.2,0.25,1.0,0.7123059218581095,0.8255227202249538,0.25,1.1589440644709352,0.07123059218581095
58.5,0.3372571541378213,2.2867792877176667,2.0,0.2,0.25,1.0,0.6745143082756426,0.7712326747169743,0.25,1.1433896438588333,0.06745143082756426
58.68,0.32132453858935595,2.2501261851227725,2.0,0.2,0.25,1.0,0.6426490771787119,0.7230207582024026,0.25,1.1250630925613863,0.06426490771787119
58.86,0.30829113032530076,2.209377502343294,2.0,0.2,0.25,1.0,0.6165822606506015,0.6811314875127039,0.25,1.104688751171647,0.061658226065060155
59.04,0.2980434416010927,2.1658757945506495,2.0,0.2,0.25,1.0,0.5960868832021854,0.6455250758883767,0.25,1.0829378972753247,0.05960868832021854
59.22,0.2904468058007805,2.1208291222571076,2.0,0.2,0.25,1.0,0.580893611601561,0.61598804420885,0.25,1.0604145611285538,0.05808936116015611
59.4,0.2853647973780511,2.0753007376833263,2.0,0.2,0.25,1.0,0.5707295947561022,0.5922177745075223,0.25,1.0376503688416632,0.057072959475610224
59.58,0.28267131277065377,2.030211544819115,2.0,0.2,0.25,1.0,0.5653426255413075,0.5738825625761562,0.25,1.0151057724095576,0.05653426255413076
59.76,0.28225692608420494,1.986350666647755,2.0,0.2,0.25,1.0,0.5645138521684099,0.5606612332933066,0.25,0.9931753333238775,0.05645138521684099
59.94,0.2840311625344136,1.9443902306887926,2.0,0.2,0.25,1.0,0.5680623250688271,0.5522674176430944,0.25,0.9721951153443963,0.056806232506882715
60.12,0.28792168528342293,1.9049020610528864,2.0,0.2,0.25,1.0,0.5758433705668459,0.5484626117182129,0.25,0.9524510305264432,0.05758433705668459
60.3,0.29387111758301854,1.8683745298790315,2.0,0.2,0.25,1.0,0.5877422351660371,0.5490613111591979,0.25,0.9341872649395158,0.05877422351660371
60.48,0.30183197999140166,1.8352284254816227,2.0,0.2,0.25,1.0,0.6036639599828033,0.5539306293996207,0.25,0.9176142127408113,0.06036639599828034
60.66,0.31175994309070215,1.8058312259263574,2.0,0.2,0.25,1.0,0.6235198861814043,0.5629858402262141,0.25,0.9029156129631787,0.06235198861814043
60.839999999999996,0.32360563324763936,1.780509580087569,2.0,0.2,0.25,1.0,0.6472112664952787,0.5761829301677263,0.25,0.8902547900437845,0.06472112664952788
61.019999999999996,0.33730475685289896,1.759559178284361,2.0,0.2,0.25,1.0,0.6746095137057979,0.593507680799493,0.25,0.8797795891421805,0.0674609513705798
61.199999999999996,0.3527661934567723,1.7432520525971533,2.0,0.2,0.25,1.0,0.7055323869135446,0.6149603908304028,0.25,0.8716260262985767,0.07055323869135446
61.379999999999995,0.3698592347289468,1.7318405131416426,2.0,0.2,0.25,1.0,0.7397184694578935,0.6405372068631544,0.25,0.8659202565708213,0.07397184694578936
61.559999999999995,0.388399837006308,1.7255577276450516,2.0,0.2,0.25,1.0,0.776799674012616,0.6702063401623132,0.25,0.8627788638225258,0.0776799674012616
61.739999999999995,0.4081365118830421,1.7246142727681089,2.0,0.2,0.25,1.0,0.8162730237660842,0.7038780536312853,0.25,0.8623071363840544,0.08162730237660842
61.919999999999995,0.4287371433973712,1.7291895202504801,2.0,0.2,0.25,1.0,0.8574742867947424,0.7413677753048615,0.25,0.8645947601252401,0.08574742867947424
62.099999999999994,0.44977885446842036,1.7394172743115623,2.0,0.2,0.25,1.0,0.8995577089368407,0.7823531090824366,0.25,0.8697086371557812,0.08995577089368408
62.28,0.4707433839073846,1.7553650424744534,2.0,0.2,0.25,1.0,0.9414867678147693,0.8263264800871541,0.25,0.8776825212372267,0.09414867678147693
62.46,0.49102067400765576,1.7770070145066381,2.0,0.2,0.25,1.0,0.9820413480153115,0.8725471819793815,0.25,0.8885035072533191,0.09820413480153116
62.64,0.5099240854821153,1.8041910542157689,2.0,0.2,0.25,1.0,1.0198481709642306,0.9200004733559894,0.25,0.9020955271078844,0.10198481709642307
62.82,0.5267193531933156,1.8366021729768383,2.0,0.2,0.25,1.0,1.0534387063866313,0.9673739086237982,0.25,0.9183010864884191,0.10534387063866313
63.0,0.5406683678040213,1.8737262912213604,2.0,0.2,0.25,1.0,1.0813367356080426,1.0130645355861352,0.25,0.9368631456106802,0.10813367356080426
63.18,0.5510861632312191,1.9148204079580131,2.0,0.2,0.25,1.0,1.1021723264624381,1.055231031898419,0.25,0.9574102039790066,0.11021723264624382
63.36,0.5574055500744908,1.9588967329798588,2.0,0.2,0.25,1.0,1.1148111001489815,1.091899910985761,0.25,0.9794483664899294,0.11148111001489816
63.54,0.5592414376848888,2.0047289855504444,2.0,0.2,0.25,1.0,1.1184828753697775,1.121127520047799,0.25,1.0023644927752222,0.11184828753697776
63.72,0.5564439848098935,2.0508874265188792,2.0,0.2,0.25,1.0,1.112887969619787,1.1412039720086729,0.25,1.0254437132594396,0.11128879696197871
63.9,0.5491285308274042,2.0958069358334575,2.0,0.2,0.25,1.0,1.0982570616548084,1.1508673835721104,0.25,1.0479034679167287,0.10982570616548085
64.08,0.537669760406712,2.1378879025821473,2.0,0.2,0.25,1.0,1.075339520813424,1.1494776763577512,0.25,1.0689439512910737,0.10753395208134241
64.25999999999999,0.5226714343925257,2.175601796073019,2.0,0.2,0.25,1.0,1.0453428687850514,1.13712491142044,0.25,1.0878008980365095,0.10453428687850515
64.44,0.5049044088072866,2.2076070836775905,2.0,0.2,0.25,1.0,1.0098088176145732,1.114630549463012,0.25,1.1038035418387953,0.10098088176145732
64.62,0.48522875691973905,2.2328489062240306,2.0,0.2,0.25,1.0,0.9704575138394781,1.0834424991566853,0.25,1.1164244531120153,0.09704575138394782
64.8,0.4645146593157783,2.2506235169850974,2.0,0.2,0.25,1.0,0.9290293186315566,1.0454476162404114,0.25,1.1253117584925487,0.09290293186315567
64.98,0.4435746024795845,2.2606055487544676,2.0,0.2,0.25,1.0,0.887149204959169,1.002747207651906,0.25,1.1303027743772338,0.08871492049591691
65.16,0.4231147124014433,2.262835496220496,2.0,0.2,0.25,1.0,0.8462294248028867,0.9574389901951126,0.25,1.131417748110248,0.08462294248028868
65.34,0.40370792662462773,2.2576761786616455,2.0,0.2,0.25,1.0,0.8074158532492555,0.9114417690773056,0.25,1.1288380893308227,0.08074158532492555
65.52,0.385788214612584,2.245747547505775,2.0,0.2,0.25,1.0,0.771576429225168,0.8663829368228422,0.25,1.1228737737528875,0.07715764292251681
65.7,0.36965942467519236,2.227854150262943,2.0,0.2,0.25,1.0,0.7393188493503847,0.8235472834464391,0.25,1.1139270751314716,0.07393188493503848
65.88,0.3555140128311188,2.2049137826526515,2.0,0.2,0.25,1.0,0.7110280256622376,0.7838777468174853,0.25,1.1024568913263257,0.07110280256622376
66.06,0.3434556185276186,2.1778950549317155,2.0,0.2,0.25,1.0,0.6869112370552372,0.7480102931798142,0.25,1.0889475274658578,0.06869112370552372
66.24,0.33352189085160827,2.1477673547616956,2.0,0.2,0.25,1.0,0.6670437817032165,0.7163274292694777,0.25,1.0738836773808478,0.06670437817032165
66.42,0.325704782566377,2.1154642343789427,2.0,0.2,0.25,1.0,0.651409565132754,0.6890168184853408,0.25,1.0577321171894714,0.06514095651327541
66.6,0.319967243899047,2.081859067365636,2.0,0.2,0.25,1.0,0.639934487798094,0.666126707971223,0.25,1.040929533682818,0.0639934487798094
66.78,0.31625581345048465,2.0477513879332583,2.0,0.2,0.25,1.0,0.6325116269009693,0.6476132809351915,0.25,1.0238756939666291,0.06325116269009694
66.96,0.3145095126627701,2.0138610857417665,2.0,0.2,0.25,1.0,0.6290190253255402,0.6333784686471601,0.25,1.0069305428708832,0.06290190253255402
67.14,0.31466523118888406,1.9808288003021945,2.0,0.2,0.25,1.0,0.6293304623777681,0.6232979523926899,0.25,0.9904144001510973,0.06293304623777682
67.32,0.3166604401439622,1.9492199507474575,2.0,0.2,0.25,1.0,0.6333208802879244,0.6172408475410822,0.25,0.9746099753737287,0.06333208802879245
67.5,0.3204334207827107,1.919531295612373,2.0,0.2,0.25,1.0,0.6408668415654214,0.6150819793525413,0.25,0.9597656478061865,0.06408668415654215
67.67999999999999,0.32592167829753055,1.8921984236066718,2.0,0.2,0.25,1.0,0.6518433565950611,0.6167084858938281,0.25,0.9460992118033359,0.06518433565950611
67.86,0.3330586391739686,1.86760344446866,2.0,0.2,0.25,1.0,0.6661172783479372,0.6220214617313483,0.25,0.93380172223433,0.06661172783479373
68.03999999999999,0.34176905804492186,1.8460820619378102,2.0,0.2,0.25,1.0,0.6835381160898437,0.6309337273821125,0.25,0.9230410309689051,0.06835381160898438
68.22,0.3519631838586977,1.8279294140141917,2.0,0.2,0.25,1.0,0.7039263677173954,0.6433638564253985,0.25,0.9139647070070959,0.07039263677173954
68.39999999999999,0.36353017700435886,1.8134045792997995,2.0,0.2,0.25,1.0,0.7270603540087177,0.659227287693371,0.25,0.9067022896498997,0.07270603540087177
68.58,0.3763309994347406,1.80273302041234,2.0,0.2,0.25,1.0,0.7526619988694812,0.6784243192857845,0.25,0.90136651020617,0.07526619988694812
68.75999999999999,0.39019074544733795,1.7961066508849086,2.0,0.2,0.25,1.0,0.7803814908946759,0.7008241930117041,0.25,0.8980533254424543,0.0780381490894676
68.94,0.40489159911373346,1.793681023101156,2.0,0.2,0.25,1.0,0.8097831982274669,0.7262463777433845,0.25,0.896840511550578,0.0809783198227467
69.12,0.420167264360531,1.7955696164620214,2.0,0.2,0.25,1.0,0.840334528721062,0.7544395737177354,0.25,0.8977848082310107,0.0840334528721062
69.3,0.4356996959945407,1.8018350878763123,2.0,0.2,0.25,1.0,0.8713993919890815,0.7850590000200058,0.25,0.9009175439381562,0.08713993919890815
69.48,0.4511192704372362,1.812477365788218,2.0,0.2,0.25,1.0,0.9022385408744724,0.8176434669383846,0.25,0.906238682894109,0.09022385408744725
69.66,0.4660095799072247,1.8274190019644916,2.0,0.2,0.25,1.0,0.9320191598144494,0.8515947614199525,0.25,0.9137095009822458,0.09320191598144495
69.84,0.4799185429839151,1.8464881917161604,2.0,0.2,0.25,1.0,0.9598370859678302,0.8861639226054239,0.25,0.9232440958580802,0.09598370859678303
70.02,0.4923761521259549,1.8694014141421962,2.0,0.2,0.25,1.0,0.9847523042519098,0.9204486750741533,0.25,0.9347007070710981,0.09847523042519099
70.2,0.5029188268172063,1.8957478356996025,2.0,0.2,0.25,1.0,1.0058376536344127,0.9534072774713022,0.25,0.9478739178498012,0.10058376536344127
70.38,0.5111192303239811,1.9249782840200278,2.0,0.2,0.25,1.0,1.0222384606479622,0.9838934189186945,0.25,0.9624891420100139,0.10222384606479623
70.56,0.516619119583525,1.956402073259725,2.0,0.2,0.25,1.0,1.03323823916705,1.0107147166388222,0.25,0.9782010366298625,0.10332382391670501
70.74,0.5191614754478606,1.9891950093334156,2.0,0.2,0.25,1.0,1.0383229508957212,1.032713415999057,0.25,0.9945975046667078,0.10383229508957213
70.92,0.5186173274431051,2.022421092011523,2.0,0.2,0.25,1.0,1.0372346548862101,1.0488626217035821,0.25,1.0112105460057614,0.10372346548862102
71.1,0.5150033428374223,2.055068087421721,2.0,0.2,0.25,1.0,1.0300066856748447,1.0583669347806943,0.25,1.0275340437108604,0.10300066856748447
71.28,0.508485133834786,2.086097663627367,2.0,0.2,0.25,1.0,1.016970267669572,1.0607496496819961,0.25,1.0430488318136835,0.1016970267669572
71.46,0.4993636657336625,2.1145050598053645,2.0,0.2,0.25,1.0,0.998727331467325,1.055906997876784,0.25,1.0572525299026823,0.0998727331467325
71.64,0.48805359459979036,2.1393748268225297,2.0,0.2,0.25,1.0,0.9761071891995807,1.0441295744270396,0.25,1.0696874134112648,0.09761071891995808
71.82,0.4750486807826591,2.1599366788297,2.0,0.2,0.25,1.0,0.9500973615653182,1.026075069852127,0.25,1.07996833941485,0.09500973615653183
72.0,0.46088180540557766,2.1756098676205107,2.0,0.2,0.25,1.0,0.9217636108111553,1.0026990036471308,0.25,1.0878049338102553,0.09217636108111554
72.17999999999999,0.44608703157581464,2.186029171179792,2.0,0.2,0.25,1.0,0.8921740631516293,0.9751592639097318,0.25,1.093014585589896,0.08921740631516294
72.36,0.431167458595948,2.1910515663944232,2.0,0.2,0.25,1.0,0.862334917191896,0.9447101355349545,0.25,1.0955257831972116,0.0862334917191896
72.53999999999999,0.4165710798482434,2.190747064482129,2.0,0.2,0.25,1.0,0.8331421596964868,0.9126018703256897,0.25,1.0953735322410645,0.08331421596964868
72.72,0.40267657550645936,2.1853741398423625,2.0,0.2,0.25,1.0,0.8053531510129187,0.8799989748320968,0.25,1.0926870699211813,0.08053531510129187
72.89999999999999,0.3897881860781592,2.175345822661198,2.0,0.2,0.25,1.0,0.7795763721563184,0.8479241023078092,0.25,1.087672911330599,0.07795763721563184
73.08,0.3781375532959872,2.161191665727718,2.0,0.2,0.25,1.0,0.7562751065919744,0.8172277286819583,0.25,1.080595832863859,0.07562751065919744
73.25999999999999,0.36789085465635835,2.143519536290372,2.0,0.2,0.25,1.0,0.7357817093127167,0.7885812341784659,0.25,1.071759768145186,0.07357817093127167
73.44,0.3591583242587414,2.122980755027919,2.0,0.2,0.25,1.0,0.7183166485174828,0.7624862104093849,0.25,1.0614903775139595,0.07183166485174829
73.61999999999999,0.3520049485191038,2.100240575970314,2.0,0.2,0.25,1.0,0.7040098970382076,0.7392950758221633,0.25,1.050120287985157,0.07040098970382076
73.8,0.3464605885249729,2.0759549294851465,2.0,0.2,0.25,1.0,0.6929211770499458,0.7192365666207425,0.25,1.0379774647425732,0.06929211770499459
73.98,0.34252886848159286,2.050753180039064,2.0,0.2,0.25,1.0,0.6850577369631857,0.7024421662938088,0.25,1.025376590019532,0.06850577369631858
74.16,0.3401942782717802,2.025226808514978,2.0,0.2,0.25,1.0,0.6803885565435605,0.6889705724594138,0.25,1.012613404257489,0.06803885565435605
74.34,0.33942751619351386,1.999922406340455,2.0,0.2,0.25,1.0,0.6788550323870277,0.678828694963896,0.25,0.9999612031702275,0.06788550323870278
74.52,0.3401889070881149,1.9753386676201086,2.0,0.2,0.25,1.0,0.6803778141762298,0.6719883024665778,0.25,0.9876693338100543,0.06803778141762298
74.7,0.3424301925657048,1.9519259012592232,2.0,0.2,0.25,1.0,0.6848603851314096,0.6683983622421826,0.25,0.9759629506296116,0.06848603851314096
74.88,0.3460947272522733,1.9300875121360117,2.0,0.2,0.25,1.0,0.6921894545045466,0.6679931110857317,0.25,0.9650437560680059,0.06921894545045466
75.06,0.3511166032973272,1.9101820276308072,2.0,0.2,0.25,1.0,0.7022332065946544,0.6706966252213302,0.25,0.9550910138154036,0.07022332065946545
75.24,0.35741912948275745,1.8925251345381764,2.0,0.2,0.25,1.0,0.7148382589655149,0.6764246861108735,0.25,0.9462625672690882,0.07148382589655149
75.42,0.3649117151043113,1.877392859644141,2.0,0.2,0.25,1.0,0.7298234302086226,0.685082648337331,0.25,0.9386964298220705,0.07298234302086226
75.6,0.37348595742028134,1.8650240170963175,2.0,0.2,0.25,1.0,0.7469719148405627,0.6965602806370373,0.25,0.9325120085481587,0.07469719148405628
75.78,0.38301247936704225,1.8556200757686894,2.0,0.2,0.25,1.0,0.7660249587340845,0.7107256459834245,0.25,0.9278100378843447,0.07660249587340845
75.96,0.39333751538324885,1.849344633529444,2.0,0.2,0.25,1.0,0.7866750307664977,0.7274166232398164,0.25,0.924672316764722,0.07866750307664977
76.14,0.40427979720716173,1.846321678809609,2.0,0.2,0.25,1.0,0.8085595944143235,0.7464305538883351,0.25,0.9231608394048045,0.08085595944143235
