Time,Amyloid,n,a,omega,e,k,ka,C,t1,Brain
22.8,0.01255626533762877,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
22.88,0.01300093588677076,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
22.96,0.013459612011521016,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.04,0.013932676058127424,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.12,0.014420518905314705,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.2,0.014923540090237997,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.28,0.015442147933674821,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.36,0.015976759664298346,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.44,0.01652780154186384,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.52,0.017095708979134594,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.6,0.017680926662362206,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.68,0.018283908670129634,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.76,0.01890511859035482,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.84,0.019545029635242628,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
23.92,0.020204124753964714,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.0,0.020882896742835166,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.080000000000002,0.02158184835274013,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.16,0.0223014923935686,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.240000000000002,0.023042351835380392,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.32,0.02380495990603604,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.400000000000002,0.024589860185002532,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.48,0.025397606693033592,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.560000000000002,0.026228763977416025,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.64,0.02708390719245546,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.72,0.027963622174867697,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.8,0.028868505513721,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.88,0.02979916461457044,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
24.96,0.030756217757403337,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.04,0.03174029414800539,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.12,0.032752033962341054,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.2,0.03379208838352743,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.28,0.03486111963096683,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.36,0.03595980098118423,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.44,0.037088816779908496,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.52,0.038248862444909104,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.6,0.039440644459096785,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.68,0.04066488035336968,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.76,0.041922298678678915,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.84,0.04321363896676422,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
25.92,0.04453965167900109,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.0,0.04590109814277654,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.080000000000002,0.04729875047480314,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.16,0.04873339149075384,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.240000000000002,0.0502058146005967,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.32,0.0517168236889779,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.400000000000002,0.05326723297999969,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.48,0.05485786688571026,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.560000000000002,0.0564895598376185,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.64,0.05816315610052336,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.72,0.05987950956793531,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.8,0.06163948353835236,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.88,0.06344395047163942,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
26.96,0.06529379172474448,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.04,0.06718989726597258,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.12,0.06913316536702951,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.2,0.07112450227202616,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.28,0.07316482184263828,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.36,0.07525504517858983,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.44,0.07739610021263643,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.52,0.07958892127920081,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.6,0.0818344486558219,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.68,0.08413362807656244,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.76,0.08648741021652373,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.84,0.08889675014660936,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
27.92,0.09136260675768615,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.0,0.0938859421532855,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.080000000000002,0.09646772100999912,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.16,0.09910890990472354,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.240000000000002,0.10181047660792197,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.32,0.10457338934207872,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.400000000000002,0.10739861600454059,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.48,0.11028712335394852,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.560000000000002,0.11323987615949394,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.64,0.11625783631224529,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.72,0.1193419618978282,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.8,0.122493206229764,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.88,0.1257125168428087,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
28.96,0.1290008344456779,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.04,0.1323590918325731,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.12,0.13578821275298747,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.2,0.1392891107393026,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.28,0.14286268789176315,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.36,0.14650983362045977,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.44,0.15023142334403183,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.52,0.1540283171448601,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.6,0.1579013583806118,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.68,0.1618513722520688,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.76,0.1658791643272738,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.84,0.16998551902210945,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
29.92,0.1741711980375471,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.0,0.17843693875388833,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.080000000000002,0.18278345258246198,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.16,0.18721142327533602,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.240000000000002,0.19172150519376197,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.32,0.19631432153617778,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.400000000000002,0.20099046252676456,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.48,0.2057504835656836,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.560000000000002,0.21059490334229503,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.64,0.21552420191281407,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.72,0.22053881874404468,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.8,0.22563915072500507,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.88,0.2308255501484472,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
30.96,0.23609832266448216,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.04,0.24145772520870457,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.12,0.24690396390744573,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.2,0.252437191962975,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.28,0.2580575075217213,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.36,0.2637649515287921,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.44,0.2695595055723249,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.52,0.27544108972142456,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.6,0.2814095603617178,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.68,0.2874647080327719,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.76,0.29360625527191475,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.84,0.29983385446922073,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
31.92,0.3061470857387174,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.0,0.3125454548111032,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.08,0.3190283909535536,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.160000000000004,0.3255952449224422,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.24,0.3322452869550627,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.32,0.3389777048067223,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.4,0.34579160183979374,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.480000000000004,0.3526859951716035,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.56,0.35965981388824575,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.64,0.3667118973316815,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.72,0.37384099346767563,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.8,0.38104575734236923,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.88,0.3883247496354707,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
32.96,0.3956764353182468,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.04,0.40309918242467035,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.12,0.4105912609442206,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.2,0.4181508418449801,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.28,0.42577599623577655,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.36,0.4334646946762104,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.44,0.4412148066434518,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.52,0.44902410016473526,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.6,0.4568902416244711,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.68,0.46481079575486284,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.76,0.47278322581882803,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.84,0.4808048939939361,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
33.92,0.488873061965891,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.0,0.49698489173993166,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.08,0.5051374466782332,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.160000000000004,0.5133276927711473,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.24,0.5215525001497407,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.32,0.5298086448467473,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.4,0.5380928108125484,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.480000000000004,0.5464015921923505,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.56,0.5547314958701279,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.64,0.5630789442843309,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.72,0.5714402785196383,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.800000000000004,0.5798117616783439,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.88,0.5881895825341421,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
34.96,0.5965698594702609,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.04,0.6049486447029395,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.12,0.6133219287903138,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.2,0.6216856454257189,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.28,0.6300356765133501,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.36,0.6383678575230824,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.44,0.6466779831200449,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.52,0.6549618130633175,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.6,0.6632150783668413,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.68,0.6714334877142861,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.76,0.6796127341182608,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.84,0.6877485018128818,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
35.92,0.6958364733672459,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.0,0.703872337005965,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.08,0.7118517941214325,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.160000000000004,0.7197705669610408,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.24,0.7276244064711275,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.32,0.7354091002779763,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.4,0.743120480784766,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.480000000000004,0.750754433362003,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.56,0.7583069046075799,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.64,0.7657739106513586,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.72,0.7731515454778846,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.800000000000004,0.7804359892397221,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.88,0.7876235165328115,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
36.96,0.7947105046042651,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.04,0.8016934414621494,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.12,0.8085689338560739,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.2,0.8153337150967507,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.28,0.8219846526822578,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.36,0.8285187556983891,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.44,0.8349331819603241,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.52,0.8412252448628879,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.6,0.8473924199068416,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.68,0.8534323508690687,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.76,0.8593428555850946,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.84,0.8651219313131734,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
37.92,0.8707677596501976,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.0,0.8762787109708887,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.08,0.8816533483631598,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.160000000000004,0.8868904310342085,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.24,0.8919889171637252,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.32,0.8969479661827171,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.4,0.9017669404586723,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.480000000000004,0.906445406370304,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.56,0.9109831347577495,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.64,0.9153801007369455,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.72,0.9196364828698868,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.800000000000004,0.9237526616856419,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.88,0.9277292175502463,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
38.96,0.93156692788701,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.04,0.935266763752213,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.12,0.9388298857747264,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.2,0.9422576394716659,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.28,0.9455515499557592,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.36,0.9487133160537078,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.44,0.9517448038583364,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.52,0.9546480397407854,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.6,0.9574252028523672,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.68,0.9600786171489184,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.76,0.9626107429735405,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.84,0.9650241682364992,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
39.92,0.9673215992336781,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
40.0,0.9695058511474008,10.0,3.0656965974059913,35.3,2.718,0.205,0.07542310522442973,0.00069,27.125946148160825,1.0
