Time,M,N,S,T,a,d,u1,u2,r1,e1,r2,e2,u3,b,r3,e3,Q1,Q2,B0,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,nutrient_consumption_T,normal_cell_growth,normal_cell_death,tumor_growth,tumor_death,tumor_killing,virus_therapy,virus_burst,virus_clearance
1342.5,0.0335966624202058,0.42368269520925045,0.18795635014966944,0.0041970073503439466,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037591270029933887,0.015926770602621113,0.0003155416732487933,0.01274141648209689,0.012710480856277512,0.00025243333859903465,0.00025182044102063677,1.41005439124628e-05,0.001,7.0502719562314e-06,0.001007899872606174
1345.0,0.03359454665543757,0.4237597376301634,0.18795276468954455,0.004163418528646316,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003759055293790891,0.01592936285034105,0.0003130104092075004,0.01274349028027284,0.012712792128904901,0.00025040832736600033,0.00024980511171877895,1.3986815800672192e-05,0.001,6.993407900336096e-06,0.001007836399663127
1347.5,0.03359244735623257,0.42383618846045695,0.1879492059295129,0.004130088861681967,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037589841185902578,0.015931935013066854,0.00031049876878858063,0.012745548010453484,0.012715085653813707,0.0002483990150308645,0.000247805331700918,1.3873979266261397e-05,0.001,6.936989633130699e-06,0.001007773420686977
1350.0,0.03359036440261317,0.4239120518829414,0.18794567369675944,0.004097016501578863,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003758913473935189,0.015934487235863014,0.00030800661061439194,0.012747589788690412,0.01271736155648824,0.0002464052884915136,0.0002458209900947318,1.3762027725155338e-05,0.001,6.881013862577669e-06,0.0010077109320783951
1352.5,0.03358829767533266,0.4239873320562149,0.18794216781913223,0.004064199612130931,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037588433563826447,0.01593701966289906,0.0003055337942214255,0.012749615730319248,0.012719619961686447,0.00024442703537714037,0.00024385197672785586,1.3650954638422527e-05,0.001,6.825477319211263e-06,0.0010076489302599798
1355.0,0.03358624705587276,0.4240620331146626,0.18793868812513603,0.004031636368816757,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037587737625027207,0.015939532437449538,0.0003030801800612034,0.012751625949959633,0.012721860993439879,0.00024246414404896277,0.00024189818212900545,1.3540753512252135e-05,0.001,6.770376756126068e-06,0.0010075874116761826
1357.5,0.033584212426441135,0.42413615916845504,0.18793523444392604,0.0039993249588182855,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003758704688878521,0.015942025701893986,0.00030064562950118376,0.01275362056151519,0.012724084775053652,0.00024051650360094702,0.00023995949752909711,1.3431417897932126e-05,0.001,6.715708948966063e-06,0.001007526372793234
1360.0,0.033582193669968986,0.42420971430354715,0.18793180660530165,0.003967263581039522,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037586361321060332,0.015944499597716898,0.0002982300048256703,0.01275559967817352,0.012726291429106414,0.0002385840038605363,0.00023803581486237128,1.3322941391828391e-05,0.001,6.661470695914196e-06,0.0010074658100990696
1362.5,0.03358019067010852,0.42428270258167683,0.18792840443969988,0.00393545044612523,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037585680887939977,0.015946954265507653,0.00029583316923672783,0.012757563412406124,0.012728481077450305,0.00023666653538938228,0.00023612702676751378,1.3215317635364887e-05,0.001,6.607658817682444e-06,0.0010074057201032555
1365.0,0.033578203311230514,0.42435512804036374,0.1879250277781894,0.003903883776479636,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003758500555563788,0.015949389844960495,0.00029345498685510345,0.012759511875968398,0.012730653841210911,0.00023476398948408278,0.00023423302658877817,1.3108540315004763e-05,0.001,6.554270157502381e-06,0.0010073460993369153
1367.5,0.033576231478421835,0.4244269946929083,0.18792167645246385,0.0038725618062851273,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037584335290492773,0.01595180647487446,0.0002910953227211531,0.01276144517989957,0.012732809840787248,0.0002328762581769225,0.00023235370837710763,1.3002603162232481e-05,0.001,6.5013015811162405e-06,0.001007286944352655
1370.0,0.03357427505748298,0.42449830652839,0.1879183502948358,0.00384148278152095,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003758367005896716,0.015954204293153317,0.00028875404279577366,0.012763363434522655,0.0127349491958517,0.00023100323423661898,0.000230488966891257,1.2897499953536919e-05,0.001,6.448749976768459e-06,0.0010072282517244893
1372.5,0.03357233393492559,0.42456906751166645,0.18791504913823026,0.0038106449599819145,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037583009827646054,0.015956583436805484,0.0002864310139613404,0.012765266749444386,0.012737072025349993,0.00022914481116907234,0.00022863869759891486,1.2793224510395402e-05,0.001,6.396612255197701e-06,0.0010071700180477676
1375.0,0.0335704079979979,0.4246392816663583,0.1879117727674975,0.0037800464900405784,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00375823545534995,0.015958944040928416,0.0002841260948348327,0.012767155232742735,0.012739178449990748,0.00022730087586786616,0.0002268027894024347,1.2689770292206216e-05,0.001,6.344885146103108e-06,0.001007112239939937
1377.5,0.03356849713467198,0.42470895304423467,0.1879085209373647,0.003749685455396881,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003758170418747294,0.015961286239079765,0.0002818391391615907,0.012769028991263814,0.01274126859132704,0.0002254713113292726,0.00022498112732381284,1.258713054654114e-05,0.001,6.29356527327057e-06,0.0010070549140401594
1380.0,0.033566601233529836,0.4247780853938949,0.1879052935667857,0.003719560359205922,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003758105871335714,0.0159636101673354,0.0002795700324943871,0.01277088813386832,0.012743342561816846,0.0002236560259955097,0.00022317362155235533,1.2485299934151019e-05,0.001,6.2426499670755094e-06,0.0010069980370058951
1382.5,0.03356472018390619,0.4248466825926016,0.18790209048561354,0.003689669493115073,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003758041809712271,0.015965915959005553,0.00027731864438292655,0.012772732767204446,0.012745400477778049,0.0002218549155063413,0.00022138016958690439,1.2384272410750241e-05,0.001,6.192136205375121e-06,0.0010069416055171856
1385.0,0.03356285387583477,0.42491474849401123,0.18789891152391747,0.003660011159772322,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037579782304783494,0.015968203746496774,0.00027508484523464403,0.01277456299719742,0.012747442454820337,0.00022006787618771527,0.0002196006695863393,1.22840419739363e-05,0.001,6.14202098696815e-06,0.001006885616275043
1387.5,0.03356100220004586,0.42498228692819007,0.18789575651196605,0.0036305836728187935,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003757915130239321,0.01597047366131154,0.00027286850631371177,0.012776378929049233,0.0127494686078457,0.00021829480505096944,0.0002178350203691276,1.2184602663092212e-05,0.001,6.092301331546106e-06,0.0010068300660013758
1390.0,0.03355916504796385,0.4250493017016315,0.18789262528021036,0.0036013853568812636,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037578525056042073,0.01597272583404795,0.0002706694997400512,0.01277818066723836,0.012751479051048946,0.000216535599792041,0.00021608312141287582,1.2085948559289852e-05,0.001,6.042974279644926e-06,0.0010067749514389155
1392.5,0.03355734231170474,0.4251157965972725,0.18788951765926717,0.0035724145475646797,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037577903531853434,0.015974960394399336,0.00026848769848835074,0.012779968315519469,0.012753473897918175,0.00021479015879068063,0.00021434487285388077,1.198807378519418e-05,0.001,5.99403689259709e-06,0.0010067202693511423
1395.0,0.03355553388407372,0.42518177537451013,0.187886433479902,0.003543669591444672,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00375772866959804,0.015977177471153906,0.00026632297638708836,0.012781741976923128,0.012755453261235304,0.00021305838110967072,0.00021262017548668032,1.189097250496834e-05,0.001,5.94548625248417e-06,0.0010066660165222116
1397.5,0.03355373965856268,0.4252472417692184,0.18788337257301238,0.0035151488460600754,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037576674514602478,0.01597937719219439,0.00026417520811755987,0.012783501753755512,0.012757417253076551,0.00021134016649404792,0.0002109089307636045,1.1794638924179681e-05,0.001,5.8973194620898405e-06,0.0010066121897568804
1400.0,0.03355195952934776,0.4253121994937649,0.18788033476961105,0.003486850679905442,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003757606695392221,0.01598155968449763,0.0002620442692129121,0.012785247747598108,0.012759365984812946,0.00020963541537032975,0.00020921104079432652,1.1699067289706612e-05,0.001,5.849533644853306e-06,0.0010065587858804328
1402.5,0.03355019339128686,0.4253766522370275,0.187877319900809,0.003458773472423559,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00375754639801618,0.015983725074134238,0.00025993003605718123,0.012786980059307394,0.012761299567110824,0.000207944028845745,0.00020752640834541353,1.1604251889646322e-05,0.001,5.802125944823161e-06,0.0010065058017386058
1405.0,0.03354844113991723,0.4254406036644108,0.1878743277977987,0.0034309156139979676,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003757486555955974,0.015985873486268176,0.00025783238588433603,0.012788698789014542,0.012763218109932323,0.00020626590870746883,0.00020585493683987805,1.151018705322338e-05,0.001,5.75509352661169e-06,0.0010064532341975169
1407.5,0.03354670267145294,0.4255040574178632,0.18787135829183732,0.003403275505945475,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037574271658367465,0.015988005045156378,0.0002557511967773265,0.012790404036125105,0.012765121722535895,0.00020460095742186123,0.0002041965303567285,1.1416867150699142e-05,0.001,5.708433575349571e-06,0.0010064010801435882
1410.0,0.03354497788278248,0.4255670171158932,0.18786841121422979,0.003375851560508676,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037573682242845957,0.01599011987414836,0.00025368634766713736,0.012792095899318689,0.012767010513476795,0.00020294907813370988,0.00020255109363052055,1.1324286593282027e-05,0.001,5.662143296641013e-06,0.0010063493364834745
1412.5,0.03354326667146627,0.4256294863535862,0.18786548639631206,0.0033486422008484644,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037573097279262413,0.01599221809568579,0.0002516377183318455,0.012793774476548635,0.012768884590607587,0.00020131017466547643,0.00020091853205090785,1.1232439833038575e-05,0.001,5.6162199165192875e-06,0.001006298000143988
1415.0,0.03354156893830956,0.4256914686798027,0.187862583722769,0.0033216458413050315,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037572516744553805,0.015994299834985588,0.0002496051879838216,0.012795439867988471,0.01277074406039408,0.00019968415038705732,0.0001992987504783019,1.1141321297478198e-05,0.001,5.570660648739099e-06,0.0010062470681492868
1417.5,0.03353988459855084,0.4257529674980415,0.18785970336337102,0.003294860801651747,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037571940672674205,0.015996365236051403,0.0002475886291287584,0.012797092188841125,0.012772589024941244,0.00019807090330300675,0.0001976916480991048,1.1050925105568831e-05,0.001,5.525462552784416e-06,0.0010061965379565252
1420.0,0.03353821353828163,0.42581398645256546,0.1878568448704936,0.0032682856409596488,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003757136897409872,0.015998414399341212,0.0002455879314584874,0.01279873151947297,0.012774419593576964,0.00019647034516678995,0.00019609713845757893,1.0961246173060436e-05,0.001,5.480623086530218e-06,0.001006146406148449
1422.5,0.03353655565841038,0.4258745290388658,0.18785400808961292,0.0032419188207402833,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037570801617922583,0.01600044744464544,0.00024360297775088545,0.012800357955716353,0.012776235871165973,0.00019488238220070837,0.00019451512924441698,1.0872279097180465e-05,0.001,5.436139548590232e-06,0.0010060966697523113
1425.0,0.03353491086055123,0.4259345987286855,0.1878511928671063,0.003215758813033035,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003757023857342126,0.016002464490911167,0.0002416336516004662,0.012801971592728936,0.012778037961860564,0.000193306921280373,0.0001929455287819821,1.0784018514409485e-05,0.001,5.3920092572047425e-06,0.0010060473258165369
1427.5,0.0335332790470229,0.4259941989700245,0.18784839905026293,0.0031898041003874103,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037569679810052587,0.016004465656243656,0.00023967983741669569,0.012803572524994925,0.012779825969100734,0.00019174386993335658,0.0001913882460232446,1.0696459100362887e-05,0.001,5.3482295501814435e-06,0.0010059983714106868
1430.0,0.03353166012084754,0.42605333318714445,0.18784562648729478,0.0031640531758453257,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037569125297458954,0.016006451057907857,0.00023774142042231195,0.012805160846326288,0.012781599995614333,0.0001901931363378496,0.00018984319055071955,1.0609595569673371e-05,0.001,5.304797784836686e-06,0.001005949803625426
1432.5,0.03353005398574962,0.42611200478057343,0.18784287502734734,0.003138504542923394,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756857500546947,0.01600842081232994,0.00023581828665164843,0.012806736649863952,0.012783360143417202,0.00018865462932131876,0.00018831027257540365,1.0523422675874184e-05,0.001,5.261711337937092e-06,0.0010059016195724886
1435.0,0.0335284605461548,0.426170217127111,0.18784014452051048,0.003113156715595208,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037568028904102096,0.016010375035098775,0.00023391032294896067,0.012808300028079022,0.01278510651381333,0.00018712825835916856,0.00018678940293571247,1.043793521128308e-05,0.001,5.21896760564154e-06,0.0010058538163846438
1437.5,0.033526879707188796,0.4262279735798327,0.18783743481782925,0.00308800821827363,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756748696356585,0.016012313840967456,0.0002320174169667576,0.012809851072773966,0.012786839207394981,0.0001856139335734061,0.00018528049309641777,1.0353128006887041e-05,0.001,5.1765640034435205e-06,0.0010058063912156637
1440.0,0.03352531137467625,0.4262852774680954,0.18783474577131473,0.0030630575857930743,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037566949154262948,0.016014237343854813,0.0002301394571641357,0.012811389875083852,0.012788558324042862,0.00018411156573130857,0.00018378345514758444,1.0268995932227693e-05,0.001,5.1344979661138465e-06,0.0010057593412402875
1442.5,0.03352375545513963,0.4263421320975416,0.18783207723395476,0.003038303363391797,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037566415446790955,0.016016145656846878,0.00022827633280511706,0.012812916525477504,0.012790263962926249,0.00018262106624409365,0.00018229820180350783,1.0185533895287485e-05,0.001,5.092766947643743e-06,0.0010057126636541889
1445.0,0.03352221185579805,0.4263985407501046,0.18782942905972488,0.00301374410669418,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756588581194498,0.016018038892198397,0.00022642793395699138,0.012814431113758719,0.012791956222503138,0.00018114234716559312,0.0001808246464016508,1.0102736842376515e-05,0.001,5.0513684211882575e-06,0.0010056663556739414
1447.5,0.0335206804845662,0.4264545066840133,0.18782680110359912,0.002989378381693016,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037565360220719823,0.01601991716133433,0.00022459415148866127,0.012815933729067466,0.012793635200520398,0.00017967532119092904,0.00017936270290158096,1.0020599758020117e-05,0.001,5.010299879010059e-06,0.001005620414536986
1450.0,0.03351916125005317,0.42651003313379693,0.1878241932215607,0.0029652047647317978,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756483864431214,0.01602178057485131,0.00022277487706899105,0.012817424459881047,0.012795300994013907,0.00017821990165519286,0.00017791228588390787,9.939117664847112e-06,0.001,4.969558832423556e-06,0.0010055748375015952
1452.5,0.03351765406156137,0.42656512331028995,0.18782160527061295,0.0029412218424870015,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037564321054122593,0.016023629242519124,0.00022097000316515943,0.0128189033940153,0.012796953699308698,0.00017677600253212757,0.0001764733105492201,9.858285623478747e-06,0.001,4.929142811739374e-06,0.001005529621846841
1455.0,0.03351615882908537,0.426619780400637,0.1878190371087902,0.0029174282119503736,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756380742175804,0.016025463273282237,0.00021917942304101548,0.012820370618625789,0.01279859341201911,0.0001753435384328124,0.00017504569271702242,9.778098732418326e-06,0.001,4.889049366209163e-06,0.001005484764872561
1457.5,0.03351467543524936,0.42667400897276914,0.1878164887298571,0.0028938216706616143,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756329774597142,0.01602728283951141,0.00021740297007761332,0.012821826271609129,0.012800220269183074,0.0001739223760620907,0.00017362930023969686,9.698549405971507e-06,0.001,4.8492747029857535e-06,0.0010054402630574808
1460.0,0.0335132038106632,0.426727811203788,0.18781395990162159,0.0028704013912226583,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756279198032432,0.016029088004466997,0.00021564058071706047,0.0128232704035736,0.01280183433611364,0.0001725124645736484,0.0001722240834733595,9.619634684245615e-06,0.001,4.809817342122808e-06,0.001005396114319896
1462.5,0.03351174386766329,0.42678119019617905,0.18781145048396952,0.002847166009316509,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037562290096793904,0.016030878874003854,0.00021389215119135545,0.012824703099203085,0.012803435705885371,0.0001711137209530844,0.00017082996055899053,9.54134980529319e-06,0.001,4.770674902646595e-06,0.0010053523160298988
1465.0,0.03351029551797187,0.42683414909391343,0.1878089603441095,0.0028241141333046546,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00375617920688219,0.016032655556138104,0.00021215757570762123,0.012826124444910483,0.012805024472817403,0.00016972606056609699,0.00016944684799827928,9.463689918351999e-06,0.001,4.731844959175999e-06,0.001005308865539156
1467.5,0.033508858673930456,0.4268866910206618,0.18780648935065783,0.0028012443798350597,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756129787013157,0.0160344181582219,0.00021043674911603333,0.01282753452657752,0.012806600730619852,0.00016834939929282668,0.00016807466279010358,9.386650203503499e-06,0.001,4.693325101751749e-06,0.0010052657602179136
1470.0,0.03350743324849684,0.42693881907989434,0.1878040373736585,0.0027785553737695243,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00375608074747317,0.01603616678694922,0.00020872956690407655,0.012828933429559378,0.01280816457239683,0.00016698365352326127,0.00016671332242617146,9.310225871383452e-06,0.001,4.655112935691726e-06,0.0010052229974549052
1472.5,0.033506019155242026,0.42699053635498113,0.18780160428460319,0.002756045748111042,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003756032085692064,0.016037901548361728,0.00020703592519080523,0.012830321238689385,0.012809716090649433,0.0001656287401526442,0.0001653627448866625,9.234412162893191e-06,0.001,4.6172060814465955e-06,0.0010051805746572606
1475.0,0.033504616308347245,0.42704184590929195,0.18779918995645106,0.0027337141439311603,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037559837991290213,0.016039622547854526,0.000205355720721106,0.012831698038283624,0.012811255377278757,0.00016428457657688484,0.0001640228486358696,9.159204348911548e-06,0.001,4.579602174455774e-06,0.0010051384892504173
1477.5,0.03350322462260087,0.42709275078629655,0.18779679426364893,0.002711559210297341,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003755935885272979,0.016041329890182005,0.00020368885085996486,0.012833063912145604,0.012812782523588896,0.0001629510806879719,0.00016269355261784045,9.084597730007405e-06,0.001,4.5422988650037025e-06,0.0010050967386780261
1480.0,0.03350184401339545,0.4271432540096648,0.18779441708215108,0.0026895796042003144,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003755888341643022,0.016043023679463638,0.00020203521358673628,0.012834418943570913,0.012814297620289943,0.00016162817086938904,0.00016137477625201887,9.01058763615288e-06,0.001,4.50529381807644e-06,0.0010050553204018634
1482.5,0.03350047439672459,0.42719335858336654,0.1877920582894392,0.002667773990481445,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037558411657887844,0.016044704019189775,0.00020039470748941656,0.012835763215351821,0.012815800757500996,0.00016031576599153326,0.0001600664394288867,8.937169426437145e-06,0.001,4.468584713218572e-06,0.0010050142319017377
1485.0,0.03349911568918002,0.42724306749177215,0.18778971776454245,0.0026461410417600857,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003755794355290849,0.016046371012227452,0.00019876723175891954,0.012837096809781965,0.012817292024753164,0.00015901378540713565,0.00015876846250560513,8.864338488780845e-06,0.001,4.432169244390422e-06,0.0010049734706754007
1487.5,0.033497767807948484,0.42729238369975214,0.18778739538805736,0.0026246794383609382,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037557479077611473,0.016048024760826177,0.00019715268618335596,0.01283841980866094,0.012818771510992564,0.00015772214894668477,0.0001574807663016563,8.792090239651134e-06,0.001,4.396045119825567e-06,0.0010049330342384545
1490.0,0.033496430670808756,0.42734131015277765,0.1877850910421677,0.002603387868241413,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003755701820843354,0.01604966536662372,0.0001955509711423155,0.012839732293298975,0.01282023930458333,0.0001564407769138524,0.0001562032720944848,8.72042012377731e-06,0.001,4.360210061888655e-06,0.0010048929201242627
1492.5,0.03349510419612858,0.4273898497770203,0.1877828046106646,0.002582265026918989,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003755656092213292,0.0160512929306519,0.00019396198760115242,0.012841034344521522,0.012821695493310609,0.00015516959008092196,0.00015493590161513933,8.649323613867032e-06,0.001,4.324661806933516e-06,0.0010048531258838574
1495.0,0.03349378830286168,0.4274380054794526,0.18778053597896635,0.002561309617398569,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003755610719579327,0.016052907553342394,0.00019238563710527383,0.012842326042673918,0.012823140164383578,0.00015390850968421908,0.00015367857704391412,8.57879621032313e-06,0.001,4.289398105161565e-06,0.0010048136490858502
