Time,M,N,Z,q,r,alpha,k1,beta,d1,s,k2,d2,compartment,Increase_in_the_density_of_tumor_cel,Removal_of_tumor_cell_from_the_system,Activation_and_transfer_of_predator_cells_like_CTL_NK_and_macrophage,Removal_of_hunting_predator_cell,Converstion_of_hunting_to_resting_predator_cell,Removal_of_resting_predator_cells
126.0,2.678158155582093,5.403379595463801,0.20133190965835554,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.341244845424146,4.3413315393891745,0.10878727325637197,0.10806759190927602,0.11474034161619273,0.11482723054612264
126.25,2.678136707612962,5.403557985775868,0.20131039209224758,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.341354784104672,4.341440098026453,0.10877923768097357,0.10807115971551737,0.1147330291431301,0.114818549443741
126.5,2.6781156053560435,5.403733504432039,0.20128921949349937,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.341462949712426,4.3415469076214235,0.10877132994579973,0.10807467008864079,0.11472583286988275,0.1148100065306047
126.75,2.6780948431572686,5.403906198587573,0.20126838688662219,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.341569371277792,4.341651997002893,0.10876354834763395,0.10807812397175147,0.11471875115507714,0.11480159995423261
127.0,2.678074415430824,5.404076114837718,0.20124788938241875,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.341674077479449,4.34175539465631,0.10875589121730324,0.10808152229675436,0.1147117823849313,0.1147933278987758
127.25,2.6780543166572777,5.404243299233227,0.20122772217727206,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.341777096654036,4.341857128733313,0.10874835691964879,0.10808486598466453,0.11470492497307093,0.11478518858496695
127.5,2.6780345413817024,5.404407797295892,0.20120788055243416,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.341878456805838,4.3419572270613,0.10874094385349557,0.10808815594591785,0.11469817736034436,0.1147771802700686
127.75,2.6780150842117982,5.404569654034064,0.20118835987331488,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.341978185616454,4.342055717152968,0.10873365045162021,0.10809139308068128,0.11469153801463539,0.11476930124781966
128.0,2.6779959398160185,5.404728913958176,0.20116915558877052,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.342076310454452,4.342152626215871,0.10872647518071792,0.10809457827916352,0.11468500543067477,0.11476154984838104
128.25,2.6779771029216928,5.404885621096274,0.20115026323039278,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.342172858385053,4.342247981161954,0.10871941654136806,0.10809771242192548,0.11467857812984988,0.11475392443827985
128.5,2.677958568313149,5.405039819009536,0.20113167841179738,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.342267856179799,4.3423418086171015,0.10871247306799856,0.10810079638019073,0.11467225466001313,0.11474642342035248
128.75,2.677940341960862,5.405191440821125,0.20111337574092109,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.342361273275636,4.342434064618933,0.10870562971894696,0.1081038288164225,0.1146660264191267,0.11473903099117459
129.0,2.6779224134800006,5.405340581352842,0.20109536099123096,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34245316293613,4.342524808589338,0.10869889154877,0.10810681162705685,0.11465989540762078,0.11473175237850693
129.25,2.6779047751400613,5.405487309286143,0.20107763508495408,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34254356481837,4.342614083248909,0.10869226046329894,0.10810974618572287,0.11465386197498274,0.11472458951584756
129.5,2.6778874222395896,5.405631663456471,0.2010601933789278,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.342632503053013,4.342701912249046,0.10868573475898131,0.10811263326912941,0.11464792457563157,0.11471754056034915
129.75,2.6778703501405983,5.405773682153412,0.20104303127843168,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3427200014441425,4.342788318902697,0.10867931274652912,0.10811547364306824,0.11464208167917911,0.11471060368488206
130.0,2.6778535542670507,5.405913403132698,0.201026144235799,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.342806083477084,4.342873326191635,0.10867299275043929,0.10811826806265395,0.11463633176999662,0.11470377707751327
130.25,2.677837030103341,5.406050863628195,0.20100952774902853,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.342890772326241,4.342956956773718,0.10866677310851314,0.1081210172725639,0.11463067334678,0.11469705894098399
130.5,2.6778207731927752,5.406186100363898,0.20099317736039612,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.342974090862902,4.3430392329901455,0.10866065217137492,0.10812372200727795,0.11462510492211388,0.1146904474921868
130.75,2.677804779136052,5.40631914956592,0.20097708865506644,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343056061663081,4.343120176872714,0.10865462830198934,0.10812638299131841,0.11461962502203436,0.11468394096164133
131.0,2.6777890435897467,5.406450046974493,0.20096125725970457,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343136707015321,4.343199810151071,0.1086486998751783,0.10812900093948986,0.1146142321855909,0.11467753759296945
131.25,2.6777735622647874,5.406578827855953,0.20094567884108766,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343216048928529,4.3432781542599646,0.10864286527713665,0.10813157655711907,0.11460892496440664,0.11467123564236928
131.5,2.677758330924942,5.40670552701474,0.20093034910471666,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343294109139775,4.343355230346495,0.10863712290494729,0.1081341105402948,0.11460370192223811,0.11466503337808878
131.75,2.677743345385295,5.406830178805384,0.20091526379342795,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343370909122131,4.343431059277351,0.10863147116609509,0.10813660357610769,0.1145985616345335,0.11465892907989793
132.0,2.6777286015107316,5.406952817144507,0.200900418686005,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343446470092463,4.343505661646061,0.10862590847798057,0.10813905634289014,0.11459350268799016,0.11465292103856072
132.25,2.6777140952144163,5.407073475522809,0.20088580959579,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3435208130192695,4.343579057780229,0.10862043326743215,0.10814146951045618,0.11458852368011087,0.11464700755530585
132.5,2.6776998224562765,5.407192187017063,0.20087143236929558,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3435939586304775,4.343651267748767,0.10861504397021815,0.10814384374034126,0.11458362321875934,0.11464118694129702
132.75,2.677685779241483,5.407308984302111,0.20085728288481647,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343665927421258,4.343722311369142,0.10860973903055789,0.10814617968604223,0.11457879992171469,0.11463545751710238
133.0,2.6776719616189313,5.407423899662853,0.20084335705104112,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343736739661841,4.343792208214596,0.10860451690063196,0.10814847799325707,0.11457405241622493,0.11462981761216319
133.25,2.677658365679721,5.407536965006245,0.20082965080566334,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343806415405331,4.3438609776213895,0.10859937604009208,0.1081507393001249,0.11456937933855962,0.11462426556426197
133.5,2.6776449875556394,5.407648211873285,0.20081616011399409,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343874974495506,4.343928638696015,0.10859431491556994,0.1081529642374657,0.11456477933356177,0.11461879971898976
133.75,2.6776318234176433,5.407757671451016,0.200802880967573,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.343942436574624,4.34399521032244,0.1085893320001858,0.10815515342902032,0.11456025105419866,0.114613418429213
134.0,2.677618889189609,5.407865249187218,0.20078982680821217,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344008720057529,4.344060642424729,0.10858443267864507,0.10815730498374436,0.11455579910408764,0.11460812748289143
134.25,2.677606165648922,5.4079710739757365,0.20077698000485683,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3440739234727666,4.344125007398537,0.10857961001864706,0.10815942147951474,0.11455141748974756,0.11460291941879276
134.5,2.677593649232327,5.408075175012591,0.2007643367585178,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344138065098645,4.344188322955415,0.10857486256516079,0.10816150350025183,0.11454710493357136,0.11459779266791632
134.75,2.677581336671133,5.408177579524726,0.20075189352198605,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344201161703252,4.344250605701601,0.10857018895927402,0.10816355159049452,0.11454286024311705,0.1145927457649336
135.0,2.67756922474986,5.4082783143074895,0.20073964678646172,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344263229781362,4.344311871981535,0.1085655878536966,0.10816556628614979,0.11453868223836548,0.11458777725729045
135.25,2.677557310305204,5.40837740573353,0.20072759308059485,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344324285559741,4.344372137883392,0.10856105791243632,0.10816754811467061,0.11453456975141432,0.11458288570485417
135.5,2.677545590225002,5.408474879761707,0.20071572896952608,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344384345002479,4.3444314192445965,0.10855659781047411,0.10816949759523414,0.11453052162617143,0.11457806967955989
135.75,2.6775340614472025,5.4085707619459935,0.2007040510539277,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344443423816286,4.344489731657354,0.10855220623343892,0.10817141523891988,0.11452653671804774,0.11457332776505674
136.0,2.677522720958829,5.4086650774443825,0.20069255596904415,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344501537455829,4.344547090474164,0.10854788187728212,0.10817330154888766,0.11452261389364912,0.11456865855635344
136.25,2.677511565794948,5.408757851027791,0.2006812403837331,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344558701129024,4.344603510813342,0.10854362344795118,0.10817515702055581,0.114518752030468,0.11456406065946317
136.5,2.6775005930376374,5.408849107088963,0.20067010099950616,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344614929802361,4.3446590075645375,0.1085394296610631,0.10817698214177926,0.11451495001657407,0.11455953269104828
136.75,2.677489799814949,5.408938869651379,0.20065913454956955,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344670238206222,4.344713595394251,0.10853529924157727,0.10817877739302759,0.11451120675030449,0.11455507327806436
137.0,2.67747918329988,5.409027162378159,0.20064833779786512,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344724640840175,4.344767288751342,0.10853123092346807,0.10818054324756318,0.11450752113995359,0.11455068105740403
137.25,2.677468740709337,5.409114008580965,0.20063770753811103,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344778151978304,4.344820101872553,0.1085272234493967,0.10818228017161931,0.11450389210346189,0.11454635467554003
137.5,2.6774584693031036,5.409199431228909,0.20062724059284254,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34483078567451,4.3448720487880115,0.10852327557038294,0.10818398862457818,0.11450031856810453,0.11454209278816821
137.75,2.677448366382807,5.409283452957456,0.20061693381245296,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3448825557678195,4.344923143326747,0.1085193860454763,0.10818566905914911,0.11449679947017936,0.11453789405984989
138.0,2.6774384292908846,5.409366096077333,0.20060678407423427,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344933475887703,4.344973399122198,0.10851555364142693,0.10818732192154666,0.11449333375469432,0.11453375716365395
138.25,2.677428655409551,5.409447382583428,0.200596788281418,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.344983559459376,4.345022829617719,0.10851177713235588,0.10818894765166856,0.11448992037505437,0.11452968078079842
138.5,2.6774190421597654,5.4095273341637,0.20058694336221608,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345032819709109,4.345071448072093,0.1085080552994254,0.108190546683274,0.11448655829274786,0.11452566360029187
138.75,2.6774095870001973,5.40960597220808,0.20057724626886164,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34508126966954,4.345119267565031,0.10850438693050848,0.10819211944416161,0.11448324647703266,0.11452170431857434
139.0,2.6774002873441045,5.4096833153824235,0.20056770229431414,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345128922605613,4.345166298913653,0.10850077527061404,0.10819366630764847,0.11447998674559919,0.11451780633944346
139.25,2.6773911404271136,5.409759375746057,0.2005583383639112,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345175792692102,4.345212547339501,0.10849723513482189,0.10819518751492113,0.11447678830565114,0.11451398528573922
139.5,2.6773821441018137,5.409834182361024,0.20054912241714357,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345221890942004,4.345258032721513,0.10849374976947689,0.10819668364722049,0.11447364021681608,0.11451022344199119
139.75,2.6773732959584913,5.409907755250376,0.20054005239395425,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345267229712054,4.34530276725183,0.10849031846843699,0.10819815510500752,0.1144705417846835,0.11450652004025562
140.0,2.6773645936195054,5.409980114169721,0.2005311263011334,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345311821194298,4.345346762959085,0.10848694055611885,0.10819960228339442,0.11446749233736259,0.11450287434515286
140.25,2.6773560347382483,5.410051278615813,0.2005223422124469,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345355677421443,4.345390031713627,0.10848361538774862,0.10820102557231627,0.1144644912255396,0.11449928565412203
140.5,2.677347616998097,5.410121267835137,0.20051369826876514,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345398810272225,4.3454325852327385,0.10848034234961239,0.10820242535670276,0.11446153782253508,0.11449575329767535
140.75,2.677339338111372,5.410190100832494,0.2005051926781917,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345441231476765,4.34547443508587,0.10847712085930647,0.10820380201664989,0.11445863152436048,0.11449227663965222
141.0,2.6773311958182924,5.41025779637959,0.20049682371619224,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345482952621929,4.345515592699862,0.10847395036598734,0.1082051559275918,0.11445577174977452,0.1144888550774731
141.25,2.6773231878859316,5.410324373023623,0.200488589725723,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3455239851566905,4.345556069364168,0.10847083035062127,0.10820648746047246,0.11445295794033923,0.11448548804239296
141.5,2.6773153121071744,5.410389849095863,0.20048048911735986,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345564340397479,4.345595876236073,0.10846776032623374,0.10820779698191726,0.11445018956047551,0.11448217499975454
141.75,2.677307566299673,5.410454242720249,0.2004725203694267,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345604029533544,4.345635024345926,0.10846473983815863,0.10820908485440497,0.11444746609751828,0.11447891544924144
142.0,2.6772999483048006,5.410517571821966,0.20046468202812448,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345643063632322,4.34567352460235,0.10846176846428707,0.10821035143643933,0.11444478706177152,0.1144757089251308
142.25,2.6772924559866107,5.410579854136039,0.20045697270765978,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34568145364478,4.345711387797466,0.10845884581531616,0.10821159708272077,0.11444215198656274,0.11447255499654595
142.5,2.677285087230792,5.410641107215912,0.20044939109037357,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345719210410776,4.345748624612118,0.10845597153499743,0.10821282214431824,0.11443956042829712,0.11446945326770865
142.75,2.677277839943623,5.410701348442042,0.20044193592687,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345756344664421,4.345785245621086,0.1084531453003849,0.10821402696884085,0.11443701196651147,0.114466403378191
143.0,2.67727071205093,5.41076059503048,0.20043460603614513,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345792867039433,4.34582126129831,0.10845036682208326,0.10821521190060959,0.1144345062039279,0.11446340500316761
143.25,2.6772637014970417,5.41081886404146,0.20042740030571563,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345828788074491,4.345856682022097,0.10844763584449552,0.1082163772808292,0.11443204276650669,0.11446045785366699
143.5,2.6772568062437463,5.410876172387985,0.2004203176917475,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3458641182186,4.345891518080353,0.10844495214607067,0.1082175234477597,0.11442962130349975,0.1144575616768231
143.75,2.677250024269248,5.410932536844413,0.2004133572191849,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345898867836425,4.34592577967579,0.108442315539551,0.10821865073688827,0.11442724148750265,0.11445471625612655
144.0,2.67724335356712,5.410987974055046,0.20040651798187883,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345933047213675,4.345959476931146,0.10843972587221927,0.10821975948110092,0.11442490301450749,0.11445192141167564
144.25,2.677236795406184,5.411042481013926,0.20039978544151454,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345966649854193,4.345992609502935,0.10843717522101112,0.10822084962027852,0.11442260091892013,0.11444916878425655
144.5,2.677230350286219,5.4110960592873525,0.2003931484159913,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.345999673202218,4.346025179471478,0.1084346575701956,0.10822192118574706,0.11442033138185187,0.11444645202267534
144.75,2.6772240122390247,5.411148749145638,0.20038662302002327,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346032147842248,4.346057209502959,0.10843218245003174,0.10822297498291276,0.11441809991845414,0.11444378114063243
145.0,2.677217779478509,5.4112005657848945,0.2003802079130889,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34606408293034,4.346088708913046,0.10842974944314014,0.1082240113156979,0.11441590607527942,0.11444115568053281
145.25,2.67721165023762,5.411251524260871,0.20037390178686623,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346095487524813,4.346119686935185,0.10842735814662781,0.10822503048521742,0.11441374940972987,0.11443857520023379
145.5,2.6772056227675045,5.411301639496328,0.20036770336451276,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34612637059057,4.346150152725175,0.10842500817185018,0.10822603278992655,0.11441162948981665,0.11443603927278556
145.75,2.6771996953366677,5.411350926288418,0.20036161139994482,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346156741003412,4.346180115365744,0.10842269914417316,0.10822701852576837,0.11440954589391873,0.1144335474861715
146.0,2.6771938662301284,5.411399399316059,0.20035562467711737,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3461866075543645,4.346209583871106,0.10842043070273467,0.10822798798632118,0.114407498210542,0.11443109944304819
146.25,2.6771881337485803,5.411447073147308,0.20034974200930342,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346215978953991,4.346238567191538,0.10841820250020631,0.10822894146294615,0.11440548603807767,0.11442869476048541
146.5,2.6771824962075477,5.411493962246745,0.20034396223837378,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3462448638367075,4.346267074217943,0.10841601420255496,0.10822987924493489,0.11440350898456081,0.11442633306970618
146.75,2.677176951936545,5.41154008098284,0.2003382842340766,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34627327076511,4.346295113786424,0.1084138654888038,0.1082308016196568,0.11440156666742851,0.1144240140158261
147.0,2.6771714992782343,5.411585443635335,0.20033270689331692,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346301208234283,4.3463226946828435,0.1084117560507938,0.10823170887270671,0.11439965871327798,0.1144217372575933
147.25,2.6771661365875836,5.411630064402622,0.2003272291394364,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346328684676125,4.346349825647395,0.1084096855929447,0.10823260128805244,0.11439778475762426,0.11441950246712779
147.5,2.677160862231025,5.411673957409109,0.20032184992149274,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346355708463662,4.346376515379166,0.10840765383201582,0.10823347914818218,0.11439594444465812,0.1144173093296606
147.75,2.6771556745856127,5.41171713671261,0.20031656821353946,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346382287915362,4.34640277254071,0.10840566049686719,0.1082343427342522,0.11439413742700345,0.11441515754327337
148.0,2.6771505720381814,5.41175961631171,0.20031138301390541,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346408431299456,4.346428605762607,0.10840370532822008,0.1082351923262342,0.11439236336547459,0.11441304681863725
148.25,2.6771455529845034,5.411801410153148,0.20030629334447436,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346434146838263,4.34645402364803,0.10840178807841766,0.10823602820306297,0.11439062192883365,0.11441097687875189
148.5,2.6771406158284488,5.411842532139189,0.20030129824996465,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346459442712488,4.3464790347773095,0.10839990851118557,0.10823685064278378,0.1143889127935474,0.1144089474586845
148.75,2.677135758981142,5.411882996135003,0.20029639679720873,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.34648432706555,4.346503647712506,0.10839806640139235,0.10823765992270007,0.11438723564354426,0.11440695830530861
149.0,2.6771309808601202,5.41192281597604,0.2002915880744328,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346508808007904,4.34652787100196,0.10839626153480975,0.10823845631952081,0.11438559016997109,0.11440500917704273
149.25,2.677126279888491,5.411962005475406,0.2002868711905365,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346532893621352,4.346551713184869,0.10839449370787302,0.10823924010950813,0.1143839760709497,0.11440309984358911
149.5,2.677121660604239,5.412000488951023,0.20028221652017794,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346556560657868,4.346575120851455,0.10839274537353977,0.10824000977902046,0.11438238321130187,0.1144012118691451
149.75,2.6771171205443602,5.412038293296303,0.20027762742200791,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346579821739232,4.346598111607563,0.10839101888984365,0.10824076586592606,0.11438081274241935,0.11439934771250389
150.0,2.677112655074326,5.412075477250019,0.2002731175066676,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346602700612899,4.346620725109034,0.10838932280102472,0.10824150954500038,0.11437926932437467,0.11439751632622475
150.25,2.6771082628382605,5.412112051576022,0.20026868498369435,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3466252042279345,4.346642967804209,0.10838765635535341,0.10824224103152044,0.11437775234684325,0.11439571690486425
150.5,2.677103942492462,5.412148026894389,0.20026432802882346,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346647339470947,4.346664846045531,0.10838601877985275,0.10824296053788779,0.11437626118781738,0.11439394862071746
150.75,2.6770996927048016,5.412183413685214,0.2002600447821167,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3466691131691615,4.346686366091613,0.10838440927936302,0.10824366827370428,0.11437479521296721,0.11439221062282652
151.0,2.677095512154129,5.412218222292403,0.200255833346091,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346690532093466,4.346707534109337,0.10838282703560645,0.10824436444584806,0.11437335377500155,0.11439050203598917
151.25,2.6770913995296732,5.412252462927474,0.20025169178384716,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346711602961494,4.346728356175929,0.10838127120625202,0.10824504925854948,0.11437193621302869,0.11438882195976743
151.5,2.6770873535304474,5.412286145673342,0.20024761811719832,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346732332440666,4.346748838281045,0.10837974092397985,0.10824572291346683,0.11437054185191718,0.1143871694674958
151.75,2.677083372864649,5.412319280488122,0.20024361032479882,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346752727151273,4.346768986328853,0.1083782352955459,0.10824638560976244,0.11436917000165635,0.11438554360528987
152.0,2.6770794562490643,5.412351877208918,0.2002396663402726,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346772793669524,4.346788806140116,0.1083767534008462,0.10824703754417836,0.11436781995671673,0.11438394339105437
152.25,2.67707560240847,5.412383945555623,0.20023578405034198,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346792538530615,4.346808303454275,0.10837529429198137,0.10824767891111246,0.11436649099541052,0.11438236781349162
152.5,2.6770718100750375,5.412415495134708,0.20023196129295628,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346811968231792,4.346827483931536,0.10837385699232097,0.10824830990269416,0.11436518237925195,0.11438081583110965
152.75,2.6770680779877334,5.412446535443018,0.20022819585542045,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.3468310892354065,4.346846353154942,0.10837244049556766,0.10824893070886037,0.11436389335231738,0.11437928637123027
153.0,2.677064404891724,5.412477075871569,0.2002244854725237,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346849907971987,4.346864916632465,0.10837104376482146,0.10824954151743138,0.1143626231406054,0.11437777832899716
153.25,2.6770607895377774,5.41250712570934,0.20022082782466802,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346868430843294,4.346883179799087,0.10836966573164385,0.1082501425141868,0.11436137095139685,0.11437629056638389
153.5,2.6770572306816662,5.412536694147068,0.20021722053599708,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346886664225384,4.346901148018875,0.10836830529512202,0.10825073388294136,0.11436013597261471,0.11437482191120193
153.75,2.67705372708357,5.412565790281044,0.20021366117252465,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346904614471675,4.3469188265870695,0.10836696132093271,0.10825131580562088,0.11435891737218373,0.11437337115610845
154.0,2.6770502775074787,5.4125944231169045,0.20021014724026326,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.346922287916004,4.346936220732162,0.10836563264040631,0.10825188846233809,0.11435771429739017,0.11437193705761421
