Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
9100.0,1.6587806044074642,45.4581133347459,56.18495605346435,483.30408047615407,57.29324651489942,36.57763947465463,2331.129114010738,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.6059304687718,2425.0000000002915,0.00012612118609375437,0.13000000000001166,0.0003436651042428769,0.005235165046547825,0.0,1.0,1.0,0.041,0.03226332617578245,0.15169938134435373,0.16609474719784525,0.060954883873603864,0.16587806044074643,0.00020920737729718415,0.15910339667161066,0.0008182460400254262,0.005733231171362465,0.007086113298088388,315.2500000000379,12.203845656659013,303.0467848214231,4.755339460736653,7.448122046937593,4.755093131705529
9110.0,1.658853889015517,45.46034167138813,56.18812921143659,483.283236425707,57.297091408250616,36.58009924110605,2331.1228093509344,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.5905611975472,2425.000000000291,0.00012611811223950945,0.13000000000001166,0.0003436950510916015,0.005235530101669429,0.0,1.0,1.0,0.041,0.0322624808658651,0.1517079488708788,0.1661020566350479,0.0609507694550107,0.1658853889015517,0.0002092115209638057,0.15911119584985844,0.0008182861500849863,0.005733372473358577,0.007086340786416019,315.25000000003786,12.204663639045023,303.04596521564866,4.755658586884802,7.4486218830732485,4.755412901344212
9120.0,1.6589269726079785,45.46256352844025,56.19129250649561,483.2624374527358,57.3009263178872,36.582552612385975,2331.1165210700165,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.5752204602796,2425.0000000002897,0.00012611504409205593,0.1300000000000116,0.0003437249263501905,0.005235894212703603,0.0,1.0,1.0,0.041,0.03226163712531538,0.15171648976753815,0.16610934572125516,0.060946663607386195,0.16589269726079786,0.00020921564829595607,0.15911897234954087,0.0008183261435119245,0.005733513203927136,0.007086567332046306,315.2500000000377,12.205479501808254,303.0451477391292,4.755976884384638,7.449120421326001,4.755731839610601
9130.0,1.658999856272976,45.464778939040656,56.19444599163079,483.24168341651773,57.30475128783911,36.58499961670199,2331.110249095747,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.5599082034622,2425.0000000002883,0.00012611198164069244,0.13000000000001155,0.0003437547302999149,0.005236257383856305,0.0,1.0,1.0,0.041,0.03226079495119042,0.15172500417740314,0.1661166145525219,0.060942566307041195,0.1658999856272976,0.00020921975941620894,0.1591267262866423,0.0008183660209027319,0.005733653366858435,0.007086792941205425,315.2500000000375,12.206293254410713,303.044332382474,4.756294356890646,7.449617667419746,4.756049950171682
9140.0,1.6590725410977174,45.4669879362282,56.19758971963251,483.2209741767291,57.30856636199444,36.58744028216985,2331.1039933561215,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.5446243736876,2425.000000000286,0.00012610892487473753,0.13000000000001144,0.00034378446322118485,0.005236619619321217,0.0,1.0,1.0,0.041,0.03225995434055282,0.15173349224300778,0.16612386322456485,0.06093847753035061,0.16590725410977175,0.00020922385444703193,0.15913445777679872,0.0008184057828521076,0.0057337929659304,0.0070870176200944586,315.2500000000372,12.207104906286702,303.04351913632246,4.756611008045539,7.450113627059932,4.756367236682499
9150.0,1.6591450281686002,45.46919055294529,56.20072374309678,483.2003095934376,57.31237158410314,36.58987463681581,2331.097753779364,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.5293689176483,2425.000000000283,0.00012610587378352966,0.13000000000001133,0.0003438141253935715,0.00523698092328011,0.0,1.0,1.0,0.041,0.03225911529047066,0.15174195410636132,0.16613109183277075,0.0609343972537525,0.16591450281686004,0.00020922793351080027,0.15914216693530853,0.0008184454299530152,0.005733932004908978,0.007087241374889981,315.2500000000368,12.207914466843645,303.0427079913438,4.756926841480561,7.4506083059340575,4.75668370278647
9160.0,1.6592173185713204,45.47138682204102,56.20384811442991,483.17968952709424,57.31616699778084,36.592302708579055,2331.0915302939206,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.5141417821364,2425.0000000002806,0.0001261028283564273,0.13000000000001122,0.00034384371709582915,0.005237341299903193,0.0,1.0,1.0,0.041,0.03225827779801751,0.15175038990896075,0.16613830047220476,0.060930325453747,0.16592173185713205,0.00020923199672981076,0.15914985387714356,0.0008184849627967384,0.005734070487548548,0.007087464211744665,315.2500000000365,12.208721945462885,303.0418989382358,4.75724186081581,7.451101709712153,4.756999352115687
9170.0,1.6592894133909806,45.473576776274264,56.20696288585312,483.15911383852495,57.319952646512505,36.5947245253141,2331.0853228284504,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.4989429140434,2425.000000000277,0.00012609978858280869,0.1300000000000111,0.0003438732386059181,0.005237700753349502,0.0,1.0,1.0,0.041,0.032257441860272386,0.15175879979180343,0.16614548923761902,0.06092626210689519,0.16592894133909808,0.0002092360442262953,0.15915751871695993,0.0008185243819729367,0.005734208417592304,0.007087686136787853,315.25000000003604,12.209527351500542,303.04109196772447,4.757556069660538,7.451593844047262,4.7573141882912395
9180.0,1.6593613137121992,45.47576044831682,56.21006810940722,483.13858238892294,57.323728573656204,36.59714011479315,2331.0791313118234,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.4837722603592,2425.000000000273,0.00012609675445207183,0.13000000000001094,0.00034390269020102653,0.005238059287767251,0.0,1.0,1.0,0.041,0.03225660747431976,0.1517671838953995,0.1661526582234609,0.06092220718981809,0.16593613137121993,0.0002092400761224345,0.15916516156910887,0.0008185636880697028,0.005734345798772646,0.0070879071561261555,315.25000000003547,12.210330694288311,303.04028707056256,4.757869471613465,7.452084714575934,4.75762821492351
9190.0,1.6594330206192185,45.47793787075654,56.21316383695719,483.11809503984045,57.327494822446866,36.599549504708506,2331.072955673113,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.4686297681734,2425.0000000002688,0.0001260937259536347,0.13000000000001077,0.0003439320721575929,0.005238416907294195,0.0,1.0,1.0,0.041,0.03225577463724954,0.15177554235978444,0.16615980752388124,0.06091816067919568,0.16594330206192187,0.00020924409254037196,0.1591727825476479,0.0008186028816736178,0.0057344826348116,0.007088127275844049,315.25000000003496,12.211131983134287,303.0394842375298,4.75818207026309,7.45257432691871,4.7579414356125005
9200.0,1.6595045351960138,45.480109076100405,56.21625012019691,483.09765165318055,57.33125143599998,36.601952722674966,2331.066795841589,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.4535153846739,2425.0000000002638,0.0001260907030769348,0.13000000000001055,0.00034396138475132834,0.005238773616058007,0.0,1.0,1.0,0.041,0.03225494334615706,0.15178387532453166,0.16616693723274284,0.06091412255176566,0.1659504535196014,0.00020924809360222725,0.1591803817663514,0.0008186419633698073,0.005734618929421183,0.007088346502004448,315.2500000000343,12.211931227323792,303.0386834594311,4.7584938691879985,7.453062686680602,4.758253853948132
9210.0,1.659575812021336,45.482273451030046,56.21932612104152,483.0772536763817,57.33499780161273,36.60434938329522,2331.060652815354,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.4384290604746,2425.000000000262,0.00012608768581209493,0.1300000000000105,0.00034399062437516785,0.005239129342832775,0.0,1.0,1.0,0.041,0.032254113598326105,0.15179218052681212,0.1661740461135799,0.06091009298451729,0.1659575812021336,0.00020925207356749852,0.15918795707860517,0.0008186809221185408,0.005734754604913263,0.007088564728517584,315.25000000003405,12.212728266087844,303.0378848660205,4.758804817533857,7.453549714210257,4.758565419828763
9220.0,1.6596468732775984,45.48443132086609,56.222392294460164,483.05690025284696,57.33873425965537,36.60673970137951,2331.054526039226,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.4233707414509,2425.0000000002606,0.00012608467414829016,0.13000000000001044,0.0003440197930644788,0.005239484125905712,0.0,1.0,1.0,0.041,0.0322532853907798,0.15180045919504245,0.166181134863353,0.060906071863463314,0.16596468732775985,0.00020925603521843462,0.15919550962303133,0.0008187197637755897,0.005734889701911685,0.00708878201228435,315.2500000000339,12.213523185803188,303.0370883851237,4.7591149435513955,7.454035453755797,4.758876161179718
9230.0,1.659717739319004,45.48658298547119,56.22544906029114,483.03659058862536,57.34246112461208,36.60912387543377,2331.048415000214,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.4083403737067,2425.0000000002597,0.00012608166807474134,0.13000000000001039,0.00034404889270148333,0.0052398380005955906,0.0,1.0,1.0,0.041,0.032252458720553864,0.1518087124627861,0.1661882041263163,0.06090205908254979,0.1659717739319004,0.0002092599811065787,0.15920304044914915,0.0008187584937384814,0.005735024257828355,0.007088998405772905,315.25000000003376,12.21431606614624,303.036293950052,4.759424273342803,7.454519946200166,4.75918610380677
9240.0,1.6597884109638366,45.48872847337065,56.22849646450734,483.0163245560004,57.34617843541168,36.611501930427345,2331.04231963442,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3933379048422,2425.000000000259,0.00012607866758096843,0.13000000000001039,0.0003440779235369954,0.005240190970562308,0.0,1.0,1.0,0.041,0.03225163358476632,0.15181694045416982,0.16619525398770008,0.060898054619877136,0.16597884109638367,0.00020926391132065336,0.1592105496567973,0.0008187971125206717,0.005735158275875032,0.007089213914326279,315.2500000000337,12.215106915346905,303.03550155249883,4.75973281013917,7.455003196604114,4.759495250955935
9250.0,1.6598588890244108,45.49086781293779,56.231534552814225,482.9961020277792,57.34988623079415,36.61387389120855,2331.036239878255,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3783632825556,2425.000000000258,0.00012607567265651113,0.13000000000001033,0.00034410688582069013,0.005240543039447339,0.0,1.0,1.0,0.041,0.03225080998054056,0.1518251432925984,0.16620228453231142,0.060894058453625145,0.1659858889024411,0.00020926782594864185,0.15921803734528228,0.0008188356206328803,0.005735291759244564,0.007089428543253901,315.25000000003354,12.215895741593487,303.03471118419725,4.760040557155914,7.455485210003832,4.759803605857489
9260.0,1.6599291743071138,45.49300103239621,56.234563370653255,482.9759228772866,57.35358454931351,36.6162397825065,2331.0301756684366,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3634164546432,2425.0000000002565,0.00012607268329092863,0.13000000000001027,0.0003441357798011206,0.005240894210874019,0.0,1.0,1.0,0.041,0.03224998790500538,0.1518333211007638,0.16620929584454092,0.06089007056205213,0.1659929174307114,0.00020927172507779343,0.15922550361338672,0.0008188740185831318,0.005735424711111176,0.007089642297832024,315.25000000003337,12.216682553033356,303.03392283692074,4.760347517593021,7.455965991411346,4.760111171726221
9270.0,1.6599992676124513,45.49512815982193,56.2375829632053,482.9557869783593,57.35727342934062,36.61859962893293,2331.0241269419816,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.348497368999,2425.000000000255,0.0001260696994737998,0.13000000000001022,0.0003441646057257354,0.005241244488447785,0.0,1.0,1.0,0.041,0.03224916735529495,0.15184147400065431,0.1662162880083693,0.06088609092349423,0.16599992676124514,0.0002092756087946295,0.15923294855937675,0.0008189123068767948,0.005735557134630757,0.007089855183304176,315.2500000000332,12.21746735777347,303.03313650248145,4.7606536946352715,7.456445545814867,4.760417951761655
9280.0,1.6600691697350922,45.4972492231457,56.24059337539404,482.93569420533987,57.36095290906605,36.62095345498403,2331.0180936362035,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3336059736147,2425.0000000002533,0.00012606672119472293,0.13000000000001014,0.00034419336384089477,0.005241593875756437,0.0,1.0,1.0,0.041,0.03224834832854881,0.1518496021135639,0.16622326110737365,0.060882119516364554,0.16600691697350922,0.00020927947718494904,0.15924037228100996,0.0008189504860166226,0.005735689032941134,0.0070900672048815816,315.2500000000329,12.218250163880969,303.0323521727301,4.760959091452483,7.456923878179168,4.7607239491482956
9290.0,1.6601388814639126,45.4993642501552,56.243594651889424,482.9156444330711,57.36462302650287,36.62330128504226,2331.012075688707,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3187422165797,2425.000000000252,0.00012606374844331594,0.1300000000000101,0.0003442220543918878,0.005241942376370413,0.0,1.0,1.0,0.041,0.03224753082191189,0.15185770556010145,0.16623021522473416,0.060878156319152485,0.1660138881463913,0.00020928333033383458,0.1592477748755432,0.0008189885565027937,0.005735820409162368,0.007090278367743618,315.25000000003274,12.219030979383788,303.03156983955546,4.761263711199739,7.457400993445953,4.761029167055864
9300.0,1.6602084035820408,45.50147326849729,56.24658683711106,482.8956375368899,57.36828381948952,36.62564314337817,2331.0060730373825,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3039060460803,2425.00000000025,0.00012606078120921607,0.13000000000001,0.00034425067762294993,0.0052422899938430415,0.0,1.0,1.0,0.041,0.03224671483253442,0.15186578446019988,0.16623715044324078,0.06087420131042279,0.16602084035820408,0.00020928716832565753,0.15925515643974053,0.0008190265188329513,0.005735951266397031,0.00709048867703823,315.2500000000325,12.219809812271233,303.03078949488304,4.761567557017631,7.457876896534211,4.761333608639529
9310.0,1.6602777368669017,45.50357630568019,56.24956997523163,482.87567339262176,57.371935325692625,36.62797905415221,2331.0000856204033,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2890974104005,2425.000000000248,0.0001260578194820801,0.13000000000000994,0.0003442792337772789,0.005242636731710796,0.0,1.0,1.0,0.041,0.03224590035757203,0.15187383893312542,0.1662440668452994,0.06087025446881498,0.1660277736866902,0.00020929099124408437,0.15926251706988068,0.0008190643735022434,0.005736081607730491,0.007090698137882381,315.25000000003223,12.220586670494537,303.0300111306756,4.761870632032488,7.458351592340612,4.761637277040152
9320.0,1.660346882090262,45.50567338907578,56.25254411018032,482.85575187657423,57.37557758260986,36.6303090414166,2330.99411337622,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2743162579206,2425.0000000002465,0.00012605486325158413,0.13000000000000989,0.00034430772309705307,0.0052429825934935765,0.0,1.0,1.0,0.041,0.032245087394185634,0.15188186909748685,0.1662509645129389,0.060866315773042405,0.16603468820902623,0.00020929479917208206,0.15926985686176523,0.0008191021210033641,0.0057362114362311985,0.0070909067553624845,315.25000000003206,12.221361561967514,303.0292347389316,4.762172939356619,7.458825085739849,4.76194017538452
9330.0,1.6604158400182738,45.507764545921766,56.25550928564625,482.8358728655318,57.379210627572725,36.6326331291171,2330.9881562435544,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2595625371181,2425.000000000244,0.00012605191250742362,0.13000000000000977,0.00034433614582344684,0.005243327582694945,0.0,1.0,1.0,0.041,0.032244275939541496,0.15188987507124488,0.166257843527817,0.06086238520189153,0.1660415840018274,0.00020929859219192374,0.15927717591072618,0.0008191397618265918,0.005736340754950965,0.007091114534534837,315.2500000000318,12.222134494567063,303.02846031168485,4.762474482088536,7.459297381585015,4.7622423067855815
9340.0,1.66048461141152,45.50984980332396,56.25846554508187,482.8160362367496,57.38283449774944,36.63495134109486,2330.9822141613977,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2448361965669,2425.0000000002424,0.00012604896723931338,0.13000000000000972,0.00034436450219664906,0.0052436717028024075,0.0,1.0,1.0,0.041,0.03224346599081118,0.15189785697172106,0.16626470397122756,0.06085846273422119,0.16604846114115202,0.00020930237038519468,0.15928447431163387,0.0008191772964598313,0.005736469566925254,0.007091321480426065,315.25000000003155,12.222905476133823,303.02768784100437,4.762775263313204,7.459768484707985,4.762543674342688
9350.0,1.6605531970250587,45.511929188258485,56.261412931706374,482.7962418679474,57.38644923014776,36.637263701088244,2330.976287069004,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2301371849373,2425.0000000002397,0.00012604602743698746,0.1300000000000096,0.00034439279245587897,0.005244014957287667,0.0,1.0,1.0,0.041,0.032242657545171555,0.15190581491560723,0.16627154592410637,0.060854548348961736,0.16605531970250587,0.0002093061338327978,0.1592917521589047,0.0008192147253886528,0.005736597875173459,0.007091527598033543,315.25000000003115,12.223674514472725,303.0269173189929,4.763075286102264,7.46023839991976,4.762844281141824
9360.0,1.6606215976084675,45.51400272757401,56.26435148850916,482.7764896373041,57.39005486161778,36.63957023273463,2330.970374905885,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2154654509958,2425.0000000002374,0.00012604309309019915,0.1300000000000095,0.00034442101683940365,0.005244357349606885,0.0,1.0,1.0,0.041,0.03224185059980477,0.15191374901897475,0.1662783694670381,0.06085064202511429,0.16606215976084676,0.0002093098826149593,0.15929900954650902,0.0008192520490963322,0.005736725682699189,0.007091732892325846,315.25000000003087,12.224441617353593,303.0261487377872,4.763374553514276,7.460707132010856,4.763144130255849
9370.0,1.6606898139058885,45.516070447993975,56.2672812582532,482.7567794234517,57.39365142885481,36.641870959572266,2330.964477611808,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2008209436048,2425.000000000235,0.00012604016418872095,0.1300000000000094,0.0003444491755845549,0.00524469888320095,0.0,1.0,1.0,0.041,0.03224104515189826,0.15192165939728364,0.16628517468026274,0.060846743741749997,0.16606898139058887,0.00020931361681123464,0.15930624656797893,0.0008192892680638916,0.00573685299249055,0.007091937368243174,315.2500000000306,12.225206792511734,303.02538208955696,4.763673068594949,7.461174685751666,4.76344322474474
9380.0,1.660757846656073,45.51813237611884,56.270202283478476,482.73711110546935,57.3972389684022,36.64416590504207,2330.958595126788,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1862036117227,2425.0000000002324,0.00012603724072234455,0.1300000000000093,0.0003444772689277465,0.0052450395614957205,0.0,1.0,1.0,0.041,0.03224024119864475,0.1519295461653919,0.1662919616436822,0.060842853478009225,0.16607578466560732,0.00020931733650051405,0.15931346331641597,0.0008193263827701391,0.005736979807520436,0.007092141030697799,315.25000000003024,12.22597004764849,303.0246173665042,4.763970834377383,7.461641065892819,4.76374156765581
9390.0,1.6608256965924257,45.520188538428286,56.273114606505416,482.7174845628774,57.40081751665415,36.64645509248947,2330.9527273910862,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1716134044035,2425.0000000002296,0.0001260343226808807,0.1300000000000092,0.00034450529710449064,0.005245379387902308,0.0,1.0,1.0,0.041,0.03223943873724219,0.15193740943756462,0.16629873043686647,0.060838971213100744,0.1660825696592426,0.00020932104176102825,0.159320659884499,0.0008193633936917092,0.0057371061307467984,0.007092343884574485,315.25000000002984,12.22673139043187,303.0238545608626,4.764267853882295,7.462106277165567,4.764039162023968
9400.0,1.6608933644430492,45.522238961283485,56.276018269438296,482.6978996756319,57.404387109858575,36.6487385451662,2330.946874345202,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1570502707967,2425.0000000002265,0.00012603141005415936,0.13000000000000905,0.00034453326034941537,0.005245718365817335,0.0,1.0,1.0,0.041,0.03223863776489382,0.1519452493274834,0.16630548113906046,0.06083509692630104,0.16608933644430493,0.00020932473267035428,0.1593278363644922,0.0008194003013031028,0.0057372319651129485,0.0070925459347309415,315.25000000002944,12.227490828497137,303.0230936648974,4.764564130118262,7.462570324282135,4.764336010871938
9410.0,1.6609608509307896,45.52428367092928,56.27891331416864,482.6783563241183,57.40794778411992,36.65101628623216,2330.941035929872,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.142514160147,2425.0000000002246,0.0001260285028320294,0.130000000000009,0.0003445611588962812,0.0052460564986231755,0.0,1.0,1.0,0.041,0.032237838278808086,0.15195306594825533,0.16631221382919034,0.060831230596953445,0.16609608509307897,0.000209328409305421,0.15933499284825248,0.0008194371060767271,0.005737357313547821,0.00709274718599824,315.2500000000292,12.228248369447343,303.02233467090434,4.7648596660819535,7.463033211936106,4.76463211721051
9420.0,1.6610281567732794,45.52632269349646,56.28179978237868,482.65885438914574,57.411499575402004,36.653288338757186,2330.935212086062,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1280050217941,2425.0000000002215,0.00012602560100435882,0.1300000000000089,0.0003445889929779988,0.005246393789688253,0.0,1.0,1.0,0.041,0.03223704027619868,0.15196085941242243,0.1663189285858703,0.0608273722044674,0.16610281567732796,0.00020933207174251488,0.1593421294272376,0.0008194738084829363,0.005737482178966271,0.007092947643181264,315.2500000000288,12.229004020853989,303.0215775712088,4.765154464758367,7.463494944802771,4.764927484038759
9430.0,1.6610952826829841,45.528356055003975,56.284677715544746,482.63939375194116,57.41504251953085,36.65555472572294,2330.9294027549645,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1135228051728,2425.0000000002183,0.00012602270456103456,0.13000000000000875,0.0003446167628266453,0.005246730242367266,0.0,1.0,1.0,0.041,0.03223624375428451,0.15196862983197082,0.16632562548740856,0.06082352172831771,0.16610952826829842,0.0002093357200572859,0.15934924619251392,0.0008195104089900716,0.005737606564269355,0.007093147311059141,315.25000000002836,12.22975779025754,303.0208223581658,4.765448529121061,7.463955527539513,4.765222114344303
9440.0,1.6611622293672454,45.53038378136115,56.28754715494068,482.6199742941436,57.41857665219752,36.657815470024694,2330.923607877993,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0990674598127,2425.000000000215,0.00012601981349196254,0.1300000000000086,0.00034464446867348133,0.005247065860001475,0.0,1.0,1.0,0.041,0.032235448710289695,0.15197637731833985,0.16633230461181434,0.06081967914804373,0.16611622293672457,0.00020933935432475298,0.15935634323476403,0.0008195469080645008,0.005737730472344609,0.007093346194385672,315.25000000002797,12.230509685168084,303.02006902415917,4.765741862132395,7.464414964786172,4.765516011103526
9450.0,1.6612289975283259,45.53240589836996,56.2904081416413,482.600595897798,57.42210200896096,36.66007059447315,2330.917827396778,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0846389353375,2425.000000000212,0.0001260169277870675,0.1300000000000085,0.0003446721107489685,0.005247400645918951,0.0,1.0,1.0,0.041,0.03223465514144356,0.1519841019824315,0.166338966036804,0.06081584444324855,0.1661228997528326,0.00020934297461930958,0.15936342064429485,0.0008195833061706593,0.005737853906066333,0.007093544297889769,315.25000000002757,12.231259713065853,303.019317561601,4.76603446674376,7.464873261165413,4.76580917728182
9460.0,1.6612955878634545,45.53442243172719,56.29326071652574,482.5812584453495,57.425618625250806,36.66232012179625,2330.912061253162,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0702371814658,2425.000000000209,0.00012601404743629315,0.1300000000000084,0.00034469968928278603,0.005247734603434846,0.0,1.0,1.0,0.041,0.03223386304498062,0.1519918039346195,0.1663456098398078,0.06081201759359831,0.16612955878634547,0.00020934658101472988,0.15937047851104516,0.0008196196037710894,0.005737976868295881,0.007093741626275892,315.2500000000272,12.232007881401861,303.0185679629306,4.766326345895817,7.465330421283086,4.766101615833819
9470.0,1.6613620010648704,45.536433407026735,56.29610492028094,482.56196181963753,57.429126536370255,36.66456407464106,2330.9063093891946,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0558621480101,2425.000000000206,0.00012601117242960202,0.13000000000000825,0.000344727204503848,0.0052480677358516465,0.0,1.0,1.0,0.041,0.03223307241814056,0.15199948328475854,0.16635223609797628,0.060808198578821374,0.16613620010648705,0.00020935017358417405,0.15937751692459357,0.0008196558013264813,0.005738099361881936,0.007093938184224488,315.2500000000268,12.232754197598467,303.0178202206145,4.766617502518732,7.465786449728607,4.76639332970364
