Time,C,F,P,m,gamma,nu,sigma,Brain
60.9,7.276065535990613,0.2585738971973189,9.056030650130598,25.0,1.0,1.0,1.0,1.0
61.05,6.594603114477432,0.28335490277416975,8.565371035048356,25.0,1.0,1.0,1.0,1.0
61.199999999999996,6.021343667134408,0.3147613606553783,8.042732654032228,25.0,1.0,1.0,1.0,1.0
61.349999999999994,5.543757311012119,0.35361209546601674,7.504185858744216,25.0,1.0,1.0,1.0,1.0
61.5,5.150878193983002,0.4010377852234348,6.962112507939141,25.0,1.0,1.0,1.0,1.0
61.65,4.833143425518504,0.45849763231892543,6.425869365999518,25.0,1.0,1.0,1.0,1.0
61.8,4.582220463568437,0.5278256529446238,5.902368336367061,25.0,1.0,1.0,1.0,1.0
61.949999999999996,4.390842595173048,0.611293345408226,5.396569559740986,25.0,1.0,1.0,1.0,1.0
62.099999999999994,4.252647993808534,0.7116926250373903,4.911905326061209,25.0,1.0,1.0,1.0,1.0
62.25,4.162019934986817,0.8324442888492142,4.45064254334215,25.0,1.0,1.0,1.0,1.0
62.4,4.1139310811635115,0.9777304748805881,4.01418396358474,25.0,1.0,1.0,1.0,1.0
62.55,4.1038108283303245,1.1526201759709591,3.603313552100971,25.0,1.0,1.0,1.0,1.0
62.699999999999996,4.127378349897283,1.3632398275585589,3.218439716980495,25.0,1.0,1.0,1.0,1.0
62.849999999999994,4.180494815511148,1.6169120712589629,2.859784058783724,25.0,1.0,1.0,1.0,1.0
63.0,4.259052845135838,1.922225184230169,2.5275092566743025,25.0,1.0,1.0,1.0,1.0
63.15,4.358868161218349,2.2890144680845403,2.2218273528175194,25.0,1.0,1.0,1.0,1.0
63.3,4.475639458313635,2.728132604567785,1.9430299492946288,25.0,1.0,1.0,1.0,1.0
63.449999999999996,4.604947367331765,3.250958337353851,1.691476939538088,25.0,1.0,1.0,1.0,1.0
63.599999999999994,4.742414154389605,3.8685193766182118,1.4674364182327,25.0,1.0,1.0,1.0,1.0
63.75,4.883992283129516,4.590276890278471,1.2708290761796244,25.0,1.0,1.0,1.0,1.0
63.9,5.026244949725905,5.422854736654488,1.101016332356564,25.0,1.0,1.0,1.0,1.0
64.05,5.166642320113384,6.368977254321774,0.9566031602567172,25.0,1.0,1.0,1.0,1.0
64.2,5.3037003728398,7.427025545021498,0.8354174708416444,25.0,1.0,1.0,1.0,1.0
64.35,5.436895939933208,8.59143394670654,0.7346998506147696,25.0,1.0,1.0,1.0,1.0
64.5,5.566420611347272,9.85372925604508,0.651414980964203,25.0,1.0,1.0,1.0,1.0
64.64999999999999,5.692866309691355,11.203820846050613,0.5825821971214222,25.0,1.0,1.0,1.0,1.0
64.8,5.816954298771395,12.63115180380671,0.5255184340321916,25.0,1.0,1.0,1.0,1.0
64.95,5.939369868053221,14.125492995896348,0.47794892796823996,25.0,1.0,1.0,1.0,1.0
65.1,6.060692134088721,15.67736825447511,0.43801480748234467,25.0,1.0,1.0,1.0,1.0
65.25,6.181369836175747,17.27825807921103,0.40423727192292647,25.0,1.0,1.0,1.0,1.0
65.39999999999999,6.301736245164173,18.9206239375037,0.37545050460211005,25.0,1.0,1.0,1.0,1.0
65.55,6.422041146859394,20.597831375244706,0.35072806834316306,25.0,1.0,1.0,1.0,1.0
65.7,6.54245247942678,22.30409685163714,0.329348756484858,25.0,1.0,1.0,1.0,1.0
65.85,6.663091716229913,24.03436191654631,0.31073472627313803,25.0,1.0,1.0,1.0,1.0
66.0,6.784040579133331,25.78420971922418,0.294425113025809,25.0,1.0,1.0,1.0,1.0
66.14999999999999,6.905349758266174,27.54977943900369,0.2800523360995554,25.0,1.0,1.0,1.0,1.0
66.3,7.027051259689948,29.327684034611927,0.2673170104666537,25.0,1.0,1.0,1.0,1.0
66.45,7.149163996463128,31.114942404593783,0.25597360626503063,25.0,1.0,1.0,1.0,1.0
66.6,7.271688771434158,32.90893703652114,0.24582753685311487,25.0,1.0,1.0,1.0,1.0
66.75,7.394627301189276,34.707340403434806,0.2367105530531045,25.0,1.0,1.0,1.0,1.0
66.89999999999999,7.51797212021567,36.508091685997826,0.22848639248714664,25.0,1.0,1.0,1.0,1.0
67.05,7.641712126016029,38.30935640574302,0.22104093234599737,25.0,1.0,1.0,1.0,1.0
67.2,7.765834893703813,40.10949409137619,0.21427726908938544,25.0,1.0,1.0,1.0,1.0
67.35,7.890325492078141,41.90703639349544,0.2081143467153858,25.0,1.0,1.0,1.0,1.0
67.5,8.01516917747146,43.70066106766891,0.20248216100815533,25.0,1.0,1.0,1.0,1.0
67.64999999999999,8.140350436154696,45.489177313898175,0.19732120773430184,25.0,1.0,1.0,1.0,1.0
67.8,8.265853347219027,47.27150787830229,0.19258059104816438,25.0,1.0,1.0,1.0,1.0
67.95,8.391662481107737,49.0466769760472,0.18821617188447104,25.0,1.0,1.0,1.0,1.0
68.1,8.517763034382918,50.81379493252187,0.18418917000652368,25.0,1.0,1.0,1.0,1.0
68.25,8.644139652130171,52.57205427954172,0.18046693834674946,25.0,1.0,1.0,1.0,1.0
68.39999999999999,8.770778137868833,54.320714278002804,0.17702016324643358,25.0,1.0,1.0,1.0,1.0
68.55,8.897664831177112,56.059097552747204,0.17382319840786048,25.0,1.0,1.0,1.0,1.0
68.7,9.024787059550203,57.78658111255712,0.1708529651586603,25.0,1.0,1.0,1.0,1.0
68.85,9.152131370976024,59.50259303458649,0.1680903419641494,25.0,1.0,1.0,1.0,1.0
69.0,9.27968645437271,61.206605273552725,0.1655169622846839,25.0,1.0,1.0,1.0,1.0
69.14999999999999,9.407440667518014,62.898130435938555,0.16311725936755572,25.0,1.0,1.0,1.0,1.0
69.3,9.535382871061168,64.57671903690336,0.160877485715531,25.0,1.0,1.0,1.0,1.0
69.45,9.663503108698828,66.24195328131417,0.15878468573314358,25.0,1.0,1.0,1.0,1.0
69.6,9.791790856293858,67.89343834943548,0.15682779359314974,25.0,1.0,1.0,1.0,1.0
69.75,9.920236783151115,69.53081601363536,0.15499676595808545,25.0,1.0,1.0,1.0,1.0
69.89999999999999,10.048832010983231,71.1537486940038,0.15328232539704176,25.0,1.0,1.0,1.0,1.0
70.05,10.17756766589367,72.76191986966845,0.1516763908706878,25.0,1.0,1.0,1.0,1.0
70.2,10.306435754580715,74.35503395151929,0.15017123964406495,25.0,1.0,1.0,1.0,1.0
70.35,10.435428364723018,75.93281329555519,0.14876008058568493,25.0,1.0,1.0,1.0,1.0
70.5,10.564537770640369,77.49500208441421,0.1474371530480423,25.0,1.0,1.0,1.0,1.0
70.64999999999999,10.693757403893025,79.04136310975656,0.14619662627107377,25.0,1.0,1.0,1.0,1.0
70.8,10.823080016054584,80.57165429059633,0.1450330400382878,25.0,1.0,1.0,1.0,1.0
70.95,10.952498705575815,82.08566361957048,0.1439422391350763,25.0,1.0,1.0,1.0,1.0
71.1,11.082007524096198,83.58318921774936,0.14291970607467486,25.0,1.0,1.0,1.0,1.0
71.25,11.211600615809129,85.06403990065381,0.14196140471905938,25.0,1.0,1.0,1.0,1.0
71.39999999999999,11.34127186561699,86.52803466986487,0.14106407318988232,25.0,1.0,1.0,1.0,1.0
71.55,11.4710162008951,87.97500143793563,0.14022393094038485,25.0,1.0,1.0,1.0,1.0
71.7,11.60082800754464,89.404777798718,0.1394382101863202,25.0,1.0,1.0,1.0,1.0
71.85,11.730701965184638,90.8172093805036,0.13870427162388704,25.0,1.0,1.0,1.0,1.0
72.0,11.860633635108336,92.21214929158445,0.13801902599038568,25.0,1.0,1.0,1.0,1.0
72.14999999999999,11.990618122241822,93.58945875196054,0.13738022849483397,25.0,1.0,1.0,1.0,1.0
72.3,12.120650582423115,94.94900547158772,0.13678590505626229,25.0,1.0,1.0,1.0,1.0
72.45,12.250726804587586,96.29066311651007,0.13623377837639036,25.0,1.0,1.0,1.0,1.0
72.6,12.380842574466811,97.6143114378087,0.1357218741359183,25.0,1.0,1.0,1.0,1.0
72.75,12.51099353097035,98.91983612542697,0.13524864750288465,25.0,1.0,1.0,1.0,1.0
72.89999999999999,12.64117580578436,100.20712734151992,0.13481230023939564,25.0,1.0,1.0,1.0,1.0
73.05,12.771385493241747,101.47608038602895,0.13441131783753,25.0,1.0,1.0,1.0,1.0
73.2,12.901618823764736,102.72659511544128,0.1340442736575062,25.0,1.0,1.0,1.0,1.0
73.35,13.031872121369403,103.95857585530743,0.1337098627084768,25.0,1.0,1.0,1.0,1.0
73.5,13.162141834957412,105.17193061628788,0.1334068336500797,25.0,1.0,1.0,1.0,1.0
73.64999999999999,13.292424493796256,106.36657138977348,0.13313404302238957,25.0,1.0,1.0,1.0,1.0
73.8,13.422716678949925,107.54241259997654,0.1328904096768496,25.0,1.0,1.0,1.0,1.0
73.95,13.55301507132721,108.69937328771312,0.13267496856004596,25.0,1.0,1.0,1.0,1.0
74.1,13.683316504348925,109.83737531700808,0.13248673601696434,25.0,1.0,1.0,1.0,1.0
74.25,13.813617806648963,110.95634367454643,0.1323248727971789,25.0,1.0,1.0,1.0,1.0
74.39999999999999,13.943915854486605,112.0562061264012,0.13218861632914428,25.0,1.0,1.0,1.0,1.0
74.55,14.074207769857821,113.13689278173315,0.13207707215103262,25.0,1.0,1.0,1.0,1.0
74.7,14.204490444284684,114.19833637638139,0.13198967744129875,25.0,1.0,1.0,1.0,1.0
74.85,14.334760891580736,115.24047191658397,0.13192584958356074,25.0,1.0,1.0,1.0,1.0
75.0,14.46501658693675,116.2632363580814,0.13188464840761205,25.0,1.0,1.0,1.0,1.0
75.14999999999999,14.595254410882083,117.26656915622976,0.13186580370760273,25.0,1.0,1.0,1.0,1.0
75.3,14.725471618150705,118.25041165499458,0.13186876708138143,25.0,1.0,1.0,1.0,1.0
75.45,14.855665848573256,119.21470684110871,0.131892688867443,25.0,1.0,1.0,1.0,1.0
75.6,14.985834094917582,120.15940000091933,0.13193742927579652,25.0,1.0,1.0,1.0,1.0
75.75,15.115973693537377,121.08443783402464,0.13200257391980313,25.0,1.0,1.0,1.0,1.0
75.89999999999999,15.246082056565799,121.98976839986474,0.1320876843720099,25.0,1.0,1.0,1.0,1.0
76.05,15.376156442260063,122.87534123310611,0.13219252158281228,25.0,1.0,1.0,1.0,1.0
76.2,15.506194519241397,123.74110730909923,0.13231651148225995,25.0,1.0,1.0,1.0,1.0
76.35,15.636193926518684,124.58701907723993,0.13245916250368336,25.0,1.0,1.0,1.0,1.0
76.5,15.766151528900403,125.41303074448747,0.13262078476254202,25.0,1.0,1.0,1.0,1.0
76.64999999999999,15.896065037541726,126.21909676477023,0.13280087607913352,25.0,1.0,1.0,1.0,1.0
76.8,16.025932058843203,127.0051730516361,0.13299908735820126,25.0,1.0,1.0,1.0,1.0
76.95,16.155750421612552,127.77121675902725,0.1332149018847543,25.0,1.0,1.0,1.0,1.0
77.1,16.285517243944575,128.51718651458685,0.13344852964198373,25.0,1.0,1.0,1.0,1.0
77.25,16.415229936979735,129.24304154894054,0.13369991106979712,25.0,1.0,1.0,1.0,1.0
77.39999999999999,16.544886048792527,129.94874154330392,0.1339688563111212,25.0,1.0,1.0,1.0,1.0
77.55,16.674483482465952,130.63424714229237,0.13425486726782154,25.0,1.0,1.0,1.0,1.0
77.7,16.804019756441253,131.29952025363716,0.13455785302779275,25.0,1.0,1.0,1.0,1.0
77.85,16.933492231008856,131.94452378222232,0.13487790128387486,25.0,1.0,1.0,1.0,1.0
78.0,17.062898079761787,132.56922090576762,0.13521526565578063,25.0,1.0,1.0,1.0,1.0
78.14999999999999,17.192235303466173,133.17357517478555,0.13556941244832438,25.0,1.0,1.0,1.0,1.0
78.3,17.321501561534657,133.75755096947626,0.13594015039401972,25.0,1.0,1.0,1.0,1.0
78.45,17.450693759732616,134.32111388463417,0.1363280412185337,25.0,1.0,1.0,1.0,1.0
78.6,17.5798099194955,134.86422926056105,0.13673255179451144,25.0,1.0,1.0,1.0,1.0
78.75,17.70884751316351,135.3868634520896,0.13715369750945355,25.0,1.0,1.0,1.0,1.0
78.89999999999999,17.837803723392184,135.88898352842972,0.13759178026282148,25.0,1.0,1.0,1.0,1.0
79.05,17.966676045896907,136.3705564221298,0.1380467720058783,25.0,1.0,1.0,1.0,1.0
79.2,18.095461931944023,136.831549599822,0.13851868900266706,25.0,1.0,1.0,1.0,1.0
79.35,18.224158867522906,137.27193080453105,0.13900750264300027,25.0,1.0,1.0,1.0,1.0
79.5,18.352764047085106,137.6916683200655,0.13951346197860906,25.0,1.0,1.0,1.0,1.0
79.64999999999999,18.48127509332799,138.09073066930472,0.1400363958448362,25.0,1.0,1.0,1.0,1.0
79.8,18.609689506740835,138.4690869062154,0.14057624944838293,25.0,1.0,1.0,1.0,1.0
79.95,18.738004418222115,138.82670684358158,0.1411333299071807,25.0,1.0,1.0,1.0,1.0
80.1,18.866216717585672,139.1635598625636,0.1417081209771056,25.0,1.0,1.0,1.0,1.0
80.25,18.99432363480226,139.47961538001394,0.1423007573817156,25.0,1.0,1.0,1.0,1.0
80.39999999999999,19.12232316709262,139.77484250178517,0.14291059999996386,25.0,1.0,1.0,1.0,1.0
80.55,19.250212043913066,140.04921213581454,0.14353827571783698,25.0,1.0,1.0,1.0,1.0
80.7,19.377987254349833,140.3026947107592,0.1441841092902955,25.0,1.0,1.0,1.0,1.0
80.85,19.505645803749598,140.5352602347475,0.1448483564454962,25.0,1.0,1.0,1.0,1.0
81.0,19.63318468500484,140.7468785158935,0.14553124184159622,25.0,1.0,1.0,1.0,1.0
81.14999999999999,19.76060150029344,140.93751958348832,0.14623239074860903,25.0,1.0,1.0,1.0,1.0
81.3,19.887892811321702,141.10715474303734,0.14695244776229535,25.0,1.0,1.0,1.0,1.0
81.45,20.01505505132413,141.25575454310584,0.14769210531111826,25.0,1.0,1.0,1.0,1.0
81.6,20.14208564084053,141.38328852892508,0.14845103150640312,25.0,1.0,1.0,1.0,1.0
81.75,20.26898099061517,141.48972716793247,0.14922986362565416,25.0,1.0,1.0,1.0,1.0
81.89999999999999,20.395737890873907,141.57504042550354,0.1500288151934173,25.0,1.0,1.0,1.0,1.0
82.05,20.522353564855578,141.63919865767448,0.15084767017382397,25.0,1.0,1.0,1.0,1.0
82.2,20.648823118800053,141.68217245245333,0.15168819437238756,25.0,1.0,1.0,1.0,1.0
82.35,20.775144757614274,141.70392972902738,0.15254903359994823,25.0,1.0,1.0,1.0,1.0
82.5,20.901313905640492,141.70444182532293,0.15343160624185362,25.0,1.0,1.0,1.0,1.0
82.64999999999999,21.02732716811812,141.68367774347152,0.1543360467323226,25.0,1.0,1.0,1.0,1.0
82.8,21.153180709380756,141.6416066055142,0.15526286920164362,25.0,1.0,1.0,1.0,1.0
82.95,21.278870830944086,141.57819716646407,0.15621239222247343,25.0,1.0,1.0,1.0,1.0
83.1,21.404393974554573,141.493418146247,0.1571847507909129,25.0,1.0,1.0,1.0,1.0
83.25,21.529745013813578,141.38723872421534,0.15818154411305077,25.0,1.0,1.0,1.0,1.0
83.39999999999999,21.654920842717644,141.25962478918797,0.15920223399579997,25.0,1.0,1.0,1.0,1.0
83.55,21.779917011121405,141.11054477154158,0.16024763322723623,25.0,1.0,1.0,1.0,1.0
83.7,21.904729546764116,140.93996598216438,0.16131798859961763,25.0,1.0,1.0,1.0,1.0
83.85,22.029353004878924,140.74785548135057,0.16241487832272758,25.0,1.0,1.0,1.0,1.0
84.0,22.153783826455175,140.534178433688,0.16353793190581256,25.0,1.0,1.0,1.0,1.0
84.14999999999999,22.27801697391046,140.29890095398505,0.16468816959302962,25.0,1.0,1.0,1.0,1.0
84.3,22.40204769291811,140.04198794681423,0.16586621229308962,25.0,1.0,1.0,1.0,1.0
84.45,22.525871056579522,139.7634038722018,0.1670727627333369,25.0,1.0,1.0,1.0,1.0
84.6,22.649482000940097,139.46311261824957,0.16830855960804295,25.0,1.0,1.0,1.0,1.0
84.75,22.772875316612115,139.1410773764567,0.1695743696555093,25.0,1.0,1.0,1.0,1.0
84.89999999999999,22.896045524556577,138.7972600116269,0.1708710102217437,25.0,1.0,1.0,1.0,1.0
85.05,23.01898726772882,138.43162302481358,0.17219928130272905,25.0,1.0,1.0,1.0,1.0
85.2,23.141694655848184,138.04412652240435,0.17356011846922126,25.0,1.0,1.0,1.0,1.0
85.35,23.264162050976186,137.63473169518136,0.17495438848773742,25.0,1.0,1.0,1.0,1.0
85.5,23.38638321220651,137.20339690085254,0.17638310004482916,25.0,1.0,1.0,1.0,1.0
85.64999999999999,23.50835204551254,136.75008121060654,0.17784723221789878,25.0,1.0,1.0,1.0,1.0
85.8,23.630061984911354,136.27474147311156,0.17934787767831745,25.0,1.0,1.0,1.0,1.0
85.95,23.75150639833358,135.77733413657415,0.18088613720593286,25.0,1.0,1.0,1.0,1.0
86.1,23.872678444155778,135.25781464977467,0.1824631613912676,25.0,1.0,1.0,1.0,1.0
86.25,23.993570837647976,134.71613632626503,0.18408020979405088,25.0,1.0,1.0,1.0,1.0
86.39999999999999,24.114176465207873,134.15225330511964,0.18573850014592702,25.0,1.0,1.0,1.0,1.0
86.55,24.234487299956264,133.56611533069278,0.18743947561423607,25.0,1.0,1.0,1.0,1.0
86.7,24.354495861523098,132.95767477466487,0.1891844444502796,25.0,1.0,1.0,1.0,1.0
86.85,24.474193527573732,132.32687849214113,0.19097499606647578,25.0,1.0,1.0,1.0,1.0
87.0,24.593572168765725,131.67367575591408,0.19281260295467206,25.0,1.0,1.0,1.0,1.0
87.14999999999999,24.71262259312482,130.99801080324292,0.19469901222040273,25.0,1.0,1.0,1.0,1.0
87.3,24.83133592991747,130.2998291630687,0.19663586072948322,25.0,1.0,1.0,1.0,1.0
87.45,24.94970252800466,129.57907242827773,0.1986249592041692,25.0,1.0,1.0,1.0,1.0
87.6,25.06771251479322,128.8356817153195,0.20066824656921983,25.0,1.0,1.0,1.0,1.0
87.75,25.185355626413433,128.0695962613071,0.20276776074141825,25.0,1.0,1.0,1.0,1.0
87.89999999999999,25.3026208787449,127.28075173023264,0.2049257018684224,25.0,1.0,1.0,1.0,1.0
88.05,25.41949754363697,126.4690850506096,0.20714421171407488,25.0,1.0,1.0,1.0,1.0
88.2,25.5359733236104,125.63452553223755,0.20942580973255165,25.0,1.0,1.0,1.0,1.0
88.35,25.652036865915907,124.77700712970686,0.2117727948702587,25.0,1.0,1.0,1.0,1.0
88.5,25.767674719166944,123.89645412324556,0.21418803210854845,25.0,1.0,1.0,1.0,1.0
88.64999999999999,25.882874358524607,122.99279509118416,0.2166741377110185,25.0,1.0,1.0,1.0,1.0
88.8,25.997621268822904,122.06594970666755,0.2192342904645773,25.0,1.0,1.0,1.0,1.0
88.95,26.111901489469552,121.11584008474291,0.22187150289002805,25.0,1.0,1.0,1.0,1.0
89.1,26.225699484874486,120.14238129469217,0.224589225275469,25.0,1.0,1.0,1.0,1.0
89.25,26.338999524291285,119.14548763810518,0.22739096716748536,25.0,1.0,1.0,1.0,1.0
89.39999999999999,26.4517850666342,118.12506981336715,0.23028046292334597,25.0,1.0,1.0,1.0,1.0
89.55,26.56403815577785,117.08103265029416,0.23326187515165475,25.0,1.0,1.0,1.0,1.0
89.7,26.675741291175154,116.01328287609967,0.23633922964651485,25.0,1.0,1.0,1.0,1.0
89.85,26.78687427133877,114.92171924896232,0.2395177908658004,25.0,1.0,1.0,1.0,1.0
90.0,26.89741721041646,113.8062358722382,0.24280192956848495,25.0,1.0,1.0,1.0,1.0
90.14999999999999,27.007349056204323,112.66672204808064,0.24619636426464403,25.0,1.0,1.0,1.0,1.0
90.3,27.116646924612684,111.5030639753986,0.24970694459261283,25.0,1.0,1.0,1.0,1.0
90.45,27.225286381286026,110.31514328298007,0.2533401927892452,25.0,1.0,1.0,1.0,1.0
90.6,27.333242208021204,109.10283571078854,0.2571024676053575,25.0,1.0,1.0,1.0,1.0
90.75,27.44048826090392,107.86601113105473,0.26100009555340514,25.0,1.0,1.0,1.0,1.0
90.89999999999999,27.546996128237367,106.60453394553946,0.2650405494556024,25.0,1.0,1.0,1.0,1.0
91.05,27.65273599394035,105.3182632388959,0.26923172382726795,25.0,1.0,1.0,1.0,1.0
91.2,27.757675729638272,104.00705127295734,0.2735824741099779,25.0,1.0,1.0,1.0,1.0
91.35,27.86178123800313,102.67074317061383,0.27810226317850256,25.0,1.0,1.0,1.0,1.0
91.5,27.9650171343891,101.30917601295904,0.2828004469916411,25.0,1.0,1.0,1.0,1.0
91.64999999999999,28.067344921971102,99.92217980597106,0.28768793674575377,25.0,1.0,1.0,1.0,1.0
91.8,28.16872333342874,98.50957628540235,0.2927766990661128,25.0,1.0,1.0,1.0,1.0
91.95,28.269108819803936,97.07117783918616,0.2980791668525195,25.0,1.0,1.0,1.0,1.0
92.1,28.368453730631646,95.60678778919889,0.30360976835791587,25.0,1.0,1.0,1.0,1.0
92.25,28.466708180951663,94.11619928684149,0.3093831709022226,25.0,1.0,1.0,1.0,1.0
92.39999999999999,28.563818070204363,92.59919496441192,0.3154158433959452,25.0,1.0,1.0,1.0,1.0
92.55,28.659724842113913,91.05554619267687,0.3217260888079094,25.0,1.0,1.0,1.0,1.0
92.7,28.754365761925193,89.48501178416362,0.3283335519856015,25.0,1.0,1.0,1.0,1.0
92.85,28.847672990386965,87.88733767700245,0.33525987778468486,25.0,1.0,1.0,1.0,1.0
93.0,28.9395727646353,86.26225625805363,0.3425292002920111,25.0,1.0,1.0,1.0,1.0
93.14999999999999,29.029985008799972,84.6094850905232,0.35016816518217253,25.0,1.0,1.0,1.0,1.0
93.3,29.118822926139057,82.92872622074546,0.35820605636271374,25.0,1.0,1.0,1.0,1.0
93.45,29.2059916642942,81.21966855243167,0.3666762177386689,25.0,1.0,1.0,1.0,1.0
93.6,29.291386883344863,79.48197308970904,0.3756143573049678,25.0,1.0,1.0,1.0,1.0
93.75,29.374896564171184,77.71529017861698,0.38506018008706966,25.0,1.0,1.0,1.0,1.0
93.89999999999999,29.45639379740001,75.91924788243315,0.3950607097447341,25.0,1.0,1.0,1.0,1.0
94.05,29.535741013158415,74.0934504975993,0.405666455146256,25.0,1.0,1.0,1.0,1.0
94.2,29.612785062748028,72.23748098497751,0.4169354880207944,25.0,1.0,1.0,1.0,1.0
94.35,29.687356006367796,70.35089737637612,0.42893334288224233,25.0,1.0,1.0,1.0,1.0
94.5,29.759264485538832,68.43323246758987,0.44173460925672053,25.0,1.0,1.0,1.0,1.0
94.64999999999999,29.8282979957088,66.48399086306962,0.4554246439423933,25.0,1.0,1.0,1.0,1.0
94.8,29.894219501441924,64.50265137965211,0.47010066030005565,25.0,1.0,1.0,1.0,1.0
94.95,29.956760500882627,62.488663214320056,0.4858753461051831,25.0,1.0,1.0,1.0,1.0
95.1,30.015613466815058,60.441446069275415,0.5028815053339045,25.0,1.0,1.0,1.0,1.0
95.25,30.070430103296324,58.36038693028006,0.5212713272401204,25.0,1.0,1.0,1.0,1.0
95.39999999999999,30.120813832402263,56.24484197270369,0.5412208538161998,25.0,1.0,1.0,1.0,1.0
95.55,30.16630093121776,54.09414837740327,0.5629447271601903,25.0,1.0,1.0,1.0,1.0
95.7,30.206353602969433,51.907616908961,0.5866959082599311,25.0,1.0,1.0,1.0,1.0
95.85,30.240350700623193,49.68453488615208,0.6127700700939498,25.0,1.0,1.0,1.0,1.0
96.0,30.267548455931063,47.42419460942173,0.6415354003832465,25.0,1.0,1.0,1.0,1.0
96.14999999999999,30.287066861006355,45.1258960062645,0.673436441875557,25.0,1.0,1.0,1.0,1.0
96.3,30.297858228065714,42.78896410256841,0.7090110605624655,25.0,1.0,1.0,1.0,1.0
96.45,30.29862986549901,40.41282223882289,0.7489515000106316,25.0,1.0,1.0,1.0,1.0
96.6,30.287833636522933,37.99698429367367,0.7940905766738022,25.0,1.0,1.0,1.0,1.0
96.75,30.26350530789197,35.54122326562321,0.8455333347485747,25.0,1.0,1.0,1.0,1.0
96.89999999999999,30.223225372513657,33.04560253635242,0.904655210360624,25.0,1.0,1.0,1.0,1.0
97.05,30.163861382490158,30.510764310251524,0.9733039688098087,25.0,1.0,1.0,1.0,1.0
97.2,30.081404472780935,27.938128671608748,1.0538882479108245,25.0,1.0,1.0,1.0,1.0
97.35,29.970543922023463,25.330416727118045,1.149693814236102,25.0,1.0,1.0,1.0,1.0
97.5,29.824187827266943,22.692291709155892,1.2652123847491088,25.0,1.0,1.0,1.0,1.0
97.64999999999999,29.632674689174483,20.031444405320112,1.406704992995816,25.0,1.0,1.0,1.0,1.0
97.8,29.382607289815752,17.360269476485406,1.5830457983628332,25.0,1.0,1.0,1.0,1.0
97.95,29.05511843516336,14.698473353795894,1.806975839245838,25.0,1.0,1.0,1.0,1.0
98.1,28.623496122289783,12.076877630719212,2.096778351180645,25.0,1.0,1.0,1.0,1.0
98.25,28.050158708539485,9.542712623072113,2.4783230362470903,25.0,1.0,1.0,1.0,1.0
98.39999999999999,27.284082849515368,7.165544491068618,2.9863744062591167,25.0,1.0,1.0,1.0,1.0
98.55,26.262454395275647,5.039749557044207,3.6617371426747485,25.0,1.0,1.0,1.0,1.0
98.7,24.92431133574541,3.274329974808285,4.5375424735037395,25.0,1.0,1.0,1.0,1.0
98.85,23.244841290199805,1.9575370664682032,5.608220982798087,25.0,1.0,1.0,1.0,1.0
99.0,21.278931773810683,1.1035212848743976,6.794551787847128,25.0,1.0,1.0,1.0,1.0
99.14999999999999,19.167800165589888,0.6285640636742633,7.94851283494496,25.0,1.0,1.0,1.0,1.0
99.3,17.079182295244898,0.39687022829315144,8.91904005699186,25.0,1.0,1.0,1.0,1.0
99.45,15.134830741151687,0.29191926009406904,9.619405501479783,25.0,1.0,1.0,1.0,1.0
99.6,13.390191706557403,0.24545699360615275,10.036443268112194,25.0,1.0,1.0,1.0,1.0
99.75,11.85546422443169,0.22604381950153501,10.200508966839811,25.0,1.0,1.0,1.0,1.0
99.89999999999999,10.519953926968958,0.22078355307441186,10.15691008699392,25.0,1.0,1.0,1.0,1.0
100.05,9.365854008795573,0.22448856435700865,9.951145142330207,25.0,1.0,1.0,1.0,1.0
100.2,8.374079565021361,0.2350579686378829,9.623522886274653,25.0,1.0,1.0,1.0,1.0
100.35,7.526429502348208,0.25173428613072796,9.207902225267382,25.0,1.0,1.0,1.0,1.0
100.5,6.806297679045943,0.2744597490824526,8.73194123423661,25.0,1.0,1.0,1.0,1.0
100.64999999999999,6.198866017928085,0.3036087182756447,8.2177846165723,25.0,1.0,1.0,1.0,1.0
100.8,5.691054639936579,0.3398978264662243,7.682879199571726,25.0,1.0,1.0,1.0,1.0
100.95,5.271400401686279,0.3843536259777407,7.140742135307661,25.0,1.0,1.0,1.0,1.0
101.1,4.929896135078281,0.4383243064109074,6.601656504718641,25.0,1.0,1.0,1.0,1.0
101.25,4.65782318670127,0.5035139886872395,6.07327878029403,25.0,1.0,1.0,1.0,1.0
101.39999999999999,4.447581733865083,0.582040678975473,5.561165466997413,25.0,1.0,1.0,1.0,1.0
101.55,4.292527043846542,0.6765162471986113,5.069211348065112,25.0,1.0,1.0,1.0,1.0
101.7,4.186815984105322,0.7901402936044337,4.6000252364050676,25.0,1.0,1.0,1.0,1.0
101.85,4.125245775489974,0.9268275103700139,4.15526022281023,25.0,1.0,1.0,1.0,1.0
102.0,4.103107566992964,1.0913416877936104,3.7358831500807006,25.0,1.0,1.0,1.0,1.0
102.14999999999999,4.116041640953737,1.2894440191582146,3.342402481956845,25.0,1.0,1.0,1.0,1.0
102.3,4.159880956320247,1.5280471791620562,2.975079367261669,25.0,1.0,1.0,1.0,1.0
102.45,4.230521783480644,1.815317884298447,2.634081058439404,25.0,1.0,1.0,1.0,1.0
102.6,4.323815343601235,2.1606939448299705,2.31959438514535,25.0,1.0,1.0,1.0,1.0
102.75,4.435483014753183,2.5747443452689405,2.0319014377755433,25.0,1.0,1.0,1.0,1.0
