Time,YT,M,EmptySet,C2,CP,pM,Y,YP,CT,cell,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9
91.80000000000001,0.09588665567717398,0.0015861219655431138,0.0,0.0009162381907678385,0.9162365912465118,0.08126104743625774,8.18500969040519e-05,0.012957636178469078,0.9999999988390804,1.0,0.0015861219655431138,916.2381907678384,916.2365912465118,0.014998810756113038,0.0,0.015,0.0,0.007774581707081446,0.0014994971814293624
91.9,0.0966274048439958,0.0015790657519497886,0.0,0.000914897876756749,0.9148962842846102,0.08260975092574699,8.196993567992018e-05,0.012356618230619103,0.9999999988390638,1.0,0.0015790657519497886,914.897876756749,914.8962842846103,0.014998797915321493,0.0,0.015,0.0,0.007413970938371462,0.0015240524876804528
92.0,0.09740317228876122,0.0015750221200412041,0.0,0.0009135570142136868,0.9135554257811821,0.08395599392351144,8.209022560738184e-05,0.011790066019601192,0.9999999988389485,1.0,0.0015750221200412041,913.5570142136868,913.5554257811821,0.014998794201445002,0.0,0.015,0.0,0.007074039611760715,0.0015486963444358195
92.10000000000001,0.09821194230466132,0.001573712433255423,0.0,0.000912215889603806,0.9122143024797068,0.08529976803620697,8.221089981883182e-05,0.011256250935380099,0.999999998838773,1.0,0.001573712433255423,912.215889603806,912.2143024797068,0.014998791726892946,0.0,0.015,0.0,0.006753750561228059,0.0015734209897445147
92.2,0.09905180065341904,0.0015748838946649257,0.0,0.000910874762912792,0.9108731746184269,0.08664106556256533,8.233192899801485e-05,0.010753519267190757,0.9999999988385699,1.0,0.0015748838946649257,910.874762912792,910.8731746184269,0.01499878910777614,0.0,0.015,0.0,0.006452111560314454,0.0015982197954824626
92.30000000000001,0.09992093009755826,0.0015783071226448436,0.0,0.0009095338701389114,0.9095322784247653,0.08797987942084012,8.245328110431024e-05,0.010280290272968977,0.9999999988383892,1.0,0.0015783071226448436,909.5338701389113,909.5322784247652,0.014998784125280188,0.0,0.015,0.0,0.006168174163781385,0.0016230870932427055
92.4,0.10081760612224444,0.0015837741162014606,0.0,0.0009081934254678778,0.9081918282922214,0.08931620300434641,8.257496286454587e-05,0.00983505403883203,0.9999999988382372,1.0,0.0015837741162014606,908.1934254678778,908.1918282922214,0.01499878129902284,0.0,0.015,0.0,0.005901032423299218,0.001648018034260937
92.5,0.10174019273742037,0.0015910962461351014,0.0,0.0009068536232759503,0.9068520187854987,0.09065003018320379,8.269694919133843e-05,0.00941636935889013,0.9999999988381135,1.0,0.0015910962461351014,906.8536232759503,906.8520187854987,0.014998779064313414,0.0,0.015,0.0,0.005649821615334078,0.0016730084665419916
92.60000000000001,0.10268713842831986,0.0016001024754925457,0.0,0.0009055146399990617,0.9055130265113969,0.09198135521111449,8.281921761741222e-05,0.009022861524095415,0.9999999988380031,1.0,0.0016001024754925457,905.5146399990617,905.5130265113969,0.014998776079609788,0.0,0.015,0.0,0.0054137169144572485,0.0016980548318344985
92.7,0.10365697240598004,0.001610637942357763,0.0,0.0009041766356036239,0.9041750115910347,0.09331017266882781,8.29417627391402e-05,0.008653220032055329,0.9999999988378239,1.0,0.001610637942357763,904.1766356036239,904.1750115910347,0.01499877385720859,0.0,0.015,0.0,0.005191932019233197,0.0017231540902851556
