Time,Cdc14x2,cdc20,cdh1,clb2,men,net1p,pp2a,securin_total,separase,separase_total,securin_separase,net1,cdc14,net1cdc14,polo_total,cdk,polo,tem1,cdc15,pp2a_total,cdh1_total,net1_total,tem1_total,cdc15_total,securin,Inh,cdc14_total,ks_clb2,kd_clb2,kd_clb2_p,kd_clb2_pp,ks_cdc20,kd_cdc20,kd_cdc20_p,kd_cdh,kd_cdh_p,kp_cdh_p,J_cdh,ks_securin,kd_securin,kd_securin_p,ks_separase,kd_separase,la_securin,ld_securin,kd_p,kd,kp,kp_p,Jnet,l_a_net,l_d_net,ks_polo,kd_polo,kd_polo_p,ka_polo,ka_polo_p,ki_polo,J_polo,ka_tem,ka_tem_p,ki_tem,kitem_p,J_tem1,ka_cdc15,ka_cdc15_p,ki_cdc15,ki_cdc15_p,J_cdc15,la_men,ld_men,kpp,ki,nucleus,R1_Clb2_synthesis,R2_Clb2_degradation,R3_Cdc20_synthesis,R4_Cdc20_degradation,R5_Cdh1_activation,R6_Cdh1_inactivation,R7_Securin_synthesis,R8_Securin_degradation,R9_Separase_synthesis,R10_Separase_degradation,R11_Securin_separase_association,R12_Securin_separase_dissociation,R13_Net1_dephosphorylation,R14_Net1_phosphorylation,R15_Net1_Cdc14_association,R16_Net1_Cdc14_dissociation,R17_Polo_synthesis,R18_Polo_degradation,R19_Polo_activation,R20_Polo_inactivation,R21_Polo_inactivation,R22_Tem1_activation,R23_Tem1_inactivation,R24_Cdc15_activation,R25_Cdc15_inactivation,R26_MEN_activation,R27_MEN,R28_MEN_inactivation,R29_MEN_inactivation
23.35,0.9340112993938973,0.19920225530440577,0.00483705935372242,0.6229571529374274,0.4033295520687497,0.9662415016340672,0.2955054753800824,0.07093348519458086,0.18017258167586075,0.25,0.06982741832413926,0.0007641480628813575,0.46700564969694863,0.032994350303051374,0.9862470648613848,0.6229571529374274,0.8943929860189258,0.5255051601291472,0.7361495951610458,1.0,1.0,1.0,1.0,1.0,0.0011060668704415966,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049534169999920795,0.015,0.011887219029825844,0.4762877455335998,0.4755014203574178,0.03,0.03180689471445341,0.001,0.001,0.09964146177680112,0.10141765733814825,0.14886485192198615,0.003451509135036236,0.14543638098223519,0.14902910444627873,0.01,0.011055104546156108,0.08369236902941592,0.07815435754550618,0.0100254878499209,0.44253328857195634,0.3917778445754753,0.14419912598181542,0.09797358420235681,0.40662491139488965,0.004033295520687498,0.30069273253996803,0.053678820297743644
23.400000000000002,0.934368090270485,0.19935726949393426,0.0048766050785259705,0.6219806745339373,0.40573729228723093,0.9664210411989328,0.29543045320668293,0.07084359973482027,0.18026094071638366,0.25,0.06973905928361636,0.0007630039363096678,0.4671840451352425,0.03281595486475751,0.9861940811839878,0.6219806745339373,0.8941681394976926,0.5280409513995882,0.7384507251290379,1.0,1.0,1.0,1.0,1.0,0.0011045404512039086,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049525002258988766,0.015,0.011912236820407094,0.47646584398589126,0.47566911841408216,0.03,0.03178855319525096,0.001,0.001,0.0995527503966577,0.10131094535664638,0.14885640415067272,0.0034634445995871312,0.14541567784487425,0.14895891914574824,0.01,0.0110642605780184,0.08367546187061076,0.07815006454298283,0.010031807617509568,0.4423972515507142,0.39172125926793944,0.1437047206588405,0.09788517773539566,0.40692070272386516,0.004057372922872309,0.3009916610547984,0.05378241989331626
23.450000000000003,0.9347199753190465,0.19951102894356518,0.00491665494415931,0.6210046469077624,0.40813844740568517,0.9665981121304931,0.29535624822394635,0.0707546269271058,0.18034840405214125,0.25,0.06965159594785875,0.0007618755290301682,0.46735998765952325,0.03264001234047676,0.9861406366973858,0.6210046469077624,0.8939423420982945,0.5305727378306998,0.7407315390009234,1.0,1.0,1.0,1.0,1.0,0.0011030309792470494,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049516125759023394,0.015,0.011937405220917642,0.4766414928291193,0.4758344642396826,0.03,0.03177038818784521,0.001,0.001,0.09946493836363796,0.10120530527928064,0.1488479903599606,0.0034753475905055327,0.1453950565823393,0.14888965968751441,0.01,0.011073534676237512,0.08365846686945855,0.07814575168697457,0.010038224930000679,0.4422605314349166,0.3916652813365604,0.14320866153844125,0.09779574910802692,0.40720799169724886,0.0040813844740568515,0.3012850989686965,0.05388484640151967
23.5,0.9350670388624178,0.19966352584790248,0.0049572491548763664,0.6200290550805685,0.4105329292148853,0.9667727569494032,0.29528285139550764,0.07066655803261769,0.1804349802270206,0.25,0.06956501977297941,0.0007607624818057161,0.4675335194312089,0.03246648056879109,0.9860867253540849,0.6200290550805685,0.8937155853746372,0.5331004548873169,0.7429920071880183,1.0,1.0,1.0,1.0,1.0,0.0011015382596382822,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04950758612411686,0.015,0.011962739981933425,0.47681473413219455,0.47599812792972357,0.03,0.03175239617428661,0.001,0.001,0.09937801704857005,0.10110072508782454,0.1488396118832158,0.0034872171305580695,0.14537449971613267,0.1488213074594451,0.01,0.011082936650014934,0.08364138204173678,0.07814141879354476,0.010044748561320937,0.44212312195797293,0.39160990475696333,0.14271103915624567,0.09770531004243178,0.4074868657450492,0.004105329292148853,0.30157310847431296,0.053986108522722905
23.55,0.9354093633394304,0.19981475224357348,0.004998369838658372,0.6190538833471626,0.41292065037925807,0.9669450170842383,0.29521025387159794,0.07057938448667742,0.18052067761563043,0.25,0.06947932238436957,0.0007596645854768619,0.4677046816697152,0.03229531833028484,0.986032340972963,0.6190538833471626,0.8934878606681621,0.5356240380185472,0.7452321040483992,1.0,1.0,1.0,1.0,1.0,0.0011000621023078416,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04949935668375554,0.015,0.01198823367404522,0.47698560906529947,0.4761594578103644,0.03,0.03173457367375259,0.001,0.001,0.09929197806394327,0.10099719296969388,0.14883127001364485,0.0034990529010806453,0.14535402323282107,0.14875384407181633,0.01,0.011092461987994873,0.0836242053353984,0.07813706567432033,0.010051374300174406,0.4419850167283634,0.39155512363247563,0.14221194445038013,0.097613871985566,0.4077574111654029,0.00412920650379258,0.30185575111185364,0.05408621459992795
23.6,0.9357470291147756,0.19996470032103023,0.005039995640711513,0.6180791164826059,0.4153015244226318,0.9671149329950545,0.2951384469868856,0.07049309789651231,0.18060550442437545,0.25,0.06939449557562453,0.0007585815623333161,0.4678735145573878,0.03212648544261222,0.9859774774510048,0.6180791164826059,0.8932591593091169,0.5381434226508667,0.7474518079111545,1.0,1.0,1.0,1.0,1.0,0.0010986023208877788,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04949140666027878,0.015,0.012013877451879864,0.4771541577656448,0.47631775674215143,0.03,0.031716917285979876,0.001,0.001,0.09920681316286342,0.10089469736012589,0.14882296599898162,0.0035108542497715453,0.14533362538104916,0.14868725203323482,0.01,0.011102105321558248,0.0836069347993906,0.07813269214032997,0.010058097160327064,0.4418462093292375,0.3915009321932941,0.14171146869380866,0.09752144630249619,0.4080197132077647,0.004153015244226318,0.3021330877776819,0.05418517272238721
23.650000000000002,0.9360801146035063,0.20011336251540277,0.0050821085534568525,0.6171047400419913,0.41767546572294045,0.9672825441692346,0.29506742225809585,0.07040769004012466,0.18068946869282976,0.25,0.06931053130717024,0.0007575131325184705,0.46804005730175313,0.03195994269824688,0.9859221288200507,0.6171047400419913,0.8930294726664119,0.5406585441747427,0.7496511011045501,1.0,1.0,1.0,1.0,1.0,0.0010971587329544202,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04948370966755136,0.015,0.01203966378837122,0.4773204193946982,0.47647243315351834,0.03,0.03169942370374939,0.001,0.001,0.09912251426461623,0.1007932269529713,0.14881470104574937,0.0035226204918483764,0.14531330227714084,0.1486215145773717,0.01,0.0111118621091802,0.08358956862846341,0.07812829800295434,0.010064912907045876,0.4417066933431651,0.3914473247953539,0.14120970346793515,0.09742804432727876,0.40827385610223393,0.004176754657229405,0.30240517874264,0.054282990752515616
23.700000000000003,0.9364086964839503,0.20026073106090125,0.005124770742198052,0.616130739643689,0.42004238949716627,0.9674478891596954,0.2949971713790234,0.07032315286181996,0.18077257829823484,0.25,0.06922742170176516,0.0007564590822798611,0.46820434824197515,0.03179565175802483,0.9858662890243312,0.616130739643689,0.8927987919628118,0.5431693379338185,0.7518299699828995,1.0,1.0,1.0,1.0,1.0,0.0010957311600548053,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04947633823512812,0.015,0.012065617223749263,0.4774844321889664,0.47662461249899457,0.03,0.03168208964832215,0.001,0.001,0.09903907346241149,0.10069277063257406,0.14880647632732838,0.0035343512279269866,0.14529306403725767,0.14855661524351782,0.01,0.011121747568671127,0.08357210504121027,0.07812388307038609,0.010071835201558315,0.4415664622608052,0.39139429591659913,0.14070674064620037,0.09733367725333941,0.40851992314388474,0.004200423894971663,0.30267208365948045,0.054379676262398244
23.75,0.9367328495781757,0.2004067971946609,0.0051680298808092495,0.6151570981818139,0.42240221181557586,0.9676110056481896,0.2949276862181579,0.07023947847044128,0.18085484095695464,0.25,0.06914515904304536,0.0007554191408983217,0.46836642478908785,0.03163357521091213,0.985809951402305,0.6151570981818139,0.8925671077902307,0.5456757392094628,0.7539884049610056,1.0,1.0,1.0,1.0,1.0,0.0010943194273959206,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04946934623868124,0.015,0.01209175649217162,0.47764623346862084,0.47677504774614077,0.03,0.03166491175729101,0.001,0.001,0.09895648299889744,0.10059331736203414,0.1487982929798804,0.0035460457706934885,0.14527290590898345,0.14849253813608068,0.01,0.011131773335434606,0.08355454187917487,0.07811944713833838,0.010078874448824158,0.4414255092413558,0.3913418401557809,0.14020267232705044,0.09723835569626348,0.40875799664147816,0.004224022118155759,0.3029338615956426,0.05447523628899256
23.8,0.9370526470139595,0.20055155191887783,0.005211896790644259,0.6141837977642076,0.42475484960147625,0.9677719304292344,0.294858958818404,0.07015665914058317,0.18093626422348436,0.25,0.06906373577651564,0.0007543930777453935,0.46852632350697976,0.03147367649302022,0.985753109122894,0.6141837977642076,0.892334410492784,0.5481776832097398,0.7561264005308262,1.0,1.0,1.0,1.0,1.0,0.0010929233640675218,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049462741822800596,0.015,0.012118085575553342,0.4778058597345546,0.476923687041039,0.03,0.031647886693204515,0.001,0.001,0.09887473528847025,0.10049485629103858,0.1487901521086217,0.003557703598372262,0.14525283110456194,0.1484292677338346,0.01,0.011141941957680243,0.08353687690231142,0.07811498999735514,0.010086032817485035,0.44128382730219196,0.3912899522333292,0.139697590808265,0.09714209000190255,0.408988157928654,0.0042475484960147625,0.30319057105403074,0.05456967750334358
23.85,0.9373681602640103,0.2006949859741068,0.005256336405660125,0.6132108195849868,0.4271002206291892,0.9679306994595598,0.2947909813947713,0.07007468731100704,0.18101685549189353,0.25,0.06898314450810647,0.0007533806724453321,0.46868408013200513,0.03131591986799487,0.985695755164465,0.6132108195849868,0.8921006901429286,0.5506751050513633,0.7582439552956086,1.0,1.0,1.0,1.0,1.0,0.0010915428029005664,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04945647666536399,0.015,0.012144590021123631,0.47796334669455726,0.47706954802146556,0.03,0.0316310111395953,0.001,0.001,0.09879382290793413,0.10039737675055264,0.14878205478997683,0.003569324218038346,0.1452328438591411,0.14836678890656463,0.01,0.011152244672338557,0.08351910777206455,0.0781105114323402,0.010093302235207486,0.44114140930731377,0.3912386269901388,0.13919158853739935,0.09704489022917881,0.4092104873852988,0.004271002206291892,0.30344226999432544,0.054663006197865245
23.900000000000002,0.9376794591318997,0.2008370906591426,0.005301325200688183,0.612238146543597,0.42943824351188875,0.968087347886192,0.2947237463341725,0.06999355558552187,0.18109662199480223,0.25,0.06890337800519777,0.0007523816797578138,0.4688397295659498,0.031160270434050192,0.9856378828266916,0.612238146543597,0.8918659370078234,0.5531679397482642,0.7603410719808973,1.0,1.0,1.0,1.0,1.0,0.001090177580324092,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049450517054968675,0.015,0.01217125999284555,0.4781187292147963,0.47721192845855775,0.03,0.031614281916646475,0.001,0.001,0.09871373858558012,0.10030086836778061,0.14877400207174318,0.0035809070030694873,0.14521294119996403,0.1483050871875919,0.01,0.011162675565012438,0.08350123243648852,0.07810601123148425,0.010100677211951972,0.4409982481981475,0.3911878593884605,0.1386847580586458,0.09694676656707982,0.40942506450227867,0.004294382435118887,0.3036890158446377,0.05475522851903735
23.950000000000003,0.9379866118516778,0.20097785684919625,0.005346934492262071,0.611265761125111,0.4317688376935407,0.9682419100301354,0.29465724619188594,0.06991325673018678,0.1811755708063426,0.25,0.06882442919365737,0.0007513958957034528,0.4689933059258389,0.031006694074161095,0.9855794851967703,0.611265761125111,0.8916301410856831,0.5556561222075316,0.7624177574304084,1.0,1.0,1.0,1.0,1.0,0.0010888275365294048,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04944494532519421,0.015,0.012198123712395564,0.47827204130921835,0.47735201582436637,0.03,0.031597695842470505,0.001,0.001,0.09863447522018938,0.1002053209265359,0.14876599497555112,0.0035924515032756603,0.1451931285183735,0.14824414849118359,0.01,0.01117325208803383,0.08348324879596349,0.07810148917737476,0.010108173399784714,0.44085433676437075,0.39113764450950383,0.1381771919772762,0.09684772900186181,0.4096319679368507,0.004317688376935407,0.30393086550926646,0.05484635028088223
24.0,0.9382896851145965,0.20111727410449678,0.005393261649334848,0.6102936425324539,0.4340919234613244,0.968394419464526,0.29459147368867217,0.06983378367080757,0.18125370884438505,0.25,0.06874629115561495,0.0007504230927723179,0.46914484255729827,0.030855157442701727,0.9855205545883979,0.6102936425324539,0.8913932915831196,0.558139587204814,0.7644740226432447,1.0,1.0,1.0,1.0,1.0,0.0010874925151926201,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04943987462806619,0.015,0.012225219868117932,0.4784233162025765,0.47749142054121196,0.03,0.031581249608092256,0.001,0.001,0.09855602585958559,0.10011072424204087,0.14875803449903036,0.0036039571355069777,0.14517340441231322,0.14818395902770407,0.01,0.011183998098807183,0.08346515428540814,0.07809694503695142,0.010115812229323595,0.44070966738589124,0.391087977551531,0.13766898290114013,0.09674778686557947,0.4098312754618709,0.004340919234613244,0.3041678754021895,0.054936376707602645
24.05,0.9385887441604929,0.20125533155689573,0.005440239825269684,0.6093217678318716,0.43640742195798077,0.9685449090111211,0.2945264217118165,0.06975512949550686,0.18133104286812923,0.25,0.06866895713187078,0.0007494630691252357,0.46929437208024644,0.03070562791975358,0.9854610829626649,0.6093217678318716,0.8911553772582593,0.5606182693684564,0.7665098827930932,1.0,1.0,1.0,1.0,1.0,0.001086172363636076,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.049435217012448934,0.015,0.012252521117412145,0.47857258651389223,0.47762853031290853,0.03,0.0315649399036002,0.001,0.001,0.09847838371633526,0.10001706828747364,0.14875012161996776,0.0036154234197473905,0.14515377229147733,0.14812450522572176,0.01,0.01119489698707337,0.08344694607787523,0.07809237856805705,0.010123578516048497,0.4405642322028734,0.39103885383187226,0.13716022339336975,0.09664694901915925,0.4100230639261265,0.004364074219579807,0.3044001014779861,0.05502531253460798
24.1,0.9388838527267744,0.20139201965713938,0.005487776692389253,0.6083501176219615,0.438715255161973,0.9686934107505386,0.2944620833137457,0.0696772874541122,0.18140757947860134,0.25,0.06859242052139866,0.0007485156128485884,0.4694419263633872,0.03055807363661281,0.9854010630274195,0.6083501176219615,0.8909163874279122,0.563092103171483,0.7685253572234979,1.0,1.0,1.0,1.0,1.0,0.0010848669327135352,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04943085449056399,0.015,0.012279989845872264,0.4787198841306555,0.4777613457416551,0.03,0.031548763661935035,0.001,0.001,0.09840154215996855,0.09992434343350677,0.14874225729401877,0.0036268498158076447,0.14513423196774355,0.14806577423095713,0.01,0.01120592587685856,0.08342862191823334,0.07808778953875829,0.010131451420727754,0.44041802361390914,0.3909902687865626,0.13665100591023674,0.09654522475336422,0.4102074093610724,0.00438715255161973,0.3046275992336316,0.05511316251862402
24.150000000000002,0.9391750731423225,0.20152732890473554,0.005535982379123793,0.6073786741144795,0.4410153458679814,0.968839956042827,0.29439845170610524,0.06960025095211961,0.18148332512458348,0.25,0.06851667487541652,0.0007475805283342737,0.46958753657116126,0.030412463428838743,0.9853404876106707,0.6073786741144795,0.8906763114467221,0.5655610229302028,0.7705204694282436,1.0,1.0,1.0,1.0,1.0,0.001083576076703091,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04942691586373923,0.015,0.01230766992869378,0.4788652400904358,0.47789170810459924,0.03,0.03153271787856586,0.001,0.001,0.09832549471276385,0.0998325402648428,0.14873444245700065,0.003638235848095876,0.14511478591569066,0.14800775365597918,0.01,0.011217111770319187,0.08341017979374891,0.07808317771735572,0.010139455205885228,0.44027103401862644,0.39094221796549133,0.13614142276104335,0.09644262348739566,0.4103843870928378,0.004410153458679815,0.30485042370348187,0.05519993126888663
24.200000000000003,0.9394624663764712,0.20166124768614008,0.005584994229904925,0.6064074141101727,0.4433076177094353,0.9689845755717601,0.29433552025640697,0.06952401354769461,0.1815582861055295,0.25,0.06844171389447053,0.0007466576164754805,0.4697312331882356,0.030268766811764405,0.9852793482977699,0.6064074141101727,0.8904351374550386,0.568024962787019,0.7724952470666033,1.0,1.0,1.0,1.0,1.0,0.0010822996532240808,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.0494235613879756,0.015,0.012335616193752045,0.47900868473217945,0.47802183020582767,0.03,0.03151679930973713,0.001,0.001,0.09825023504598653,0.09974164928024544,0.1487266780269027,0.0036495810020842124,0.14509543466644367,0.1479504311952065,0.01,0.01122848835174958,0.08339161689840643,0.07807854284831203,0.010147620150748132,0.44012325519914136,0.3908946970299765,0.1356315660506729,0.09633915365634181,0.4105540716580965,0.004433076177094353,0.3050686294936375,0.05528562261283908
24.25,0.9397460920743537,0.20179376325897097,0.005634760522354071,0.605436310226939,0.445591995174703,0.9691272993486609,0.2942732824936847,0.06944856895963215,0.18163246856377607,0.25,0.06836753143622394,0.000745746688515887,0.46987304603717683,0.03012695396282314,0.9852176358944426,0.605436310226939,0.8901928527440172,0.5704838566796773,0.7744497219933155,1.0,1.0,1.0,1.0,1.0,0.0010810375234082126,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04942072083700508,0.015,0.012363807224686376,0.4791502478707971,0.4781504030833074,0.03,0.03150100461461027,0.001,0.001,0.09817575699335225,0.0996516610402633,0.14871896490762546,0.0036608847934839132,0.14507618008972564,0.14789379468245478,0.01,0.01124004271911068,0.08337292985939761,0.07807388465921854,0.010155934413421107,0.43997467850125255,0.39084770175916594,0.1351215276141752,0.09623482290718496,0.41071653672670827,0.00445591995174703,0.30528227082524245,0.055370239702748424
24.3,0.9400260085355752,0.20192486413517222,0.0056851730010024,0.604465338245477,0.4478684035856381,0.9692681567114493,0.29421173211172136,0.06937391107221035,0.18170587847964562,0.25,0.06829412152035438,0.0007448475563383208,0.4700130042677876,0.029986995732212415,0.9851553418956097,0.604465338245477,0.8899494450850675,0.5729376383249645,0.7763839302519292,1.0,1.0,1.0,1.0,1.0,0.0010797895518559614,0.0,0.5,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,0.02,0.5,0.0,0.2,0.2,10.0,0.01,0.1,20.0,1.0,0.03,0.04941825644936202,0.015,0.01239219877838333,0.47928995869055757,0.4782751953996857,0.03,0.0314853306891737,0.001,0.001,0.09810205454656515,0.09956256650091053,0.1487113039893385,0.003672146730599114,0.14505702310583474,0.1478378325893531,0.01,0.01125174805684065,0.08335411583385054,0.07806920288633115,0.010164373590214349,0.4398252954920331,0.39080122805410134,0.1346113989521146,0.09612963926741315,0.4108718552013978,0.004478684035856381,0.3054914015417214,0.05545378568305655
