t33.time,t33.aRel,t33.a,t33.b,t33.k1,t33.k2,t33.k3,t33.k4,t33.Brain,t33.Loss_of_intracellular_choline,t33.Abeta_formation_from_APP,t33.Effect_of_extracellular_ACh,t33.Decrease_in_the_extracellular_concentration_of_beta_amyloid,t28.aRel,t28.a,t28.b,t28.k1,t28.k2,t28.k3,t28.k4,t28.Brain,t28.Loss_of_intracellular_choline,t28.Abeta_formation_from_APP,t28.Effect_of_extracellular_ACh,t28.Decrease_in_the_extracellular_concentration_of_beta_amyloid,t26.aRel,t26.a,t26.b,t26.k1,t26.k2,t26.k3,t26.k4,t26.Brain,t26.Loss_of_intracellular_choline,t26.Abeta_formation_from_APP,t26.Effect_of_extracellular_ACh,t26.Decrease_in_the_extracellular_concentration_of_beta_amyloid,t24.aRel,t24.a,t24.b,t24.k1,t24.k2,t24.k3,t24.k4,t24.Brain,t24.Loss_of_intracellular_choline,t24.Abeta_formation_from_APP,t24.Effect_of_extracellular_ACh,t24.Decrease_in_the_extracellular_concentration_of_beta_amyloid,t22.aRel,t22.a,t22.b,t22.k1,t22.k2,t22.k3,t22.k4,t22.Brain,t22.Loss_of_intracellular_choline,t22.Abeta_formation_from_APP,t22.Effect_of_extracellular_ACh,t22.Decrease_in_the_extracellular_concentration_of_beta_amyloid
85.05,0.02359400734821846,1.179700367410923,14.061457818616645,0.007,0.33,0.0042,0.01,1.0,0.11611814868468676,0.33,0.004954741543125876,0.14061457818616646,0.09202208265359302,4.601104132679651,9.762595815748188,0.007,0.28,0.0042,0.01,1.0,0.31443103967464037,0.28,0.01932463735725453,0.09762595815748189,0.16773851526630212,8.386925763315107,7.687129904894769,0.007,0.26,0.0042,0.01,1.0,0.4512997149171836,0.26,0.03522508820592345,0.0768712990489477,0.3218144970955554,16.09072485477777,5.216483606558262,0.007,0.24,0.0042,0.01,1.0,0.5875590169581146,0.24,0.06758104439006662,0.052164836065582615,0.6663894297331769,33.31947148665885,2.043314215163192,0.007,0.22,0.0042,0.01,1.0,0.47657504811290274,0.22,0.13994178024396717,0.020433142151631917
85.2,0.023247875375773077,1.1623937687886539,14.089107141151926,0.007,0.33,0.0042,0.01,1.0,0.11463963244069507,0.33,0.004882053828912346,0.14089107141151927,0.09108245224919191,4.5541226124595955,9.787049732338534,0.007,0.28,0.0042,0.01,1.0,0.31199997146716685,0.28,0.0191273149723303,0.09787049732338535,0.16638816932111297,8.319408466055648,7.70932010095988,0.007,0.26,0.0042,0.01,1.0,0.4489588804082103,0.26,0.034941515557433724,0.07709320100959881,0.32005360547827877,16.00268027391394,5.23453595528847,0.007,0.24,0.0042,0.01,1.0,0.5863662369235163,0.24,0.06721125715043853,0.0523453595528847,0.6649581082382728,33.24790541191364,2.052273709159498,0.007,0.22,0.0042,0.01,1.0,0.4776366151304451,0.22,0.1396412027300373,0.020522737091594977
85.35,0.022906157852676672,1.1453078926338336,14.116725842197397,0.007,0.33,0.0042,0.01,1.0,0.11317598267651677,0.33,0.0048102931490621005,0.14116725842197397,0.09015010165637834,4.507505082818917,9.811496456531579,0.007,0.28,0.0042,0.01,1.0,0.3095775910351312,0.28,0.01893152134783945,0.0981149645653158,0.16504484625522067,8.252242312761034,7.731519428567951,0.007,0.26,0.0042,0.01,1.0,0.44661660239253725,0.26,0.03465941771359634,0.07731519428567951,0.3182963111015867,15.914815555079334,5.2526166161807915,0.007,0.24,0.0042,0.01,1.0,0.5851609723964357,0.24,0.0668422253313332,0.05252616616180791,0.6635236082835425,33.176180414177125,2.061264882603514,0.007,0.22,0.0042,0.01,1.0,0.4786942693866326,0.22,0.1393399577395439,0.020612648826035137
85.5,0.022568809545490613,1.1284404772745307,14.144313831768748,0.007,0.33,0.0042,0.01,1.0,0.11172711375729312,0.33,0.004739450004553028,0.14144313831768748,0.08922500419884802,4.461250209942401,9.83593576914132,0.007,0.28,0.0042,0.01,1.0,0.30716399360543184,0.28,0.018737250881758084,0.09835935769141321,0.16370855000637502,8.18542750031875,7.753727652978378,0.007,0.26,0.0042,0.01,1.0,0.4442730289246982,0.26,0.03437879550133875,0.07753727652978377,0.3165426513137668,15.827132565688341,5.270725432890152,0.007,0.24,0.0042,0.01,1.0,0.5839432910058825,0.24,0.06647395677589103,0.05270725432890152,0.6620859418085532,33.10429709042766,2.0702877885313766,0.007,0.22,0.0042,0.01,1.0,0.47974795409959015,0.22,0.13903804777979614,0.020702877885313768
85.64999999999999,0.022235785717749063,1.1117892858874532,14.171871020688222,0.007,0.33,0.0042,0.01,1.0,0.11029294053246035,0.33,0.004669515000727303,0.14171871020688223,0.08830713282988131,4.415356641494066,9.860367451949902,0.007,0.28,0.0042,0.01,1.0,0.30475927241577244,0.28,0.018544497894275074,0.09860367451949902,0.16237928405914295,8.118964202957148,7.775944539702943,0.007,0.26,0.0042,0.01,1.0,0.44192830753419804,0.26,0.03409964965242002,0.07775944539702943,0.3147926632562433,15.739633162812165,5.2888622481062235,0.007,0.24,0.0042,0.01,1.0,0.5827132614368661,0.24,0.06610645928381109,0.052888622481062235,0.6606451209328879,33.03225604664439,2.0793424795620954,0.007,0.22,0.0042,0.01,1.0,0.48079761235491697,0.22,0.13873547539590644,0.020793424795620956
85.8,0.021907042317931138,1.095352115896557,14.199397320025213,0.007,0.33,0.0042,0.01,1.0,0.10887337929261862,0.33,0.0046004788867655385,0.14199397320025214,0.08739646013234273,4.369823006617136,9.884791287707635,0.007,0.28,0.0042,0.01,1.0,0.30236351869243416,0.28,0.018353256627791973,0.09884791287707635,0.16105705144543286,8.052852572271643,7.798169854521081,0.007,0.26,0.0042,0.01,1.0,0.4395825852039389,0.26,0.0338219808035409,0.07798169854521081,0.3130463838600782,15.65231919300391,5.307026903558724,0.007,0.24,0.0042,0.01,1.0,0.5814709534225223,0.24,0.06573974061061642,0.053070269035587245,0.6592011579569937,32.96005789784969,2.08842900789392,0.007,0.22,0.0042,0.01,1.0,0.48184318711012664,0.22,0.13843224317096867,0.0208842900789392
85.95,0.021582535520046502,1.079126776002325,14.226892642463516,0.007,0.33,0.0042,0.01,1.0,0.10746834552854997,0.33,0.004532332459209765,0.14226892642463518,0.08649295831868133,4.324647915934066,9.90920706013298,0.007,0.28,0.0042,0.01,1.0,0.2999768216281426,0.28,0.018163521246923078,0.0990920706013298,0.15974185474502087,7.987092737251043,7.820403363495117,0.007,0.26,0.0042,0.01,1.0,0.43723600834861837,0.26,0.03354578949645438,0.07820403363495118,0.31130384984247567,15.565192492123783,5.325219240022703,0.007,0.24,0.0042,0.01,1.0,0.5802164377360015,0.24,0.06537380846691988,0.05325219240022703,0.6577540653630329,32.88770326815165,2.0975474253006876,0.007,0.22,0.0042,0.01,1.0,0.4828846211991515,0.22,0.1381283537262369,0.020975474253006877
86.1,0.021262221723635285,1.0631110861817643,14.25435690230134,0.007,0.33,0.0042,0.01,1.0,0.10607775394459676,0.33,0.00446506656196341,0.1425435690230134,0.08559660228910074,4.279830114455037,9.933614561134004,0.007,0.28,0.0042,0.01,1.0,0.29759927920891255,0.28,0.017975286480711155,0.09933614561134003,0.15843369608607577,7.921684804303788,7.842644832985517,0.007,0.26,0.0042,0.01,1.0,0.43488872279309093,0.26,0.033271076178075905,0.07842644832985517,0.3095650977032845,15.478254885164226,5.343439097323821,0.007,0.24,0.0042,0.01,1.0,0.5789497861821097,0.24,0.06500867051768974,0.05343439097323821,0.6563038558157305,32.815192790786526,2.1066977831281877,0.007,0.22,0.0042,0.01,1.0,0.4839218573369184,0.22,0.1378238097213034,0.021066977831281877
86.25,0.020946057553767973,1.0473028776883986,14.281790015451314,0.007,0.33,0.0042,0.01,1.0,0.1047015184720652,0.33,0.004398672086291274,0.14281790015451315,0.0847073748127183,4.235368740635915,9.958013603042973,0.007,0.28,0.0042,0.01,1.0,0.29523101673208796,0.28,0.01778854871067084,0.09958013603042973,0.15713257714568415,7.856628857284208,7.864894029666148,0.007,0.26,0.0042,0.01,1.0,0.4325408737507014,0.26,0.032997841200593674,0.07864894029666149,0.30783016372150057,15.39150818607503,5.361686314343657,0.007,0.24,0.0042,0.01,1.0,0.5776710715887079,0.24,0.06464433438151512,0.05361686314343657,0.6548505421632239,32.7425271081612,2.1158801322905187,0.007,0.22,0.0042,0.01,1.0,0.4849548381239941,0.22,0.13751861385427702,0.021158801322905187
86.39999999999999,0.020634000572222533,1.0317000286111266,14.309191896661641,0.007,0.33,0.0042,0.01,1.0,0.10333955582431542,0.33,0.004333140120166732,0.1430919189666164,0.08382523852094198,4.191261926047099,9.98240395248257,0.007,0.28,0.0042,0.01,1.0,0.29287208731523595,0.28,0.017603300089397818,0.09982403952482571,0.1558384991503766,7.791924957518829,7.887150720539515,0.007,0.26,0.0042,0.01,1.0,0.4301926058015913,0.26,0.03272608482157908,0.07887150720539515,0.3060990839517709,15.304954197588545,5.379960729024975,0.007,0.24,0.0042,0.01,1.0,0.5763803677978663,0.24,0.06428080762987189,0.053799607290249754,0.6533941290949946,32.66970645474973,2.125094482518091,0.007,0.22,0.0042,0.01,1.0,0.4859834905273202,0.22,0.13721276710994884,0.02125094482518091
86.55,0.020326009258240244,1.0163004629120123,14.336562459591311,0.007,0.33,0.0042,0.01,1.0,0.1019917854497474,0.33,0.004268461944230451,0.14336562459591312,0.08295016501343186,4.147508250671593,10.006785399095616,0.007,0.28,0.0042,0.01,1.0,0.2905225750381437,0.28,0.01741953465282069,0.10006785399095616,0.15455146287665203,7.727573143832601,7.909414672952022,0.007,0.26,0.0042,0.01,1.0,0.427844062870977,0.26,0.03245580720409692,0.07909414672952023,0.30437189422089544,15.218594711044771,5.398262178377034,0.007,0.24,0.0042,0.01,1.0,0.5750777496567723,0.24,0.06391809778638803,0.05398262178377034,0.6519346276652479,32.596731383262394,2.1343408732847102,0.007,0.22,0.0042,0.01,1.0,0.4870077528874557,0.22,0.13690627180970205,0.021343408732847104
86.7,0.020022040051508327,1.0011020025754163,14.363901628364228,0.007,0.33,0.0042,0.01,1.0,0.10065811479466198,0.33,0.004204628410816748,0.14363901628364228,0.08208212557029063,4.104106278514531,10.031157733613176,0.007,0.28,0.0042,0.01,1.0,0.28818256204704,0.28,0.01723724636976103,0.10031157733613176,0.153271468651504,7.663573432575201,7.931685654609214,0.007,0.26,0.0042,0.01,1.0,0.42549538820740707,0.26,0.03218700841681584,0.07931685654609213,0.3026486301243311,15.132431506216554,5.416590498480857,0.007,0.24,0.0042,0.01,1.0,0.5737632930083947,0.24,0.06355621232610952,0.05416590498480857,0.6504720591665166,32.52360295832583,2.143619392719158,0.007,0.22,0.0042,0.01,1.0,0.488027582157958,0.22,0.1365991324249685,0.02143619392719158
86.85,0.01972205072281939,0.9861025361409694,14.391209324398824,0.007,0.33,0.0042,0.01,1.0,0.09933845609047673,0.33,0.004141630651792071,0.14391209324398824,0.0812210911520635,4.061054557603175,10.05552074785457,0.007,0.28,0.0042,0.01,1.0,0.2858521285350366,0.28,0.01705642914193333,0.10055520747854571,0.15199851635294576,7.5999258176472875,7.953963433591027,0.007,0.26,0.0042,0.01,1.0,0.4231467243609964,0.26,0.031919688434118604,0.07953963433591027,0.3009293270226943,15.046466351134715,5.4349455244945295,0.007,0.24,0.0042,0.01,1.0,0.5724370746819001,0.24,0.0631951586747658,0.0543494552449453,0.6490064370052729,32.45032185026365,2.1529300890745726,0.007,0.22,0.0042,0.01,1.0,0.4890429201811067,0.22,0.13629135177110732,0.021529300890745725
87.0,0.019425999287191603,0.9712999643595801,14.418485470654904,0.007,0.33,0.0042,0.01,1.0,0.09803272096636363,0.33,0.004079459850310236,0.14418485470654904,0.08036703239973791,4.018351619986896,10.079874234727376,0.007,0.28,0.0042,0.01,1.0,0.28353135272266644,0.28,0.01687707680394496,0.10079874234727376,0.15073260541053504,7.536630270526753,7.976247778367051,0.007,0.26,0.0042,0.01,1.0,0.4207982131616402,0.26,0.03165384713621236,0.0797624777836705,0.2992140200382635,14.960701001913174,5.453327090658493,0.007,0.24,0.0042,0.01,1.0,0.5710991724828234,0.24,0.06283494420803533,0.054533270906584934,0.6475377747686654,32.376888738433266,2.162273010120083,0.007,0.22,0.0042,0.01,1.0,0.4900537086954258,0.22,0.1359829327014197,0.02162273010120083
87.14999999999999,0.01913384400386887,0.9566922001934435,14.445729991633623,0.007,0.33,0.0042,0.01,1.0,0.0967408204636747,0.33,0.004018107240812463,0.14445729991633624,0.07951991963474411,3.9759959817372055,10.10421798822741,0.007,0.28,0.0042,0.01,1.0,0.2812203108385228,0.28,0.01669918312329626,0.1010421798822741,0.14947373678949322,7.473686839474661,7.998538456216649,0.007,0.26,0.0042,0.01,1.0,0.4184500011668084,0.26,0.03138948472579357,0.0799853845621665,0.29750274405148314,14.875137202574157,5.471735030300818,0.007,0.24,0.0042,0.01,1.0,0.5697496651829914,0.24,0.06247557625081145,0.05471735030300818,0.6460660862252527,32.303304311262636,2.171648203136596,0.007,0.22,0.0042,0.01,1.0,0.49105988934049705,0.22,0.13567387810730305,0.021716482031365957
87.3,0.018845543376320613,0.9422771688160306,14.472942813377509,0.007,0.33,0.0042,0.01,1.0,0.09546266505037973,0.33,0.003957564109027328,0.1447294281337751,0.0786797228589545,3.933986142947725,10.128551803438752,0.007,0.28,0.0042,0.01,1.0,0.2789190770999937,0.28,0.016522741800380446,0.10128551803438753,0.14822191832768866,7.411095916384434,8.020835228952935,0.007,0.26,0.0042,0.01,1.0,0.4161022544789985,0.26,0.03112660284881462,0.08020835228952936,0.2957955336974656,14.78977668487328,5.49016917584251,0.007,0.24,0.0042,0.01,1.0,0.5683886325101986,0.24,0.06211706207646777,0.0549016917584251,0.644591385325738,32.2295692662869,2.1810557149125986,0.007,0.22,0.0042,0.01,1.0,0.4920614036618455,0.22,0.135364190918405,0.021810557149125987
87.45,0.018561056152241965,0.9280528076120982,14.500123863470446,0.007,0.33,0.0042,0.01,1.0,0.09419816463551853,0.33,0.003897821791970812,0.14500123863470446,0.07784641175468418,3.892320587734209,10.15287547653373,0.007,0.28,0.0042,0.01,1.0,0.27662772369409805,0.28,0.01634774646848368,0.10152875476533729,0.14697714052541577,7.348857026270788,8.04313787240704,0.007,0.26,0.0042,0.01,1.0,0.4137550918683221,0.26,0.030865199510337307,0.08043137872407041,0.29409242336249497,14.704621168124747,5.508629358802785,0.007,0.24,0.0042,0.01,1.0,0.5670161551376341,0.24,0.061759408906123935,0.05508629358802785,0.6431136862037031,32.15568431018516,2.190495591739947,0.007,0.22,0.0042,0.01,1.0,0.4930581931158938,0.22,0.13505387410277767,0.021904955917399473
87.6,0.0182803429495492,0.9140171474774601,14.527273062534357,0.007,0.33,0.0042,0.01,1.0,0.0929472367967066,0.33,0.003838872019405332,0.14527273062534357,0.07701995568469072,3.8509977842345364,10.177188804772916,0.007,0.28,0.0042,0.01,1.0,0.2743463207584192,0.28,0.01617419069378505,0.10177188804772916,0.14573940153841955,7.286970076920977,8.065446156345685,0.007,0.26,0.0042,0.01,1.0,0.4114086535881582,0.26,0.030605274323068102,0.08065446156345685,0.2923934492971636,14.61967246485818,5.52711543102836,0.007,0.24,0.0042,0.01,1.0,0.5656323209396864,0.24,0.06140262435240435,0.0552711543102836,0.6416330031763425,32.081650158817126,2.1999678794096624,0.007,0.22,0.0042,0.01,1.0,0.49405019907498904,0.22,0.1347429306670319,0.021999678794096623
87.75,0.018003362451630284,0.9001681225815141,14.554390344126574,0.007,0.33,0.0042,0.01,1.0,0.09170978761973655,0.33,0.003780706114842359,0.14554390344126575,0.07620034133811446,3.810017066905723,10.201491617544532,0.007,0.28,0.0042,0.01,1.0,0.2720750001951823,0.28,0.016002071681004034,0.10201491617544532,0.14450869911541542,7.225434955770771,8.087759850970286,0.007,0.26,0.0042,0.01,1.0,0.40906307918756074,0.26,0.030346826814237237,0.08087759850970287,0.29069864415499536,14.534932207749767,5.545627209971275,0.007,0.24,0.0042,0.01,1.0,0.5642372088246947,0.24,0.06104671527254902,0.055456272099712746,0.6401493507451969,32.00746753725984,2.20947262320773,0.007,0.22,0.0042,0.01,1.0,0.49503736283250044,0.22,0.13443136365649133,0.022094726232077304
87.89999999999999,0.017730074139822073,0.8865037069911036,14.581475640450021,0.007,0.33,0.0042,0.01,1.0,0.09048572546061594,0.33,0.0037233155693626348,0.14581475640450023,0.07538752665876342,3.769376332938171,10.225783695323818,0.007,0.28,0.0042,0.01,1.0,0.2698137893282904,0.28,0.015831380598340317,0.10225783695323819,0.1432850305998887,7.164251529994435,8.110078726931176,0.007,0.26,0.0042,0.01,1.0,0.406718507494544,0.26,0.030089856425976627,0.08110078726931176,0.2890080413675694,14.45040206837847,5.564164522599645,0.007,0.24,0.0042,0.01,1.0,0.5628309016832042,0.24,0.06069168868718957,0.055641645225996454,0.6386627435968881,31.933137179844405,2.2190098679108856,0.007,0.22,0.0042,0.01,1.0,0.49601962560798707,0.22,0.1341191761553465,0.022190098679108858
88.05,0.017460437936015843,0.8730218968007922,14.608528884222268,0.007,0.33,0.0042,0.01,1.0,0.0892749591718102,0.33,0.0036666919665633273,0.1460852888422227,0.07458148054314895,3.7290740271574476,10.250064839502295,0.007,0.28,0.0042,0.01,1.0,0.2675627539876745,0.28,0.015662110914061278,0.10250064839502296,0.14206839293189255,7.103419646594628,8.132402555341839,0.007,0.26,0.0042,0.01,1.0,0.40437507659942107,0.26,0.029834362515697436,0.08132402555341839,0.28732167437624084,14.366083718812042,5.5827271977343225,0.007,0.24,0.0042,0.01,1.0,0.5614134841135816,0.24,0.060337551619010575,0.055827271977343225,0.6371731966038527,31.858659830192636,2.228579657782419,0.007,0.22,0.0042,0.01,1.0,0.49699692855244043,0.22,0.13380637128680906,0.02228579657782419
88.2,0.017194414020869228,0.8597207010434614,14.635550009626206,0.007,0.33,0.0042,0.01,1.0,0.08807739720102736,0.33,0.0036108269443825376,0.14635550009626205,0.07378217209714698,3.689108604857349,10.274334853490108,0.007,0.28,0.0042,0.01,1.0,0.26532195982037293,0.28,0.015494256140400866,0.10274334853490108,0.14085878264984758,7.0429391324923785,8.154731107793124,0.007,0.26,0.0042,0.01,1.0,0.40203292383820377,0.26,0.02958034435646799,0.08154731107793124,0.28563957636165227,14.281978818082614,5.601315063376969,0.007,0.24,0.0042,0.01,1.0,0.5599850416198986,0.24,0.05998431103594697,0.056013150633769694,0.6356807248250764,31.784036241253823,2.2381820365679617,0.007,0.22,0.0042,0.01,1.0,0.4979692127535957,0.22,0.13349295221326604,0.02238182036567962
88.35,0.016931962833806144,0.8465981416903071,14.662538952310042,0.007,0.33,0.0042,0.01,1.0,0.08689294760641197,0.33,0.0035557121950992895,0.14662538952310042,0.07298957016433201,3.6494785082166006,10.298593541886367,0.007,0.28,0.0042,0.01,1.0,0.26309147057180804,0.28,0.015327809734509722,0.10298593541886368,0.13965619589234016,6.982809794617007,8.17706415636748,0.007,0.26,0.0042,0.01,1.0,0.3996921857760615,0.26,0.02932780113739143,0.0817706415636748,0.2839617802403956,14.19808901201978,5.619927946716948,0.007,0.24,0.0042,0.01,1.0,0.5585456606003736,0.24,0.05963197385048307,0.05619927946716948,0.6341853435068283,31.709267175341417,2.2478170474912837,0.007,0.22,0.0042,0.01,1.0,0.49893641924131754,0.22,0.13317892213643395,0.022478170474912837
88.5,0.01667304507301671,0.8336522536508355,14.689495649387313,0.007,0.33,0.0042,0.01,1.0,0.08572151807174114,0.33,0.0035013394653335087,0.14689495649387313,0.07220364332597688,3.610182166298844,10.322840710479156,0.007,0.28,0.0042,0.01,1.0,0.26087134806960877,0.28,0.015162765098455143,0.10322840710479156,0.13846062839992104,6.923031419996052,8.199401473653184,0.007,0.26,0.0042,0.01,1.0,0.39735299819084047,0.26,0.029076731963983415,0.08199401473653184,0.2822883186616736,14.11441593308368,5.63856567413822,0.007,0.24,0.0042,0.01,1.0,0.5570954283355665,0.24,0.05928054691895145,0.0563856567413822,0.6326870680833939,31.634353404169698,2.257484733250092,0.007,0.22,0.0042,0.01,1.0,0.4998984889930582,0.22,0.1328642842975127,0.02257484733250092
88.64999999999999,0.016417622202092187,0.8208811101046094,14.716420035725138,0.007,0.33,0.0042,0.01,1.0,0.08456301850984237,0.33,0.003447700662439359,0.1471642003572514,0.07142435990105335,3.5712179950526672,10.347076166245511,0.007,0.28,0.0042,0.01,1.0,0.25866165220753573,0.28,0.014999115579221201,0.10347076166245511,0.13727207551690493,6.863603775845246,8.221742832758556,0.007,0.26,0.0042,0.01,1.0,0.3950154960566515,0.26,0.028827135858550033,0.08221742832758556,0.2806192240039634,14.030961200198169,5.657228071226205,0.007,0.24,0.0042,0.01,1.0,0.5556344329763276,0.24,0.05893003704083231,0.05657228071226206,0.6311859141778109,31.559295708890545,2.2671851360118183,0.007,0.22,0.0042,0.01,1.0,0.5008553629393874,0.22,0.13254904197734027,0.02267185136011818
88.8,0.01616565608453457,0.8082828042267285,14.743312046621911,0.007,0.33,0.0042,0.01,1.0,0.08341735923243287,0.33,0.0033947877777522595,0.14743312046621912,0.07065168794623145,3.532584397311572,10.371299717351448,0.007,0.28,0.0042,0.01,1.0,0.25646244092950354,0.28,0.014836854468708601,0.10371299717351448,0.13609053219316822,6.804526609658411,8.244088007326198,0.007,0.26,0.0042,0.01,1.0,0.3926798135275183,0.26,0.028579011760565324,0.08244088007326199,0.2789545283716772,13.947726418583862,5.675914962774694,0.007,0.24,0.0042,0.01,1.0,0.5541627635314963,0.24,0.05858045095805222,0.056759149627746946,0.6296818976026015,31.484094880130076,2.2769182974094204,0.007,0.22,0.0042,0.01,1.0,0.5018069819695969,0.22,0.1322331984965463,0.022769182974094204
88.95,0.015917107764723357,0.7958553882361679,14.77017162673821,0.007,0.33,0.0042,0.01,1.0,0.08228444472018798,0.33,0.0033425926305919048,0.1477017162673821,0.06988559525587999,3.4942797627939997,10.39551117315194,0.007,0.28,0.0042,0.01,1.0,0.2542737702137061,0.28,0.014675975003734798,0.1039551117315194,0.13491599298594878,6.745799649297439,8.266436771547207,0.007,0.26,0.0042,0.01,1.0,0.3903460839210982,0.26,0.02833235852704924,0.08266436771547207,0.2772942635918262,13.864713179591309,5.694626172792712,0.007,0.24,0.0042,0.01,1.0,0.5526805098553531,0.24,0.058231795354283494,0.05694626172792712,0.6281750343605083,31.40875171802541,2.286684258537171,0.007,0.22,0.0042,0.01,1.0,0.5027532869373772,0.22,0.13191675721570673,0.02286684258537171
89.1,0.015671939115626,0.7835969557813001,14.79699871802528,0.007,0.33,0.0042,0.01,1.0,0.08116418205101086,0.33,0.00329110721428146,0.1479699871802528,0.06912604936206644,3.456302468103322,10.419710344190927,0.007,0.28,0.0042,0.01,1.0,0.2520956940568417,0.28,0.014516470366033951,0.10419710344190927,0.13374845206164424,6.6874226030822115,8.288788900175412,0.007,0.26,0.0042,0.01,1.0,0.38801443970246996,0.26,0.028087174932945286,0.08288788900175412,0.2756384612106813,13.781923060534066,5.713361524511412,0.007,0.24,0.0042,0.01,1.0,0.5511877626348233,0.24,0.05788407685424307,0.05713361524511412,0.6266653406452268,31.33326703226134,2.2964830599464556,0.007,0.22,0.0042,0.01,1.0,0.5036942186665684,0.22,0.13159972153549762,0.022964830599464556
89.25,0.015430112279635734,0.7715056139817867,14.823793263821608,0.007,0.33,0.0042,0.01,1.0,0.08005647806480636,0.33,0.0032403235787235043,0.14823793263821608,0.06837302855969968,3.418651427984984,10.443897056292634,0.007,0.28,0.0042,0.01,1.0,0.2499283050965609,0.28,0.014358335997536931,0.10443897056292635,0.13258790319761057,6.629395159880528,8.311144168541595,0.007,0.26,0.0042,0.01,1.0,0.3856850124679925,0.26,0.027843459671498216,0.08311144168541595,0.27398715249043587,13.699357624521793,5.732120840390967,0.007,0.24,0.0042,0.01,1.0,0.5496846133764318,0.24,0.05753730202299153,0.05732120840390967,0.6251528328421405,31.257641642107025,2.3063147416415695,0.007,0.22,0.0042,0.01,1.0,0.5046297179569857,0.22,0.1312820948968495,0.023063147416415696
89.39999999999999,0.015191589668571752,0.7595794834285876,14.850555208852889,0.007,0.33,0.0042,0.01,1.0,0.07896123937917739,0.33,0.003190233830400068,0.1485055520885289,0.06762649775188607,3.381324887594304,10.468071119689336,0.007,0.28,0.0042,0.01,1.0,0.24777164581478908,0.28,0.014201564527896076,0.10468071119689336,0.1314343376143353,6.571716880716764,8.33350234330424,0.007,0.26,0.0042,0.01,1.0,0.3833579261748962,0.26,0.027601210899010405,0.0833350234330424,0.27234036840586845,13.617018420293421,5.75090394212744,0.007,0.24,0.0042,0.01,1.0,0.5481711543930119,0.24,0.05719147736523236,0.0575090394212744,0.6236375275290549,31.181876376452745,2.3161793430755044,0.007,0.22,0.0042,0.01,1.0,0.5055597255903174,0.22,0.13096388078110152,0.023161793430755046
89.55,0.014956333963679009,0.7478166981839505,14.87728449923206,0.007,0.33,0.0042,0.01,1.0,0.0778783724051129,0.33,0.003140830132372592,0.1487728449923206,0.06688642097419799,3.344321048709899,10.492232345028727,0.007,0.28,0.0042,0.01,1.0,0.24562575435604075,0.28,0.014046148404581576,0.10492232345028728,0.13028774846506727,6.514387423253364,8.355863201625091,0.007,0.26,0.0042,0.01,1.0,0.3810333110576446,0.26,0.027360427177664126,0.08355863201625091,0.2706981396410038,13.534906982050192,5.769710650659684,0.007,0.24,0.0042,0.01,1.0,0.5466474787901618,0.24,0.0568466093246108,0.057697106506596846,0.6221194414769309,31.105972073846544,2.3260769031457538,0.007,0.22,0.0042,0.01,1.0,0.5064841823360989,0.22,0.13064508271015549,0.02326076903145754
89.7,0.014724308115628394,0.7362154057814198,14.903981082459273,0.007,0.33,0.0042,0.01,1.0,0.0768077833626695,0.33,0.0030921047042819626,0.14903981082459272,0.06615276558868147,3.307638279434073,10.516380548734297,0.007,0.28,0.0042,0.01,1.0,0.24349068004862626,0.28,0.013892080773623106,0.10516380548734297,0.1291481292829694,6.45740646414847,8.378226524545628,0.007,0.26,0.0042,0.01,1.0,0.37871129882390775,0.26,0.02712110714942357,0.08378226524545627,0.2690604965857765,13.453024829288827,5.788540786176218,0.007,0.24,0.0042,0.01,1.0,0.5451136804524581,0.24,0.05650270428301307,0.057885407861762175,0.6205985916506198,31.02992958253099,2.336007460190097,0.007,0.22,0.0042,0.01,1.0,0.5074030289577605,0.22,0.13032570424663015,0.02336007460190097
89.85,0.014495476217708563,0.7247738108854281,14.930644897611748,0.007,0.33,0.0042,0.01,1.0,0.07574938280993397,0.33,0.003044050005718798,0.14930644897611747,0.06542549874505696,3.2712749372528482,10.540515548482384,0.007,0.28,0.0042,0.01,1.0,0.2413664703763207,0.28,0.013739354736461961,0.10540515548482385,0.12801547215711154,6.4007736078555775,8.400592089205793,0.007,0.26,0.0042,0.01,1.0,0.3763920169446415,0.26,0.026883249152993425,0.08400592089205793,0.2674274693326924,13.37137346663462,5.807394168122111,0.007,0.24,0.0042,0.01,1.0,0.5435698540294164,0.24,0.056159768559865396,0.05807394168122111,0.6190749952095971,30.953749760479855,2.3459710519824015,0.007,0.22,0.0042,0.01,1.0,0.5083162062187505,0.22,0.13000574899401537,0.023459710519824015
90.0,0.014269801359902003,0.7134900679951002,14.957275899452865,0.007,0.33,0.0042,0.01,1.0,0.07470307458965468,0.33,0.0029966582855794205,0.14957275899452865,0.06470458738071906,3.2352293690359533,10.564637163202164,0.007,0.28,0.0042,0.01,1.0,0.23925317096520224,0.28,0.013587963349951004,0.10564637163202165,0.12688976878552655,6.344488439276327,8.422959673346702,0.007,0.26,0.0042,0.01,1.0,0.37407559190427203,0.26,0.026646851444960575,0.08422959673346701,0.2657990910559416,13.28995455279708,5.826270630789249,0.007,0.24,0.0042,0.01,1.0,0.5420161032683986,0.24,0.05581780912174773,0.058262706307892494,0.6175486695086959,30.877433475434795,2.3559677157284153,0.007,0.22,0.0042,0.01,1.0,0.5092236548887336,0.22,0.12968522059682613,0.023559677157284156
