Time,H,T,b1,u1,b2,u2,v,k,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition,HSC_inhibition
820.0,0.4622641895720927,0.31278302395098057,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233855076685,0.046226418957209275,0.04009819295424001,0.03127830239509806,0.008819891855795117,0.026025910394149532
830.0,0.4622641941424726,0.31278302358417576,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233806944947,0.046226419414247266,0.04009819290157164,0.031278302358417574,0.008819891932653685,0.026025910620945305
840.0,0.46226420552557734,0.3127830193926492,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233770255693,0.04622642055255774,0.040098192555224677,0.03127830193926492,0.008819892031647488,0.026025910913058167
850.0,0.4622642223674976,0.3127830118965258,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233748824984,0.04622642223674976,0.040098191957810496,0.03127830118965258,0.008819892141610787,0.026025911237540025
860.0,0.46226424758292567,0.31278300064036235,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233717579248,0.04622642475829257,0.04009819106119975,0.03127830006403624,0.00881989230531256,0.026025911720594437
870.0,0.46226427083842464,0.3127829896792979,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233703476802,0.04622642708384247,0.04009819019622036,0.031278298967929795,0.008819892439940552,0.026025912117857368
880.0,0.46226428971298317,0.3127829801513639,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233708063672,0.04622642897129832,0.04009818945271947,0.031278298015136395,0.008819892531392802,0.026025912387716465
890.0,0.46226430626383663,0.3127829712332008,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233726379962,0.046226430626383666,0.04009818876378115,0.03127829712332008,0.008819892595703685,0.02602591257748629
900.0,0.46226431932583684,0.3127829634261119,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233760347065,0.04622643193258369,0.0400981881696005,0.03127829634261119,0.008819892624778274,0.026025912663280155
910.0,0.46226432773383536,0.3127829572314003,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233811886389,0.046226432773383536,0.04009818771037258,0.03127829572314003,0.008819892610521629,0.026025912621211365
920.0,0.462264330322684,0.3127829531503693,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233882919334,0.0462264330322684,0.0400981874262925,0.03127829531503693,0.008819892544838821,0.026025912427393244
930.0,0.46226432592723443,0.31278295168432213,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225233975367289,0.046226432592723445,0.040098187357555354,0.03127829516843222,0.008819892419634918,0.026025912057939107
940.0,0.46226432603556405,0.31278294873470186,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234048862178,0.04622643260355641,0.040098187163260086,0.03127829487347019,0.008819892338528063,0.026025911818607403
950.0,0.4622643288985054,0.31278294501512194,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234107277302,0.04622643288985054,0.04009818690119157,0.0312782945015122,0.00881989228826712,0.02602591167029642
960.0,0.4622643297441482,0.312782942338061,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234164588522,0.046226432974414824,0.04009818672017511,0.0312782942338061,0.008819892228913686,0.026025911495155138
970.0,0.4622643283822539,0.31278294085041075,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234219458906,0.04622643283822539,0.04009818663104301,0.031278294085041076,0.008819892160980124,0.026025911294695447
980.0,0.4622643246225838,0.3127829406990631,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234270551503,0.04622643246225838,0.04009818664462753,0.03127829406990631,0.008819892084978803,0.026025911070429255
990.0,0.4622643182748994,0.3127829420309098,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.07225234316529378,0.04622643182748994,0.04009818677176094,0.03127829420309098,0.00881989200142209,0.026025910823868462
1000.0,0.46226430914896194,0.3127829449928425,0.2,0.1,0.61,0.1,0.1,0.9,1.0,0.0722523435605558,0.0462264309148962,0.04009818702327551,0.03127829449928425,0.00881989191082234,0.02602591055652494
