Time,H,T,b1,u1,b2,u2,v,k,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition,HSC_inhibition
360.0,0.7362269725056501,0.12370268932771981,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897847093213729,0.07362269725056501,0.01985860166707081,0.012370268932771981,0.007285860516364331,0.01639318616181975
370.0,0.7340165983115219,0.12563815054426206,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979023409769497,0.0734016598311522,0.020126231376802875,0.012563815054426206,0.007377639030452009,0.016599687818517023
380.0,0.7320011403336981,0.12740180708214108,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979442370050619,0.07320011403336982,0.02036895196557518,0.01274018070821411,0.007460661445176088,0.0167864882516462
390.0,0.7301689552076482,0.12900415729655573,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979752350641386,0.07301689552076483,0.020588520324338864,0.012900415729655574,0.007535586460053537,0.01695506953512046
400.0,0.7285079715721949,0.13045600889561124,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979975100000767,0.0728507971572195,0.020786682879328968,0.013045600889561124,0.007603059393595677,0.01710688363559027
410.0,0.7270059183416878,0.13176833690050183,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980127067104908,0.07270059183416878,0.02096516124266141,0.013176833690050183,0.007663708862136499,0.017243344939807125
420.0,0.725650528603364,0.1329520244816718,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980224222512892,0.0725650528603364,0.0211256225966991,0.01329520244816718,0.007718136547521003,0.017365807231922256
430.0,0.7244298897645997,0.1340176026825518,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980280252495713,0.07244298897645997,0.02126964982799796,0.01340176026825518,0.007766908571026954,0.017475544284810646
440.0,0.7233325801405347,0.13497511740366383,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980307897123542,0.07233325801405348,0.021398729018578925,0.013497511740366383,0.0078105519941090995,0.017573741986745477
450.0,0.7223477473116403,0.13583421074635946,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980311739120027,0.07223477473116403,0.021514264864644868,0.013583421074635947,0.00784956289123899,0.017661516505287723
460.0,0.7214652687723553,0.13660382410514105,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980296921726082,0.07214652687723554,0.021617545575531603,0.013660382410514106,0.00788439317386777,0.017739884641202484
470.0,0.7206754773975748,0.13729243441581027,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980269762498569,0.07206754773975747,0.021709778559284357,0.013729243441581027,0.007915463257255144,0.01780979232882407
480.0,0.7199694414147539,0.13790788752027414,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980234125878936,0.0719969441414754,0.021792071121100702,0.013790788752027414,0.00794315717957284,0.01787210365403889
490.0,0.7193388263223643,0.13845746478357912,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980194566066942,0.07193388263223643,0.021865442441596817,0.013845746478357913,0.007967826417039192,0.017927609438338182
500.0,0.7187761653970299,0.13894770048713564,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980153891358468,0.071877616539703,0.02193080149635701,0.013894770048713565,0.007989783627750272,0.01797701316243811
510.0,0.7182746150417229,0.13938458344430543,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980114017103939,0.07182746150417228,0.02198897610814839,0.013938458344430544,0.008009312641296751,0.01802095344291769
520.0,0.7178278005322284,0.1397737816925756,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980071492742694,0.07178278005322285,0.022040744203097297,0.01397737816925756,0.008026680502756272,0.018060031131201613
530.0,0.7174301197425127,0.14012019305793175,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08980027266660018,0.07174301197425127,0.022086775973390017,0.014012019305793176,0.00804211575071168,0.018094760439101274
540.0,0.717076555760492,0.14042812683584463,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979985853452122,0.0717076555760492,0.022127659255377213,0.014042812683584463,0.0080558174018676,0.018125589154202097
550.0,0.7167620727398729,0.1407019697299685,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979948152440198,0.0716762072739873,0.022163988379570405,0.014070196972996852,0.008067986836978808,0.018152970383202318
