Time,BMAL1,CRY,DBP,E4BP4,PERCRY,PER,REV,ROR,V_R,k_R,k_R_r,V_E,k_E,k_E_r,V_D,k_D,k_D_r,gamma_ror,gamma_rev,gamma_p,gamma_c,gamma_db,gamma_E4,gamma_pc,gamma_cp,gamma_bp,E_box,R_box,D_box,ModelValue_6,ModelValue_3,ModelValue_0,ModelValue_8,ModelValue_4,ModelValue_5,ModelValue_1,ModelValue_2,compartment,v4_1,v4_2,v5_1,v5_2,v5_3,v8_1,v6_1,v6_2,v6_3,v7_1,v7_2,v8_2,v9_1,v9_3,v9_4,v9_5,v10_1,v10_2,v10_5,v11_3
160.6,0.17562171372927998,2.048013490393516,0.7208838359456012,28.81520101688936,12.423501881470408,19.54260821711848,109.25574376084019,2.03674601364141,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.02479404422651165,5.668929134402455,18.481862806954304,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,5.668929134402455,5.629138662632339,0.02479404422651165,5.668929134402455,5.193702334785596,11.33785826880491,0.0495880884530233,18.481862806954304,26.330634246362486,0.02479404422651165,0.1124578784075138,8.50048429998236,0.02479404422651165,7.6444933258315615,1.7517137652873274,4.792351567520828,0.02479404422651165,18.481862806954304,16.493961335248,5.629138662632339
160.7,0.17967680089875296,2.117105599806837,0.7122136277711252,29.108867263633332,12.447704352742228,19.15415722730495,108.47331359606058,2.087448678476302,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.02536302079483416,5.811649204931643,18.2424499817351,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,5.811649204931643,5.7703343373162514,0.02536302079483416,5.811649204931643,5.322994130114569,11.623298409863287,0.05072604158966832,18.2424499817351,26.142068576650598,0.02536302079483416,0.11110532593229552,8.587115842771832,0.02536302079483416,7.74531234337201,1.755126313736654,4.954027103547999,0.02536302079483416,18.2424499817351,16.166108699845378,5.7703343373162514
160.8,0.18388796930868434,2.188923868872193,0.7037351433788736,29.42246654794135,12.467354632099207,18.76500356251339,107.68607294839049,2.1395466203602367,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.02595363975138463,5.9578135601703615,18.00504961814034,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,5.9578135601703615,5.914899036945692,0.02595363975138463,5.9578135601703615,5.455843881918603,11.915627120340723,0.05190727950276926,18.00504961814034,25.952343580562108,0.02595363975138463,0.10978268236710427,8.679627631642697,0.02595363975138463,7.845356361714342,1.757897003125988,5.122081853160931,0.02595363975138463,18.00504961814034,15.8376630067613,5.914899036945692
160.9,0.1882630191183859,2.26353419390225,0.6954476268416021,29.756093193893765,12.482093082829373,18.375428145103236,106.89434479717976,2.1930298019330903,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.02656696059343904,6.10737797463841,17.769764165324617,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,6.10737797463841,6.0627846440206605,0.02656696059343904,6.10737797463841,5.59222599492938,12.21475594927682,0.05313392118687808,17.769764165324617,25.76153709612032,0.02656696059343904,0.10848982978728992,8.77804749219866,0.02656696059343904,7.944341297400681,1.7599751246789415,5.296670013731265,0.02656696059343904,17.769764165324617,15.50886135446713,6.0627846440206605
161.0,0.19281054505764567,2.3410018761558633,0.6873504234767471,30.10983081303943,12.491542140428246,17.985722102028056,106.09845460928915,2.247886380797546,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.027204150201553454,6.2602940972757475,17.53669676242134,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,6.2602940972757475,6.213932705662821,0.027204150201553454,6.2602940972757475,5.732110271033743,12.520588194551495,0.05440830040310691,17.53669676242134,25.569727560838682,0.027204150201553454,0.10722666606237255,8.882400089846632,0.027204150201553454,8.04198035430934,1.7613074418003825,5.47794439020472,0.027204150201553454,17.53669676242134,15.179949454111679,6.213932705662821
161.1,0.19754015052508953,2.4213905418236283,0.679443013886167,30.483750751299016,12.495307124541025,17.59618530397624,105.29873060913253,2.3041028552067897,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.02786651236087123,6.416509780937437,17.30595195714814,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,6.416509780937437,6.3682781136167685,0.02786651236087123,6.416509780937437,5.875462280777313,12.833019561874874,0.05573302472174246,17.30595195714814,25.37699407680094,0.02786651236087123,0.10599311016624205,8.992706471633209,0.02786651236087123,8.137982203439783,1.7618383045602843,5.66605386786729,0.02786651236087123,17.30595195714814,14.851180396555948,6.3682781136167685
161.2,0.20246264208892767,2.5047614241705083,0.6717250383625836,30.87791065485495,12.492976486821284,17.20712558346555,104.4955040009347,2.3616641547574218,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.028555514386718432,6.575969297708761,17.077636170577826,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,6.575969297708761,6.525751449857851,0.028555514386718432,6.575969297708761,6.0222435946314254,13.151938595417523,0.057111028773436864,17.077636170577826,25.183416464225264,0.028555514386718432,0.10478910598456304,9.10898364318221,0.028555514386718432,8.232051177023495,1.761509684641801,5.861141732558989,0.028555514386718432,17.077636170577826,14.522813992444924,6.525751449857851
161.3,0.20759008064908172,2.591174211124099,0.6641962794251864,31.292355371841325,12.484121357821591,16.818859822616304,103.68910886657966,2.420553557726538,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.029272793416370912,6.738613272178086,16.851856885571337,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,6.738613272178086,6.686275779518018,0.029272793416370912,6.738613272178086,6.172411572202671,13.477226544356173,0.058545586832741824,16.851856885571337,24.989075236845697,0.029272793416370912,0.10361461959032908,9.23124483469319,0.029272793416370912,8.32389380407905,1.7602611114528441,6.063347654030392,0.029272793416370912,16.851856885571337,14.19511769028816,6.686275779518018
161.4,0.21293636245868036,2.6806858033836143,0.6568567187177259,31.727117020130443,12.468299205597033,16.431710730331698,102.87988253450317,2.480752998639772,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.03002023702073311,6.9043792127033585,16.628723637026365,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,6.9043792127033585,6.84978203952662,0.03002023702073311,6.9043792127033585,6.325920146531418,13.808758425406717,0.06004047404146622,16.628723637026365,24.794051690815262,0.03002023702073311,0.10246964811996524,9.35949952093848,0.03002023702073311,8.413216452900318,1.7580301879891815,6.272804779917657,0.03002023702073311,16.628723637026365,13.868363856399952,6.84978203952662
161.5,0.21851668998779342,2.773350348559222,0.649706509970353,32.18221278040846,12.445050242269115,16.04600889321155,102.06816545673628,2.542242871521945,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.030799907657994924,7.073201220526881,16.408347403253526,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,7.073201220526881,7.016184059034879,0.030799907657994924,7.073201220526881,6.48271932238096,14.146402441053763,0.06159981531598985,16.408347403253526,24.598427875073444,0.030799907657994924,0.10135421555537506,9.493752770220496,0.030799907657994924,8.499730032181773,1.754752084159945,6.489639815628579,0.030799907657994924,16.408347403253526,13.542831505870547,7.016184059034879
161.6,0.22434814231230069,2.869218754934809,0.6427460475149215,32.657647687879965,12.413903483823312,15.662089225184655,101.25430165229275,2.6050022924225305,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.03161412139038999,7.245010394482961,16.19084148711007,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,7.245010394482961,7.18539335843509,0.03161412139038999,7.245010394482961,6.642755845677452,14.490020788965921,0.06322824278077999,16.19084148711007,24.402286698202552,0.03161412139038999,0.10026838341232776,9.63400606792459,0.03161412139038999,8.58315038795518,1.7503603912190868,6.713971886547452,0.03161412139038999,16.19084148711007,13.218803306055849,7.18539335843509
161.7,0.2304496784920172,2.968338475248605,0.6359759346964542,33.15341156020763,12.37437280675539,15.280292643037269,100.43863853441098,2.669009054963145,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.03246544670023908,7.419734759580662,15.976320910407496,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,7.419734759580662,7.357309205931421,0.03246544670023908,7.419734759580662,6.805973090156019,14.839469519161325,0.06493089340047815,15.976320910407496,24.205711886793047,0.03246544670023908,0.09921224581264686,9.78025641026125,0.03246544670023908,8.663202387988672,1.74478656575251,6.945912032081735,0.03246544670023908,15.976320910407496,12.896566990723455,7.357309205931421
161.8,0.23684297743275184,3.070751857516344,0.6293970636665975,33.66948070457121,12.325963941151034,14.900962353394744,99.62152747875223,2.734239688806453,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.03335682033167644,7.597299282951462,15.76490368515798,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,7.597299282951462,7.531840438841445,0.03335682033167644,7.597299282951462,6.972311206456454,15.194598565902924,0.06671364066335288,15.76490368515798,24.008788122379286,0.03335682033167644,0.09818594193198922,9.932496807848505,0.03335682033167644,8.739617144664393,1.7379609157022957,7.185559346588245,0.03335682033167644,15.76490368515798,12.576412226265164,7.531840438841445
161.9,0.24355214065165937,3.176496635197315,0.6230106016127892,34.20581704747864,12.268172226109687,14.52444460115806,98.80332373572116,2.8006695477560304,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.034291503171638454,7.77762597212412,15.556710309842599,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,7.77762597212412,7.708884187484799,0.034291503171638454,7.77762597212412,7.141707346777877,15.55525194424824,0.06858300634327691,15.556710309842599,23.8116010203088,0.034291503171638454,0.09718965385159511,10.090716029006199,0.034291503171638454,8.81213823610448,1.7298122838814658,7.433002126361717,0.034291503171638454,15.556710309842599,12.258631243377401,7.708884187484799
162.0,0.25060401185049136,3.285604678253576,0.6168180391707428,34.762367860666984,12.20048585599589,14.15108680541834,97.98438686877728,2.868272806217425,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.03527312231642318,7.96063376216022,15.351864575561223,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,7.96063376216022,7.8883260112573845,0.03527312231642318,7.96063376216022,7.314095655854433,15.92126752432044,0.07054624463284637,15.351864575561223,23.614237235375324,0.03527312231642318,0.09622361411063589,10.25489851889676,0.03527312231642318,8.880521508958696,1.7202685056954203,7.688314947113367,0.03527312231642318,15.351864575561223,11.943517263773078,7.8883260112573845
162.1,0.2580286879622248,3.3981005608082224,0.6108212433224127,35.33906567778325,12.12238978613117,13.781235373183415,97.165081202575,2.937022457922944,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.03630573937786837,8.146238388509607,15.150494433697801,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,8.146238388509607,8.070044775223819,0.03630573937786837,8.146238388509607,7.489407267703506,16.292476777019214,0.07261147875573674,15.150494433697801,23.416784569820575,0.03630573937786837,0.09528811395829638,10.425024374946059,0.03630573937786837,8.944534517196733,1.7092569598444947,7.95155531229124,0.03630573937786837,15.150494433697801,11.631362654966802,8.070044775223819
162.2,0.26585975198691025,3.5140025415407754,0.6050224441700618,35.93582813298125,12.033363933609369,13.415236614684106,96.3457756866182,3.0068904496525963,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.03739387903090738,8.334352505521911,14.952731386912822,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,8.334352505521911,8.253902849470654,0.03739387903090738,8.334352505521911,7.66757064661412,16.668705011043823,0.07478775806181476,14.952731386912822,23.219331940474984,0.03739387903090738,0.09438350129052964,10.601069299229469,0.03739387903090738,9.003964531839827,1.696704314638921,8.222765947205414,0.03739387903090738,14.952731386912822,11.322459702793385,8.253902849470654
162.3,0.27413595813735325,3.6333207669816936,0.5994243752759756,36.552557529578266,11.93289210198203,13.05343399036194,95.5268453728746,3.077847486546327,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.03854275974017604,8.524885128468942,14.758713310824541,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,8.524885128468942,8.439785809094367,0.03854275974017604,8.524885128468942,7.848511090693133,17.049770256937883,0.07708551948035208,14.758713310824541,23.02196973486278,0.03854275974017604,0.09351020254305219,10.783004471225588,0.03854275974017604,9.05861674434289,1.6825377863794662,8.501970594737163,0.03854275974017604,14.758713310824541,11.017098287865476,8.439785809094367
162.4,0.2828996987676581,3.7560569362282337,0.5940301904284366,37.18914085904676,11.820457062189233,12.696167652906613,94.70867036500351,3.1498633076272253,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.039758073626059515,8.71774202544777,14.56858223375398,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,8.71774202544777,8.627529654848576,0.039758073626059515,8.71774202544777,8.032151434449425,17.43548405089554,0.07951614725211903,14.56858223375398,22.824789557965847,0.039758073626059515,0.09266870970683612,10.970796553418793,0.039758073626059515,9.108317958057336,1.6666844457686816,8.789173230774066,0.039758073626059515,14.56858223375398,10.71556549905318,8.627529654848576
162.5,0.29220001830494735,3.8822042755860666,0.5888437015030048,37.84544925205405,11.695551535244064,12.343774304434763,93.8916386147467,3.22290633230019,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.04104640018895525,8.912824756921552,14.38248926912318,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,8.912824756921552,8.816996161526708,0.04104640018895525,8.912824756921552,8.218411147365485,17.825649513843103,0.0820928003779105,14.38248926912318,22.62788490615395,0.04104640018895525,0.09185961743446874,11.164407529355945,0.04104640018895525,9.1529211958753,1.649072766469413,9.084358004871396,0.04104640018895525,14.38248926912318,10.41814551294294,8.816996161526708
162.6,0.3020910242394246,4.011746092656388,0.5838692404079419,38.52133802768562,11.557673726062893,11.996584629257686,93.07614408394582,3.296944003071456,44.4,3.54,80.1,30.3,214.0,1.24,202.0,5.32,94.7,2.55,0.241,0.844,2.34,0.156,0.295,0.191,0.141,2.58,0.04241497586346791,9.110031220155491,14.200591133396957,202.0,30.3,44.4,94.7,214.0,1.24,3.54,80.1,1.0,9.110031220155491,9.007991293827079,0.04241497586346791,9.110031220155491,8.407207207832212,18.220062440310983,0.08482995172693582,14.200591133396957,22.431350724230942,0.04241497586346791,0.09108360150363894,11.363794718167258,0.04241497586346791,9.192305038724426,1.6296319953748677,9.387485856815948,0.04241497586346791,14.200591133396957,10.125117427093487,9.007991293827079
