Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
100.0,7.722415380637607e-07,0.020999946733287034,3.892354316763754e-07,3.892354301904477e-07,1.4859277407510036e-15,0.00100161076454454,1.448596524002988e-17,2.106165255619522e-80,9.999629535406001,2.6564796749681e-17,0.0,0.09999536868248225,7.688084963121352e-09,0.050000230070162084,0.9999999999999994,0.0,1.279020054488108e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,8.19794139323239e-88,1.4859277407510037e-17,3.892354301904477e-09,7.73485437353095e-10,1.1186664077298849e-23,1.4859277407510037e-17,2.1095577919382164e-84,0.0,0.9999629535406002,1.0,0.0,1.4485428586306747e-14,0.0,0.01,0.009999536868248227,7.722057731061292e-09,7.688084963121352e-09,1.9461861135277625e-08,1.6217031164570626e-08,5.963569931110828e-15,0.0005,0.0,2.106165255619522e-79,0.0,0.0,0.0,0.0,0.0002,1.621703116457063e-09,1.279020054488108e-10,1.279020054488108e-09,2.6564796749681e-17,1e-05
110.0,7.955827152173648e-07,0.0229999308360295,3.6006429601926325e-07,3.600642948026691e-07,1.216594171537625e-15,0.00110163993568005,5.339005760695737e-18,2.5899006422619622e-82,9.999862184444881,1.2832663072741501e-17,0.0,0.09999827696835425,7.939149775332767e-09,0.05500020647785911,0.9999999999999994,0.0,1.4851690404701893e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,9.325307483650333e-90,1.216594171537625e-17,3.600642948026691e-09,8.764456912202172e-10,4.247620699655467e-24,1.216594171537625e-17,2.8531379769591883e-86,0.0,0.9999862184444881,1.0,0.0,5.338932180891468e-15,0.0,0.01,0.009999827696835425,7.955690070754135e-09,7.939149775332767e-09,1.980361062636446e-08,1.8298347424339946e-08,6.329518567526345e-15,0.0005,0.0,2.589900642261962e-81,0.0,0.0,0.0,0.0,0.0002,1.8298347424339948e-09,1.4851690404701893e-10,1.4851690404701893e-09,1.2832663072741501e-17,1e-05
120.0,8.028235758511959e-07,0.02499991320386697,3.345798194194343e-07,3.345798184233558e-07,9.960785206222196e-16,0.0012016654201565315,2.028195791970442e-18,7.819322096631743e-85,9.99994871383823,1.0340112520982992e-17,0.0,0.09999935875143337,8.02677275089613e-09,0.060000199149311845,0.9999999999999994,0.0,1.6691659748413565e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.6161873672847823e-92,9.960785206222196e-18,3.345798184233558e-09,9.647253295867963e-10,1.6282833982360584e-24,9.960785206222196e-18,9.396208972588235e-89,0.0,0.9999948713838229,1.0,0.0,2.0281853901326927e-15,0.0,0.01,0.009999935875143338,8.028184277565232e-09,8.02677275089613e-09,2.0074855796506852e-08,2.007051971429801e-08,6.4452569394250094e-15,0.0005,0.0,7.819322096631743e-84,0.0,0.0,0.0,0.0,0.0002,2.007051971429801e-09,1.6691659748413565e-10,1.6691659748413566e-09,1.0340112520982992e-17,1e-05
130.0,7.966000341328851e-07,0.026999894136451503,3.1228340838848135e-07,3.1228340757294914e-07,8.155321897340151e-16,0.0013016877165674683,7.550492222517437e-19,-7.326153441661607e-86,9.999980916075664,8.412288539693091e-18,0.0,0.09999976142577172,7.976884002146402e-09,0.06500020542267837,0.9999999999999994,0.0,1.8259686996565198e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.2878361611643754e-93,8.155321897340152e-18,3.1228340757294915e-09,1.0369244794480026e-09,6.014722362177473e-25,8.155321897340152e-18,-9.536363944699396e-90,0.0,0.9999980916075665,1.0,0.0,7.550477813215209e-16,0.0,0.01,0.009999976142577173,7.965981336505013e-09,7.976884002146402e-09,2.029848569534545e-08,2.1508116590681553e-08,6.345716143805138e-15,0.0005,0.0,-7.326153441661606e-85,0.0,0.0,0.0,0.0,0.0002,2.1508116590681553e-09,1.8259686996565198e-10,1.82596869965652e-09,8.412288539693091e-18,1e-05
140.0,7.798376244078269e-07,0.028999873939721255,2.9271874836740605e-07,2.927187476996747e-07,6.677313918363398e-16,0.0014017072812274143,1.1166938739847342e-18,-1.3715301496233075e-88,9.999992685002157,6.79393645167786e-18,0.0,0.09999990865818713,7.818626752719688e-09,0.07000022234328315,0.9999999999999994,0.0,1.953474136307492e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-4.01472587830082e-96,6.677313918363398e-18,2.9271874769967467e-09,1.0931040763075405e-09,8.708398978790284e-25,6.677313918363398e-18,-1.9224837971499152e-92,0.0,0.9999992685002157,1.0,0.0,1.1166930571234063e-15,0.0,0.01,0.009999990865818714,7.798369120900033e-09,7.818626752719688e-09,2.0490377469765976e-08,2.2615192801278672e-08,6.08146720442043e-15,0.0005,0.0,-1.3715301496233075e-87,0.0,0.0,0.0,0.0,0.0002,2.261519280127867e-09,1.9534741363074918e-10,1.953474136307492e-09,6.79393645167786e-18,1e-05
150.0,7.554305259999369e-07,0.03099985290305665,2.7547808308797995e-07,2.754780825412537e-07,5.467262806898098e-16,0.0015017245218926381,1.5590845534392884e-18,5.331920297624033e-89,9.99999711577231,5.183322939357166e-18,0.0,0.09999996413587775,7.58109045488877e-09,0.07500024698785861,0.9999999999999994,0.0,2.052015585419355e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.4688271798522594e-96,5.467262806898098e-18,2.754780825412537e-09,1.1344485454803593e-09,1.1777800642830184e-24,5.467262806898098e-18,8.007075459719105e-93,0.0,0.999999711577231,1.0,0.0,1.5590841037638044e-15,0.0,0.01,0.009999996413587776,7.554302550714096e-09,7.58109045488877e-09,2.0660924271340332e-08,2.3418235184476755e-08,5.7067527961254136e-15,0.0005,0.0,5.331920297624033e-88,0.0,0.0,0.0,0.0,0.0002,2.3418235184476757e-09,2.052015585419355e-10,2.052015585419355e-09,5.183322939357166e-18,1e-05
160.0,7.26017952036671e-07,0.03299983128303259,2.6020744816146606e-07,2.602074477138197e-07,4.476463956476785e-16,0.0016017397925275295,7.27468130209564e-19,-6.3432654563827856e-90,9.999998879751217,4.23765239092994e-18,0.0,0.09999998625171821,7.291003645310885e-09,0.08000027669046372,0.9999999999999994,0.0,2.1238848064240984e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.6505649145766025e-97,4.476463956476785e-18,2.602074477138197e-09,1.1628918438664794e-09,5.28154922066694e-25,4.476463956476785e-18,-1.016026069605361e-93,0.0,0.9999998879751217,1.0,0.0,7.274680487150352e-16,0.0,0.01,0.009999998625171822,7.260178522216772e-09,7.291003645310885e-09,2.0816667849836782e-08,2.3958469925662992e-08,5.2710206667952195e-15,0.0005,0.0,-6.343265456382786e-89,0.0,0.0,0.0,0.0,0.0002,2.3958469925662995e-09,2.1238848064240985e-10,2.1238848064240987e-09,4.23765239092994e-18,1e-05
170.0,6.938418722744328e-07,0.03499980929372646,2.466075753970093e-07,2.466075750304909e-07,3.6651842577640156e-16,0.0017017533924002812,1.286751166904348e-19,3.236304976404753e-91,9.999999569656502,3.752979059672726e-18,0.0,0.09999999491752594,6.9712159711311206e-09,0.08500030918627935,0.9999999999999994,0.0,2.1726571635369633e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,7.980973222902864e-99,3.665184257764016e-18,2.4660757503049092e-09,1.1807477599323786e-09,8.928018387962241e-26,3.665184257764016e-18,5.507392972438701e-95,0.0,0.9999999569656502,1.0,0.0,1.2867511115298482e-16,0.0,0.01,0.009999999491752594,6.938418370100997e-09,6.9712159711311206e-09,2.096172015642449e-08,2.428433320960726e-08,4.814165437212904e-15,0.0005,0.0,3.236304976404753e-90,0.0,0.0,0.0,0.0,0.0002,2.4284333209607264e-09,2.1726571635369633e-10,2.1726571635369635e-09,3.752979059672726e-18,1e-05
180.0,6.606922129355836e-07,0.03699978710404603,2.3443005706406127e-07,2.344300567639707e-07,3.0009056509713906e-16,0.0018017655699186104,4.990353852916505e-20,-9.703239367456973e-93,9.999999834578938,3.067752543647971e-18,0.0,0.09999999825083618,6.640092368186087e-09,0.09000034266701494,0.9999999999999994,0.0,2.2025124547669024e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.2747309557073335e-100,3.0009056509713907e-18,2.3443005676397072e-09,1.1904124815806697e-09,3.297087930415021e-26,3.0009056509713907e-18,-1.748296260896281e-96,0.0,0.9999999834578939,1.0,0.0,4.990353770365541e-17,0.0,0.01,0.009999999825083618,6.6069220137899445e-09,6.640092368186087e-09,2.109878546721338e-08,2.444547121991764e-08,4.365142002337185e-15,0.0005,0.0,-9.703239367456973e-92,0.0,0.0,0.0,0.0,0.0002,2.4445471219917634e-09,2.2025124547669026e-10,2.2025124547669025e-09,3.067752543647971e-18,1e-05
190.0,6.279116747287435e-07,0.03899976483962803,2.2347171144698483e-07,2.234717112012902e-07,2.456946290266749e-16,0.00190177652826421,5.959466014873237e-21,1.0738353115657835e-93,9.99999993979184,2.49802791643877e-18,0.0,0.09999999957186688,6.311503465480524e-09,0.09500037577610007,0.9999999999999994,0.0,2.2177458648871787e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.3997181462397623e-101,2.4569462902667487e-18,2.234717112012902e-09,1.1941476848221956e-09,3.7420182858880846e-27,2.4569462902667487e-18,2.042194790757092e-97,0.0,0.999999993979184,1.0,0.0,5.959465978992388e-18,0.0,0.01,0.009999999957186688,6.2791167204044566e-09,6.311503465480524e-09,2.1229896562791764e-08,2.4488407654478004e-08,3.942730712606554e-15,0.0005,0.0,1.0738353115657834e-92,0.0,0.0,0.0,0.0,0.0002,2.4488407654478004e-09,2.2177458648871787e-10,2.217745864887179e-09,2.49802791643877e-18,1e-05
