Time,N,T,I,u,a1,a2,a3,b1,b2,alpha,c1,c2,c3,c4,d1,d2,r1,r2,s,p,v,compartment,Presence_of_Normal_Cell,Normal_cells_attacked_and_removed,Induction_of_tumor_cell,Tumor_cells_removed_by_immune_system,Initiation_immune_response_against_tumor,Removal_of_immune_response_components,Increase_in_amount_of_drug_at_tumor_site,Decrease_of_chemotherapeutic_drug_at_tumor_site
124.64999999999999,0.4381631717111542,0.5621411677081957,0.43682403901234584,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24617620666717577,0.24630955699243487,0.36920771291379284,0.36908794467914013,0.33284822004296777,0.33292158317587967,0.0,0.0
124.8,0.43814323349435547,0.5621590737002199,0.43681307341224856,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24617374043746618,0.24630619428920603,0.3692043743350959,0.3690854106539939,0.3328481801122348,0.33292104741202555,0.0,0.0
124.94999999999999,0.43812342900210366,0.5621768592145525,0.4368021821271416,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461712899615423,0.24630285326471263,0.3692010572673206,0.3690828926878623,0.3328481404507888,0.3329205152717277,0.0,0.0
125.1,0.4381037573942694,0.562194525059414,0.4367913646272506,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24616885515129253,0.24629953381501601,0.3691977615789509,0.36908039070835125,0.3328481010566583,0.33291998671212064,0.0,0.0
125.25,0.4380842178407877,0.5622120720388,0.43678062038450655,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24616643591961296,0.2462962358397663,0.36919448713895875,0.36907790464614926,0.3328480619278747,0.33291946168966724,0.0,0.0
125.39999999999999,0.4380648095217123,0.5622295009525844,0.4367699488724853,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24616403218041819,0.24629295924228123,0.3691912338167884,0.3690754344351128,0.33284802306247196,0.3329189401601603,0.0,0.0
125.55,0.43804553162726906,0.5622468125966238,0.43675934956634793,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24616164384865225,0.2462897039296256,0.3691880014823412,0.36907298001235245,0.33284798445848635,0.33291842207872335,0.0,0.0
125.69999999999999,0.43802638335791017,0.5622640077628606,0.4367488219427801,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24615927084029932,0.24628646981268973,0.36918479000595966,0.3690705413183175,0.33284794611395624,0.33291790739981153,0.0,0.0
125.85,0.4380073639243682,0.562281087239427,0.4367383654799323,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24615691307239423,0.24628325680626914,0.3691815992584123,0.3690681182968824,0.3328479080269221,0.33291739607721305,0.0,0.0
126.0,0.4379884725477099,0.562298051810749,0.43672797965735966,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24615457046303388,0.246280064829143,0.36917842911087784,0.3690657108954319,0.33284787019542605,0.3329168880640497,0.0,0.0
126.14999999999999,0.4379697084593901,0.5623149022576496,0.43671766395596173,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24615224293138693,0.2462768938041532,0.36917527943492934,0.36906331906494605,0.33284783261751183,0.332916383312778,0.0,0.0
126.3,0.43795107090130586,0.5623316393574527,0.4367074178579224,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461499303977052,0.2462737436582833,0.3691721501025187,0.3690609427600861,0.3328477952912245,0.3329158817751901,0.0,0.0
126.44999999999999,0.4379325591258501,0.5623482638840869,0.4366972408466498,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24614763278333393,0.24627061432273703,0.36916904098596043,0.36905858193927926,0.3328477582146103,0.33291538340241444,0.0,0.0
