Time,AR_Central,AR_A1,AR_A2,AR_Dose,F1,F2,Lag_time_1,Lag_time_2,k_a_1,k_a_2,base,CL_V,compartment,A1,A2,Central,reaction,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
13.4,0.9178210164177247,36.278658796022,3.9234343464589285,138.9548209485819,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.225650689326258,6.669831405531931,10.8835976388066,7.062181823626071,0.32,18.356420328354496
13.425,0.9155579023626361,36.18732694678287,3.9136382201880715,138.60786741406375,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.207609105531315,6.65317763587506,10.85619808403486,7.044548796338529,0.32,18.31115804725272
13.450000000000001,0.9133005196217577,36.09622875205261,3.9038665047002388,138.26178021244607,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.189612571047196,6.636565450197412,10.828868625615783,7.02695970846043,0.32,18.266010392435156
13.475000000000001,0.9110488528777709,36.00536359096184,3.8941191346399573,137.9165571882546,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.171660973789238,6.61999474503622,10.801609077288552,7.009414442351924,0.32,18.22097705755542
13.5,0.9088028868432656,35.91473084481007,3.88439604463642,137.57219619195345,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.153754201981579,6.603465417213766,10.774419253443021,6.991912880345557,0.32,18.17605773686531
13.525,0.906562606260739,35.824329897065695,3.8746971693034844,137.2286950799451,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.135892144157146,6.586977363837366,10.747298969119708,6.974454904746272,0.32,18.13125212521478
13.55,0.9043279959025974,35.73416013336602,3.8650224432396763,136.88605171457053,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.118074689157667,6.570530482299385,10.720248040009805,6.957040397831418,0.32,18.086559918051947
13.575000000000001,0.9020990439966022,35.644220899612826,3.8553718420321585,136.544263888587,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.100301722206524,6.554124666652177,10.693266269883848,6.939669315657886,0.32,18.041980879932044
13.600000000000001,0.8998757696309048,35.55451116671921,3.8457457103059,136.2033287209602,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.0825730934899305,6.53775977860609,10.666353350015763,6.9223422785506195,0.32,17.997515392618094
13.625,0.897658126113412,35.46503071284049,3.8361436048967987,135.86324478753284,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.064888728951707,6.521435749801576,10.639509213852145,6.9050584888142374,0.32,17.95316252226824
13.65,0.8954460987323422,35.37577892744297,3.826565465084478,135.52400996566462,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.04724851821456,6.505152478351902,10.61273367823289,6.887817837152061,0.32,17.908921974646844
13.675,0.8932396728153389,35.28675520204546,3.8170112302471435,135.18562213844393,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.0296523511990845,6.488909862645309,10.586026560613638,6.870620214444858,0.32,17.864793456306778
13.700000000000001,0.8910388337294702,35.19795893021923,3.8074808398615816,134.84807919468767,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,7.012100118123759,6.472707801345008,10.559387679065768,6.853465511750847,0.32,17.820776674589403
13.725000000000001,0.8888435668812286,35.109389507588055,3.797974233503159,134.51137902894135,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.99459170950495,6.456546193389185,10.532816852276417,6.836353620305687,0.32,17.77687133762457
13.75,0.8866538577165312,35.02104633182817,3.788491350845826,134.17551954147908,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.977127016156912,6.440424937990996,10.50631389954845,6.819284431522487,0.32,17.733077154330623
13.775,0.8844696917207193,34.93292880266829,3.779032131662109,133.84049863830344,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.959705929191779,6.424343934638565,10.479878640800488,6.802257836991797,0.32,17.689393834414386
13.8,0.8822910544185593,34.84503632188964,3.7695965158231206,133.50631423114575,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.9423283400195785,6.408303083094996,10.453510896566891,6.785273728481617,0.32,17.645821088371186
13.825000000000001,0.8801179313742419,34.75736829332589,3.7601844432985514,133.1729642374658,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.924994140348222,6.392302283398359,10.427210487997767,6.768331997937393,0.32,17.602358627484836
13.850000000000001,0.8779503081913824,34.669924122863215,3.750795854156675,132.84044658045198,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.907703222183502,6.376341435861695,10.400977236858964,6.751432537482015,0.32,17.559006163827647
13.875,0.8757881705130208,34.58270321844028,3.741430688564345,132.50875918902133,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.890455477829109,6.360420441073024,10.374810965532083,6.734575239415821,0.32,17.515763410260416
13.9,0.8736315040216214,34.495704990048196,3.732088886786995,132.17789999781937,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.873250799886606,6.34453919989533,10.348711497014458,6.717759996216591,0.32,17.472630080432427
13.925,0.8714802944390729,34.408928849730586,3.722770389188642,131.8478669472202,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.85608908125545,6.32869761346657,10.322678654919175,6.700986700539556,0.32,17.42960588878146
13.950000000000001,0.8693345275266893,34.32237421158354,3.7134751362318825,131.51865798332665,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.838970215132985,6.312895583199679,10.296712263475063,6.684255245217389,0.32,17.386690550533785
13.975000000000001,0.8671941890852085,34.236040491755645,3.7042030684778946,131.19027105796994,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.821894095014437,6.297133010782557,10.270812147526692,6.66756552326021,0.32,17.34388378170417
14.0,0.8650592649547932,34.14992710844796,3.694954126586438,130.86270412871,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.804860614692919,6.28140979817808,10.244978132534388,6.650917427855588,0.32,17.301185299095863
14.025,0.8629297410150306,34.06403348191402,3.685728251315851,130.5359551588353,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.787869668259435,6.265725847624094,10.219210044574204,6.6343108523685315,0.32,17.258594820300612
14.05,0.8608056031849324,33.97835903445984,3.6765253835230562,130.21002211736285,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.770921150102868,6.250081061633417,10.193507710337952,6.6177456903415015,0.32,17.21611206369865
14.075000000000001,0.8586868374229351,33.89290319044394,3.6673454641635557,129.88490297903832,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.754014954909992,6.234475342993839,10.16787095713318,6.601221835494401,0.32,17.1737367484587
14.100000000000001,0.8565734297268994,33.807665376277285,3.6581884342914326,129.56059572433588,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.737150977665466,6.218908594768123,10.142299612883185,6.584739181724578,0.32,17.13146859453799
14.125,0.8544653661341112,33.72264502042336,3.6490542350593524,129.23709833945838,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.720329113651836,6.203380720294002,10.116793506127006,6.568297623106835,0.32,17.089307322682224
14.15,0.8523626327212799,33.637841553398104,3.6399428077185587,128.91440881633713,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.70354925844953,6.187891623184182,10.091352466019432,6.551897053893406,0.32,17.0472526544256
14.175,0.8502652156045405,33.55325440776994,3.6308540936188787,128.5925251526321,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.686811307936869,6.172441207326341,10.065976322330982,6.535537368513982,0.32,17.00530431209081
14.200000000000001,0.8481731058484329,33.46888268133279,3.621788134185912,128.27144472469269,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.67011512568402,6.157029346785249,10.040664804399837,6.519218641534642,0.32,16.963462116968657
14.225000000000001,0.8460862915273573,33.38472568180491,3.6127449092431876,127.95116530157226,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.653460595681757,6.141655934475469,10.015417704541472,6.5029408366377375,0.32,16.921725830547146
14.25,0.8440047537542041,33.30078319932231,3.6037242561305103,127.63168555230381,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.636847648719797,6.126320906510583,9.990234959796693,6.486703661034919,0.32,16.880095075084082
14.275,0.841928478908913,33.21705466738286,3.594726118753025,127.31300348390818,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.6202761811632245,6.111024167227592,9.965116400214859,6.470507013755445,0.32,16.83856957817826
14.3,0.839857453413576,33.133539521349775,3.5857504411700085,126.99511710878647,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.603746089656896,6.095765621221751,9.940061856404933,6.454350794106015,0.32,16.79714906827152
14.325000000000001,0.8377916637324371,33.05023719845161,3.5767971675948673,126.67802444471997,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.587257271125438,6.080545173346558,9.915071159535483,6.438234901670762,0.32,16.75583327464874
14.350000000000001,0.8357310963718924,32.96714713778224,3.567866242395138,126.36172351487012,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.570809622773246,6.065362728713766,9.890144141334671,6.4221592363112485,0.32,16.714621927437847
14.375,0.8336757378804902,32.88426878030091,3.5589576100924876,126.04621234777859,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.554403042084487,6.0502181926933725,9.865280634090272,6.4061236981664775,0.32,16.673514757609805
14.4,0.8316255748489305,32.80160156883214,3.55007121536271,125.73148897736716,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.5380374268230925,6.035111470913624,9.840480470649641,6.390128187652878,0.32,16.63251149697861
14.425,0.8295805939100657,32.719144948065846,3.541207003035732,125.4175514429379,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.521712675032771,6.0200424692610195,9.815743484419754,6.3741726054643175,0.32,16.591611878201313
14.450000000000001,0.8275407817389001,32.63689836455724,3.5323649180956105,125.104397789173,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.505428685036996,6.005011093880304,9.791069509367171,6.358256852572099,0.32,16.550815634778
14.475000000000001,0.8255061250525901,32.55486126672689,3.523544905680531,124.79202606613487,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.489185355439012,5.990017251174474,9.766458380018067,6.342380830224956,0.32,16.510122501051804
14.5,0.8234766106104445,32.4730331048607,3.5147469110828093,124.4804343292661,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.472982585121837,5.975060847804773,9.741909931458208,6.326544439949057,0.32,16.46953221220889
14.525,0.8214522252139234,32.39141333110989,3.50597087974889,124.16962063938944,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.45682027324825,5.960141790690693,9.717423999332967,6.310747583548003,0.32,16.429044504278465
14.55,0.8194329557066395,32.31000139949102,3.4972167572793507,123.85958306270786,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.440698319260808,5.945259987009977,9.693000419847307,6.294990163102831,0.32,16.388659114132793
14.575000000000001,0.8174187889743577,32.22879676588601,3.4884844894288958,123.55031967080453,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.424616622881835,5.930415344198617,9.668639029765803,6.279272080972013,0.32,16.348375779487153
14.600000000000001,0.8154097119449947,32.1477988880421,3.4797740221063607,123.24182854064276,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.408575084113423,5.915607769950852,9.644339666412629,6.263593239791449,0.32,16.308194238899894
14.625,0.8134057115886192,32.06700722557185,3.4710853013747123,122.9341077545661,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.3925736032374365,5.900837172219173,9.620102167671554,6.247953542474482,0.32,16.268114231772383
14.65,0.8114067749174521,31.986421239953167,3.4624182734510445,122.62715540029825,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.376612080815509,5.886103459214316,9.59592637198595,6.23235289221188,0.32,16.22813549834904
14.675,0.8094128889858663,31.906040394529303,3.453772884706583,122.32096957094312,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.3606904176890415,5.87140653940527,9.57181211835879,6.21679119247185,0.32,16.188257779717325
14.700000000000001,0.8074240408903869,31.825864154508835,3.4451490816666834,122.0155483649848,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.344808514979209,5.85674632151927,9.54775924635265,6.20126834700003,0.32,16.148480817807737
14.725000000000001,0.8054402177696909,31.745891986965677,3.436546811010831,121.71088988628755,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.328966274086953,5.842122714541802,9.523767596089703,6.185784259819496,0.32,16.10880435539382
14.75,0.8034614068046076,31.666123360839087,3.427966019572641,121.40699224409587,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.313163596692985,5.827535627716602,9.499837008251726,6.170338835230754,0.32,16.069228136092153
14.775,0.801487595218118,31.58655774693364,3.419406654339858,121.1038535530344,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.297400384757788,5.812984970545651,9.475967324080091,6.154931977811744,0.32,16.02975190436236
14.8,0.7995187702753555,31.507194617919254,3.410868662454357,120.80147193310798,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.281676540521614,5.798470652789183,9.452158385375776,6.139563592417843,0.32,15.990375405507109
14.825000000000001,0.7975549081123325,31.428032834890697,3.402351969305285,120.49984430780887,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.265991904006061,5.783992526774826,9.428409850467208,6.124233544749512,0.32,15.951098162246652
14.850000000000001,0.7955960033283047,31.349072272352885,3.3938565365596642,120.19896958789438,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.2503464185705075,5.769550540218931,9.404721681705865,6.108941765807396,0.32,15.911920066566093
14.875,0.7936420451443449,31.270312509032916,3.3853823154093767,119.89884610634002,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.2347399975296804,5.755144613104321,9.381093752709875,6.093688167736878,0.32,15.872840902886898
14.9,0.7916930208628564,31.191753017849965,3.3769292533552617,119.59947199054093,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.219172543508129,5.740774655545965,9.35752590535499,6.078472656039471,0.32,15.833860417257128
14.925,0.789748917825051,31.113393273404945,3.3684972980457335,119.30084537291283,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.203643959391467,5.726440577899816,9.334017982021484,6.063295136482321,0.32,15.79497835650102
14.950000000000001,0.7878097234109486,31.035232751980473,3.3600863972767785,119.00296439089179,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.1881541483263725,5.712142290762806,9.310569825594142,6.048155515098202,0.32,15.756194468218972
14.975000000000001,0.7858754250393776,30.957270931540894,3.3516964989919558,118.70582718693433,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.172703013720585,5.697879704972848,9.287181279462267,6.033053698185521,0.32,15.717508500787552
15.0,0.7839460101679745,30.879507291732274,3.3433275512823974,118.40943190851745,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.157290459242907,5.683652731608838,9.263852187519682,6.017989592308315,0.32,15.678920203359489
15.025,0.782021466293184,30.801941313882384,3.3349795023868074,118.1137767081385,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.141916388823202,5.669461281990648,9.240582394164715,6.002963104296254,0.32,15.64042932586368
15.05,0.7801017809502593,30.724572481000727,3.3266523006914634,117.81885974331536,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.1265807066523985,5.655305267679137,9.217371744300218,5.987974141244634,0.32,15.602035619005186
15.075000000000001,0.7781869417132615,30.647400277778527,3.318345894730215,117.52467917658625,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.111283317182485,5.64118460047614,9.194220083333558,5.973022610514388,0.32,15.56373883426523
15.100000000000001,0.7762769361950604,30.570424190588717,3.3100602331844855,117.23123317550993,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.096024125126516,5.627099192424477,9.171127257176614,5.958108419732074,0.32,15.525538723901208
15.125,0.7743717520473339,30.493643707485973,3.3017952648832707,116.93851991266553,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.080803035458607,5.613048955807946,9.14809311224579,5.9432314767898875,0.32,15.487435040946679
15.15,0.7724713769605678,30.417058318206653,3.2935509388031377,116.6465375656526,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.065619953413934,5.5990338031513245,9.125117495461996,5.928391689845648,0.32,15.449427539211356
15.175,0.7705757986640567,30.34066751416886,3.2853272040682286,116.35528431709116,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.05047478448874,5.585053647220376,9.102200254250658,5.913588967322812,0.32,15.411515973281134
15.200000000000001,0.7686850049259032,30.26447078847242,3.2771240099502563,116.06475835462169,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.035367434440327,5.571108401021841,9.079341236541726,5.898823217910461,0.32,15.373700098518064
15.225000000000001,0.7667989835530181,30.188467635898864,3.268941305868508,115.77495787090504,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.020297809287062,5.557197977803442,9.056540290769659,5.8840943505633145,0.32,15.335979671060363
15.25,0.764917722391121,30.112657552911454,3.2607790413898434,115.4858810636226,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.005265815308375,5.543322291053885,9.033797265873435,5.869402274501718,0.32,15.298354447822419
15.275,0.7630412093247388,30.037040037655153,3.2526371662286935,115.19752613547605,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.990271359044755,5.52948125450285,9.011112011296545,5.854746899211649,0.32,15.260824186494776
15.3,0.7611694322772076,29.96161458995667,3.244515630247063,114.90989129418762,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.975314347297756,5.515674782121006,8.988484376987001,5.840128134444713,0.32,15.223388645544151
15.325000000000001,0.7593023792106712,29.886380711324414,3.2364143834545294,114.62297475249993,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.960394687129996,5.501902788119997,8.965914213397324,5.825545890218153,0.32,15.186047584213425
15.350000000000001,0.7574400381260818,29.81133790494852,3.2283333760082433,114.33677472817605,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.945512285865155,5.48816518695245,8.943401371484555,5.811000076814838,0.32,15.148800762521637
15.375,0.7555823970632002,29.736485675700848,3.2202725582129283,114.05128944399952,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.930667051087975,5.474461893311977,8.920945702710254,5.796490604783271,0.32,15.111647941264003
15.4,0.7537294441005948,29.661823530134964,3.2122318805208785,113.76651712777421,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.915858890644259,5.460792822133162,8.898547059040489,5.782017384937581,0.32,15.074588882011897
15.425,0.7518811638414332,29.587350853200185,3.2042112762530803,113.48245575284894,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.901087699148144,5.447157876136749,8.876205255960055,5.767580297255544,0.32,15.037623276828665
15.450000000000001,0.7500375337685581,29.51306678036989,3.196210643677621,113.19910276899034,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.886353343987498,5.433556932911537,8.853920034110967,5.7531791586197185,0.32,15.000750675371162
15.475000000000001,0.7481985536936794,29.438971230782016,3.1882299908073066,112.91645727679689,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.871655778393438,5.419989949286251,8.831691369234605,5.738813983453152,0.32,14.963971073873587
15.5,0.7463642116854209,29.365063711922208,3.180269267872565,112.63451751195818,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.856994910621825,5.406456840573993,8.809519113576663,5.724484682170617,0.32,14.927284233708418
15.525,0.7445344958469406,29.29134373280791,3.1723284252303845,112.35328171486861,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.8423706491731675,5.392957522313694,8.787403119842372,5.710191165414693,0.32,14.890689916938813
15.55,0.7427093943159324,29.21781080398837,3.164407413364316,112.07274813062762,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.827782902792635,5.379491910270126,8.765343241196511,5.695933344055769,0.32,14.854187886318648
15.575000000000001,0.7408888952646244,29.144464437544645,3.156506182884472,111.79291500903946,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.813231580470052,5.366059920433894,8.743339331263392,5.681711129192049,0.32,14.817777905292488
15.600000000000001,0.7390729868997802,29.071304147089588,3.148624684527526,111.51378060461336,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.798716591439894,5.352661469021442,8.721391244126876,5.6675244321495475,0.32,14.781459737995604
15.625,0.7372616574626981,28.998329447767865,3.140762869156714,111.23534317656345,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.784237845181299,5.339296472475046,8.69949883433036,5.653373164482086,0.32,14.745233149253963
15.65,0.7354548952292113,28.925539856255927,3.132920687761832,110.95760098880872,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.769795251418053,5.325964847462819,8.677661956876777,5.6392572379712975,0.32,14.709097904584226
15.675,0.7336526885096881,28.85293489076204,3.1250980914592374,110.68055230997312,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.755388720118602,5.31266651087871,8.655880467228611,5.625176564626628,0.32,14.673053770193762
15.700000000000001,0.7318550256490317,28.780514071026275,3.1172950314918517,110.40419541338552,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.741018161496047,5.2994013798425055,8.634154221307883,5.611131056685333,0.32,14.637100512980634
15.725000000000001,0.7300618950266804,28.708276918320504,3.109511459229155,110.12852857707968,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.726683486008143,5.286169371699825,8.61248307549615,5.5971206266124796,0.32,14.601237900533608
15.75,0.7282732850566075,28.636222955448403,3.101747326167191,109.85355008379427,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.712384604357302,5.272970404022125,8.59086688663452,5.583145187100944,0.32,14.56546570113215
15.775,0.7264891841873209,28.564351706745438,3.094002583928563,109.57925822097287,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.698121427490589,5.259804394606698,8.56930551202363,5.569204651071414,0.32,14.529783683746418
15.8,0.7247095809018637,28.492662698078895,3.0862771842624372,109.30565128076401,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.683893866599728,5.246671261476672,8.547798809423668,5.555298931672387,0.32,14.494191618037274
15.825000000000001,0.7229344637178139,28.421155456847856,3.0785710790445413,109.03272756002106,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.669701833121095,5.233570922881011,8.526346637054356,5.541427942280174,0.32,14.458689274356278
15.850000000000001,0.7211638211872848,28.349829511983206,3.070884220277163,108.76048536030237,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.655545238735723,5.220503297294514,8.50494885359496,5.527591596498894,0.32,14.423276423745698
15.875,0.7193976418969243,28.27868439394764,3.0632165600891548,108.4889229878712,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.641423995369302,5.207468303417818,8.483605318184292,5.513789808160479,0.32,14.387952837938487
15.9,0.7176359144679152,28.20771963473564,3.055568050735926,108.21803875369565,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.627338015192174,5.194465860177392,8.462315890420692,5.500022491324668,0.32,14.352718289358304
15.925,0.7158786275559755,28.136934767873502,3.0479386445994514,107.9478309734488,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.613287210619338,5.181495886725543,8.44108043036205,5.486289560279013,0.32,14.317572551119511
15.950000000000001,0.7141257698513581,28.066329328419325,3.0403282941882654,107.67829796750863,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.5992714943104485,5.168558302440414,8.419898798525796,5.472590929538878,0.32,14.282515397027161
15.975000000000001,0.7123773300788508,27.99590285296301,3.032736952137465,107.40943806095801,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.585290779169816,5.155653026925984,8.398770855888902,5.458926513847437,0.32,14.247546601577017
16.0,0.7106332969977767,27.92565487962627,3.025164571208708,107.14124958358478,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.571344978346408,5.14277998001207,8.37769646388788,5.445296228175675,0.32,14.212665939955533
