Time,I,U,V,m,K,xi,gamma,compartment,Tumor_Growth,Conversion_Uninfected_to_Infected,Tumor_Cell_Death,Viral_Decay
196.0,0.006430718722770723,0.001250148933983346,0.005281146073918958,0.1,100.0,0.06,0.1,1.0,0.0014113759881406005,0.0008595668392638616,0.00038584312336624335,0.0005281146073918959
197.0,0.007024201558341146,0.002011089972164526,0.00516177647912035,0.1,100.0,0.06,0.1,1.0,0.0021748426946459126,0.0011489166542844995,0.0004214520935004687,0.000516177647912035
198.0,0.007917810702332287,0.003468606780684561,0.005095905693450019,0.1,100.0,0.06,0.1,1.0,0.003561972121207281,0.001552348934016654,0.0004750686421399372,0.0005095905693450019
199.0,0.009214858546151013,0.006387031152218436,0.005098523422574862,0.1,100.0,0.06,0.1,1.0,0.006169013620464223,0.002087210495642993,0.0005528915127690607,0.0005098523422574862
200.0,0.011017403815740316,0.012365182553272451,0.005189183714393656,0.1,100.0,0.06,0.1,1.0,0.011126241711868993,0.0027441448485775476,0.0006610442289444189,0.0005189183714393656
201.0,0.013398270664271033,0.024550987835809647,0.005390678030092211,0.1,100.0,0.06,0.1,1.0,0.020407206738999272,0.003487458674410696,0.0008038962398562619,0.0005390678030092211
202.0,0.01638948624347792,0.048647194752959796,0.005726581809338632,0.1,100.0,0.06,0.1,1.0,0.03710969193549187,0.004283461829223914,0.0009833691746086752,0.0005726581809338632
203.0,0.02000215304983579,0.09409406712221419,0.0062192949491226565,0.1,100.0,0.06,0.1,1.0,0.06557067831013705,0.005128993366416097,0.0012001291829901474,0.0006219294949122657
204.0,0.024259897456980206,0.1752234772308241,0.0068899316035934705,0.1,100.0,0.06,0.1,1.0,0.111211945570576,0.006052022006112595,0.0014555938474188122,0.000688993160359347
205.0,0.029220893199887188,0.3121139516547507,0.007759893096607976,0.1,100.0,0.06,0.1,1.0,0.18007592702039382,0.007095586446300743,0.0017532535919932313,0.0007759893096607977
206.0,0.034983748670889284,0.5308520646345958,0.008853036732926972,0.1,100.0,0.06,0.1,1.0,0.2780837793752893,0.008305682880880037,0.002099024920253357,0.0008853036732926972
207.0,0.041685759609016396,0.8629636449677701,0.010197716347405707,0.1,100.0,0.06,0.1,1.0,0.41012803744484183,0.00972781104478987,0.0025011455765409835,0.0010197716347405707
208.0,0.04950059980322211,1.3439277854748404,0.011828488904961267,0.1,100.0,0.06,0.1,1.0,0.5791755807232938,0.011408289846475388,0.002970035988193327,0.0011828488904961267
209.0,0.05863826514369957,2.010875951302628,0.013787587130322746,0.1,100.0,0.06,0.1,1.0,0.7855687513134181,0.013396925310551337,0.003518295908621974,0.0013787587130322746
210.0,0.06934768257354637,2.8997540284862042,0.01612632896701068,0.1,100.0,0.06,0.1,1.0,1.0266707510999347,0.01574967513325512,0.004160860954412782,0.001612632896701068
211.0,0.08192158355008973,4.042330075001652,0.0189066067938556,0.1,100.0,0.06,0.1,1.0,1.296920528608717,0.01853105765274052,0.004915295013005383,0.00189066067938556
212.0,0.09670312121312899,5.463436849170728,0.022202550272121,0.1,100.0,0.06,0.1,1.0,1.5882714292669509,0.0218163988583721,0.005802187272787739,0.0022202550272121
213.0,0.11409517365202956,7.178843643572626,0.026102527822617037,0.1,100.0,0.06,0.1,1.0,1.8909302934896275,0.025694163990242016,0.006845710419121773,0.0026102527822617037
214.0,0.13457043540362035,9.193926500774653,0.030711475841651212,0.1,100.0,0.06,0.1,1.0,2.1942473984903033,0.030268440194625323,0.00807422612421722,0.0030711475841651214
215.0,0.15868374358484189,11.503239724615192,0.03615364733673967,0.1,100.0,0.06,0.1,1.0,2.4876233002604415,0.035661704809481304,0.009521024615090513,0.003615364733673967
216.0,0.1870868785579611,14.090982799635384,0.042575893335158835,0.1,100.0,0.06,0.1,1.0,2.7613184641803463,0.04201801743418484,0.011225212713477666,0.004257589333515883
217.0,0.22054553965665283,16.93215517039196,0.05015152372528193,0.1,100.0,0.06,0.1,1.0,3.007075747195462,0.049506686795426566,0.013232732379399169,0.005015152372528193
218.0,0.2599592244239376,19.994235317170244,0.05908485529959151,0.1,100.0,0.06,0.1,1.0,3.218524420154336,0.05832651099084402,0.015597553465436256,0.005908485529959151
219.0,0.3063844594773571,23.239144756326883,0.06961656299272329,0.1,100.0,0.06,0.1,1.0,3.391362887796484,0.0687106826097553,0.018383067568641425,0.006961656299272329
220.0,0.3610616898532154,26.625287817512202,0.08202993867660123,0.1,100.0,0.06,0.1,1.0,3.523347639262144,0.08093242571846491,0.021663701391192922,0.008202993867660123
221.0,0.4254465636425876,30.109497014429923,0.0966582318088992,0.1,100.0,0.06,0.1,1.0,3.614131895894688,0.0953114825520774,0.025526793818555254,0.00966582318088992
222.0,0.5012460946819604,33.64875284615903,0.11389320596783768,0.1,100.0,0.06,0.1,1.0,3.665002620527736,0.11222150680318814,0.03007476568091762,0.01138932059678377
223.0,0.5904603307404066,37.2016063834258,0.13419509411020564,0.1,100.0,0.06,0.1,1.0,3.6785627071668503,0.13209844032698317,0.03542761984442439,0.013419509411020564
224.0,0.6954303653596178,40.7292569963235,0.1581041951071427,0.1,100.0,0.06,0.1,1.0,3.6583976043155886,0.15544996968817307,0.04172582192157707,0.01581041951071427
225.0,0.8188930982511147,44.19630037512561,0.1862542640679601,0.1,100.0,0.06,0.1,1.0,3.6087565471514447,0.18286602290766613,0.049133585895066875,0.01862542640679601
226.0,0.9640436394327385,47.571156493310966,0.21938800175473075,0.1,100.0,0.06,0.1,1.0,3.5342684569632885,0.21503034778233432,0.057842618365964306,0.021938800175473075
227.0,1.1346057766558135,50.82622610263716,0.25837486267128373,0.1,100.0,0.06,0.1,1.0,3.4397040017080767,0.2527330436101398,0.0680763465993488,0.025837486267128375
228.0,1.3349107709638768,53.93782377782317,0.3042314000026164,0.1,100.0,0.06,0.1,1.0,3.32978798158003,0.2968838031079767,0.08009464625783261,0.03042314000026164
229.0,1.5699848538790238,56.88592990785909,0.3581444835529631,0.1,100.0,0.06,0.1,1.0,3.209061325366092,0.3485255866976099,0.09419909123274142,0.03581444835529631
230.0,1.8456446538249176,59.65381859079023,0.4214974873411856,0.1,100.0,0.06,0.1,1.0,3.0817879894888396,0.4088480341090875,0.11073867922949505,0.04214974873411856
231.0,2.1685997172724916,62.22759710718962,0.49589966006858316,0.1,100.0,0.06,0.1,1.0,2.951900488142848,0.47919979399494356,0.1301159830363495,0.04958996600685832
232.0,2.5465600297641737,64.59569603098353,0.5832187437966101,0.1,100.0,0.06,0.1,1.0,2.822976625940947,0.5610985228106192,0.1527936017858504,0.058321874379661014
233.0,2.988344914889187,66.74834147289981,0.6856167274899952,0.1,100.0,0.06,0.1,1.0,2.6982398674730828,0.656236793236101,0.17930069489335124,0.06856167274899953
234.0,3.50398840816302,68.67703261675628,0.8055881982580645,0.1,100.0,0.06,0.1,1.0,2.580576289637179,0.7664813573133419,0.21023930448978118,0.08055881982580645
235.0,4.104833528727383,70.37405024830974,0.9460006094101105,0.1,100.0,0.06,0.1,1.0,2.4725612571325803,0.8938626768475337,0.24629001172364295,0.09460006094101106
236.0,4.803604922377507,71.83200186471649,1.1101358993665313,0.1,100.0,0.06,0.1,1.0,2.376490673831928,1.040551348603855,0.2882162953426504,0.11101358993665314
237.0,5.614445364645937,73.04343908948988,1.3017315101337135,0.1,100.0,0.06,0.1,1.0,2.2944103110233702,1.2088164706077618,0.3368667218787562,0.13017315101337135
238.0,6.552898624227986,74.00054881035007,1.5250177527794633,0.1,100.0,0.06,0.1,1.0,2.2281393303216426,1.4009599122726628,0.39317391745367913,0.15250177527794634
239.0,7.635816311499627,74.6949424236633,1.7847484258686146,0.1,100.0,0.06,0.1,1.0,2.179283217074868,1.6192208472147036,0.4581489786899776,0.17847484258686147
240.0,8.88115799166068,75.11760592037629,2.086220429229805,0.1,100.0,0.06,0.1,1.0,2.1492290468888897,1.8656451210404779,0.5328694794996408,0.2086220429229805
241.0,10.30766088320679,75.25888604091058,2.4352765654421877,0.1,100.0,0.06,0.1,1.0,2.139129996575635,2.141914195500349,0.6184596529924073,0.2435276565442188
242.0,11.9343391112114,75.10876170262057,2.8382843655406313,0.1,100.0,0.06,0.1,1.0,2.1498603700649057,2.4491317756661144,0.716060346672684,0.28382843655406315
243.0,13.779785947323546,74.65717537415492,3.302082729294493,0.1,100.0,0.06,0.1,1.0,2.181957083948543,2.7875694250140906,0.8267871568394127,0.3302082729294493
244.0,15.861251551383212,73.89469887446143,3.8338873851212267,0.1,100.0,0.06,0.1,1.0,2.235529632968199,3.1563807468808647,0.9516750930829927,0.3833887385121227
245.0,18.193490523589663,72.81325681065675,4.441146040247877,0.1,100.0,0.06,0.1,1.0,2.3101618414200757,3.553300350077584,1.0916094314153797,0.4441146040247877
246.0,20.787385799974984,71.40717280130028,5.131334901252047,0.1,100.0,0.06,0.1,1.0,2.4047926564893225,3.9743573108226764,1.2472431479984991,0.5131334901252047
247.0,23.648399479416685,69.67423214267747,5.911690663437341,0.1,100.0,0.06,0.1,1.0,2.5176061488574404,4.413640083661299,1.4189039687650011,0.5911690663437341
248.0,26.774927367898012,67.61694808709002,6.788876216167982,0.1,100.0,0.06,0.1,1.0,2.6459290937553295,4.8631631532441695,1.6064956420738807,0.6788876216167983
249.0,30.156692707480463,65.24370727487893,7.768584622631513,0.1,100.0,0.06,0.1,1.0,2.7861710900551744,5.312884025148938,1.8094015624488278,0.7768584622631514
250.0,33.77334132263218,62.56984198949171,8.85509394956987,0.1,100.0,0.06,0.1,1.0,2.9338171818201313,5.75091885257405,2.0264004793579304,0.885509394956987
251.0,37.593441472887555,59.618365954366865,10.050794917035073,0.1,100.0,0.06,0.1,1.0,3.0835006736143478,6.1639834229446855,2.255606488373253,1.0050794917035073
252.0,41.57405149224529,56.42034053429035,11.355722690795906,0.1,100.0,0.06,0.1,1.0,3.2291642793255995,6.538065372701952,2.4944430895347174,1.1355722690795906
253.0,45.661116513729596,53.014527494198745,12.767130317987753,0.1,100.0,0.06,0.1,1.0,3.3643242144489554,6.859275032556134,2.7396669908237756,1.2767130317987754
254.0,49.79072002893322,49.446511964389835,14.279150801289536,0.1,100.0,0.06,0.1,1.0,3.482412353517587,7.114811515347333,2.987443201735993,1.4279150801289537
255.0,53.89117558388125,45.767287409898636,15.88258780185209,0.1,100.0,0.06,0.1,1.0,3.5771739243071567,7.293941115524569,3.233470535032875,1.588258780185209
256.0,57.88591394421459,42.031286346379424,17.56486955062437,0.1,100.0,0.06,0.1,1.0,3.6430866770553654,7.388858570615826,3.4731548366528755,1.756486955062437
257.0,61.69694673550442,38.294025486696036,19.310189517437784,0.1,100.0,0.06,0.1,1.0,3.675752728504766,7.395316528080659,3.701816804130265,1.9310189517437786
258.0,65.24859613481516,34.609631178955766,21.099840994297455,0.1,100.0,0.06,0.1,1.0,3.672214024567452,7.3129449059080205,3.9149157680889095,2.1099840994297456
259.0,68.47114610876685,31.0284975829697,22.91273266422744,0.1,100.0,0.06,0.1,1.0,3.6311537633237143,7.1452283014582925,4.1082687665260105,2.291273266422744
260.0,71.30409024221018,27.595275019981315,24.726053384131948,0.1,100.0,0.06,0.1,1.0,3.55296236577833,6.899156950956768,4.278245414532611,2.472605338413195
261.0,73.69871121348432,24.34733736253783,26.51604051780539,0.1,100.0,0.06,0.1,1.0,3.439664464091256,6.584609919339625,4.421922672809059,2.6516040517805393
262.0,75.61981724925207,21.31382223620868,28.258798324652325,0.1,100.0,0.06,0.1,1.0,3.2947213171068856,6.213560197446748,4.537189034955124,2.8258798324652328
263.0,77.04656206592789,18.515266550652637,29.93111105494912,0.1,100.0,0.06,0.1,1.0,3.1227377818410664,5.799203587481529,4.622793723955673,2.993111105494912
264.0,77.97237229682176,15.963788779476383,31.511199211177043,0.1,100.0,0.06,0.1,1.0,2.9291113621397105,5.355106304447,4.678342337809306,3.1511199211177043
265.0,78.40408988783437,13.6637188075437,32.97937615270755,0.1,100.0,0.06,0.1,1.0,2.7196622923279414,4.894446045628869,4.704245393270062,3.2979376152707554
266.0,78.36049472312416,11.612552152060111,34.318574256443846,0.1,100.0,0.06,0.1,1.0,2.5002795486263314,4.429395771048633,4.701629683387449,3.4318574256443846
267.0,77.87039696929915,9.802102770822888,35.51472195163951,0.1,100.0,0.06,0.1,1.0,2.27661017370667,3.970674447278917,4.672223818157949,3.551472195163951
268.0,76.97050085160821,8.219734227540089,36.55697360380976,0.1,100.0,0.06,0.1,1.0,2.053809351938356,3.5272658527980063,4.618230051096492,3.655697360380976
269.0,75.70317887142248,6.849586240741713,37.43778509368847,0.1,100.0,0.06,0.1,1.0,1.8363616996597218,3.1062961648002765,4.5421907322853485,3.743778509368847
270.0,74.11433664317494,5.6737051562452,38.152861661063405,0.1,100.0,0.06,0.1,1.0,1.6279720018667505,2.713039235579515,4.446860198590496,3.8152861661063406
271.0,72.2514581991079,4.67302854919671,38.70099259470553,0.1,100.0,0.06,0.1,1.0,1.4315181881204824,2.351017873789002,4.3350874919464735,3.870099259470553
272.0,70.16187291887567,3.8282718217858887,39.083798927837044,0.1,100.0,0.06,0.1,1.0,1.2490719559276482,2.022207236493727,4.20971237513254,3.908379892783705
273.0,67.891392719397,3.120558648068724,39.305410544850986,0.1,100.0,0.06,0.1,1.0,1.0819470337741868,1.727242195569645,4.07348356316382,3.930541054485099
274.0,65.48327380547828,2.5318734098463547,39.37209998424999,0.1,100.0,0.06,0.1,1.0,0.9307700067323564,1.4656319528993738,3.9289964283286967,3.9372099984249993
275.0,62.97731371878063,2.045486831048185,39.29192509263591,0.1,100.0,0.06,0.1,1.0,0.7955991323810949,1.2360451205408758,3.7786388231268377,3.929192509263591
276.0,60.409368582727005,1.6461513073489245,39.07433731177538,0.1,100.0,0.06,0.1,1.0,0.6760299227883744,1.0365277990340143,3.62456211496362,3.9074337311775382
277.0,57.8110967535267,1.3202013482354442,38.72981159624473,0.1,100.0,0.06,0.1,1.0,0.5713020731834009,0.8647053443385052,3.468665805211602,3.872981159624473
278.0,55.20988075693507,1.0555874553689177,38.269511184738505,0.1,100.0,0.06,0.1,1.0,0.4804055297353039,0.7179681821411839,3.312592845416104,3.8269511184738505
279.0,52.62891584568013,0.8418297523490713,37.70497850674266,0.1,100.0,0.06,0.1,1.0,0.4021713402159973,0.5936175447650412,3.157734950740808,3.7704978506742663
280.0,50.08743355367477,0.6699247281174765,37.047865024090086,0.1,100.0,0.06,0.1,1.0,0.3353482477356623,0.4889789725817887,3.005246013220486,3.704786502409009
281.0,47.601001281710026,0.5322288942599435,36.30970359804133,0.1,100.0,0.06,0.1,1.0,0.2786671622428042,0.4014913049932742,2.8560600769026014,3.630970359804133
282.0,45.18187300471054,0.4223208565798316,35.50172082944459,0.1,100.0,0.06,0.1,1.0,0.23088957433263083,0.32876619190665063,2.710912380282632,3.5501720829444587
283.0,42.83937083777987,0.334856291394123,34.634687592374625,0.1,100.0,0.06,0.1,1.0,0.1908421014505952,0.26862421893685207,2.570362250266792,3.463468759237463
284.0,40.58027108011104,0.26542653228568885,33.71880616560492,0.1,100.0,0.06,0.1,1.0,0.15744006684626707,0.21911403933601864,2.4348162648066625,3.371880616560492
285.0,38.40917491472544,0.21042407302453256,32.76363035085335,0.1,100.0,0.06,0.1,1.0,0.12970120223310297,0.17851704124850168,2.3045504948835265,3.276363035085335
286.0,36.3288588805405,0.16691761305180977,31.778012613496614,0.1,100.0,0.06,0.1,1.0,0.10675090936963554,0.1453403796986332,2.17973153283243,3.1778012613496616
287.0,34.340594389369436,0.1325397817484392,30.770076684172196,0.1,100.0,0.06,0.1,1.0,0.08782142433728227,0.11830253750237044,2.060435663362166,3.07700766841722
288.0,32.44443131300991,0.10539047474046959,29.74720888233473,0.1,100.0,0.06,0.1,1.0,0.07224783897861953,0.09631611769662614,1.9466658787805944,2.974720888233473
289.0,30.63944735668344,0.08395277589691448,28.716066319673438,0.1,100.0,0.06,0.1,1.0,0.059460989255104665,0.07846766536168545,1.8383668414010064,2.871606631967344
290.0,28.923964673269364,0.06701976802660543,27.682596932664374,0.1,100.0,0.06,0.1,1.0,0.04897762990525916,0.06399510953337774,1.7354378803961616,2.7682596932664376
291.0,27.295728726938037,0.05363526958822343,26.652069421333593,0.1,100.0,0.06,0.1,1.0,0.040391212222813125,0.052267794186323234,1.6377437236162822,2.6652069421333593
292.0,25.752060645321702,0.04304384447605955,25.629109339683428,0.1,100.0,0.06,0.1,1.0,0.033362019353415866,0.04276685124162131,1.5451236387193021,2.562910933968343
293.0,24.289981439636485,0.034650333418913735,24.61773988802807,0.1,100.0,0.06,0.1,1.0,0.02760806243052021,0.035067864668979466,1.457398886378189,2.461773988802807
294.0,22.90631349094525,0.027986605938454586,23.62142510553541,0.1,100.0,0.06,0.1,1.0,0.02289640045117536,0.0288251009771676,1.374378809456715,2.3621425105535407
295.0,21.59776159634288,0.02268498438380979,22.64311420189848,0.1,100.0,0.06,0.1,1.0,0.01903547454810878,0.023758005652333943,1.2958656957805728,2.264311420189848
296.0,20.360977263630822,0.01845694126878383,21.685285760389203,0.1,100.0,0.06,0.1,1.0,0.015868327468370295,0.01963960538119706,1.2216586358178494,2.1685285760389204
297.0,19.19260892046827,0.015076140831491423,20.749991014020573,0.1,100.0,0.06,0.1,1.0,0.013266720572890838,0.016286699088473435,1.151556535228096,2.0749991014020575
298.0,18.089340341739103,0.012365042715583037,19.838895480535758,0.1,100.0,0.06,0.1,1.0,0.011126129869035384,0.013551694983251537,1.0853604205043461,1.9838895480535759
299.0,17.047920025360188,0.01018422509636256,18.95331861541571,0.1,100.0,0.06,0.1,1.0,0.00936142678473705,0.011315727719116628,1.0228752015216112,1.895331861541571
300.0,16.06518188630119,0.00842431318686524,18.094271026760783,0.1,100.0,0.06,0.1,1.0,0.007903525105031612,0.009483360742178036,0.9639109131780713,1.8094271026760784
301.0,15.13806122178485,0.006999264910583702,17.262489282051394,0.1,100.0,0.06,0.1,1.0,0.006696280965051818,0.007977831162003686,0.908283673307091,1.7262489282051394
302.0,14.263605024726168,0.005841288978772022,16.458468041644952,0.1,100.0,0.06,0.1,1.0,0.005694073295686212,0.0067373790030519146,0.85581630148357,1.6458468041644954
303.0,13.43897842573976,0.004896913737396759,15.682489717468401,0.1,100.0,0.06,0.1,1.0,0.004859854044960636,0.005712326051443518,0.8063387055443856,1.5682489717468402
304.0,12.661468304047064,0.00412388665185328,14.934651479985526,0.1,100.0,0.06,0.1,1.0,0.004163529320286488,0.004862686952262792,0.7596880982428238,1.4934651479985526
305.0,11.92848471554756,0.0034887203437106344,14.214889931540425,0.1,100.0,0.06,0.1,1.0,0.003580609909215459,0.004156209025625294,0.7157090829328536,1.4214889931540426
306.0,11.237560377243115,0.0029648313934581175,13.523003379987642,0.1,100.0,0.06,0.1,1.0,0.0030911644304199527,0.0035668640219784493,0.6742536226345869,1.3523003379987644
307.0,10.58634895580233,0.002531056808042993,12.858671982153451,0.1,100.0,0.06,0.1,1.0,0.002678943556431661,0.0030736045005762534,0.6351809373481399,1.2858671982153451
308.0,9.972622362876477,0.0021705017893600335,12.221475803296208,0.1,100.0,0.06,0.1,1.0,0.002330677677167605,0.002659377037656755,0.5983573417725886,1.222147580329621
309.0,9.394267342783628,0.0018696427242105706,11.610911002580966,0.1,100.0,0.06,0.1,1.0,0.0020355133338544173,0.002310338313597786,0.5636560405670177,1.1610911002580966
310.0,8.849281578624971,0.0016176224891752986,11.026404269552994,0.1,100.0,0.06,0.1,1.0,0.0017845559525305045,0.002015225698076213,0.5309568947174983,1.1026404269552994
311.0,8.335769482560702,0.0014056985361746894,10.467325631030262,0.1,100.0,0.06,0.1,1.0,0.0015705013824631698,0.0017648548816107782,0.5001461689536421,1.0467325631030262
312.0,7.851937796031584,0.0012268081803178729,9.932999836332622,0.1,100.0,0.06,0.1,1.0,0.0013873372138121566,0.0015517165459352875,0.471116267761895,0.9932999836332622
313.0,7.396091087167782,0.0010752292464177716,9.422716348443226,0.1,100.0,0.06,0.1,1.0,0.0012301043610453497,0.0013696569422892663,0.4437654652300669,0.9422716348443226
314.0,6.966627243904141,0.0009463099017829298,8.935738185707784,0.1,100.0,0.06,0.1,1.0,0.0010947017640533956,0.0012136186951705974,0.41799763463424844,0.8935738185707784
315.0,6.562032997503784,0.0008362572024383328,8.47130961036603,0.1,100.0,0.06,0.1,1.0,0.0009777305563723018,0.0010794354421541454,0.393721979850227,0.847130961036603
316.0,6.180879526325833,0.0007419673705842892,8.028662880850293,0.1,100.0,0.06,0.1,1.0,0.0008763655205435083,0.0009636639663374267,0.37085277157954993,0.8028662880850294
317.0,5.821818175419574,0.0006608932727652671,7.607024071904693,0.1,100.0,0.06,0.1,1.0,0.0007882532474301217,0.000863451972187916,0.34930909052517445,0.7607024071904693
318.0,5.483576304250638,0.0005909372090686226,7.205618134569742,0.1,100.0,0.06,0.1,1.0,0.0007114275909455579,0.0007764292521691113,0.32901457825503827,0.7205618134569742
319.0,5.16495328553696,0.0005303663163503343,6.823673214726359,0.1,100.0,0.06,0.1,1.0,0.000644241947704163,0.0007006210203713246,0.3098971971322176,0.6823673214726359
320.0,4.864816657929723,0.00047774432604781684,6.460424356719085,0.1,100.0,0.06,0.1,1.0,0.0005853134791552209,0.000634377043833699,0.2918889994757834,0.6460424356719086
321.0,4.58209844348385,0.0004318770871137067,6.11511662631395,0.1,100.0,0.06,0.1,1.0,0.000533477887133156,0.0005763145186574589,0.274925906609031,0.611511662631395
322.0,4.315791627902623,0.00039176852762726417,5.787007737848146,0.1,100.0,0.06,0.1,1.0,0.0004877521917916671,0.000525271354942758,0.25894749767415737,0.5787007737848147
323.0,4.064946804752296,0.00035658518691940544,5.475370234233317,0.1,100.0,0.06,0.1,1.0,0.00044730429458491303,0.0004802681943145771,0.24389680828513774,0.5475370234233318
324.0,3.828668983907498,0.0003256275412334303,5.179493268078994,0.1,100.0,0.06,0.1,1.0,0.0004114280058750858,0.0004404774174078907,0.22972013903444988,0.5179493268078994
325.0,3.60611455429759,0.00029830658769623594,4.89868404490785,0.1,100.0,0.06,0.1,1.0,0.00037952231526706986,0.0004051975683337985,0.2163668732578554,0.48986840449078506
326.0,3.3964884070323613,0.0002741249685033724,4.632268947958661,0.1,100.0,0.06,0.1,1.0,0.00035107449663801494,0.0003738326031023221,0.20378930442194168,0.4632268947958661
327.0,3.1990412009585683,0.0002526613727297397,4.379594408930465,0.1,100.0,0.06,0.1,1.0,0.00032564590998647203,0.0003458745532533005,0.19194247205751408,0.4379594408930465
328.0,3.0130667790584034,0.00023355792065133573,4.140027531936217,0.1,100.0,0.06,0.1,1.0,0.00030286040968424444,0.0003208894280905612,0.1807840067435042,0.4140027531936217
329.0,2.837899716322209,0.00021650968189395426,3.9129565250274143,0.1,100.0,0.06,0.1,1.0,0.00028239456272500564,0.00029850538351325904,0.17027398297933252,0.39129565250274145
330.0,2.6729130058952353,0.0002012561394965945,3.6977909458416685,0.1,100.0,0.06,0.1,1.0,0.00026396961184278924,0.00027840303760868026,0.1603747803537141,0.36977909458416686
331.0,2.517515866198525,0.00018757406814847436,3.4939618023928634,0.1,100.0,0.06,0.1,1.0,0.0002473446752608221,0.00026030731767232615,0.15105095197191148,0.34939618023928637
332.0,2.3711516728932787,0.00017527169164119214,3.300921517250311,0.1,100.0,0.06,0.1,1.0,0.0002323111198124605,0.0002439807381366993,0.14226910037359672,0.3300921517250311
333.0,2.233296001869414,0.00016418379376203143,3.1181437842623865,0.1,100.0,0.06,0.1,1.0,0.00021868779337096697,0.00022921773098170728,0.13399776011216485,0.31181437842623866
334.0,2.1034547868618017,0.00015416769111634712,2.945123325478006,0.1,100.0,0.06,0.1,1.0,0.0002063170683726971,0.00021583995550082666,0.1262072872117081,0.2945123325478006
335.0,1.9811625753061732,0.00014509983562935248,2.7813755732508914,0.1,100.0,0.06,0.1,1.0,0.00019506146301410292,0.00020369231067220102,0.1188697545183704,0.27813755732508916
336.0,1.8659808706694578,0.0001368729074238013,2.626436293641045,0.1,100.0,0.06,0.1,1.0,0.00018480070699697975,0.00019263949068132962,0.11195885224016747,0.2626436293641045
337.0,1.7574965837163736,0.00012939346706814357,2.4798611420731227,0.1,100.0,0.06,0.1,1.0,0.00017542937043919687,0.00018256320467828282,0.10544979502298242,0.24798611420731229
338.0,1.6553205796924284,0.00012258003239781914,2.341225169914375,0.1,100.0,0.06,0.1,1.0,0.00016685491780199795,0.00017335989791784684,0.0993192347815457,0.23412251699143752
339.0,1.559086297894463,0.00011636138631778122,2.2101223054742323,0.1,100.0,0.06,0.1,1.0,0.00015899596549943677,0.00016493872292102138,0.09354517787366778,0.22101223054742325
340.0,1.468448441863497,0.0001106750978867893,2.0861648136304063,0.1,100.0,0.06,0.1,1.0,0.00015178073545940558,0.0001572197484526542,0.08810690651180983,0.20861648136304065
341.0,1.3830817473327093,0.00010546629293069836,1.9689827315315165,0.1,100.0,0.06,0.1,1.0,0.0001451457638968903,0.000150132467603473,0.08298490483996256,0.19689827315315167
342.0,1.3026798261422927,0.00010068664639816711,1.8582232854101293,0.1,100.0,0.06,0.1,1.0,0.00013903484279226017,0.00014361457592456105,0.07816078956853756,0.18582232854101294
343.0,1.226954077006775,9.629352468095021e-05,1.7535502985997657,0.1,100.0,0.06,0.1,1.0,0.00013339811276728036,0.00013761092699427654,0.0736172446204065,0.17535502985997659
344.0,1.1556326562085208,9.224923388146812e-05,1.654643597687503,0.1,100.0,0.06,0.1,1.0,0.00012819125830256867,0.00013207260959312723,0.06933795937251125,0.1654643597687503
345.0,1.0884595060903182,8.852036939643016e-05,1.5611984190761257,0.1,100.0,0.06,0.1,1.0,0.00012337480503385757,0.00012695614469781589,0.0653075703654191,0.15611984190761258
346.0,1.0251934401794516,8.507726600640179e-05,1.4729248174166782,0.1,100.0,0.06,0.1,1.0,0.00011891352318365137,0.00012222280518567073,0.06151160641076709,0.14729248174166784
347.0,0.9656072819317864,8.189353173107945e-05,1.3895470788684114,0.1,100.0,0.06,0.1,1.0,0.0001147759199627285,0.00011783803804212576,0.05793643691590718,0.13895470788684114
348.0,0.9094870530840513,7.894564425855446e-05,1.3108031425829496,0.1,100.0,0.06,0.1,1.0,0.00011093379702827948,0.00011377096190054397,0.05456922318504308,0.13108031425829497
349.0,0.8566312083268063,7.621259838025766e-05,1.2364440327157245,0.1,100.0,0.06,0.1,1.0,0.00010736186072154458,0.00010999392579471854,0.05139787249960837,0.12364440327157245
350.0,0.8068499139689947,7.36756007171612e-05,1.1662333021980351,0.1,100.0,0.06,0.1,1.0,0.00010403738253570998,0.00010648212572595236,0.04841099483813968,0.11662333021980352
351.0,0.759964368440688,7.131780729856244e-05,1.0999464892873991,0.1,100.0,0.06,0.1,1.0,0.00010093990600415542,0.00010321327429898273,0.04559786210644128,0.10999464892873992
352.0,0.7158061622270872,6.912409655302272e-05,1.0373705880559019,0.1,100.0,0.06,0.1,1.0,9.80509919397752e-05,0.00010016731413972009,0.04294836973362523,0.1037370588055902
353.0,0.6742166747906998,6.708087089284761e-05,0.9783035338536422,0.1,100.0,0.06,0.1,1.0,9.535399443180096e-05,9.732616646542594e-05,0.040453000487441985,0.09783035338536422
354.0,0.6350465062950932,6.517588295177384e-05,0.9225537044114478,0.1,100.0,0.06,0.1,1.0,9.283386352642106e-05,9.467351009706313e-05,0.038102790377705587,0.09225537044114479
355.0,0.5981549564276473,6.339809251928782e-05,0.8699394442574367,0.1,100.0,0.06,0.1,1.0,9.04769835732157e-05,9.219459910662362e-05,0.03588929738565883,0.08699394442574368
356.0,0.5634094885082592,6.173751472869338e-05,0.8202885825208662,0.1,100.0,0.06,0.1,1.0,8.827099577106194e-05,8.987606838879635e-05,0.03380456931049555,0.08202885825208663
357.0,0.530685272677995,6.0185121707945724e-05,0.7734379915086674,0.1,100.0,0.06,0.1,1.0,8.620468797279713e-05,8.770580881742647e-05,0.031841116360679704,0.07734379915086675
