Time,CSC_Plot,CTL_Plot,Tumor_Plot,Tumor,CancerStemCell,CytotoxicTcell,TGFb,IFNy,MHC1,MHC2,r1,k1,at,et,atb,etb,ht,r2,k2,ra,as,es,asb,esb,hs,uc,gb,abt,abs,ub,gm1,am1y,em1y,um1,am2y,em2y,am2b,em2b,um2,ayc,uy,N,tumor_microenvironment,tumor_growth,tumor_transformation,tumor_killing,csc_growth,csc_killing,ctl_death,ctl_source,tgfb_source,tgfb_by_tumor,tgfb_by_csc,tgfb_decay,ifny_production,ifny_decay,mhc1_source,mhc1_decay,mhc1_stimulation,mhc2_production,mhc2_decay
2177.0,0.8502609860689235,6.021972010969368e-07,0.5070889427873997,50708894.278739974,8502609.860689236,6.021972010969368e-05,9183.620148091617,6.465696264409177e-08,100.00000000007324,4.886401834056779e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24994.9746890157,127513.5109551016,5.610406986780028e-09,127317.24163802537,1.0188057384345507e-10,4.2153804076785573e-07,0.0,63945.0,291.57614210275483,48.890006698963106,64285.341036641315,6.142411451188755e-09,6.59501018969736e-09,1.44,1.4400000000010547,5.509232319968896e-13,3.615477813264307e-07,7.036418641041762e-07
2180.5,0.8502092825058857,5.87622690473048e-07,0.5124255766042154,51242557.660421535,8502092.825058857,5.87622690473048e-05,9184.058086563919,6.309212045079004e-08,100.0000000000715,4.768124314398931e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24984.560504605277,127452.63156207207,5.5268581635400275e-09,127353.45844671276,9.940846266537726e-11,4.113358833311336e-07,0.0,63945.0,294.6447065474238,48.88703374408843,64288.40660594743,5.993751442825089e-09,6.435396285980584e-09,1.44,1.4400000000010296,5.375896653794124e-13,3.527961249395109e-07,6.866099012734461e-07
2184.0,0.850191579647224,5.734009129238206e-07,0.5177591970641177,51775919.70641177,8501915.79647224,5.7340091292382064e-05,9184.496060264068,6.156515065076773e-08,100.00000000006979,4.6527096560734394e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24968.46109196379,127367.85226282165,5.443939375200678e-09,127365.85754418196,9.700015031928638e-11,4.013806390466745e-07,0.0,63945.0,297.7115383118677,48.88601582971538,64291.47242184848,5.8486893118229704e-09,6.2796453663783086e-09,1.44,1.440000000001005,5.245787984443159e-13,3.442563103032332e-07,6.699901904745752e-07
2187.5,0.8502078909391328,5.595233221558815e-07,0.5230887702863882,52308877.028638825,8502078.909391329,5.5952332215588144e-05,9184.933984375792,6.007513564199953e-08,100.00000000006813,4.54008849195882e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24946.69086866624,127259.2405761555,5.361662919417187e-09,127354.43312396444,9.465390429043905e-11,3.91666325509117e-07,0.0,63945.0,300.77604291467327,48.88695372900014,64294.53789063054,5.707137885989991e-09,6.127663835483952e-09,1.44,1.440000000000981,5.118828125707925e-13,3.359232041958035e-07,6.537727428420701e-07
2191.0,0.8502582054408552,5.459815871817893e-07,0.5284132653644732,52841326.53644732,8502582.054408552,5.459815871817893e-05,9185.371774124978,5.8621180939518076e-08,100.0000000000665,4.430193202477039e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24919.2686351328,127126.87578363965,5.28004067107196e-09,127319.1895213517,9.236803949057412e-11,3.821871110272525e-07,0.0,63945.0,303.8376275845721,48.88984681284917,64297.60241887485,5.56901218925425e-09,5.979360455830843e-09,1.44,1.4400000000009576,4.994940861117834e-13,3.2779180271481393e-07,6.379478211566936e-07
2194.5,0.8503424946707737,5.327676188446085e-07,0.5337316542513723,53373165.42513722,8503424.946707737,5.327676188446085e-05,9185.809344826617,5.7202418023315514e-08,100.00000000006492,4.322958130898507e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24886.217550146586,126970.84988706745,5.199084387646563e-09,127260.13642785889,9.014092323366081e-11,3.7293733319122596e-07,0.0,63945.0,306.895701194539,48.89469344356949,64300.66541378632,5.434229712215006e-09,5.834646638378182e-09,1.44,1.4400000000009348,4.874052186601207e-13,3.198572472006221e-07,6.22505970849385e-07
2198.0,0.8504606892978441,5.198734577678461e-07,0.5390429146027264,53904291.46027264,8504606.892978441,5.1987345776784615e-05,9186.246611926479,5.581799230770525e-08,100.00000000006337,4.2183186738311296e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24847.565081932422,126791.26396171974,5.118804692433329e-09,127177.30525687998,8.79709535935698e-11,3.639114204374923e-07,0.0,63945.0,309.94967589656767,48.90148963462604,64303.72628348535,5.302709269232031e-09,5.693435215385935e-09,1.44,1.4400000000009123,4.756089285389484e-13,3.1211475696370565e-07,6.074378890316826e-07
2201.5,0.8506126982091137,5.072913570431422e-07,0.5443460284634767,54434602.84634767,8506126.982091136,5.072913570431422e-05,9186.683491050191,5.4467072019368616e-08,100.00000000006186,4.116211952403589e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24803.34297595165,126588.2309602818,5.039211897489955e-09,127070.73585452497,8.585657525900024e-11,3.5510394993019954e-07,0.0,63945.0,312.9989663664991,48.91023014702403,64306.784437351336,5.174371841840051e-09,5.5556413459755985e-09,1.44,1.4400000000008908,4.640981284489832e-13,3.0455967892715175e-07,5.927345211461168e-07
2205.0,0.8507984031518224,4.950137526718576e-07,0.5496399833502724,54963998.33502724,8507984.031518225,4.950137526718576e-05,9187.119898048053,5.3148845023714906e-08,100.00000000006038,4.016576572342464e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24753.587205298467,126361.87479928392,4.960315769294523e-09,126940.48034613147,8.379627374185248e-11,3.465096268703003e-07,0.0,63945.0,316.0429904264066,48.92090818122979,64309.83928633637,5.049140277252948e-09,5.42118219241892e-09,1.44,1.4400000000008695,4.5286589842684866e-13,2.9718746987963213e-07,5.783870264173148e-07
2208.5,0.8510176726600669,4.830333142334945e-07,0.5549237711913149,55492377.11913148,8510176.72660067,4.830333142334945e-05,9187.5557490225,5.186252426506961e-08,100.00000000005895,3.919353035241082e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24698.337935812408,126112.3324122415,4.8821260740063745e-09,126786.59348031014,8.178858506419003e-11,3.3812331996344617e-07,0.0,63945.0,319.081168435006,48.93351617795385,64312.8902431575,4.9269398051816445e-09,5.2899774750371e-09,1.44,1.4400000000008488,4.4190553219934185e-13,2.899937268937465e-07,5.643868370747158e-07
2212.0,0.8512703357183737,4.7134283450648546e-07,0.560196391932527,56019639.193252705,8512703.357183738,4.7134283450648545e-05,9187.990960407715,5.060733591543286e-08,100.00000000005754,3.8244828426345584e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24637.63943983056,125839.74958351682,4.804651547139285e-09,126609.15124430101,7.983207427677504e-11,3.2993998415453983e-07,0.0,63945.0,322.11292536120305,48.94804430380649,64315.93672285401,4.807696911966152e-09,5.161948263374151e-09,1.44,1.4400000000008286,4.3121043620244027e-13,2.8297412105733526e-07,5.507255293393764e-07
2215.5,0.8515561973502088,4.59935286783812e-07,0.565456852284796,56545685.2284796,8515561.973502088,4.59935286783812e-05,9188.425448994923,4.9382525528366874e-08,100.00000000005618,3.731908961222726e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24571.54004889664,125544.28324246072,4.727900491278991e-09,126408.24010466103,7.792534649349109e-11,3.2195470074866844e-07,0.0,63945.0,325.1376900637577,48.964481347637005,64318.978142964464,4.691339925194883e-09,5.0370176038934206e-09,1.44,1.4400000000008089,4.2077418201679236e-13,2.7612443188288043e-07,5.373948904160726e-07
2219.0,0.8518750373717712,4.488038148517259e-07,0.570704166422289,57070416.64222891,8518750.373717712,4.488038148517259e-05,9188.859131979536,4.818735696302711e-08,100.00000000005483,3.641575741531931e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24500.09208505293,125226.10116339778,4.651880723747065e-09,126183.95807461465,7.606704483590928e-11,3.1416267039620813e-07,0.0,63945.0,328.15489569281624,48.98281464887685,64322.01392385675,4.577798911487604e-09,4.915110410228765e-09,1.44,1.4400000000007895,4.105904971996991e-13,2.6944054129010536e-07,5.243869067805981e-07
2222.5,0.8522266164006665,4.379417489133132e-07,0.5759373557498774,57593735.57498773,8522266.164006665,4.3794174891331324e-05,9189.291926991433,4.702111409385018e-08,100.00000000005352,3.553429047160985e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24423.351800171655,124885.38279494052,4.5765997849972565e-09,125936.4106989377,7.42558534135272e-11,3.0655922423931926e-07,0.0,63945.0,331.16397955617947,49.00303044303833,64325.04348894003,4.467005838915795e-09,4.796153637572719e-09,1.44,1.4400000000007707,4.0065327985286886e-13,2.6291844316470475e-07,5.116937827911818e-07
2226.0,0.8526106715564059,4.2734258520671587e-07,0.5811554500096008,58115545.000960074,8526106.71556406,4.2734258520671587e-05,9189.723752150514,4.588309862219447e-08,100.00000000005224,3.4674160893519143e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24341.379293373917,124522.31847559639,4.502064784295867e-09,125665.71430454045,7.249049321819432e-11,2.991398096447011e-07,0.0,63945.0,334.1643837555204,49.02511361449334,64328.066265053596,4.358894369108501e-09,4.680076059463835e-09,1.44,1.4400000000007522,3.909565799760418e-13,2.5655423112090786e-07,4.993079168666757e-07
2229.5,0.8530269059774174,4.169999435686286e-07,0.5863574891822708,58635748.918227084,8530269.059774173,4.169999435686286e-05,9190.154526136688,4.477262551999985e-08,100.00000000005099,3.3834850825512496e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24254.2384062134,124137.10766694516,4.428282006895804e-09,125372.00365601172,7.076971382259282e-11,2.9189996049804005e-07,0.0,63945.0,337.15555627980575,49.049047093701496,64331.08168295682,4.253399424400012e-09,4.566807803039984e-09,1.44,1.4400000000007342,3.8149456064373515e-13,2.5034407302380275e-07,4.872218518873799e-07
2233.0,0.8534750019427129,4.0690760918883085e-07,0.5915425223537403,59154252.235374026,8534750.019427128,4.0690760918883084e-05,9190.58416820466,4.3689027512905773e-08,100.00000000004977,3.301585583316611e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24161.996660111497,123729.96087857088,4.355257380875253e-09,125055.42300159913,6.909230135973459e-11,2.848353264321816e-07,0.0,63945.0,340.13695035340066,49.07481261170599,64334.089177432616,4.150457613726075e-09,4.456280806316389e-09,1.44,1.4400000000007167,3.722615362045927e-13,2.4428423605586307e-07,4.7542832399759196e-07
2236.5,0.8539546187193494,3.970595193516592e-07,0.5967096085191919,59670960.85191918,8539546.187193494,3.970595193516592e-05,9191.012598232297,4.26316536567042e-08,100.00000000004857,3.2216683827029884e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,24064.725162006464,123301.099201843,4.282996387234197e-09,124716.12788724,6.745707583514202e-11,2.7794166354616145e-07,0.0,63945.0,343.1080248985353,49.102390576362595,64337.08818762608,4.050007097386924e-09,4.348428672983828e-09,1.44,1.4400000000006994,3.6325196015175325e-13,2.3837107875617842e-07,4.6392024710923034e-07
2240.0,0.8544654040913735,3.874497959887303e-07,0.6018578154822545,60185781.54822545,8544654.040913735,3.8744979598873034e-05,9191.439736725075,4.159987283247395e-08,100.00000000004741,3.1436857704747634e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,23962.4985425183,122850.7560010311,4.21150445031574e-09,124354.2773023393,6.586289728773598e-11,2.7121485719211125e-07,0.0,63945.0,346.06824390229633,49.13176073525398,64340.07815707552,3.951987919085049e-09,4.243187028912343e-09,1.44,1.4400000000006827,3.544604549038764e-13,2.326010705621881e-07,4.526907509483659e-07
2243.5,0.8550069663978888,3.7807264956960835e-07,0.6069862244276415,60698622.44276415,8550069.663978888,3.780726495696084e-05,9191.86550496161,4.059306342747349e-08,100.00000000004627,3.067590755043424e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,23855.39477827183,122379.17232956541,4.140785972453886e-09,123970.0538089683,6.430864704466944e-11,2.6465085469872585e-07,0.0,63945.0,349.01707904589387,49.1629005678786,64343.05853473127,3.856341025610005e-09,4.140492469602295e-09,1.44,1.4400000000006663,3.458817238790225e-13,2.2697073411012446e-07,4.41733068726253e-07
2247.0,0.8555788967737464,3.6892244655361176e-07,0.6120939272813455,61209392.72813455,8555788.967737464,3.6892244655361174e-05,9192.289824959815,3.961062057733491e-08,100.00000000004516,2.9933376109349475e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,23743.495146664445,121886.6002988158,4.0708450802679555e-09,123563.64816916539,6.279324069144022e-11,2.5824571258752824e-07,0.0,63945.0,351.95400818677365,49.19578656449042,64346.0287747187,3.76300895484684e-09,4.04028329888816e-09,1.44,1.4400000000006503,3.3751061320328744e-13,2.2147668572845632e-07,4.310406159746324e-07
2250.5,0.8561807636665741,3.599936865173798e-07,0.6171800280537995,61718002.80537994,8561807.636665741,3.599936865173798e-05,9192.712619542126,3.865195371028686e-08,100.00000000004408,2.9208816931483942e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,23626.88410253108,121373.3020438002,4.001685427436182e-09,123135.26359389606,6.131562350980528e-11,2.5199558056216585e-07,0.0,63945.0,354.87851613093466,49.23039391082801,64348.98833679488,3.671935602477274e-09,3.942499278449259e-09,1.44,1.4400000000006348,3.293420907858385e-13,2.161156217056418e-07,4.2060696381336873e-07
2254.0,0.8568121242858676,3.5128103220480583e-07,0.6222436414683203,62224364.146832034,8568121.242858676,3.5128103220480584e-05,9193.133812317137,3.7716489773568395e-08,100.00000000004302,2.850179681048492e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,23505.649212056476,120839.55140460323,3.933310563753608e-09,122685.10796260658,5.987477615020915e-11,2.458967225433641e-07,0.0,63945.0,357.7900938442842,49.26669714643739,64351.93668621996,3.5830665284890195e-09,3.847081956903976e-09,1.44,1.4400000000006195,3.2137127381025104e-13,2.108843363291844e-07,4.1042587407098286e-07
2257.5,0.8574725069324011,3.427792505442585e-07,0.6272838965077807,62728389.65077807,8574725.069324011,3.427792505442585e-05,9193.553327825384,3.680366690054122e-08,100.000000000042,2.7811890996470186e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,23379.880968979658,120285.63087751274,3.865723344188369e-09,122213.40678746447,5.846970308026271e-11,2.39945475380981e-07,0.0,63945.0,360.6882404919739,49.304669148613065,64354.87329477769,3.496348355551437e-09,3.753974023855204e-09,1.44,1.4400000000006046,3.1359337477380817e-13,2.0577968647517173e-07,4.0049123034917067e-07
2261.0,0.8581614179036984,3.3448322880650446e-07,0.6322999358104566,63229993.581045665,8581614.179036984,3.344832288065045e-05,9193.971091546598,3.591293614554026e-08,100.00000000004098,2.7138684507444423e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,23249.672698454906,119711.8325322178,3.798926138869679e-09,121720.39872521235,5.709943560910761e-11,2.3413826016455314e-07,0.0,63945.0,363.5724630910126,49.34428152946266,64357.79764082619,3.4117289338263458e-09,3.6631194868451067e-09,1.44,1.4400000000005901,3.0600371626965964e-13,2.0079860130770264e-07,3.9079705690719965e-07
2264.5,0.8588783452788558,3.263879812213277e-07,0.6372909155929434,63729091.559294336,8588783.452788558,3.263879812213277e-05,9194.387029924555,3.504376219428971e-08,100.00000000004,2.64817726663202e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,23115.12044956513,119118.45841586364,3.732920946431925e-09,121206.3332899104,5.576303303106979e-11,2.284715868549294e-07,0.0,63945.0,366.4422764659424,49.38550485353421,64360.70920947189,3.3291574084575426e-09,3.57446374381755e-09,1.44,1.440000000000576,2.985977370400707e-13,1.9593808625016352e-07,3.813375263950109e-07
2268.0,0.8596227620130278,3.1848865305991416e-07,0.6422560054814329,64225600.54814329,8596227.620130278,3.1848865305991415e-05,9194.801070378759,3.4195623802222144e-08,100.00000000003905,2.584076143223452e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,22976.322890446656,118505.82086393345,3.667709482164568e-09,120671.4690421212,5.445958327030795e-11,2.229420571419399e-07,0.0,63945.0,369.2972031518239,49.4283088157491,64363.60749265131,3.2485842612111243e-09,3.4879536278266586e-09,1.44,1.4400000000005624,2.913709957112125e-13,1.911952254350513e-07,3.721069646241771e-07
2271.5,0.8603941272764941,3.107805196883891e-07,0.6471943888058018,64719438.88058018,8603941.272764942,3.107805196883891e-05,9195.213141339638,3.336801369285841e-08,100.00000000003811,2.521526732372767e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,22833.381190408643,117874.24249255897,3.6032932132734654e-09,120116.07302461418,5.318820254343849e-11,2.1754636378187237e-07,0.0,63945.0,372.136773563336,49.47266231839841,64366.491989377464,3.1699613008215687e-09,3.4035373966715576e-09,1.44,1.4400000000005488,2.843191699272862e-13,1.8656718113476167e-07,3.6309984946167843e-07
2275.0,0.8611918723255669,3.032589397377616e-07,0.6521052661994118,65210526.619941175,8611918.72325567,3.032589397377616e-05,9195.623172427682,3.2560433529738406e-08,100.0000000000372,2.4604913617963262e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,22686.39879944061,117224.05355048852,3.5396728747145554e-09,119540.43136595137,5.194802624412437e-11,2.1228125781643311e-07,0.0,63945.0,374.96052806466173,49.5185326587201,64369.36220699378,3.093241185325168e-09,3.321164220033317e-09,1.44,1.4400000000005357,2.774380135078035e-13,1.8205116564747776e-07,3.5431075609867096e-07
2278.5,0.8620154152153566,2.9591939382820466e-07,0.656987853035094,65698785.3035094,8620154.152153566,2.9591939382820464e-05,9196.031094364194,3.177239807418598e-08,100.00000000003631,2.4009333493624646e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,22535.481399943175,116555.59413629977,3.476848937878147e-09,118944.83914645296,5.073821625505829e-11,2.0714357567974326e-07,0.0,63945.0,377.76801549517904,49.56588637488301,64372.21766054936,3.0183778170476872e-09,3.2407846035669698e-09,1.44,1.4400000000005229,2.707233918746953e-13,1.7764446454356342e-07,3.457344023081949e-07
2282.0,0.8628641576275319,2.887574702555942e-07,0.6618413806549707,66184138.06549706,8628641.576275319,2.887574702555942e-05,9196.436839046142,3.100343364849518e-08,100.00000000003544,2.3428168869213335e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,22380.73675076929,115869.21338121653,3.4148214903246914e-09,118329.6031092617,4.9557958063662035e-11,2.0213022917891594e-07,0.0,63945.0,380.5587938766081,49.614689063583086,64375.05787332299,2.945326196607061e-09,3.162350232146508e-09,1.44,1.4400000000005104,2.641712689575678e-13,1.733444280719618e-07,3.37365631716672e-07
2285.5,0.8637374972136671,2.8176889717811227e-07,0.6666650933845559,66666509.338455595,8637374.97213667,2.8176889717811228e-05,9196.840339402972,3.025308159175502e-08,100.00000000003459,2.2861073015300132e-05,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,22222.274664711727,115165.27140775672,3.3535906436187487e-09,117695.03312073753,4.840646674498982e-11,1.972382280246786e-07,0.0,63945.0,383.3324286961197,49.66490608978586,64377.8823758208,2.8740427512167452e-09,3.085814322359012e-09,1.44,1.440000000000498,2.57777736639783e-13,1.6914849048152564e-07,3.291994514203219e-07
