Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
171.9,0.9327641715198508,0.07511912116465065,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.058297760719990675,0.008758553102305581,0.0271890312397223,0.002347472536395333,0.006021505257835088,0.0001763400738921708
172.2,0.9394841951540397,0.07396681189141299,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05871776219712748,0.008686331342239298,0.027582204779507305,0.002311462871606656,0.005971852797789518,0.00017097153941811482
172.5,0.9462336785653506,0.07282031856075752,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05913960491033441,0.008613129738255784,0.0279799429516036,0.0022756349550236725,0.005921526695050851,0.00016571246235281894
172.79999999999998,0.953012085990185,0.07167986416984971,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.059563255374386566,0.0085389721095002,0.02838225112635512,0.0022399957553078035,0.0058705433252813875,0.0001605625914815033
173.1,0.9598188615554974,0.07054566905399012,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.05998867884721859,0.00846388296988396,0.02878913271867785,0.0022045521579371914,0.005818919541795223,0.00015552160694609686
173.4,0.9666534290620534,0.0694179507548924,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06041583931637834,0.008387887516959689,0.029200589122419573,0.0021693109610903876,0.005766672667909786,0.00015058912146902084
173.7,0.9735151917676952,0.06829692388896011,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06084469948548095,0.008311011619613085,0.029616619643827887,0.0021342788715300034,0.005713820488483996,0.00014576468164670032
174.0,0.9804035321706066,0.06718280001556362,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06127522076066291,0.008233281804546258,0.030037221434143804,0.002099462500486363,0.0056603812406255515,0.00014104776931035047
174.29999999999998,0.9873179305201902,0.0660757737746834,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06170737065751189,0.008154724527592585,0.030462396747708474,0.0020648679304588564,0.005606373112719902,0.0001364377462475981
174.6,0.9942576838031405,0.06497605522887495,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06214110523769628,0.008075367771815768,0.030892135681299553,0.0020305017259023422,0.00555181534312334,0.0001319339922845565
174.9,1.0012221157766048,0.06388384541652528,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0625763822360378,0.007995239858984876,0.03132642891000566,0.001996370169266415,0.005496727403052101,0.00012753580328757807
175.2,1.0082105411030466,0.06279934034280293,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06301315881894042,0.007914369613491467,0.03176526547472806,0.0019624793857125917,0.005441129109275383,0.00012324241085909989
175.5,1.0152222546297724,0.06172273206267335,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06345139091436078,0.007832786400822073,0.0322086320717362,0.0019288353769585421,0.0053850406505651744,0.00011905298916501765
175.79999999999998,1.0222565312739949,0.06065420853740326,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06389103320462468,0.007750520103326923,0.032656512991635626,0.001895444016793852,0.005328482571037259,0.00011496665666558758
176.1,1.029312625907907,0.05959395349106343,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06433203911924419,0.007667601094515023,0.03310889005791972,0.0018623110465957322,0.0052714757524790785,0.00011098247789671973
176.4,1.0363897732437455,0.05854214626703301,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06477436082773409,0.007584060211861566,0.033565742565131944,0.0018294420708447816,0.005214041395654827,0.00010709946529845897
176.7,1.0434872501880736,0.05749896201055572,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0652179531367546,0.0074999292196329115,0.03402705129078336,0.0017968425628298661,0.005156201338497627,0.00010331658225910405
