Time,Pathogen_0,Susceptible,Exposed,Infected_Symptomatic,Infected_Asymptomatic,Recovered,alpha_1,alpha_2,b,mu,mu_p,beta_1,beta_2,delta,psi,omega,sigma,gamma_S,gamma_A,eta_S,eta_A,Human,Pathogen,Birth_Rate,Exposed_to_Susceptible,Susceptible_to_Exposed,Death_rate_Susceptible,Death_rate_Exposed,Symptomatic_infection_from_Exposed,Asymptomatic_infection_from_Exposed,Death_rate_Symptomatic_infected,Death_rate_Asymptomatic_infected,Recovery_from_Symptomatic_infection,Recovery_from_Asymptomatic_infection,Death_rate_Recovered,Rate_of_pathogen_increase,Death_rate_of_Pathogen
23.400000000000002,18533.21550119222,603.2519686553414,17011.10283908315,28662.405414454362,9776.284024803605,36761.6167121176,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,85.05551419541574,163.63696167367553,0.027526387329743232,0.7762166225473641,1071.6994788622385,459.29977665524507,52.90019530507941,18.043403084698276,1433.1202707227183,698.0266793709774,1.677432570573926,3355.054742685617,3195.1263524055385
24.3,18644.750875529346,537.8288384154539,15749.64065930281,28262.44554477809,9537.467490565765,38661.705902700465,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,78.74820329651405,145.88939524206663,0.024541129896897163,0.7186561032839872,992.227361536077,425.2402978011759,52.16201737080878,17.602636124612893,1413.1222772389046,680.9751788263957,1.7641336403402224,3303.1179290060977,3214.355050941259
25.2,18694.510736531956,481.7307420044813,14577.43336888403,27813.353851806816,9285.292793924691,40526.794665410016,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,72.88716684442015,130.6713614841239,0.02198137375766448,0.6651682846221784,918.3783022396939,393.59070095986885,51.333160269510216,17.137214939251226,1390.667692590341,662.969905486223,1.8492376405826592,3245.6000248769165,3222.933650978109
26.1,18687.088936944532,433.28268129707953,13489.139073666776,27322.16538696656,9022.647482698205,42354.070314678975,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,67.44569536833389,117.5285172631036,0.01977068874758574,0.6155094159314151,849.8157616410069,364.206754989003,50.426608103147096,16.65246887349229,1366.1082693483281,644.2170302646518,1.9326162284588018,3183.3489128315664,3221.6541327292375
27.0,18627.09273525568,391.15135222309476,12479.504102579016,26795.300660359066,8752.110169312242,44141.19840198723,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,62.397520512895085,106.09919971054944,0.017848236201939816,0.5694397722006805,786.208758462478,336.9466107696335,49.454210757778505,16.153157091787754,1339.7650330179533,624.9006660888941,2.0141628830826774,3117.135574501519,3211.310787558079
27.900000000000002,18519.078723723487,354.27161561642407,11543.426639414898,26238.600426533325,8475.973114892031,45886.276693730186,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,57.71713319707449,96.09448368158861,0.016165413820577432,0.5267265575565018,727.2358782831386,311.67251926420226,48.4267481052227,15.643510260038179,1311.9300213266663,605.1844804032911,2.0937908055349084,3047.658698397934,3192.6891719699292
28.8,18367.50183904267,321.7890998526281,10675.999929923206,25657.361822526953,8196.264621316881,47587.79218793181,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,53.37999964961603,87.28261398727344,0.014683236626275421,0.4871458768023959,672.5879955851619,288.25199810792657,47.35399670051042,15.127271873041074,1282.8680911263477,585.2132939620253,2.1714309575353283,2975.5494133185393,3166.5573170509565
29.7,18176.675706507624,293.0154043435569,9872.54004253473,25056.374792763487,7914.770811829494,49244.58120577716,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,49.36270021267365,79.47685502644754,0.013370292900196501,0.45048400214085976,621.970022679688,266.5585811484378,46.244797008768074,14.60773845343687,1252.8187396381745,565.1146359646259,2.247030240419612,2901.3760198678237,3133.6588918019143
30.6,17950.742561170166,267.39306385396,9128.602117283157,24439.958053078764,7633.056532894731,50855.79248061895,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,45.643010586415784,72.52598769762602,0.012201145503656195,0.4165381146116305,575.1019333888389,246.47225716664528,45.10711978150376,14.087798128806503,1221.9979026539384,545.0002364486838,2.320549810890643,2825.6486319526134,3094.7080175457363
31.5,17693.65129849107,244.4681511890626,8439.988023981387,23811.994066404022,7352.485199079628,52420.85315415288,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,42.199940119906934,66.30687802310726,0.011155081738756928,0.38511665353427066,531.7192455108274,227.87967664749746,43.948130608777255,13.569967257977334,1190.5997033202011,524.9674432142855,2.391963529423996,2748.8236665943837,3050.3854838598604
32.4,17409.14235210126,223.8688374671976,7802.747712709469,23175.96266026722,7074.237471172368,53939.43756065401,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,39.01373856354734,60.71866166084998,0.010215135053628227,0.35603937813093306,491.57310590069653,210.6741882431557,42.77425196466899,13.056424903919858,1158.7981330133612,505.1005554417071,2.461256535892643,2671.3081395853405,3001.336141502257
33.300000000000004,17100.73821676031,205.28858225002793,7213.176018075891,22534.973059392847,6799.328722119022,55411.438642435634,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,36.06588009037946,55.678184211123245,0.009367318008068774,0.3291372217048029,454.4300891387811,194.75575248804907,41.59122232760722,12.549045069404531,1126.7486529696423,485.4720707592982,2.528423945254338,2593.463742045236,2948.1672685694775
34.2,16771.738733001883,188.47301974722387,6667.806183237434,21891.79413590715,6528.625239742504,56836.94191527066,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,33.33903091618717,51.116444056875906,0.008600023891065825,0.30425199614112414,420.07178954395835,180.03076694741074,40.40415201105431,12.049426601225958,1094.5897067953574,466.14384211761484,2.5934696595938003,2515.61067557784,2891.4477575695246
35.1,16425.21999241231,173.20954154194123,6163.401287059485,21248.882922503,6262.859260983387,58216.201669586924,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,30.817006435297426,46.975766631485584,0.007903551380558779,0.28123600072852434,388.2942810847476,166.41183475060612,39.21757578825921,11.558920937848768,1062.44414612515,447.16815123421384,2.6564052821832513,2438.031255299469,2831.707926691882
36.0,16064.036174371424,159.31901041736157,5696.944259417053,20608.411393127757,6002.642881495691,59549.61924448645,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,28.484721297085265,43.20755675501792,0.007269726445344208,0.25995156655720014,358.90748834327434,153.81749500426045,38.035502319498384,11.078657781374892,1030.420569656388,428.58870173879234,2.7172491261259166,2360.9732833875605,2769.4398364616336
36.9,15690.824099385136,146.6494257873637,5265.626835582775,19972.29131843374,5748.48074750506,60837.72348544033,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,26.328134177913878,39.770580341354076,0.006691613298677406,0.24027055250764204,331.73449064171484,142.17192456073494,36.86146002604087,10.609568522017764,998.6145659216871,410.4415253718613,2.7760253226406424,2284.653169218627,2705.0980747339972
37.800000000000004,15308.009870002845,135.07108509829223,4866.838009787513,19342.19719111157,5500.781564115072,62081.153255882855,0.1,0.05,0.00018,4.563e-05,0.1724,0.00414,0.0115,0.7,0.005,0.09,0.0018,0.05,0.0714,0.1,0.05,1.0,1.0,0.00018,24.334190048937568,36.629651881812805,0.006163293613035074,0.22207381838660425,306.61079461661336,131.40462626426287,35.69853940183125,10.1524074781777,967.1098595555785,392.7558036778162,2.832763023065935,2209.2587973169107,2639.1009015884906
