Time,H,T,b1,u1,b2,u2,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition
25.0,0.8319826020024647,0.0012155444550595886,0.2,0.1,0.6,0.1,1.0,0.00024281338134747252,0.00012155444550595886,0.08326574407746182,0.08319826020024647,0.00020226236771402889
26.0,0.8318408946808578,0.0013430411916343658,0.2,0.1,0.6,0.1,1.0,0.00026824748639838787,0.0001343041191634366,0.08325865441857927,0.08318408946808578,0.00022343931728847528
27.0,0.8316843643681843,0.001483871094152688,0.2,0.1,0.6,0.1,1.0,0.0002963338441457252,0.0001483871094152688,0.0832508220275573,0.08316843643681843,0.00024682247754894007
28.0,0.8315114746982103,0.0016394197223470563,0.2,0.1,0.6,0.1,1.0,0.00032734640506420717,0.00016394197223470563,0.08324216749946385,0.08315114746982104,0.00027263926219562624
29.0,0.8313205273853221,0.001811214683060365,0.2,0.1,0.6,0.1,1.0,0.0003615868368864464,0.00018112146830603652,0.08323260491254934,0.08313205273853222,0.0003011399891059564
30.0,0.8311096455397978,0.0020009397713055314,0.2,0.1,0.6,0.1,1.0,0.00039938720226742787,0.00020009397713055316,0.08322204137185991,0.08311096455397979,0.0003326000688152449
31.0,0.8308767614263488,0.002210450427220868,0.2,0.1,0.6,0.1,1.0,0.0004411128672259335,0.00022104504272208684,0.08321037411344895,0.08308767614263489,0.00036732237845255283
32.0,0.8306196006637447,0.0024417905573438084,0.2,0.1,0.6,0.1,1.0,0.00048716564324357496,0.00024417905573438084,0.08319748833558031,0.08306196006637448,0.0004056398195290834
33.0,0.8303356597924828,0.0026972109561260995,0.2,0.1,0.6,0.1,1.0,0.0005379872018368506,0.00026972109561260995,0.08318325685836636,0.08303356597924828,0.00044791808777089564
34.0,0.8300221806038709,0.002979189287805272,0.2,0.1,0.6,0.1,1.0,0.0005940627437985397,0.0002979189287805272,0.0831675402722221,0.0830022180603871,0.000494558637819165
35.0,0.829676126119605,0.0032904518071822804,0.2,0.1,0.6,0.1,1.0,0.0006559249468173783,0.00032904518071822807,0.08315018553492247,0.0829676126119605,0.0005460018617132495
36.0,0.8292941559481748,0.003633996906575586,0.2,0.1,0.6,0.1,1.0,0.0007241581946117171,0.00036339969065755863,0.08313102387661334,0.08292941559481748,0.0006027304794713758
37.0,0.8288725981832762,0.0040131205837069,0.2,0.1,0.6,0.1,1.0,0.0007994030893775056,0.00040131205837069003,0.08310986908748484,0.08288725981832762,0.0006652731370079849
38.0,0.8284074177294349,0.004431443916077059,0.2,0.1,0.6,0.1,1.0,0.0008823612441791446,0.0004431443916077059,0.08308651618137251,0.0828407417729435,0.0007342082022660423
39.0,0.8278941823940312,0.004892942612856534,0.2,0.1,0.6,0.1,1.0,0.0009738003450887653,0.0004892942612856534,0.08306073985690679,0.08278941823940313,0.0008101677447943551
40.0,0.8273280272665235,0.0054019786949676424,0.2,0.1,0.6,0.1,1.0,0.0010745594642293517,0.0005401978694967643,0.0830322925132576,0.08273280272665236,0.0008938416754086738
41.0,0.8267036168437731,0.00596333432624036,0.2,0.1,0.6,0.1,1.0,0.0011855545939907688,0.0005963334326240361,0.08300090201114729,0.08267036168437732,0.0009859820111903063
42.0,0.8260151043511661,0.0065822477816952635,0.2,0.1,0.6,0.1,1.0,0.0013077843591671264,0.0006582247781695264,0.08296626938798163,0.08260151043511661,0.001087407217652449
43.0,0.8252560883086284,0.007264451491373593,0.2,0.1,0.6,0.1,1.0,0.0014423358471806146,0.0007264451491373593,0.0829280665180146,0.08252560883086285,0.0011990065642957506
44.0,0.824419566745562,0.008016212037618556,0.2,0.1,0.6,0.1,1.0,0.0015903904764372992,0.0008016212037618557,0.08288593359457663,0.08244195667455621,0.00132174441099881
45.0,0.8234978893932298,0.008844371907914537,0.2,0.1,0.6,0.1,1.0,0.001753229798693806,0.0008844371907914538,0.08283947637536956,0.08234978893932299,0.001456664319835279
46.0,0.8224827079448859,0.009756392774644879,0.2,0.1,0.6,0.1,1.0,0.0019322411149343473,0.000975639277464488,0.08278826323648174,0.0822482707944886,0.0016048928698127677
47.0,0.8213649240299373,0.010760400324472938,0.2,0.1,0.6,0.1,1.0,0.002128922821866004,0.0010760400324472939,0.08273182212491413,0.08213649240299374,0.0017676430790084857
48.0,0.8201346392356303,0.011865227424811716,0.2,0.1,0.6,0.1,1.0,0.002344888760593843,0.0011865227424811718,0.0826696372487857,0.08201346392356304,0.0019462168026993332
49.0,0.8187811008156572,0.013080460012109916,0.2,0.1,0.6,0.1,1.0,0.002581872315596302,0.0013080460012109916,0.08260114578892032,0.08187811008156573,0.0021420066895781083
50.0,0.8172926508895494,0.014416479222506488,0.2,0.1,0.6,0.1,1.0,0.002841728869866706,0.001441647922250649,0.08252573470273568,0.08172926508895495,0.0023564965040512877
51.0,0.8156566763511663,0.015884504210146342,0.2,0.1,0.6,0.1,1.0,0.0031264373472288374,0.0015884504210146343,0.08244273645924058,0.08156566763511663,0.002591260381906815
52.0,0.8138595610475936,0.017496628060398232,0.2,0.1,0.6,0.1,1.0,0.003438099213382864,0.0017496628060398233,0.0823514267435779,0.08138595610475936,0.002847959606609743
53.0,0.8118866439462494,0.01926585275271494,0.2,0.1,0.6,0.1,1.0,0.003778935934085129,0.001926585275271494,0.08225101967626863,0.08118866439462495,0.003128337706832869
54.0,0.8097221817924938,0.021206115110859534,0.2,0.1,0.6,0.1,1.0,0.004151283158552902,0.0021206115110859536,0.08214066498647367,0.08097221817924938,0.003434212358981591
55.0,0.8073493386802016,0.023332288238085773,0.2,0.1,0.6,0.1,1.0,0.0045575785127321316,0.0023332288238085775,0.082019445920357,0.08073493386802016,0.0037674614957828793
56.0,0.8047501444686228,0.02566021355301806,0.2,0.1,0.6,0.1,1.0,0.005000353398686314,0.002566021355301806,0.08188637332947991,0.08047501444686228,0.004130012112777399
57.0,0.8019055315699377,0.028206653921018118,0.2,0.1,0.6,0.1,1.0,0.005482207719119607,0.002820665392101812,0.08174038692067805,0.08019055315699378,0.004523814361268661
58.0,0.7987953431856797,0.030989276832022114,0.2,0.1,0.6,0.1,1.0,0.006005788310690082,0.0030989276832022114,0.08158035172106444,0.07987953431856798,0.004950818004422227
59.0,0.7953983627453626,0.034026615677496236,0.2,0.1,0.6,0.1,1.0,0.006573761020606441,0.0034026615677496238,0.08140505573262781,0.07953983627453626,0.005412942879929238
60.0,0.7916924452287025,0.03733793309815896,0.2,0.1,0.6,0.1,1.0,0.007188762370023274,0.003733793309815896,0.08121321470533995,0.07916924452287026,0.005912031910853434
61.0,0.7876545474548372,0.0409431824145834,0.2,0.1,0.6,0.1,1.0,0.00785336764566991,0.00409431824145834,0.08100346650745996,0.07876545474548373,0.006449816763223907
62.0,0.7832609406152459,0.04486279292179235,0.2,0.1,0.6,0.1,1.0,0.008570024546609744,0.004486279292179235,0.08077437968352962,0.07832609406152459,0.007027854676510014
63.0,0.7784874244973387,0.0491174563698005,0.2,0.1,0.6,0.1,1.0,0.009340986369912251,0.004911745636980051,0.08052445937379163,0.07784874244973387,0.00764746442143728
64.0,0.7733094365852059,0.05372801223567073,0.2,0.1,0.6,0.1,1.0,0.01016826258737487,0.005372801223567074,0.08025214380160064,0.0773309436585206,0.008309675774161918
65.0,0.7677025410186675,0.058714974389574535,0.2,0.1,0.6,0.1,1.0,0.01105350523440123,0.0058714974389574535,0.07995582869845577,0.07677025410186676,0.009015127006944472
66.0,0.761642626744105,0.06409833474064563,0.2,0.1,0.6,0.1,1.0,0.011997947644824355,0.006409833474064564,0.07963386709719401,0.07616426267441051,0.009764004808357653
67.0,0.7551063708446724,0.06989711624296574,0.2,0.1,0.6,0.1,1.0,0.013002301876776616,0.0069897116242965745,0.07928458906543584,0.07551063708446724,0.010555951555746812
68.0,0.7480717962097744,0.07612884488287965,0.2,0.1,0.6,0.1,1.0,0.01406664877193562,0.007612884488287965,0.07890632531420706,0.07480717962097744,0.011389968346982214
69.0,0.7405185955397616,0.08280923507361396,0.2,0.1,0.6,0.1,1.0,0.015190373132027382,0.008280923507361397,0.0784974160470876,0.07405185955397617,0.012264355690886916
70.0,0.7324289306350917,0.08995144411833463,0.2,0.1,0.6,0.1,1.0,0.01637203636387215,0.008995144411833463,0.07805625130749219,0.07324289306350917,0.013176608004934809
71.0,0.7237879373456633,0.09756560389916613,0.2,0.1,0.6,0.1,1.0,0.017609311366991433,0.009756560389916614,0.07758129113790721,0.07237879373456634,0.014123361440412293
72.0,0.7145843278141727,0.10565825591169102,0.2,0.1,0.6,0.1,1.0,0.018898917773878126,0.010565825591169102,0.07707109948671968,0.07145843278141727,0.015100346755734713
73.0,0.7048111820739961,0.1142316475717466,0.2,0.1,0.6,0.1,1.0,0.020236555652958177,0.011423164757174661,0.07652438228528974,0.0704811182073996,0.01610234851106057
74.0,0.6944664398877783,0.12328327840117062,0.2,0.1,0.6,0.1,1.0,0.02161690233356602,0.012328327840117063,0.07594002258505099,0.06944664398877784,0.01712321988979096
75.0,0.6835536252007627,0.13280527104893733,0.2,0.1,0.6,0.1,1.0,0.023033606206111123,0.013280527104893733,0.07531712532263214,0.06835536252007628,0.018155904894254202
76.0,0.6720822387394998,0.14278406441580987,0.2,0.1,0.6,0.1,1.0,0.024479355072942348,0.014278406441580987,0.07465504166489963,0.06720822387394998,0.01919252673378049
77.0,0.6600683750888325,0.1531998611823981,0.2,0.1,0.6,0.1,1.0,0.02594593274321841,0.01531998611823981,0.07395343911715234,0.06600683750888325,0.020224476686900045
78.0,0.6475348121182618,0.16402666524992202,0.2,0.1,0.6,0.1,1.0,0.02742438366738241,0.016402666524992202,0.07321230200894153,0.06475348121182618,0.021242595172998657
79.0,0.634511278716502,0.175232083898878,0.2,0.1,0.6,0.1,1.0,0.028905160134266916,0.0175232083898878,0.07243198936273022,0.0634511278716502,0.02223734672536689
80.0,0.6210345488814085,0.18677733977903546,0.2,0.1,0.6,0.1,1.0,0.030378313024820445,0.018677733977903548,0.07161327421567866,0.062103454888140855,0.023199036190188572
81.0,0.607147646073035,0.19861816176322233,0.2,0.1,0.6,0.1,1.0,0.03183379751620416,0.019861816176322235,0.07075729953546835,0.0607147646073035,0.024118109876378746
82.0,0.5929000812343027,0.2107046273194949,0.2,0.1,0.6,0.1,1.0,0.03326163746912954,0.021070462731949492,0.06986567055149277,0.05929000812343027,0.024985358130834405
83.0,0.5783465552584794,0.22298254209223672,0.2,0.1,0.6,0.1,1.0,0.03465226560286412,0.022298254209223673,0.06894037930638364,0.05783465552584795,0.025792237020364803
84.0,0.5635464507538676,0.2353939541269993,0.2,0.1,0.6,0.1,1.0,0.03599672809749109,0.02353939541269993,0.06798385273163828,0.05635464507538676,0.026531085475437834
85.0,0.5485631806017454,0.24787791571598447,0.2,0.1,0.6,0.1,1.0,0.03728689092325676,0.02478779157159845,0.06699895178625027,0.05485631806017454,0.027195339569218362
86.0,0.5334621035998324,0.26037253954076134,0.2,0.1,0.6,0.1,1.0,0.0385157360387712,0.026037253954076134,0.0659888429757774,0.05334621035998324,0.027779776532609015
87.0,0.518310203684962,0.2728153597536615,0.2,0.1,0.6,0.1,1.0,0.03967742784722835,0.02728153597536615,0.06495705105522523,0.0518310203684962,0.028280596936461296
88.0,0.5031743434080364,0.2851450593802897,0.2,0.1,0.6,0.1,1.0,0.040767470898260154,0.028514505938028973,0.063907347308523,0.050317434340803636,0.028695535605944563
89.0,0.4881200406672002,0.297302600999823,0.2,0.1,0.6,0.1,1.0,0.04178275288771261,0.029730260099982298,0.06284370532545182,0.048812004066720024,0.0290238715380996
90.0,0.4732104513636443,0.30923225752777483,0.2,0.1,0.6,0.1,1.0,0.04272153368641016,0.030923225752777485,0.06177023035376598,0.04732104513636443,0.029266387232183406
91.0,0.4585051685610603,0.3208826123205032,0.2,0.1,0.6,0.1,1.0,0.043583392286174576,0.03208826123205032,0.060691105628116984,0.04585051685610603,0.029425267250065137
92.0,0.44405947345353813,0.3322072672523522,0.2,0.1,0.6,0.1,1.0,0.044369119767415297,0.033220726725235225,0.05961052398971176,0.044405947345353816,0.029503956834703672
93.0,0.4299232609407049,0.34316580188781554,0.2,0.1,0.6,0.1,1.0,0.04508060686050162,0.03431658018878155,0.05853257403112435,0.04299232609407049,0.02950699211818831
94.0,0.41614110974272867,0.353723537713126,0.2,0.1,0.6,0.1,1.0,0.04572063931616734,0.0353723537713126,0.05746126859925283,0.04161411097427287,0.029439781105212837
95.0,0.40275129004168636,0.36385244419047535,0.2,0.1,0.6,0.1,1.0,0.04629276860941848,0.03638524441904754,0.05640038827734549,0.04027512900416864,0.029308408256506928
96.0,0.38978601015745523,0.37353072478078014,0.2,0.1,0.6,0.1,1.0,0.04680110448510504,0.037353072478078016,0.05535349533567878,0.038978601015745525,0.02911941017670456
97.0,0.3772715188556419,0.38274256521921085,0.2,0.1,0.6,0.1,1.0,0.0472501387977258,0.03827425652192109,0.0543239106030256,0.03772715188556419,0.028879573782191255
98.0,0.36522766918667154,0.3914784548990928,0.2,0.1,0.6,0.1,1.0,0.04764461484978235,0.03914784548990928,0.05331459313652854,0.036522766918667154,0.028595752723919038
99.0,0.3536689488277369,0.3997340024521155,0.2,0.1,0.6,0.1,1.0,0.04798934594714553,0.03997340024521155,0.05232823140292611,0.03536689488277369,0.02827470089158874
100.0,0.34260438324224735,0.4075099554114489,0.2,0.1,0.6,0.1,1.0,0.04828911833040156,0.04075099554114489,0.05136715373197888,0.034260438324224735,0.027922939387763034
101.0,0.3320381324499366,0.414811480385347,0.2,0.1,0.6,0.1,1.0,0.048548583225172776,0.0414811480385347,0.050433349069890505,0.033203813244993656,0.027546645853188823
102.0,0.32197014917398487,0.42164748829948034,0.2,0.1,0.6,0.1,1.0,0.04877217678204399,0.042164748829948036,0.04952848050494826,0.03219701491739849,0.027151580941323947
103.0,0.31239643280263313,0.42803024050452304,0.2,0.1,0.6,0.1,1.0,0.04896407074363263,0.042803024050452304,0.04865386878573414,0.031239643280263314,0.026743024053053226
104.0,0.30330983131769756,0.43397454252438683,0.2,0.1,0.6,0.1,1.0,0.0491281277930272,0.04339745425243868,0.0478105393526884,0.030330983131769757,0.02632574905784935
105.0,0.2947003266082828,0.4394973877495748,0.2,0.1,0.6,0.1,1.0,0.04926788678217494,0.04394973877495748,0.046999212235180464,0.029470032660828285,0.025904004742657364
106.0,0.28655564190854976,0.44461729806269695,0.2,0.1,0.6,0.1,1.0,0.049386551265224767,0.044461729806269695,0.04622034644935657,0.02865556419085498,0.025481519050000224
107.0,0.27886165392972073,0.44935395181417903,0.2,0.1,0.6,0.1,1.0,0.0494869955606319,0.044935395181417905,0.04547414741672604,0.027886165392972076,0.0250615172405516
108.0,0.27160283254507145,0.4537277205033725,0.2,0.1,0.6,0.1,1.0,0.0495717752300372,0.045372772050337254,0.044760599883378514,0.027160283254507145,0.024646746818586893
109.0,0.2647626369007618,0.4577593200766383,0.2,0.1,0.6,0.1,1.0,0.04964314499192242,0.04577593200766383,0.04407949101163594,0.02647626369007618,0.02423951292987812
110.0,0.2583238060190432,0.4614695498801411,0.2,0.1,0.6,0.1,1.0,0.04970308088271221,0.04614695498801411,0.04343042806556771,0.02583238060190432,0.02384171409738655
111.0,0.25226875836567497,0.46487887503776687,0.2,0.1,0.6,0.1,1.0,0.049753301316277455,0.04648788750377669,0.04281288919326388,0.0252268758365675,0.023454883319241848
112.0,0.2465796586974204,0.46800738951273163,0.2,0.1,0.6,0.1,1.0,0.04979529457484198,0.046800738951273166,0.04222621694409841,0.024657965869742043,0.023080220474784013
113.0,0.24123862773506802,0.47087464842070437,0.2,0.1,0.6,0.1,1.0,0.049830342779076484,0.04708746484207044,0.04166963892199558,0.024123862773506803,0.022718630804048668
114.0,0.2362279833997739,0.473499442019328,0.2,0.1,0.6,0.1,1.0,0.04985954408534262,0.0473499442019328,0.04114230295770362,0.023622798339977394,0.022370763665828807
115.0,0.23153033343584653,0.47589979702010965,0.2,0.1,0.6,0.1,1.0,0.04988383604326562,0.04758997970201097,0.040643279669288754,0.023153033343584654,0.022037047737223536
116.0,0.22712875339651467,0.47809279826562623,0.2,0.1,0.6,0.1,1.0,0.049904014902433895,0.04780927982656263,0.040171596899482104,0.022712875339651467,0.021717724255584613
117.0,0.22300686295528424,0.4800945958731829,0.2,0.1,0.6,0.1,1.0,0.04992075497730962,0.048009459587318296,0.039726247369598296,0.022300686295528425,0.021412877949492697
118.0,0.21914881909108888,0.48192042088269826,0.2,0.1,0.6,0.1,1.0,0.049934625763788244,0.048192042088269826,0.039306193829847735,0.02191488190910889,0.02112245822646477
119.0,0.2155394813170137,0.48358447955623357,0.2,0.1,0.6,0.1,1.0,0.049946106137712054,0.04835844795562336,0.038910399248458676,0.021553948131701372,0.020846309579301718
120.0,0.21216426965119697,0.48510011070681686,0.2,0.1,0.6,0.1,1.0,0.049955598659810176,0.04851001107068169,0.038537808983246734,0.0212164269651197,0.02058418213916532
121.0,0.20900929629566947,0.4864797061384784,0.2,0.1,0.6,0.1,1.0,0.049963440330779624,0.048647970613847846,0.038187377589318644,0.02090092962956695,0.020335756208425492
122.0,0.20606131990024934,0.48773478364822204,0.2,0.1,0.6,0.1,1.0,0.04996991289356883,0.04877347836482221,0.03785806743684076,0.020606131990024937,0.02010065465596304
123.0,0.20330775465085663,0.4888760165001444,0.2,0.1,0.6,0.1,1.0,0.049975251398218984,0.04888760165001444,0.03754885579943053,0.020330775465085663,0.019878457043459898
124.0,0.20073667752740307,0.4899132562449356,0.2,0.1,0.6,0.1,1.0,0.04997965152008394,0.04899132562449356,0.0372587426924537,0.020073667752740307,0.019668711867047925
125.0,0.19833680108583268,0.49085558905493265,0.2,0.1,0.6,0.1,1.0,0.04998327594969355,0.049085558905493265,0.03698675225556847,0.01983368010858327,0.019470945465651483
126.0,0.19609744999110937,0.4917113783835351,0.2,0.1,0.6,0.1,1.0,0.04998625975033981,0.049171137838353515,0.03673193559928139,0.019609744999110938,0.01928466948652495
127.0,0.19400856092466123,0.4924882998790936,0.2,0.1,0.6,0.1,1.0,0.04998871487225871,0.04924882998790936,0.03649337572849637,0.019400856092466126,0.019109389266355192
128.0,0.19206062557544443,0.49319340426489056,0.2,0.1,0.6,0.1,1.0,0.04999073405089976,0.049319340426489056,0.036270184755729254,0.019206062557544444,0.01894460675055959
129.0,0.19024469201756608,0.49383314758802627,0.2,0.1,0.6,0.1,1.0,0.049992393986265794,0.04938331475880263,0.03606150846345492,0.01902446920175661,0.018789827014189863
130.0,0.18855232643523756,0.49441344102480933,0.2,0.1,0.6,0.1,1.0,0.04999375807176335,0.04944134410248094,0.03586652526301095,0.018855232643523758,0.018644560905215785
131.0,0.18697559793852406,0.4949396746528065,0.2,0.1,0.6,0.1,1.0,0.04999487862147611,0.049493967465280654,0.03568444926140904,0.018697559793852406,0.01850832832234141
132.0,0.185507047128088,0.49541679078169787,0.2,0.1,0.6,0.1,1.0,0.04999579883865225,0.04954167907816979,0.035514525982991284,0.0185507047128088,0.01838066119111731
133.0,0.18413966571675738,0.4958492903349236,0.2,0.1,0.6,0.1,1.0,0.04999655432185524,0.04958492903349236,0.035356035994988405,0.01841396657167574,0.01826110451363284
134.0,0.1828668735761462,0.4962412485155384,0.2,0.1,0.6,0.1,1.0,0.04999717435745562,0.04962412485155385,0.035208296681443235,0.01828668735761462,0.018149217131111985
135.0,0.18168248789214803,0.49659645039486955,0.2,0.1,0.6,0.1,1.0,0.049997683170017085,0.04965964503948696,0.03507064973959076,0.018168248789214803,0.018044575717229915
136.0,0.1805807036178361,0.4969182721986005,0.2,0.1,0.6,0.1,1.0,0.04999810059075162,0.049691827219860055,0.0349424771187244,0.01805807036178361,0.017946770246836538
137.0,0.1795560672201443,0.4972098068261426,0.2,0.1,0.6,0.1,1.0,0.049998442964410514,0.04972098068261426,0.03482318906855371,0.01795560672201443,0.017855407499397964
138.0,0.17860345176019146,0.49747393821536934,0.2,0.1,0.6,0.1,1.0,0.049998723802372046,0.04974739382153694,0.03471221775212115,0.017860345176019147,0.017770112505200237
139.0,0.17771810220982723,0.4977131361715467,0.2,0.1,0.6,0.1,1.0,0.049998954050766015,0.04977131361715467,0.03460904661087361,0.017771810220982724,0.01769052680106172
140.0,0.17689550857509564,0.49792977983782793,0.2,0.1,0.6,0.1,1.0,0.04999914283769603,0.049792977983782793,0.03451316758917356,0.017689550857509565,0.017616308327819595
141.0,0.1761314548709612,0.49812599859433015,0.2,0.1,0.6,0.1,1.0,0.04999929762374631,0.04981259985943302,0.03442410518071801,0.01761314548709612,0.01754713136829395
142.0,0.175422008424093,0.4983036583654688,0.2,0.1,0.6,0.1,1.0,0.049999424485011795,0.04983036583654688,0.0343414192974041,0.0175422008424093,0.017482685711108725
143.0,0.17476345287948875,0.4984645372866306,0.2,0.1,0.6,0.1,1.0,0.04999952847085118,0.04984645372866306,0.03426468284576355,0.017476345287948874,0.017422676734837644
144.0,0.17415232732006083,0.49861020824765107,0.2,0.1,0.6,0.1,1.0,0.04999961369577702,0.04986102082476511,0.03419349961031916,0.017415232732006083,0.017366825638373724
145.0,0.17358540442080414,0.49874207879407706,0.2,0.1,0.6,0.1,1.0,0.04999968352684794,0.04987420787940771,0.03412749980623654,0.017358540442080416,0.01731486908982849
146.0,0.17305962686020016,0.4988614779098815,0.2,0.1,0.6,0.1,1.0,0.04999974075349008,0.049886147790988156,0.03406632671351783,0.017305962686020016,0.017266556244402417
147.0,0.1725721778660383,0.4989695572598222,0.2,0.1,0.6,0.1,1.0,0.04999978763755184,0.049896955725982226,0.034009654864458186,0.01725721778660383,0.017221652637036084
148.0,0.17212040464345799,0.49906738877513274,0.2,0.1,0.6,0.1,1.0,0.04999982604726066,0.049906738877513276,0.03395717402910028,0.0172120404643458,0.017179936180065962
149.0,0.17170181776224058,0.4991559615544678,0.2,0.1,0.6,0.1,1.0,0.04999985751982049,0.04991559615544678,0.03390859055617302,0.01717018177622406,0.01714119718915224
150.0,0.17131411934200547,0.4992361161265668,0.2,0.1,0.6,0.1,1.0,0.04999988329628558,0.04992361161265668,0.03386363776687956,0.017131411934200546,0.017105239115589192
151.0,0.17095513608149748,0.4993086714493464,0.2,0.1,0.6,0.1,1.0,0.049999904412967006,0.04993086714493464,0.03382205739273565,0.01709551360814975,0.017071876374858946
152.0,0.1706228448087564,0.49937435226247434,0.2,0.1,0.6,0.1,1.0,0.04999992171298172,0.04993743522624744,0.03378361021834202,0.01706228448087564,0.017040934521510682
153.0,0.17031536425588456,0.4994337878745505,0.2,0.1,0.6,0.1,1.0,0.0499999358807658,0.049943378787455056,0.0337480760704318,0.017031536425588457,0.017012249500710053
154.0,0.1700309178876449,0.4994875891239691,0.2,0.1,0.6,0.1,1.0,0.049999947487018824,0.04994875891239692,0.03371524295861672,0.017003091788764493,0.016985666650447064
155.0,0.1697678630167816,0.49953628442871983,0.2,0.1,0.6,0.1,1.0,0.04999995699357379,0.04995362844287199,0.033684916918013945,0.01697678630167816,0.016961041501361393
