Time,Mdm2_p_nuc,p53_total,Mdm2_cyt,Mdm2_p_cyt,DNA_damage,kd2_0,IR,p53_ub,p53_ub_ub,p53,MDM2_total,Kf,Kr,ks53,kDNA,kdDNA,Jdna,vratio,kd53,ks2,ks2_0,kd2,kd2_,kph,kdeph,kin,kout,kd53_0,m,Js,Jdam,Jph,ampl,step,t_on,t_off,ModelValue_6,Cyt,Nuc,DNA_Damage,DNA_Repair,p53_total_production,p53_total_degradation,p53_ubiquitination_1,p53_ubiquitination_2,p53_ub_degradation,p53_ub_ub_degradation,p53_deubiquitination_1,p53_deubiquitination_2,Mdm2_cyt_production,Mdm2_cyt_phosphorylation,Mdm2_cyt_degradation,Mdm2_p_cyt_degradation,Mdm2_p_nuc_translocation_out,Mdm2_p_cyt_dephosphorylation,Mdm2_p_cyt_translocation_out,Mdm2_p_nuc_degradation,p53_total_degradation_2,Mdm2_p_cyt_translocation_in,Mdm2_p_nuc_translocation_in
622.8,0.05995675632120513,0.5517482592346107,0.14311943580523703,0.002137773351716019,0.31866014077009963,0.01560370101443296,0.0,0.08378364512880515,0.0042138929903628485,0.4637507211154427,0.1492543262450334,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0019054114703314497,0.055,0.0030346154257903588,0.24468390302137547,0.04420588123327284,0.0004608100482084283,0.03373432033434978,0.20945911282201288,0.01053473247590712,0.0020315492189666726,0.012738752052408596,0.0014311943580523703,2.137773351716019e-05,0.4496756724090385,0.012826640110296115,0.029928826924024265,0.0009355472994312982,0.03371114392290279,0.029978378160602566,0.448932403860364
624.0,0.05799844865719424,0.5739383617763262,0.14397181223942881,0.002068128153438636,0.31575542266653644,0.01558112940709093,0.0,0.08509619461338816,0.004139925861177913,0.48470224130176015,0.1499065036366804,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.001967619275350214,0.055,0.003156660989769794,0.24738540689427055,0.04343193601302338,0.00046802907037363483,0.03314217648165978,0.21274048653347039,0.010349814652944782,0.0020917137889153166,0.012327654908770686,0.0014397181223942883,2.0681281534386364e-05,0.43498836492895676,0.012408768920631818,0.028953794148140907,0.0009036813339382626,0.0331194068894233,0.02899922432859712,0.4343069122221136
625.1999999999999,0.05615202921058045,0.5966719795395461,0.14488062038995211,0.0020024824295489826,0.3127572051812332,0.015557586865200798,0.0,0.08641183265445017,0.004069866345162932,0.506190280539933,0.1506265714335398,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0020300202884393124,0.055,0.0032816958874675034,0.25012778048711404,0.04269935781190178,0.0004752650795994759,0.03258131502620185,0.21602958163612543,0.01017466586290733,0.002156842395558582,0.01194060590204892,0.0014488062038995211,2.0024824295489826e-05,0.42114021907935334,0.012014894577293895,0.028034754013685756,0.0008735900721008979,0.03255893076130346,0.028076014605290224,0.4205213102052863
626.4,0.05441588443787159,0.619906349502186,0.1458511026779407,0.001940776050058365,0.30966539682234423,0.01553304525490687,0.0,0.08773263145854551,0.004004054102799419,0.5281696639408411,0.1514196043571905,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0020923592225233997,0.055,0.003409484922262023,0.2529192106900297,0.0420116288669316,0.0004825294730220003,0.032054455119960745,0.21933157864636377,0.010010135256998547,0.0022269380322943863,0.011577205309424694,0.0014585110267794073,1.940776050058365e-05,0.40811913328403693,0.011644656300350189,0.02717086470081711,0.0008452443955592419,0.03203243282239535,0.027207942218935795,0.40756297051225665
627.6,0.052787997046528354,0.6435959911168395,0.1468884410126648,0.0018829356080247391,0.3064802903756029,0.015507477904900108,0.0,0.08906112317296498,0.00394279416651374,0.5505920737773607,0.15229057642379143,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0021543743835688925,0.055,0.003539777951142617,0.2557689443267309,0.041371953101731765,0.0004898361774513073,0.03156403870002574,0.22265280793241246,0.00985698541628435,0.0023019330645435293,0.011236944764736663,0.001468884410126648,1.8829356080247392e-05,0.39590997784896265,0.011297613648148436,0.02636109851234635,0.0008186086978429707,0.03154235333210992,0.026393998523264177,0.3954164776851952
628.8,0.05126586264308651,0.6676930358364709,0.14799768325739565,0.0018288687124414335,0.3032025706252481,0.015480859755994236,0.0,0.09040028612423694,0.0038863572339197764,0.5734063924783143,0.15324427614604283,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0022157999398210314,0.055,0.0036723116971005896,0.2586863255280569,0.040783148131799486,0.0004972015736833031,0.031112232836144768,0.22600071531059235,0.009715893084799442,0.0023816856226158384,0.010919227100712593,0.0014799768325739566,1.8288687124414335e-05,0.3844939698231488,0.010973212274648602,0.02560416197418007,0.0007936396298476862,0.03109085787135821,0.025632931321543255,0.38406242961270104
630.0,0.04984652294601416,0.6921476676950079,0.14918365203777723,0.0017784682901747968,0.2998333213834242,0.015453167527734037,0.0,0.09175290983381723,0.003834946568184224,0.5965598112930065,0.1542852218576863,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0022763685816408687,0.055,0.003806812172322543,0.2616806044361232,0.04024735902347546,0.0005046410040859948,0.030700664751598807,0.22938227458454308,0.00958736642046056,0.0024659787743453593,0.010623381583500336,0.0014918365203777722,1.778468290174797e-05,0.37384892209510623,0.010670809741048781,0.024898556062447154,0.0007702866697597956,0.030679572545473793,0.02492326147300708,0.37347834093670734
631.1999999999999,0.04852663127506103,0.7169085306396134,0.15045085437930544,0.0017316130743042625,0.2963740273168954,0.01542437986615713,0.0,0.09312199860490733,0.0037887420627584763,0.6199977899719475,0.15541757620528043,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002335814039638738,0.055,0.003942996918517874,0.2647603564788286,0.03976629263109436,0.0005121709923269903,0.03033077458341298,0.23280499651226833,0.00947185515689619,0.0025545222721242594,0.01034867855016933,0.0015045085437930545,1.7316130743042625e-05,0.3639497345629577,0.010389678445825576,0.024242583040259676,0.0007484931944114823,0.03030993650206781,0.024263315637530515,0.36363874560389514
632.4,0.04730276078303314,0.7419232207915273,0.15180336898436056,0.0016881812284055366,0.2928265707533516,0.015394477472739733,0.0,0.09451057934033996,0.0037478571234908216,0.6436647843276966,0.15664506759830163,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002393873830426625,0.055,0.0040805777143533995,0.26793466759413775,0.039341379668817386,0.0005198081863718697,0.03000347020210577,0.2362764483508499,0.009369642808727053,0.0026469573345168453,0.010094339740203904,0.0015180336898436056,1.6881812284055366e-05,0.3547707058727485,0.01012908737043322,0.023634537197677514,0.0007282012852728001,0.029982856987926573,0.02365138039151657,0.35451805796516267
633.6,0.046171355155443856,0.7671383648363312,0.15324478669446856,0.0016480435953978821,0.2891932251205863,0.015363443226793337,0.0,0.09592207219764379,0.0037124494992119904,0.6675038431394754,0.1579709206335627,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0024502906079237104,0.055,0.004219261006599822,0.2712121016811044,0.03897389815161514,0.0005275713970870408,0.029720014465941587,0.23980518049410948,0.009281123748029975,0.0027428624755100554,0.00985955613751887,0.0015324478669446857,1.648043595397882e-05,0.3462851636658289,0.009888261572387293,0.02307261033557035,0.0007093509936347735,0.029699595993695923,0.023085677577721928,0.34608915503355525
634.8,0.04512851050457489,0.7925001281948041,0.15477815789046157,0.0016110593383693147,0.2854766438692478,0.015331262290105696,0.0,0.09735899913435289,0.0036825378284003106,0.6914585912320509,0.15939778459580253,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0025048148547406578,0.055,0.004358750705071422,0.2745995674214687,0.03866426621331597,0.0005354744952389409,0.029480556585258687,0.24339749783588221,0.009206344571000776,0.0028417631299144036,0.009643497393491364,0.0015477815789046157,1.6110593383693147e-05,0.3384638287843117,0.009666356030215888,0.022554830737170406,0.0006918770313074278,0.029460302627202485,0.022564255252287446,0.3383224610575561
636.0,0.04417032226415495,0.8179547693735312,0.156405898597845,0.0015770897968663492,0.28167984547696245,0.015297922196472795,0.0,0.0988237469620834,0.0036581549366888153,0.7154728674747589,0.16092767654565504,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002557207600086349,0.055,0.004498751231554421,0.27810347072304836,0.038412675405865446,0.0005435306082914587,0.029285359345662308,0.2470593674052085,0.009145387341722037,0.0029431434087270215,0.009445316603236005,0.00156405898597845,1.5770897968663494e-05,0.33127741698116214,0.009462538781198095,0.02207925715612889,0.0006757141533901725,0.029265239493510523,0.022085161132077476,0.3311888573419333
637.1999999999999,0.04329292317608909,0.8434487944548711,0.15812977458866936,0.00154599581147483,0.27780619920954724,0.015263412965319377,0.0,0.10031903758364617,0.003639296340377448,0.7394904605308475,0.16256196527855013,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0026072417868983656,0.055,0.0046389683695017905,0.28172939253547197,0.038219318607430296,0.0005517547067100539,0.029134386852891662,0.25079759395911544,0.00909824085094362,0.0030464576039107272,0.009264162982951579,0.0015812977458866937,1.5459958114748298e-05,0.32469692382066817,0.00927597486884898,0.02164394136064762,0.000660797764912494,0.029114370723019586,0.021646461588044546,0.3246591204097143
638.4,0.042492383309446435,0.8689290842960592,0.15995088140029018,0.0015176369397076786,0.2738594049975989,0.015227727179945432,0.0,0.10184640365919728,0.0036259656196840273,0.7634567150171779,0.16430134389396098,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002654703459459659,0.055,0.004779109963628326,0.2854816392971905,0.038083728522181934,0.000560155220125585,0.029027667768380477,0.2546160091479932,0.009064914049210069,0.0031511421823228877,0.009099191519438455,0.001599508814002902,1.5176369397076787e-05,0.3186928748208483,0.00910582163824607,0.0212469171559075,0.0006470624202619171,0.029007724957472218,0.021246191654723218,0.3187037573386125
639.6,0.0417647993065513,0.8943431379303057,0.16186962799597868,0.0014918735451078377,0.269843473286705,0.015190860079104628,0.0,0.10340745538648109,0.003618079566721286,0.7873176029771033,0.1661458214948566,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0026993932395979214,0.055,0.004918887258616681,0.28936302277391307,0.038005366264954356,0.000568741004625646,0.028964535971387255,0.2585186384662027,0.009045198916803214,0.003256628299115512,0.008949569096440325,0.0016186962799597869,1.4918735451078378e-05,0.3132359947991348,0.008951241270647026,0.020886229631509726,0.0006344432224977068,0.028944636533770288,0.02088239965327565,0.3132934444726459
640.8,0.041106382532823324,0.919639709445459,0.16388573834481196,0.0014685707899069463,0.26576270057530416,0.015152809621146719,0.0,0.10500350257295481,0.003615561743002837,0.8110206451295014,0.16809473463690713,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0027411288422506657,0.055,0.0050580184019500245,0.29337549895025195,0.037983564467641576,0.0005775192641512514,0.02894437953360921,0.262508756432387,0.009038904357507092,0.0033623554902173945,0.008814476010419764,0.0016388573834481197,1.4685707899069462e-05,0.30829786899617495,0.008811424739441678,0.020559991058697248,0.0006228771887339027,0.028924493944022696,0.020553191266411662,0.3083998658804587
642.0,0.04051339248861278,0.9447683411238205,0.1659982829330244,0.0014475942201331667,0.26162164521969566,0.015113576559243357,0.0,0.10663494477283883,0.003618376823453634,0.8345150195275279,0.17014676998573175,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0027797441410984457,0.055,0.005196225876181012,0.29751950380909764,0.03801726166113539,0.0005864921962506135,0.028966915660158063,0.2665873619320971,0.009045942058634085,0.003467779800317254,0.008693118308554007,0.0016599828293302442,1.4475942201331667e-05,0.30385044366459585,0.008685565320799,0.020266319081864333,0.0006123022590513239,0.02894701458762907,0.02025669624430639,0.303994786227965
643.1999999999999,0.039982167448022764,0.9696800216455098,0.16820570625493245,0.0014288143873717643,0.2574251002123409,0.015073164494712951,0.0,0.10830190248946935,0.0036263327371277273,0.8577517864189127,0.1722999984721724,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0028150915120653394,0.055,0.005333240119050304,0.30179402487028634,0.038105274242405895,0.0005956604636920814,0.029030606727076018,0.27075475622367334,0.009065831842819318,0.0035723852355173114,0.008584726774993707,0.0016820570625493245,1.4288143873717643e-05,0.29986625586017074,0.008572886324230585,0.0200034014232047,0.0006026577867992046,0.029010661897021818,0.019991083724011382,0.3000510213480705
644.4,0.039509303028612816,0.9943271474267922,0.1705058584147731,0.0014121093084821185,0.2531780671416943,0.015031579945045573,0.0,0.11000448646036366,0.0036393939050759307,0.8806832670613526,0.17455192125849606,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0028470419596410305,0.055,0.005468799310847356,0.30619760222089043,0.038246565192611104,0.0006050246755320001,0.02913516790708536,0.2750112161509092,0.009098484762689827,0.003675690720991518,0.008488561662981519,0.0017050585841477308,1.4121093084821185e-05,0.29631977271459614,0.008472655850892711,0.01976953031874966,0.0005938872470476247,0.029115151240607446,0.019754651514306408,0.29654295478124487
645.6,0.03909137219725514,1.0186635647721725,0.1728960712115759,0.0013973569872487571,0.24888572630271166,0.014988832375446515,0.0,0.11174173335333056,0.0036573733467241457,0.9032644580721177,0.17689951967864165,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002875485358467476,0.055,0.005602649606246948,0.3107266546828322,0.03843961165863706,0.000614579533443318,0.029279102327200147,0.2793543333833264,0.009143433366810364,0.0037772556661663207,0.008403917331798799,0.001728960712115759,1.3973569872487571e-05,0.2931852914794136,0.008384141923492542,0.0195629978214826,0.0005859340251908476,0.029258986773793166,0.01954568609862757,0.293444967322239
646.8,0.03872524500079295,1.042644585704344,0.17537318455422263,0.0013844461956607457,0.24455340964938774,0.014944934255387364,0.0,0.113512494197851,0.0036801707007639937,0.925451920805729,0.17933931374993625,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002900330544417875,0.055,0.005734545221373892,0.3153775008529754,0.038683032506473244,0.0006243187180881805,0.02946160654496615,0.2837812354946275,0.009200426751909983,0.0038766836965824472,0.00833012333583026,0.0017537318455422262,1.3844461956607458e-05,0.2904393375059471,0.008306677173964475,0.01938224673925044,0.0005787462405606188,0.02944136560611195,0.019362622500396474,0.2907337010887566
648.0,0.038407878921947386,1.0662272463952456,0.1779336305255142,0.001373268628403965,0.24018656949641026,0.01489990106712153,0.0,0.11531556233972519,0.003707642906119737,0.9472040411494007,0.18186742441538134,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002921505929241439,0.055,0.00586424985517385,0.32014486351624,0.03897543017421188,0.0006342355928684885,0.029681535284941555,0.288288905849313,0.009269107265299344,0.003973625747157757,0.008266545523795812,0.001779336305255142,1.373268628403965e-05,0.2880590919146054,0.00823961177042379,0.01922576079765551,0.0005722735961349984,0.029661143248957897,0.019203939460973693,0.2883864119648326
649.1999999999999,0.03813644050234382,1.0893701154361142,0.1805734769041924,0.0013637235895068533,0.23579075269268493,0.014853751360760217,0.0,0.11714899274847339,0.003739640078905772,0.968481482608735,0.18447962986052216,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002938958788940828,0.055,0.005991535634898628,0.32502304066434184,0.03931528120838264,0.0006443194601166036,0.029937688651680155,0.2928724818711835,0.00934910019726443,0.004067779794002111,0.008212588025123818,0.001805734769041924,1.3637235895068534e-05,0.2860233037675787,0.00818234153704112,0.019092130253095946,0.0005664692050062406,0.029917120631246175,0.01906822025117191,0.2863819537964392
650.4,0.03790825783587048,1.1120334928311206,0.18328849494756805,0.001355716150399423,0.2313715707648429,0.014806506757289815,0.0,0.11901083826062246,0.0037760242393254377,0.9892466303311728,0.18717142828702552,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0029526554970893304,0.055,0.006116184210571163,0.33000542366756935,0.03970114317001146,0.0006545596104334235,0.03022896204791979,0.29752709565155616,0.009440060598313595,0.004158890916106902,0.008167692681129044,0.0018328849494756805,1.355716150399423e-05,0.2843119337690286,0.008134296902396539,0.01898002610559192,0.0005612888758039008,0.030208193914603502,0.01895412891793524,0.28470039158387883
651.6,0.03772083112225502,1.1341791455480936,0.1860742163622118,0.0013491574331044366,0.22693467177099444,0.014758191953802001,0.0,0.12089865618148907,0.0038166583884391,1.0094638309781654,0.18993809587013324,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0029625804104586205,0.055,0.006237985300514515,0.33508476929269726,0.040131500576019795,0.0006649426089981898,0.030554258728649215,0.3022466404537227,0.00954164597109775,0.0042467484216301915,0.008131341017978312,0.001860742163622118,1.3491574331044366e-05,0.2829062334169127,0.00809494459862662,0.018888204063462113,0.0005566912663591882,0.0305332671075128,0.01886041556112751,0.28332306095193166
652.8,0.03757186469989245,1.1557705484486354,0.18892598292365687,0.0013439662375239938,0.22248571347151183,0.014708834725114424,0.0,0.12280994583950032,0.0038614049843692854,1.0290991976247659,0.1927747401411737,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002968736033486013,0.055,0.006356738016467494,0.3402535471801452,0.040604948286168875,0.0006754547021172517,0.030912477602368312,0.3070248645987508,0.009653512460923214,0.004331184204228743,0.008103051804451256,0.0018892598292365686,1.3439662375239938e-05,0.2817889852491934,0.008063797425143963,0.018815527325335913,0.0005526383481850789,0.030891239874954284,0.018785932349946226,0.2822329098800387
654.0,0.03745921568224144,1.1767727701428798,0.19183899878858457,0.0013400661131195493,0.21803033313965897,0.014658465866454841,0.0,0.12474195745088988,0.003910127718077094,1.0481206849739129,0.19567634594718689,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.00297114208494484,0.055,0.0064722502357858385,0.34550365343521666,0.04112007582124525,0.0006860807659798944,0.03130252744706617,0.3118548936272247,0.009775319295192734,0.004412069067855569,0.008082381211252782,0.0019183899878858458,1.3400661131195494e-05,0.2809441176168108,0.008040396678717296,0.01876092558367369,0.000549094634462306,0.03128102174461675,0.01872960784112072,0.28141388375510534
655.1999999999999,0.03738090828752935,1.1971522179121323,0.19480838804814415,0.0013373873718609535,0.2135741285608221,0.014607119237302318,0.0,0.12669178276697338,0.0039626987247347025,1.0664977364204242,0.19863783597250706,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.00296983427350768,0.055,0.006584337198516727,0.3508265558511079,0.04167551442908325,0.0006968048052183536,0.03172338464086366,0.3167294569174334,0.009906746811836757,0.0044893081706946876,0.00806892391686448,0.0019480838804814416,1.3373873718609536e-05,0.2803568121564701,0.008024324231165721,0.018723423206053347,0.0005460273845546037,0.03170158979787762,0.018690454143764676,0.28085134809080026
656.4,0.03733514954692292,1.2168766808773714,0.19782922636647493,0.001335866501037821,0.2091226345476925,0.014554831733654582,0.0,0.1286563791720375,0.004018992861159676,1.0842013088441744,0.2016541028373076,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0029648637296078952,0.055,0.006692821744825542,0.35621359844106804,0.04226996537767204,0.0007076100854462062,0.032174047350013786,0.3216409479300938,0.010047482152899192,0.004562837455529279,0.008062310966127504,0.0019782922636647493,1.335866501037821e-05,0.2800136216019219,0.008015199006226926,0.018702131014529496,0.0005434068194062932,0.03215194288927741,0.01866757477346146,0.28053196521794244
657.6,0.037320316372916634,1.2359153683435513,0.2008965694672761,0.0013354459862233712,0.20468129807458954,0.014501643215618074,0.0,0.1306326357077012,0.0040788933560766735,1.1012038392797734,0.20472003654502724,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0029562963090549507,0.055,0.006797534525889532,0.361656025922326,0.042902211380506504,0.0007184794963923565,0.03265358076207181,0.326581589269253,0.010197233390191685,0.004632619983203768,0.008062207697717413,0.002008965694672761,1.3354459862233713e-05,0.27990237279687474,0.008012675917340227,0.018696243807127196,0.0005412059127340266,0.03263114684861339,0.018660158186458317,0.28044365710690794
658.8,0.037334940554042274,1.2542388067618817,0.20400548621785553,0.0013360738640305623,0.20025545691303687,0.014447596444160687,0.0,0.13261737987840663,0.004142290804452641,1.1174791360790224,0.20783055611882223,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0029442115112832882,0.055,0.006898313437190349,0.36714495061985686,0.04357110554889976,0.0007293955893312365,0.03316110903504561,0.33154344969601657,0.010355727011131601,0.0046986417980514105,0.008068312929753303,0.0020400548621785555,1.3360738640305623e-05,0.28001205415531705,0.008016443184183373,0.01870503409642787,0.0005394001543915318,0.033138326435621125,0.018667470277021137,0.28057551144641807
660.0,0.03737770347708768,1.2718187438752466,0.20715108579518846,0.0013377035320533397,0.19585032000156335,0.014392737006466129,0.0,0.13460737818684676,0.004209081982233638,1.1330022837061662,0.2109806362257143,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.002928701385575396,0.055,0.006995003091313856,0.3726714059132438,0.0442755690757262,0.0007403405800276571,0.033695805808771385,0.3365184454671169,0.010522704955584095,0.004760907996225121,0.008080357959539618,0.0020715108579518844,1.3377035320533398e-05,0.2803327760781576,0.008026221192320038,0.018727849448746756,0.0005379674560513976,0.033672655857869105,0.01868885173854384,0.2809177417312013
661.1999999999999,0.037447433499936685,1.2886280658894806,0.21032853862235784,0.0013402936322429561,0.19147094946250834,0.01433711322784941,0.0,0.13659935911669654,0.00427917084396126,1.1477495359288228,0.21416532782126324,8.8,2.5,0.055,0.18,0.017,1.0,15.0,0.0055,0.0015,0.006,0.01,0.01,0.05,6.0,14.0,0.5,8.0,3.0,1.2,0.2,0.01,1.0,0.0,10.0,20.0,15.0,1.0,1.0,0.0,0.0029098694422681494,0.055,0.007087454362392143,0.3782264149072445,0.045014599666576886,0.000751296475141831,0.034256902191331866,0.34149839779174135,0.01069792710990315,0.004819439075223952,0.008098105383172037,0.0021032853862235786,1.3402936322429561e-05,0.2808557512495251,0.008041761793457737,0.018764110851401387,0.0005368880941809533,0.03423336675169008,0.018723716749968342,0.2814616627710208
