Time,N,S,T,a,d,u1,u2,r1,e1,r2,e2,Q1,Q2,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,nutrient_consumption_T,normal_cell_growth,normal_cell_death,tumor_growth,tumor_death
13.600000000000001,0.17913518277519155,0.15426437575854576,0.14387297469491023,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0030852875151709154,0.0055268354294415855,0.011097237314917689,0.004421468343553269,0.005374055483255746,0.00887778985193415,0.004028443291457486
14.4,0.17837646722513265,0.15437754853036784,0.1478088345736188,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0030875509706073567,0.005507464345144697,0.011409182766302973,0.004405971476115758,0.005351294016753979,0.009127346213042379,0.004138647368061326
15.200000000000001,0.17762091714004644,0.15426328362367867,0.1518522808968583,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0030852656724735736,0.005480077183654583,0.011712615738447285,0.004384061746923667,0.005328627514201393,0.00937009259075783,0.004251863865112032
16.0,0.17686355870915504,0.15393837481655012,0.15599531923369686,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0030787674963310024,0.005445217758391766,0.012006832960912109,0.004356174206713413,0.005305906761274651,0.009605466368729687,0.0043678689385435124
16.8,0.17609987816277423,0.15341944145182754,0.1602297157541208,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003068388829036551,0.005403428989493541,0.012291176747491151,0.004322743191594833,0.005282996344883227,0.009832941397992921,0.004486432041115382
17.6,0.1753258301040868,0.15272294916819146,0.16454697469996377,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003054458983363829,0.005355255567771485,0.012565049626441126,0.004284204454217189,0.0052597749031226045,0.010052039701152902,0.004607315291598985
18.400000000000002,0.174537776767021,0.15186503458192044,0.16893852143295282,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003037300691638409,0.005301237100915031,0.012827927199816944,0.004240989680732026,0.00523613330301063,0.010262341759853555,0.004730278600122679
19.200000000000003,0.17373255181972944,0.15086166586722966,0.17339552864755198,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003017233317344593,0.005241916436577837,0.013079369152849317,0.00419353314926227,0.005211976554591883,0.010463495322279455,0.004855074802131456
20.0,0.17290735881284883,0.1497283018761452,0.17790926014135464,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0029945660375229038,0.005177825043387437,0.013319025704503197,0.00414226003470995,0.005187220764385465,0.010655220563602559,0.00498145928395793
20.8,0.17205983713265668,0.1484801097705697,0.182470850968654,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0029696021954113937,0.0051094927009126415,0.013546645990877505,0.004087594160730114,0.0051617951139797,0.010837316792702004,0.005109183827122312
21.6,0.17118798752407807,0.1471316510547251,0.18707161032187586,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0029426330210945016,0.0050374342490306576,0.013762077446061874,0.004029947399224527,0.005135639625722342,0.0110096619568495,0.005238005089012524
22.400000000000002,0.17029019068092255,0.14569698530922823,0.19170292615232198,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0029139397061845648,0.0049621534819888095,0.01396526920767546,0.003969722785591048,0.0051087057204276766,0.011172215366140369,0.005367681932265016
23.200000000000003,0.16936519113692688,0.1441895846832595,0.19635634462123386,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0028837916936651897,0.00488413931396687,0.014156269890429342,0.003907311451173496,0.0050809557341078065,0.011325015912343474,0.005497977649394548
24.0,0.16841202915863393,0.14262213609337596,0.20102377945047273,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002852442721867519,0.004803856668484858,0.014335220415395058,0.0038430853347878866,0.0050523608747590175,0.011468176332316046,0.005628665824613237
24.8,0.1674301145405696,0.14100678594950106,0.2056972614969674,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0028201357189900213,0.004721756464504509,0.014502354861150714,0.003777405171603608,0.005022903436217088,0.011601883888920573,0.005759523321915087
25.6,0.16641908523209145,0.13935475469003564,0.21036935317373917,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0027870950938007127,0.004638258159651648,0.014657984802913946,0.0037106065277213184,0.004992572556962743,0.011726387842331158,0.005890341888864697
26.400000000000002,0.16537890130600538,0.13767661317835078,0.2150328571565096,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002753532263567016,0.0045537614045935105,0.014802497747686166,0.0036430091236748095,0.004961367039180161,0.011841998198148932,0.006020920000382269
