Time,FITC_Dextran_single_compartment_model,Pyranine_single_compartment_model,Total_FITC_Dextran,Total_Pyranine,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,Pyranine_three_compartment_model_compartment_1,Pyranine_three_compartment_model_compartment_2,Pyranine_three_compartment_model_compartment_3,FITC_Dextran_max_uptake_rate,lambda_single_compartment_model_FITC_Dextran,Pyranine_max_uptake_rate,lambda_single_compartment_model_Pyranine,Pyranine_addition_trigger,FITC_Dextran_influx_rate,lambda_compartment_1,lambda_compartment_2,lambda_compartment_3,Pyranine_influx_rate,Dictyostelium_discoideum_AX2,FITC_Dextran_influx_rate_0,FITC_Dextran_transfer_between_endo_lysosomal_compartments_1_and_2,FITC_Dextran_transfer_between_endo_lysosomal_compartments_2_and_3,FITC_Dextran_efflux_rate,Pyranine_influx_rate_0,Pyranine_transfer_between_endo_lysosomal_compartments_1_and_2,Pyranine_transfer_between_endo_lysosomal_compartments_2_and_3,Pyranine_efflux_rate
96.0,459.08439924524725,33.66009958830424,462.84509776679914,31.78795650974204,175.8898778779688,157.45140613213775,129.50381375669264,28.517528882331256,3.048420356693764,0.2220072707170191,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.507925481484845,5.825702026889096,4.532633481484242,5.3,1.0551485686462565,0.11279155319766926,0.007770254475095669
97.0,461.0830172760739,39.0763720943619,464.9899522948719,37.0781614994756,176.07844243978414,158.1246296180875,130.78688023700028,32.68481018705309,4.050176181173341,0.3431751312491657,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.514902370272013,5.850611295869237,4.57754080829501,5.3,1.2093379769209642,0.1498565187034136,0.0120111295937208
98.0,463.04991188256554,44.438751788524534,467.0902492296105,42.36353332135709,176.26015760808747,158.78012248628852,132.0499691352345,36.70071973212848,5.16413300353966,0.49868058568894785,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.521625831499236,5.874864531992675,4.621748919733208,5.3,1.3579266300887538,0.1910729211309674,0.017453820499113176
99.0,464.9855866004834,49.74777491323011,469.1466869535441,47.64282119783941,176.4352721793496,159.41828455916482,133.29313021502966,40.57075592547559,6.380817932873089,0.6912473394907324,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.5281050706359345,5.898476528689098,4.6652595575260385,5.3,1.5011179692425967,0.2360902635163043,0.024193656882175636
100.0,466.89053697312664,55.0039723752154,471.1599618831335,52.914686600937735,176.60402591266305,160.03951000734995,134.5164259631205,44.300217448740014,7.691298235806587,0.9231709163911384,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.534348958768533,5.921461870271948,4.708074908709218,5.3,1.6391080456033804,0.2845780347248437,0.03231098207368985
101.0,468.7652506781943,60.20786979860669,473.1307680369126,58.177717536958404,176.7666498569034,160.6441872341692,135.71993094584,47.894210487571925,9.0871547077172,1.1963523416692718,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.540366044705426,5.943834927664261,4.7501975831044,5.3,1.772085788040161,0.3362247241855364,0.04187233195842452
102.0,470.6102076526335,65.35998757748298,475.0597966208159,63.43044194637327,176.92336666868863,161.23269877241356,136.9037311797137,51.3576557585306,10.560455992747086,1.5123301950955885,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.546164566741479,5.965609854579301,4.79163059128998,5.3,1.900233263065632,0.3907368717316421,0.052931556828345605
103.0,472.4258802155056,70.46084092791557,476.94773563476724,68.67134003221717,177.0743909190088,161.80542119599517,138.06792351976327,54.69529528560704,12.103734066451342,1.8723106801587956,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.551752464003325,5.986800584251821,4.832377323191715,5.3,2.0237259255674602,0.4478381604586996,0.06553087380555786
104.0,474.2127331889029,75.51093993949021,478.795269506643,73.89885524448064,177.21992938535072,162.36272505026363,139.21261507102867,57.91169885618096,13.709961198289987,2.277195190009698,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.557137387257977,6.007420826859754,4.872441527486004,5.3,2.1427328576786957,0.5072685643367295,0.07970183165033944
105.0,475.97122401694514,80.51078962631658,480.6030787462661,79.11140434796437,177.36018133335608,162.90497479503225,140.3379226178778,61.01127024567674,15.372527965223213,2.7276061370644076,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.562326709334175,6.027484067416193,4.911827291625724,5.3,2.2574169990900392,0.5687835347132588,0.09546621479725427
106.0,477.7018028828882,85.46088997752985,482.3718396167445,84.30738673959982,177.49533878950157,163.43252875799374,141.4439720692492,63.99825324380036,17.08522215562162,3.223911340177837,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.567327535211558,6.0470035640457676,4.950539022423723,5.3,2.3679353700206134,0.6321532197579999,0.11283689690622431
107.0,479.404912824373,90.36173600729022,484.10222382345245,89.48519301647974,177.6255868046603,163.9457390984918,142.53089792030033,66.8767374792515,18.84220857309244,3.766246964135803,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.57214671177243,6.0659923466441965,4.988581427210512,5.3,2.4744392867323053,0.6971617172044202,0.1318186437447531
108.0,481.0809898468461,95.21381780428479,485.7948982216152,94.64321276548179,177.75110370805453,164.4449517820338,143.59884273152687,69.65066403208638,20.638009784783414,4.354538948612002,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.5767908371980175,6.0844632159352505,5.025959495603441,5.3,2.577074569187196,0.7636063620369863,0.15240886320142008
109.0,482.7304630351786,100.01762058073659,487.4505245414193,99.77984163376499,177.87206135216985,164.9305065647094,144.64795662454006,72.32383084632824,22.467487753747015,4.988523033689749,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.581266270030284,6.102428742894247,5.062678481858902,5.3,2.6759817413141445,0.8312970468886395,0.1745983061791412
110.0,484.3537546635155,104.7736247209265,489.0697591327952,104.8934876098244,177.98862534754514,165.40273698846445,145.67839679678562,74.89989791882861,24.32582645626929,5.6677632347264995,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.5855791378591695,6.119901268573185,5.0987438878874976,5.3,2.7712962229966585,0.9000555788819636,0.1983717132154275
111.0,485.9512803033787,109.48230582923186,490.6532527279384,109.98257663871432,178.10095528849683,165.86197038548667,146.69032705395495,77.38239228777904,26.20851536769822,6.391668983237069,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.589735345674383,6.136892904263006,5.134161446888424,5.3,2.863148514647824,0.969715068604834,0.22370841441329742
112.0,487.52344893005693,114.14413477768743,492.2016502226112,115.04555759652214,178.20920496931592,166.30852789128093,147.6839173620143,79.7747128106718,28.111333841434117,7.159510944416227,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.5937405838646885,6.153415531977394,5.1689371076705015,5.3,2.9516643739948565,1.0401193521330623,0.250582883054568
113.0,489.0706630273048,118.75957775307292,493.71559046208785,120.08090710221887,178.31352259808412,166.74272445994117,148.65934340406255,82.08013488964167,30.030335711670663,7.9704365009065405,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.597600336129112,6.169480805017823,5.20307701914219,5.3,3.0369649909167418,1.1111224213318145,0.27896527753172895
114.0,490.5933186903811,123.3290963035321,495.19570605525576,125.08713335923689,178.41405099612035,167.16486889253983,149.61678616659563,84.30181487923537,31.961835243504673,8.823483236496847,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.601319886856452,6.185100149023973,5.2365875158308475,5.3,3.1191671505317085,1.182587904009673,0.30882191327738967
115.0,492.09180572745146,127.85314738472798,496.6426231536001,130.0627812149141,178.5109278153345,167.57526384902488,150.55643148924068,86.44279488993793,33.90239140075383,9.717594924222352,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.604904329167376,6.20028476241392,5.269475102123424,5.3,3.198383410927703,1.2543884818278916,0.34011582234778237
116.0,493.56650775938095,132.3321834055387,498.0569613789245,135.00643217000993,178.60428567975666,167.97420592828604,151.4784697708818,88.50600591597207,35.84879920025758,10.651627053780288,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.608358570150996,6.215045619346583,5.301746441980863,5.3,3.2747222188909664,1.3264055704095303,0.37280694688231014
117.0,495.0178023179439,136.7666522732989,499.43933353327304,139.9167118309403,178.69425243807623,168.36198564762984,152.38309544756697,90.49427341641706,37.79807067388566,11.624367740637593,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.61168734020882,6.229393468962304,5.333408340664844,5.3,3.348288116407431,1.3985286149337695,0.4068528709223158
118.0,496.4460609424732,141.15699743859068,500.79034562835284,144.79228666193768,178.7809512532786,168.73888756635407,153.27050680872014,92.4103192961804,39.74743100315939,12.63453636259789,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.614895196371308,6.2433388399551,5.364467738305206,5.3,3.4191818139586747,1.4706549471168975,0.4422087726909262
119.0,497.8516492749771,145.50365793958926,502.11059662171897,149.6318705948994,178.86450084174473,169.10519027645006,154.1409055035242,94.25676719010886,41.69430071837625,13.680802686414289,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.617986531144554,6.256892040228652,5.394931692623348,5.3,3.4875003860340277,1.5426891265799212,0.47882809402450016
120.0,499.23492715374516,149.80706844596708,503.4006783941373,154.43422375702934,178.94501558932907,169.46116649898224,154.99449630582598,96.03614502830753,43.636289286426354,14.761789442295456,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.620965576805175,6.2700631604623425,5.42480737070391,5.3,3.5533373660473786,1.614542703597775,0.516662630480341
121.0,500.5962487054689,154.06765930236082,504.66117560678555,159.19815531247426,179.0226057284787,169.80708312470378,155.8314867536031,97.75088895048131,45.57118297415419,15.876083387838746,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.623836411953712,6.282862075614039,5.454102036376109,5.3,3.616782891167808,1.686133770043705,0.5556629185743561
122.0,501.93596243590036,158.28585657140664,505.89266559330156,163.92252488112354,179.09737749788712,170.14320127461946,156.65208682079495,99.40334683428638,47.49693443785322,17.022243608983914,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.626602967421824,6.29529844716092,5.482823038727823,5.3,3.677923832868596,1.757386574200569,0.5957785263144371
123.0,503.2544113190711,162.46208207634666,507.0957183297421,168.60624220422193,179.16943326145667,170.46977638155866,157.45650868672678,100.9957809243992,49.41165577157929,18.198805508243424,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.629269030673897,6.30738172611767,5.510977804035438,5.3,3.73684389420277,1.8282312635484337,0.63695819278852
124.0,504.55193288509577,166.5967534432116,508.27089629293675,173.2482695644077,179.2388716852279,170.78705823760703,158.24496637010176,102.53037174266562,51.31360653510447,19.40429128663762,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6318382523534325,6.31912115479146,5.538573822953563,5.3,3.7936237544786278,1.8986034417988653,0.6791501950323168
125.0,505.8288593065816,170.69028414258364,509.4187544723657,177.84762035528533,179.3057878343717,171.09529108932685,159.01767554866717,104.00922023162538,53.20118872063705,20.637211403022917,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.634314149871752,6.330525770305093,5.565618644203352,5.3,3.848341148570139,1.9684439826635707,0.7223023991058022
126.0,507.08551748366625,174.74308353094406,510.5398402625771,182.40336074437346,179.37027333221533,171.39471369414565,159.77485323621613,105.43435126899196,55.07293629625552,21.896073179125978,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.636700113291967,6.3416044066833885,5.592119863267565,5.3,3.9010709969527024,2.037698642961454,0.7663625612694093
127.0,508.32222912770607,178.755556891609,511.63469344865564,186.91460893877107,179.432416470819,171.68555940670777,160.51671757112885,106.80771611139677,56.92750897693075,23.17938385044355,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.638999409420302,6.352365698048187,5.61808511498951,5.3,3.9518854961216805,2.1063178321464378,0.8112784347655243
128.0,509.53931084363614,182.72810547525833,512.703846179939,191.38053504440137,179.4923023268165,171.96805625626553,161.2434875968569,108.13119495447368,58.763685410129526,24.485654679798166,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.641215186092211,6.362818081481824,5.643522065889992,5.3,4.0008542133155265,2.1742563601747924,0.8569979137929359
129.0,510.73707421102273,186.66112654006082,513.7478228983832,195.8003616528088,179.55001290215074,172.24242701730307,161.95538297892932,109.40660004311155,60.580354379869945,25.813407229827273,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6433504773795775,6.372969799640213,5.668438404262527,5.3,4.048044201595127,2.241473112055188,0.9034692530439546
130.0,511.91582586382924,190.55501339140048,514.7671403800765,200.17336233334208,179.60562720323273,172.5088893018125,162.6526238750313,110.63567742087463,62.37651102068708,27.161173891780386,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.645408206519611,6.382828904167062,5.692841835626097,5.3,4.093520064572361,2.3079309077654218,0.9506410862123136
131.0,513.0758675689166,194.41015542120738,515.7623076849846,204.49886187620257,179.65922136956667,172.76765563285247,163.33543068256552,111.82010977261761,64.15124897774407,28.52750312584091,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.647391190673966,6.392403258415541,5.7167400738897935,5.3,4.137344061586852,2.3735962121765306,0.9984626094044319
132.0,514.2174963032963,198.2269381468972,516.7338261825207,208.7762351368784,179.7108687611306,173.0189335325519,164.00402388883822,112.96151835560273,65.90375592134932,29.910960859926337,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.649302144161831,6.40170054070442,5.7401408361093385,5.3,4.179576179157301,2.4384389690899244,1.0468836300974218
133.0,515.3410043301598,202.00574324992306,517.6821894234808,213.00490853784578,179.76064013129042,173.26292558502138,164.65862370716903,114.06146682089977,67.63330221254238,31.310139504403654,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.651143684857745,6.410728246645791,5.763051829750917,5.3,4.220274272373291,2.5024321818640676,1.0958548826541281
134.0,516.4466792736974,205.74694861394426,518.6078834608232,217.18435400940555,179.80860354714193,173.49982956747462,165.2994503462067,115.12145945294598,69.33924966291377,32.7236448935458,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.652918331244251,6.419493693996561,5.785480762117235,5.3,4.259493999759001,2.5655522375278093,1.1453275712741031
135.0,517.5348041927334,209.450928362615,519.5113864231865,221.31409544655617,179.85482473134334,173.729838469627,165.92672322221622,116.14294872405326,71.02102680779645,34.150119914706465,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.654628515059703,6.428004023376198,5.807435312777568,5.3,4.2972891027899704,2.6277779918884683,1.1952541970147263
136.0,518.6056576531897,213.1180528969968,520.3931687703856,225.39370383567854,179.89936701837937,173.95314061296185,166.5406611390444,117.1273343278412,72.67813476059555,35.58823474724179,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6562765796800365,6.436266202679588,5.828923139866554,5.3,4.333711370130124,2.6890909861420353,1.2455882161534628
137.0,519.6595137994004,216.74868893259895,521.2536935895612,229.42279189164344,179.94229128620802,174.16991977186612,167.14148253148707,118.0759616686296,74.31015492001399,37.036675302999875,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.657864777589697,6.444287031559046,5.849951888602048,5.3,4.368810581739295,2.7494757320405174,1.2962836356049958
138.0,520.6966424242946,220.3431995360506,522.0934159629617,233.4010234702117,179.98365641849864,174.38035517308373,167.72940437137936,118.990132076914,75.91671494177992,38.49417645151781,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6593952874844495,6.452073141404098,5.870529152998278,5.3,4.402634886845817,2.8089184528458566,1.3472961758031234
139.0,521.7173090384644,223.9019441614075,522.9127836213504,237.32810295022128,180.02351902795633,174.58462165395454,168.30464293943956,119.87109669482393,77.49751259635143,39.95949365904594,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.660870204034384,6.459631001196318,5.890662502880385,5.3,4.435230577708485,2.8674079660650027,1.398582278066608
140.0,522.7217749381372,227.42527868609787,523.7122367735509,241.2037771474894,180.06193365607234,174.78288972575467,168.86741339172383,120.72006089061529,79.05230246906123,41.4314137878129,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.662291545274677,6.466966919852923,5.910359468710334,5.3,4.466642252952766,2.9249351913552655,1.4500994825734517
141.0,523.7102972720689,230.91355544651032,524.4922079339715,245.02783708542773,180.09895297569986,174.97532564071963,169.4179293175519,121.53818873559703,80.5808825337489,42.908765816081804,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.663661260100895,6.474087048706626,5.929627526114317,5.3,4.49691298321709,2.981492653748709,1.5018068035628633
142.0,524.6831291073761,234.36712327322766,525.2531224196623,248.80011150607123,180.13462758639156,175.16209149164206,169.95640334162863,122.32659848108722,82.083111415021,44.39040160996301,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.664981220696488,6.480997385190756,5.948474116957002,5.3,4.526084143800227,3.037075122355777,1.5536640563487054
143.0,525.6405194943214,237.7863275259107,525.9953979392246,252.5204703193748,180.16900637600887,175.34334529707496,170.48304626614078,123.08637054998694,83.55888366034581,45.87521610904203,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.666253235912328,6.487703775991773,5.966906619314928,5.3,4.554195710349516,3.091678695432795,1.6056325638164712
144.0,526.5827135300726,241.17151012783398,526.7194449077474,256.18882103876,180.20213641870887,175.51924107562263,170.99806741341595,123.81854528228982,85.00813888904706,47.362136867423125,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.667479047492228,6.494211919798037,5.984932359469559,5.3,4.581286175444723,3.145301138894741,1.6576747903598095
145.0,527.5099524214485,244.52300960007872,527.4256665118586,259.8051078755594,180.2340630288854,175.68992891755826,171.5016745654149,124.52412412717639,86.43085940553766,48.850124342845334,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.668660332068759,6.500527369949656,6.0025586097895225,5.3,4.607392592705526,3.1979417980048934,1.7097543519995868
146.0,528.4224735466693,247.84116109538502,528.1144585835785,263.369311164861,180.26482995788797,175.85555509789106,171.99407352779954,125.20407399051395,87.827058221497,50.33817895285006,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.669798708441855,6.506655538621969,6.0197925734729845,5.3,4.632550737649016,3.2496011541953886,1.7618362633497522
147.0,529.3205105161267,251.12629643166755,528.786209865977,266.88144541622773,180.29447930510548,176.0162621203854,172.4754684404861,125.85932526979818,89.1967865720867,51.825333574342864,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.670895734288902,6.512601698454259,6.036641395417014,5.3,4.656795034982532,3.3002811031672077,1.8138866751020004
148.0,530.2042932321892,254.3787441251976,529.4413019647762,270.34155849177023,180.32305165994197,176.17218881791746,172.94606148691688,126.49077499182461,90.54012568579968,53.31065781414591,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.671952911417852,6.518370986262946,6.053112152042091,5.3,4.68015867469751,3.349984650374588,1.865873023495107
149.0,531.0740479480592,257.5988294234549,530.0801093814674,273.7497304801392,180.35058618357405,176.32347043818194,173.40605275971143,127.09928861953028,91.85718266203358,54.79325919857532,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.67297168879224,6.523968406212732,6.0692118465899005,5.3,4.70267367892262,3.3987157584952423,1.9177640719501363
150.0,531.9299973256938,260.7868743376527,530.7029997811001,277.106071551273,180.37712051457407,176.47023868750298,173.85564057902303,127.68569796625755,93.14809838454224,56.27227520047319,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.67395345903924,6.52939883143761,6.084947420265807,5.3,4.724370824751529,3.4464796402280626,1.9695296320165618
151.0,532.7723604928082,263.9431976749391,531.3103337909508,280.41072194354814,180.40269102734229,176.61262185741464,174.29502090619388,128.25080690711948,94.41303130076912,57.746883735659544,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.674899568011664,6.534667008724341,6.1003257317167865,5.3,4.745279855563421,3.493282158128457,2.0211409307480843
152.0,533.6013530989737,267.06811507027817,531.9024652636697,283.66384993576776,180.42733273763594,176.75074486521873,174.72438766081498,128.79538929118425,95.65216527033085,59.216295374252645,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.675811311292529,6.539777560013093,6.115353568128525,5.3,4.765429403773817,3.5391301150022416,2.072570338098843
153.0,534.4171873708251,270.1619390180134,532.4797413551167,286.86565069811417,180.4510793474684,176.8847293266668,175.14393268098155,129.32018993374965,96.86570786714539,60.679752897219124,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.676689935856331,6.544734985086671,6.1300376438343545,5.3,4.784847027548737,3.5840311910843794,2.1237913514026694
154.0,535.2200721663916,273.2249789031179,533.0425024591243,290.0163452422337,180.47396341008312,177.0146936714532,175.55384537758798,129.8259282622704,98.05388079137282,62.136536188590476,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.677536646173075,6.549543665843768,6.14438458821558,5.3,4.803559345704004,3.627993589280794,2.174778766600667
155.0,536.0102130285654,276.25754103213274,533.591082448849,293.1161794991634,180.49601623046587,177.14075315651277,175.9543130618703,130.31329611767757,99.2169274846108,63.58595589687502,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.678352600527237,6.554207866790972,6.158400957165461,5.3,4.8215919563540695,3.6710263169306,2.2255084563906258
156.0,536.7878122377227,279.2599286637979,534.1258086565537,296.16542265493604,180.5172680049305,177.26301998605763,176.34552066556557,130.7829608392261,100.35510551057499,65.02735630513497,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.679138916182428,6.558731739484132,6.172093223294795,5.3,4.838969551051365,3.7131389038912745,2.275957470679724
157.0,537.5530688635079,282.2324420393785,534.6470019651472,299.16436610432385,180.53774785183384,177.38160337647784,176.72765073683553,131.23556594329534,101.46868572908863,66.46011443193986,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.679896670517852,6.56311932492968,6.1854677757892444,5.3,4.855715939901927,3.7543413719762793,2.3261040051178954
158.0,538.3061788157963,285.17537841268927,535.1549769568127,302.11332323657155,180.55748377348195,177.4966095755431,177.10088360778767,131.67173028151544,102.55795552376856,67.88363743128754,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.680626899618832,6.567374554295094,6.198530926272569,5.3,4.8718540204160705,3.7946443543794364,2.375927310095064
159.0,539.0473348948489,288.08903207981996,535.6500418958334,305.0126267798797,180.57650281854015,177.60814201519278,177.46539706210044,132.0920516300341,103.62321022690233,69.29736492294327,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.681330604285985,6.571501254562133,6.211288897173516,5.3,4.887405910311261,3.834058778395386,2.4254077723030147
160.0,539.7767268406697,290.97369440856534,536.1324989046376,307.86262938751935,180.59483099550295,177.7163012914982,177.82136661763644,132.4971047771984,104.66475904438117,70.70076556593978,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.682008746833609,6.575503147785433,6.223747831617276,5.3,4.90239287675634,3.8725960846421033,2.4745267948078924
