Time,C,I,U,V,r,K,beta,alpha,delta_u,K_c,delta,delta_i,b,gamma,mu,psi,compartment,Tumor_Growth,Tumor_Cell_Infection,Uninfected_Tumor_Lysis_Drug,Infected_Tumor_Lysis_Drug,Infected_Tumor_Death,Virus_Production,Virus_Decay,Drug_Injection,Drug_Decay
4.7,35.971222793482156,0.47286577193298407,67.73777740886251,8.406373792420633,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.557768513925239,0.08287348952161148,12.139386555710315,0.10169156321402086,0.23643288596649203,0.11821644298324602,0.8406373792420633,150.0,149.9999990488206
4.800000000000001,35.97122288689272,0.4481944136033895,67.17378678507905,8.325973199557687,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.505016614598372,0.08210083421592967,12.038312999006491,0.09638589503896632,0.22409720680169476,0.11204860340084738,0.8325973199557688,150.0,149.99999943834263
4.9,35.971222962889605,0.4251509806870496,66.61468282514915,8.245856295154455,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.452686736669824,0.08132905735341153,11.938115182230398,0.09143031827867319,0.2125754903435248,0.1062877451717624,0.8245856295154456,150.0,149.99999975524966
5.0,35.97122304031514,0.4036233701829863,66.06042030412469,8.166059171767557,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.400775893889025,0.08055865080953752,11.83878500688227,0.08680072481557509,0.20181168509149314,0.10090584254574657,0.8166059171767558,150.0,150.0000000781141
5.1000000000000005,35.97122306135189,0.3835070001087497,65.5109544404999,8.086614931372466,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.349281088682202,0.07979006845637145,11.740314428793562,0.08247462377015671,0.19175350005437486,0.09587675002718743,0.8086614931372467,150.0,150.00000016583738
5.2,35.97122304968511,0.3647048171925504,64.96624092675505,8.007553683644486,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.298199316557036,0.07902372599491342,11.642695515650134,0.0784311435433233,0.1823524085962752,0.0911762042981376,0.8007553683644487,150.0,150.0000001171869
5.300000000000001,35.971223025765724,0.3471262560763266,64.42623590073578,7.928902971254055,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.24752756808206,0.07826000628446976,11.545920413656068,0.07465080776699962,0.1735631280381633,0.08678156401908164,0.7928902971254055,150.0,150.00000001744306
5.4,35.97122299264759,0.330687255450145,63.89089594421343,7.850687762942839,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.197262830064993,0.07749925915831087,11.449981342832258,0.0711155387494827,0.1653436277250725,0.08267181386253625,0.785068776294284,150.0,149.99999987934044
5.5,35.97122298633902,0.31530938096265865,63.36017808326796,7.772930813228092,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.1474020895202255,0.0767418059472557,11.354870613156224,0.06780846895802872,0.15765469048132932,0.07882734524066466,0.7772930813228092,150.0,149.99999985303373
5.6000000000000005,35.9712229915958,0.30091981425953795,62.834039767824486,7.695652665244382,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.097942332971291,0.07598793945701976,11.26058059419919,0.0647139384966837,0.15045990712976898,0.07522995356488449,0.7695652665244382,150.0,149.99999987495448
5.7,35.97122300985424,0.2874506484371018,62.312438880721004,7.618871940237205,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.048880550520649,0.07523792761898444,11.16710373843669,0.06181734372983093,0.1437253242185509,0.07186266210927544,0.7618871940237205,150.0,149.99999995109218
5.800000000000001,35.97122302851037,0.2748387908826351,61.795333726256715,7.5426053761192495,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.0002137361066,0.07449201394723222,11.074432569554682,0.05910511633018842,0.13741939544131754,0.06870969772065877,0.754260537611925,150.0,150.00000002888825
5.9,35.97122303739766,0.2630254696286321,61.282683029594814,7.466868029841848,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.951938889879082,0.07375042009591047,10.982559687534316,0.05656461714921679,0.13151273481431605,0.06575636740715803,0.7466868029841849,150.0,150.00000006594823
6.0,35.971223037760886,0.25195600284298,60.77444593394162,7.39167337125886,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.904053019525527,0.07301334703831444,10.891477770820273,0.05418408665718101,0.12597800142149,0.062989000710745,0.739167337125886,150.0,150.0000000674629
6.1000000000000005,35.97122302812477,0.24157953360889425,60.27058199261887,7.317033391206419,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.8565531411591705,0.07228097643415891,10.801179570527044,0.051952587882295155,0.12078976680444713,0.06039488340222356,0.7317033391206419,150.0,150.0000000272803
6.2,35.97122302038255,0.23184865779914468,59.771051168072994,7.242958753706609,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.809436281102533,0.07155347256445316,10.711657915069154,0.049859926406760596,0.11592432889957234,0.05796216444978617,0.724295875370661,150.0,149.99999999499525
6.300000000000001,35.97122301218825,0.2227193586386428,59.27581382067162,7.169458821743216,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.762699475786666,0.07083098265795106,10.622905699864917,0.04789663625391063,0.1113596793193214,0.0556798396596607,0.7169458821743216,150.0,149.999999960825
6.4,35.97122301197504,0.21415055193096935,58.784830710026846,7.0965418435715,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.716339773875605,0.0701136392679214,10.534915895050547,0.04605388212343572,0.10707527596548468,0.05353763798274234,0.70965418435715,150.0,149.99999995993593
6.5,35.971223016212704,0.2061041160347114,58.2980629857382,7.024214939294509,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.670354235991899,0.06940156010507438,10.447681537108648,0.044323465807323235,0.1030520580173557,0.05152602900867785,0.7024214939294509,150.0,149.99999997760696
6.6000000000000005,35.97122302096532,0.1985444665463947,57.81547218504155,6.952484274952225,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.624739936313299,0.0686948502627756,10.361195731909095,0.0426977347404299,0.09927223327319736,0.04963611663659868,0.6952484274952225,150.0,149.99999999742536
6.7,35.971223026121805,0.19143857522596833,57.337020231023736,6.881355053944002,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.579493962960553,0.06799360211551073,10.275451655597303,0.041169586075277126,0.09571928761298416,0.04785964380649208,0.6881355053944003,150.0,150.00000001892792
6.800000000000001,35.97122302670083,0.18475562675790197,56.86266942497384,6.810831657149374,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.534613418782443,0.06729789711381315,10.190442550723194,0.03973239285679469,0.09237781337895098,0.04618890668947549,0.6810831657149374,150.0,150.00000002134246
6.9,35.97122302534339,0.1784669986211273,56.39238244637494,6.740917650523012,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.490095421953131,0.06660780589119882,10.106161729793804,0.03837999970746635,0.08923349931056365,0.044616749655281826,0.6740917650523013,150.0,150.00000001568193
7.0,35.97122302230915,0.1725460083626603,55.926122345449734,6.671615887992609,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.445937106458385,0.06592338958600046,10.022602571070802,0.03710666846583489,0.08627300418133015,0.04313650209066507,0.667161588799261,150.0,150.00000000302913
7.1000000000000005,35.97122301970565,0.16696784412338986,55.46385254032333,6.602928539245443,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.402135622498899,0.06524470020689004,9.93975851925438,0.03590706325047488,0.08348392206169493,0.041741961030847465,0.6602928539245444,150.0,149.99999999217255
7.2,35.97122301870236,0.16170940464403086,55.00553681222206,6.534857154618201,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.3586881369206285,0.06457178147103257,9.857623083841098,0.03477621604970505,0.08085470232201543,0.040427351161007714,0.6534857154618201,150.0,149.99999998798884
7.300000000000001,35.971223019067665,0.1567491739783841,54.55113930108226,6.467402715754489,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.315591833564462,0.06390466946090413,9.77618983822254,0.033709499777949174,0.07837458698919204,0.03918729349459602,0.646740271575449,150.0,149.99999998951216
7.4,35.97122302087862,0.15206715554408728,54.10062450269523,6.400565661937179,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.27284391358589,0.06324339297193256,9.695452419648754,0.0327026140948648,0.07603357777204364,0.03801678888602182,0.640056566193718,150.0,149.99999999706384
7.5,35.971223022097256,0.14764468950879203,53.653957263363054,6.334345964258272,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.230441595813639,0.06258797446761057,9.615404527621461,0.031751546131375555,0.07382234475439602,0.03691117237719801,0.6334345964258272,150.0,150.00000000214555
7.6000000000000005,35.971223023182084,0.14346445536087574,53.21110277836847,6.2687431238655416,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.188382116978066,0.0619384300699172,9.536039924861266,0.030852571046716466,0.07173222768043787,0.035866113840218934,0.6268743123865542,150.0,150.0000000066693
7.7,35.97122302301941,0.1395102816157557,52.77202658611674,6.203756249260416,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.146662731996607,0.06129477055312772,9.457352435164314,0.0300022111013565,0.06975514080787786,0.03487757040393893,0.6203756249260417,150.0,150.00000000599096
7.800000000000001,35.97122302219244,0.13576715684073112,52.33669456596172,6.139384051068474,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.105280714085166,0.06065700128970874,9.379335943879147,0.029197238030757876,0.06788357842036556,0.03394178921018278,0.6139384051068474,150.0,150.00000000254246
7.9,35.97122302143744,0.13222106826604213,51.90507293355697,6.075624907502059,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.064233355046695,0.060025123092538234,9.30198439665736,0.028434638336668813,0.06611053413302106,0.03305526706651053,0.607562490750206,150.0,149.9999999993941
8.0,35.97122302073824,0.12885900144172738,51.47712823711,6.012476863754652,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.023517965231263,0.05939913221894801,9.225291798549428,0.027711613212626454,0.06442950072086369,0.032214750360431844,0.6012476863754652,150.0,149.99999999647846
8.1,35.971223020768505,0.12566881430418045,51.052827354006666,5.949937682951351,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,4.983131873824301,0.05877902102752741,9.149252213773334,0.027025551462655072,0.06283440715209022,0.03141720357604511,0.5949937682951351,150.0,149.99999999660466
8.200000000000001,35.97122302108072,0.1226392200844603,50.63213748681073,5.888004852413791,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,4.943072428796272,0.0581647780684445,9.07385976453524,0.02637402582424836,0.06131961004223015,0.030659805021115073,0.5888004852413791,150.0,149.9999999979066
